"Sample.ID","TA","Mass","Tank","Type"
"20181103_Tank11",2175.82049996793,59.7,"Tank11","Tank"
"20181103_Tank10",2160.25237272304,59.32,"Tank10","Tank"
"20181103_Tank12",2175.28361752896,59.35,"Tank12","Tank"
