"Sample.ID","TA","Mass","Tank","Type"
"20181107_Tank1",2177.1578808494,59.79,"Tank1","Tank"
"20181107_Tank7",2167.46683498817,60.03,"Tank7","Tank"
"20181107_Tank2",2133.96665989594,59.77,"Tank8","Tank"
"20181107_Tank8",2159.82033538507,59.25,"Tank2","Tank"
"20181107_Tank5",2170.43085009848,59,"Tank5","Tank"
"20181107_Tank12",2165.41438755391,59.08,"Tank12","Tank"
