observed	shannon	simperson	invsimperson	chao1	chao2	evenness	Gini
106	5	0.360593802833087	0.145533498183345	1.17032089364993	5	5	0.0721187605666174	0.994396344866374
107	9	0.635824500082343	0.258156738603914	1.34799364237411	9	9	0.0706471666758159	0.992518487236598
108	14	1.22469628949947	0.490852760139891	1.96406839065799	14	14	0.0874783063928192	0.986288973018943
109	4	0.299604010391272	0.122155157713611	1.13915347203664	4	4	0.074901002597818	0.994704493590249
110	9	0.609842561817229	0.24626751646246	1.32673066617301	9	9	0.0677602846463587	0.992738327299731
111	5	0.306073284233565	0.124187824270264	1.14179732562725	5	5	0.061214656846713	0.994668177215805
112	12	1.39053182931457	0.689445595909879	3.2200477173391	12	12	0.115877652442881	0.98638098713801
113	24	1.73152619015916	0.645482991209727	2.8207391329751	24	24	0.0721469245899652	0.975995764944858
114	22	2.05413540804748	0.789534944900309	4.75138259663264	22	22	0.0933697912748854	0.971132901731271
115	5	0.327850934982102	0.135311258817596	1.15648551018782	5	5	0.0655701869964204	0.994583619505156
116	11	1.11725594503544	0.481397378561092	1.92825866792847	11	11	0.101568722275949	0.988696765147068
117	15	1.51588431389193	0.612031619808849	2.57752964173859	15	15	0.101058954259462	0.982774810014498
118	13	1.3844230021957	0.686106094185433	3.18578978908482	13	13	0.106494077091977	0.986629156409956
119	14	1.42017580182872	0.579333205667034	2.37717835938455	14	14	0.101441128702052	0.984244785150912
120	25	2.24840663737489	0.811341987391023	5.30059649293907	25	25	0.0899362654949956	0.965783693491308
121	13	1.08587522352636	0.454004925711885	1.83151835445371	13	13	0.0835288633481813	0.988352412082907
122	21	2.00236407693436	0.77395753777203	4.42394756340723	21	21	0.0953506703302078	0.972223058873475
123	13	1.14267805938717	0.453065058751459	1.82837102657439	13	13	0.0878983122605515	0.986982143496852
124	14	1.32050987910011	0.526109737714176	2.11019318096234	14	14	0.0943221342214362	0.984936765276286
125	12	0.968455619503707	0.39863211578478	1.66287563112053	12	12	0.0807046349586423	0.989537421139054
126	11	1.08155159192068	0.449839967361981	1.81765293855498	11	11	0.0983228719927894	0.988606443256263
127	32	2.40729344373657	0.834018606538216	6.02477168761838	32	32	0.0752279201167677	0.956706612045618
128	6	0.624560932074928	0.281190045810444	1.3911883025152	6	6	0.104093488679155	0.993068385082377
129	12	1.51878342141733	0.715494562639107	3.51487131239432	12	12	0.126565285118111	0.984752660459539
130	6	0.371978045270778	0.150030431055236	1.17651270885086	6	6	0.061996340878463	0.994336104514754
131	8	0.559004774639713	0.22358896433019	1.28797757123236	8	8	0.0698755968299641	0.993068175862591
132	40	2.55110698098524	0.851613547292666	6.73915968577215	40	40	0.063777674524631	0.953435141032956
133	39	1.77380989016657	0.739043563786748	3.83205723725781	39	39	0.0454823048760658	0.978699465251727
134	8	0.436951050188713	0.174653830452958	1.21161282004714	8	8	0.0546188812735891	0.993930733509296
135	10	0.796089833957266	0.335328093349461	1.50450167969227	10	10	0.0796089833957266	0.991339989178692
136	33	2.35223469762176	0.818078410400266	5.49687369267281	33	33	0.0712798393218714	0.961143459961109
137	14	1.17863207264186	0.475917184813924	1.90809538306451	14	14	0.0841880051887041	0.986744357384337
138	3	0.234256032923253	0.096982317835559	1.10739802747063	3	3	0.0780853443077511	0.994978402913274
139	45	1.8270475374282	0.748276564649228	3.97261382757834	45	45	0.0406010563872934	0.976557267354067
140	9	0.847314655341829	0.367112723608653	1.58006020551067	9	9	0.0941460728157588	0.991103525816416
141	9	0.58971902599888	0.240632975079252	1.31688625813633	9	9	0.0655243362220978	0.992959622759014
142	10	1.40423068734033	0.690236755374181	3.22827197012337	10	10	0.140423068734033	0.98620760835147
143	23	1.77888952733837	0.666114371941522	2.99503756964602	23	23	0.0773430229277551	0.975405210318069
144	11	1.12546870358254	0.476114757468907	1.90881498239693	11	11	0.102315336689322	0.988338606983307
145	8	0.618994789305692	0.255479101594413	1.34314564190411	8	8	0.0773743486632115	0.99276860828973
146	23	1.8704516964167	0.739327230261033	3.83622731672888	23	23	0.081323986800726	0.974365508129148
147	13	1.34541791014937	0.557541756587615	2.26010028039633	13	13	0.103493685396105	0.985386253362319
148	9	0.771933701056353	0.326784024877407	1.48540741300427	9	9	0.0857704112284837	0.991637713633522
149	23	1.94049451360654	0.734021582811678	3.75970355253286	23	23	0.084369326678545	0.972462378995322
150	10	0.566579920392685	0.22218056866175	1.28564543351596	10	10	0.0566579920392685	0.992927021801217
151	21	1.82056364565723	0.698642684069471	3.31831997146712	21	21	0.0866935069360587	0.975083972171156
152	42	2.67425420773286	0.888525105525529	8.97062970738235	42	42	0.0636727192317348	0.947673534832666
153	6	0.378171401539907	0.148570273445709	1.17449505086811	6	6	0.0630285669233178	0.994241238004048
154	49	2.91099670495711	0.905101802838236	10.5376079831674	49	49	0.0594080960195329	0.934311849645604
155	12	1.38482673715657	0.581418115728415	2.3890188218255	12	12	0.115402228096381	0.985148355915727
156	23	2.05549948102548	0.781279169971397	4.57203824559932	23	23	0.0893695426532817	0.970428962768053
157	13	1.20210501544817	0.489264271109929	1.95795974989491	13	13	0.0924696165729364	0.986907660610601
158	9	0.627773441169452	0.253009192763987	1.33870456010049	9	9	0.0697526045743835	0.992503314469984
159	14	1.50174618405591	0.704681676488494	3.38617661142533	14	14	0.107267584575422	0.985009249494917
160	10	1.41287872315291	0.697531331954651	3.30612756178128	10	10	0.141287872315291	0.986128599009485
161	5	0.315589677723248	0.12959046068619	1.1488844674064	5	5	0.0631179355446497	0.994650959257468
162	42	2.06384638693641	0.786264967232761	4.67869018500593	42	42	0.0491391996889622	0.970027588423871
163	25	2.1130265381272	0.788851765839888	4.73600929687012	25	25	0.084521061525088	0.968696963261026
164	44	2.54489603266536	0.843844731711993	6.40388256485612	44	44	0.05783854619694	0.950336156700515
165	11	1.38401609202553	0.688451924552902	3.20977749121036	11	11	0.125819644729594	0.986511861881466
166	11	1.41200433607174	0.692241630552759	3.24930237249464	11	11	0.128364030551976	0.98617529689257
167	22	2.01285520541165	0.777864739130266	4.50176165677013	22	22	0.0914934184278025	0.971933301270351
168	44	2.64641198758413	0.875975164995997	8.06290127269855	44	44	0.0601457269905485	0.947613608417259
169	6	0.452392379762402	0.185167336697554	1.22724584449902	6	6	0.0753987299604003	0.993903751857871
170	8	0.695988739651417	0.294948345609988	1.41833579677955	8	8	0.0869985924564271	0.992293661526381
171	7	0.524113101434048	0.212474337170383	1.26979988995781	7	7	0.0748733002048639	0.993392653376775
172	26	2.07647315058268	0.786645299958365	4.68703056368037	26	26	0.0798643519454878	0.968929476911613
173	12	1.38869478954248	0.583275931932078	2.39966941347148	12	12	0.115724565795207	0.985214291501256
174	10	0.717595572740062	0.290592214143426	1.40962647991317	10	10	0.0717595572740062	0.991747042824934
175	12	0.846644892832356	0.333662868648991	1.50074182114463	12	12	0.070553741069363	0.990300701954088
176	5	0.336268150177487	0.134166688821922	1.15495671867761	5	5	0.0672536300354975	0.994508695699522
177	9	0.634591197314413	0.252951894057136	1.33860188125085	9	9	0.0705101330349348	0.992419226694915
178	9	0.645165147296731	0.266043714583843	1.36247896485142	9	9	0.0716850163663034	0.992484838203486
179	23	1.97784727897995	0.74518368202245	3.92439545448617	23	23	0.0859933599556499	0.971507206296867
180	11	1.40188653179102	0.695291162927659	3.28182145817645	11	11	0.12744423016282	0.986258765448271
181	12	1.03482868068176	0.423700251910968	1.73520811576949	12	12	0.0862357233901462	0.988730494022406
182	9	0.746368172880246	0.318060209094432	1.46640511865728	9	9	0.082929796986694	0.991855322283224
183	27	2.28297346202044	0.804334317030891	5.11075823223369	27	27	0.0845545726674238	0.962286494993675
184	24	2.06789381239945	0.78908849901199	4.74132513075637	24	24	0.0861622421833105	0.970727057179004
185	7	0.977152743625067	0.46954890476636	1.88518792587193	7	7	0.139593249089295	0.990758096428199
186	7	0.609019904522235	0.249892854058071	1.33314287886736	7	7	0.0870028435031764	0.992760698941438
187	10	1.39331280318776	0.691956085083548	3.24629038775599	10	10	0.139331280318776	0.986413075639402
188	7	0.550398952496081	0.225977109312828	1.29195145522403	7	7	0.0786284217851545	0.993243598120952
189	11	0.838546870340957	0.344898249345967	1.52648042689801	11	11	0.0762315336673597	0.990819943298344
190	7	0.654969556717294	0.273273952382855	1.37603434372401	7	7	0.093567079531042	0.992462804983425
191	5	0.376956450354901	0.152601420684472	1.18008222389012	5	5	0.0753912900709801	0.994306498773816
192	12	1.50097311701406	0.707211728257473	3.41543735358151	12	12	0.125081093084505	0.984951558875444
193	12	1.17187687438591	0.484567187690914	1.94011707465829	12	12	0.097656406198826	0.987507947145042
194	26	2.14808223408249	0.781610960827636	4.57898438396786	26	26	0.0826185474647113	0.966337636189988
195	11	1.42053241199548	0.69303027080719	3.25765020098087	11	11	0.129139310181407	0.986082721084043
196	8	1.33379727943337	0.682533285945347	3.14993653107156	8	8	0.166724659929172	0.987018470020947
197	10	0.751639463835965	0.311147658077966	1.45168991834999	10	10	0.0751639463835965	0.991630629197341
198	43	2.60664076829135	0.866928229897094	7.51474185115813	43	43	0.0606195527509616	0.950580945781741
199	7	0.617280006125988	0.254317513879449	1.34105335529945	7	7	0.0881828580179983	0.992714445037095
200	23	1.99996381814568	0.765297238410085	4.26070828151248	23	23	0.0869549486150297	0.969877245144576
201	10	1.3845391552533	0.688168117522153	3.20685618177943	10	10	0.13845391552533	0.986536683338903
202	21	1.94288663644364	0.763395398812096	4.22646049560901	21	21	0.0925184112592211	0.973218288190848
203	17	1.51403531835057	0.598387990372389	2.48996537958921	17	17	0.0890609010794454	0.981972694019244
204	15	1.38569790057197	0.68462904723109	3.17086907091522	15	15	0.0923798600381315	0.986572262630475
205	6	0.428844467051827	0.175406422878463	1.21271863830272	6	6	0.0714740778419712	0.994054962505434
206	16	1.0289030716537	0.406318539031767	1.68440496418585	16	16	0.0643064419783565	0.988169743391983
207	18	1.44321623956107	0.697889535014266	3.31004753525245	18	18	0.0801786799756151	0.98568540630637
208	13	1.13984744294099	0.459813161797024	1.8512113388891	13	13	0.0876805725339224	0.987431540666693
209	26	2.04574326212442	0.770989835751862	4.36661841313068	26	26	0.0786824331586315	0.968616446329093
210	38	2.12127885549612	0.80747169504611	5.19404146958806	38	38	0.0558231277762138	0.969726302419438
211	35	1.91639476945408	0.766883217449572	4.28969544388627	35	35	0.0547541362701165	0.974816233495631
212	4	0.32333623147435	0.133830308859662	1.15450818728542	4	4	0.0808340578685875	0.994617358853324
213	12	0.740277179183682	0.291389834895017	1.41121317368041	12	12	0.0616897649319735	0.991379445340516
214	37	2.4022248449097	0.820093365977844	5.55843871703389	37	37	0.0649249958083704	0.95171094753691
215	22	2.02206360797962	0.780596977723085	4.55782235642073	22	22	0.0919119821808919	0.971795480533929
216	12	1.06791595345432	0.432369607653286	1.76170975600121	12	12	0.0889929961211929	0.988407331228107
217	5	0.376755332266007	0.15458161719738	1.18284629284371	5	5	0.0753510664532015	0.994333583706429
218	31	2.41102287567095	0.846425617433402	6.51150265615654	31	31	0.0777749314732566	0.960853709750683
219	11	1.41538095291839	0.682532023182151	3.1499240018585	11	11	0.128670995719854	0.986257778845436
220	15	1.37285918596726	0.556517852567364	2.25488219940555	15	15	0.0915239457311508	0.984385355714017
221	9	0.530486651890005	0.213407584660081	1.27130643583419	9	9	0.0589429613211116	0.993293024359673
222	6	0.445699373920246	0.181198886475004	1.22129780172737	6	6	0.0742832289867077	0.993928078344093
223	7	0.495964250298473	0.201952794557816	1.25305870778147	7	7	0.0708520357569248	0.993599621923643
224	14	1.45361459166365	0.701583747209494	3.35102391591929	14	14	0.103829613690261	0.985549524388095
225	19	1.55586807003227	0.715252892816145	3.5118881799713	19	19	0.0818877931595931	0.984079823834381
226	15	1.05412234159342	0.4204164045287	1.7253766459467	15	15	0.0702748227728944	0.988323783381295
227	14	1.50188149567681	0.618781192055545	2.62316543454934	14	14	0.107277249691201	0.983261374495755
228	12	1.40002917364496	0.680334766097746	3.12827262380924	12	12	0.116669097803747	0.98645814873885
229	8	0.404407605007533	0.169193514064626	1.20364972701692	8	8	0.0505509506259416	0.99426111461087
230	29	1.6170284194884	0.727498129420319	3.66969957994323	29	29	0.0557596006720139	0.98281486235915
231	9	0.443064593832793	0.175690890747894	1.21313714573323	9	9	0.0492293993147548	0.993890549485963
232	20	1.57019782964733	0.716852016466079	3.53172213172481	20	20	0.0785098914823665	0.983875624052572
233	27	0.957505495000129	0.34846821740146	1.53484454129259	27	27	0.0354631664814863	0.98785600958351
234	31	2.18916260467986	0.786903678731022	4.69271357687006	31	31	0.0706181485380599	0.962174628237901
235	25	1.60308134333803	0.724385400063119	3.6282548175206	25	25	0.0641232537335211	0.983205516729544
236	21	1.78248473242731	0.697700281707836	3.30797529567504	21	21	0.0848802253536813	0.977417821999434
237	8	0.603327956421867	0.240695016022938	1.31699385767526	8	8	0.0754159945527334	0.992699362041467
238	25	2.0420747237275	0.775799476701841	4.46029288999529	25	25	0.0816829889491001	0.970619669879809
239	18	1.64617431273668	0.656543322160657	2.91157535876407	18	18	0.0914541284853709	0.980567567352335
240	38	2.44312851577357	0.85601604201493	6.94521816176004	38	38	0.0642928556782519	0.957503308042023
241	37	2.39304426588014	0.858376721125011	7.06098607477305	37	37	0.0646768720508147	0.960899703122709
242	30	2.27459862752479	0.805013061394381	5.12854864613574	30	30	0.0758199542508263	0.963133559705716
243	22	1.3620396271653	0.512863776175851	2.05281387647532	22	22	0.0619108921438771	0.983035578338324
244	11	0.458914106753915	0.180916729159503	1.22087708979071	11	11	0.0417194642503559	0.99376313232377
245	23	1.84224103929399	0.783147749119714	4.61143472544379	23	23	0.0800974364910429	0.978278634535013
246	22	1.22890492076249	0.484012758591173	1.9380324158203	22	22	0.055859314580113	0.98594351543563
247	25	1.7442049354599	0.6598189395752	2.93961103757879	25	25	0.0697681974183961	0.976031155243227
248	35	2.30771363614102	0.841157499349836	6.29554430273298	35	35	0.0659346753183149	0.964325264562412
249	24	1.68774223069871	0.74371824598955	3.90195550151895	24	24	0.0703225929457798	0.981688203227338
250	31	2.04575737853183	0.782393489087884	4.59545073264772	31	31	0.0659921735010268	0.970895142791464
251	46	2.22266099365226	0.813930932849502	5.37434843584813	46	46	0.04831871725331	0.965149859968855
252	21	1.98294077646138	0.775889257023963	4.46207971434428	21	21	0.0944257512600655	0.973538629530376
253	39	2.54642762794062	0.873387775174771	7.89813149070216	39	39	0.0652930161010415	0.953076601245387
254	18	1.45995004185073	0.705572450196254	3.39642129504036	18	18	0.0811083356583739	0.985473949043624
255	19	1.45962441289085	0.703220760534304	3.36950792717287	19	19	0.0768223375205712	0.985429742876266
256	19	1.43883310103804	0.698802912669937	3.32008522680089	19	19	0.0757280579493705	0.985694290537549
257	14	1.53875463704497	0.715356864515795	3.51317096861973	14	14	0.109911045503212	0.984513274336283
258	10	0.610645647496392	0.240161973060549	1.31606995773546	10	10	0.0610645647496392	0.992540757983897
259	40	2.53129381460069	0.874255438982483	7.95263025221978	40	40	0.0632823453650173	0.954547176557591
260	36	2.38595134860239	0.835005114598346	6.06079393046434	36	36	0.0662764263500663	0.956899653959316
261	18	1.48343235714333	0.704529168226447	3.38442882499614	18	18	0.0824129087301853	0.985168520151897
262	21	1.56016351806887	0.718522266608841	3.55267888494163	21	21	0.0742935008604222	0.984061391247559
263	11	0.757889466227989	0.317148222943831	1.46444665387133	11	11	0.0688990423843626	0.991695020471174
264	11	1.08400496855816	0.453358097462474	1.82935116272275	11	11	0.0985459062325598	0.988667413429763
265	30	2.26618318457143	0.784919277432523	4.64941714935084	30	30	0.0755394394857142	0.960401316028022
266	22	1.7480192050864	0.750328079868279	4.00525617567416	22	22	0.0794554184130181	0.97995892485665
267	32	2.33163120361481	0.803295942963567	5.08377923193919	32	32	0.0728634751129629	0.9579572615165
268	14	1.45102432495155	0.704147365928134	3.38006116841633	14	14	0.103644594639396	0.985514074605881
269	8	0.524351062719573	0.212680041085628	1.27013165191302	8	8	0.0655438828399466	0.99341589644732
270	11	1.09061827544456	0.457834180263582	1.8444541570071	11	11	0.099147115949505	0.988579642383269
271	7	0.500706522980491	0.206972194841204	1.26098983351506	7	7	0.0715295032829273	0.993635606686639
272	7	0.549061049510522	0.224653330728982	1.28974565782323	7	7	0.0784372927872174	0.993231635014983
273	17	1.20695684205946	0.490541608670781	1.96286883682673	17	17	0.0709974612976155	0.986524854742566
274	45	2.82109608702968	0.906536724534766	10.6993896268056	45	45	0.0626910241562151	0.941538528058111
275	24	2.07415386628224	0.790222073575087	4.76694577471637	24	24	0.0864230777617599	0.970036695342436
276	12	1.40028143352439	0.691425506794124	3.2407085550419	12	12	0.116690119460366	0.986391875506159
277	28	2.16625463686245	0.792330114249053	4.81533466628509	28	28	0.0773662370308017	0.96513636156886
278	15	1.50783744171464	0.708541495875304	3.43102014814488	15	15	0.10052249611431	0.984987546025558
279	11	1.50956935702557	0.713099430115876	3.48552810614453	11	11	0.137233577911415	0.984896954658428
280	30	2.31368939320548	0.821457050494053	5.60089324595084	30	30	0.0771229797735159	0.960264207774905
281	23	2.0089333899262	0.775394283201095	4.45224642654722	23	23	0.0873449299967912	0.971344837566439
282	30	2.12227104939423	0.773246300999451	4.41007138762301	30	30	0.0707423683131409	0.966375615529729
283	50	2.39704643678777	0.803173258775551	5.08061045861478	50	50	0.0479409287357553	0.954551773281187
284	21	1.80998787027089	0.718484813579693	3.55220623340363	21	21	0.0861898985843282	0.97710947396729
285	40	2.49256934732849	0.849003699523057	6.62267881293357	40	40	0.0623142336832124	0.954285483121669
286	21	1.45048807509837	0.694596494883179	3.27435665683498	21	21	0.06907086071897	0.985580328181077
287	49	2.49658327465059	0.856577673759819	6.972415147732	49	49	0.0509506790745019	0.951339643918201
288	19	1.45018224274923	0.701073339424511	3.34530214894455	19	19	0.0763253811973277	0.985644297198204
289	9	0.650237885483308	0.252887285894174	1.33848612280255	9	9	0.0722486539425898	0.992098261617556
290	29	2.08665291298118	0.747597924000263	3.96193254765877	29	29	0.071953548723489	0.965857927060124
291	25	2.16622211708389	0.80337358277583	5.08578661055458	25	25	0.0866488846833558	0.96705460783062
292	29	2.29754345854208	0.802683730342406	5.06800580476873	29	29	0.079225636501451	0.961140905394129
293	26	2.1275908059136	0.783710386546605	4.62343052000265	26	26	0.0818304156120614	0.966834870466915
294	24	2.08227899724293	0.793180445777965	4.83513275019649	24	24	0.0867616248851219	0.97009744364422
295	11	1.39052128498795	0.695273191470714	3.28162791067296	11	11	0.126411025907995	0.986296564297926
296	12	0.926700376941037	0.386091685992147	1.62890773293422	12	12	0.0772250314117531	0.990076536777386
297	22	1.69346572070262	0.639266096462875	2.77212646273234	22	22	0.0769757145773919	0.977325926353372
298	47	2.67875203608492	0.889679462506033	9.06449535794445	47	47	0.0569947241720196	0.946128018288326
299	16	1.68907851429177	0.659198523019112	2.93425958378719	16	16	0.105567407143235	0.979237144931755
300	12	1.4244330681081	0.696738815423975	3.29748761417672	12	12	0.118702755675675	0.985958788445622
301	9	0.737035900592678	0.307078315704146	1.44316453455516	9	9	0.0818928778436309	0.991847909315887
302	25	2.00978419819129	0.772475357737712	4.39512832569234	25	25	0.0803913679276515	0.971181324077534
303	28	2.22963086587955	0.809595863554153	5.2519867407629	28	28	0.0796296737814125	0.964081944550994
304	20	1.63809867140725	0.639262769213442	2.77210089410395	20	20	0.0819049335703627	0.980159684183207
305	24	2.09371196622666	0.791452116611743	4.79506185223795	24	24	0.0872379985927774	0.969703026945702
306	16	1.52003236546093	0.711151156772096	3.4620183651246	16	16	0.0950020228413082	0.984755647989092
307	48	1.74432552600355	0.732818746390112	3.74277755826426	48	48	0.0363401151250739	0.978332777501752
308	46	2.60776627123252	0.852419323616673	6.77595485063773	46	46	0.0566905711137504	0.947364818716012
309	31	2.29911973350305	0.817544929540307	5.48080136923854	31	31	0.0741651526936468	0.960454815717973
310	15	1.5926711613612	0.632424575209422	2.7205300805127	15	15	0.10617807742408	0.981267030634263
311	5	0.413700863474868	0.171593533886261	1.20713688377066	5	5	0.0827401726949736	0.994152590718555
312	47	2.78773994958316	0.889470025529398	9.04731956005265	47	47	0.0593136159485778	0.939091423505958
313	16	0.781043362169336	0.314499277974601	1.45878766844384	16	16	0.0488152101355835	0.991279154625332
