"Sample.ID","TA","Mass","Tank","Type"
"20181031_Tank3",2206.32765111817,59.47,"Tank3","Tank"
"20181031_Tank5",2182.79607809677,59.27,"Tank5","Tank"
"20181031_Tank10",2151.52551030393,59.36,"Tank10","Tank"
