"Sample.ID","TA","Mass","Tank","Type"
"20180923_Tank3",2160.80276079409,59.6,"Tank3","Tank"
"20180923_Tank12",2195.96208014751,59.38,"Tank12","Tank"
"20180923_Tank1",2194.00747646528,59.11,"Tank1","Tank"
"20180923_Tank11",2191.87723041087,59.6,"Tank11","Tank"
"20180923_Tank9",2202.09126294206,59.24,"Tank9","Tank"
"20180923_Tank4",2198.58854672355,59.99,"Tank4","Tank"
"20180923_Tank6",2195.34021625857,59.9,"Tank6","Tank"
"20180923_Tank7",2158.42132193571,59.03,"Tank7","Tank"
"20180923_Tank2",2194.79980214777,59.64,"Tank2","Tank"
