"Sample.ID","TA","Mass","Tank","Type"
"20181020_Tank4",2162.76015740722,59.57,"Tank4","Tank"
"20181020_Tank9",2154.23879005215,59.86,"Tank9","Tank"
"20181020_Tank8",2122.17777428457,59.9,"Tank8","Tank"
"20181020_Tank6",2152.64068369555,59.92,"Tank6","Tank"
"20181020_Tank1",2154.68107082944,59.14,"Tank1","Tank"
"20181020_Tank7",2155.36807555177,59.6,"Tank7","Tank"
