"Sample.ID","TA","Mass","Tank","Type"
"20181020_Tank3",2135.23221063139,59.12,"Tank3","Tank"
"20181020_Tank2",2132.33061949965,59.04,"Tank2","Tank"
"20181020_Tank12",2134.63058001776,59.98,"Tank12","Tank"
"20181020_Tank5",2135.82325366077,59.18,"Tank5","Tank"
"20181020_Tank10",2149.99436100719,59.3,"Tank10","Tank"
"20181020_Tank11",2138.10039233054,59.16,"Tank11","Tank"
