file.ID,Date.Time,PAR
data/Environmental/Apex_continuous_data/Download1/Experimental_0922.csv,2018-09-22T10:22:00Z,470
data/Environmental/Apex_continuous_data/Download1/Experimental_0922.csv,2018-09-22T10:23:00Z,454
data/Environmental/Apex_continuous_data/Download1/Experimental_0922.csv,2018-09-22T10:24:00Z,415
data/Environmental/Apex_continuous_data/Download1/Experimental_0922.csv,2018-09-22T10:25:00Z,441
data/Environmental/Apex_continuous_data/Download1/Experimental_0922.csv,2018-09-22T10:26:00Z,428
data/Environmental/Apex_continuous_data/Download1/Experimental_0922.csv,2018-09-22T10:27:00Z,476
data/Environmental/Apex_continuous_data/Download1/Experimental_0922.csv,2018-09-22T10:28:00Z,460
data/Environmental/Apex_continuous_data/Download1/Experimental_0922.csv,2018-09-22T10:29:00Z,457
data/Environmental/Apex_continuous_data/Download1/Experimental_0922.csv,2018-09-22T10:30:00Z,403
data/Environmental/Apex_continuous_data/Download1/Experimental_0922.csv,2018-09-22T10:31:00Z,441
data/Environmental/Apex_continuous_data/Download1/Experimental_0922.csv,2018-09-22T10:32:00Z,463
data/Environmental/Apex_continuous_data/Download1/Experimental_0922.csv,2018-09-22T10:33:00Z,431
data/Environmental/Apex_continuous_data/Download1/Experimental_0922.csv,2018-09-22T10:34:00Z,444
data/Environmental/Apex_continuous_data/Download1/Experimental_0922.csv,2018-09-22T10:35:00Z,482
data/Environmental/Apex_continuous_data/Download1/Experimental_0922.csv,2018-09-22T10:36:00Z,451
data/Environmental/Apex_continuous_data/Download1/Experimental_0922.csv,2018-09-22T10:37:00Z,482
data/Environmental/Apex_continuous_data/Download1/Experimental_0922.csv,2018-09-22T10:38:00Z,460
data/Environmental/Apex_continuous_data/Download1/Experimental_0922.csv,2018-09-22T10:39:00Z,514
data/Environmental/Apex_continuous_data/Download1/Experimental_0922.csv,2018-09-22T10:40:00Z,486
data/Environmental/Apex_continuous_data/Download1/Experimental_0922.csv,2018-09-22T10:41:00Z,556
data/Environmental/Apex_continuous_data/Download1/Experimental_0922.csv,2018-09-22T10:42:00Z,540
data/Environmental/Apex_continuous_data/Download1/Experimental_0922.csv,2018-09-22T10:43:00Z,492
data/Environmental/Apex_continuous_data/Download1/Experimental_0922.csv,2018-09-22T10:44:00Z,549
data/Environmental/Apex_continuous_data/Download1/Experimental_0922.csv,2018-09-22T10:45:00Z,288
data/Environmental/Apex_continuous_data/Download1/Experimental_0922.csv,2018-09-22T10:46:00Z,141
data/Environmental/Apex_continuous_data/Download1/Experimental_0922.csv,2018-09-22T10:47:00Z,600
data/Environmental/Apex_continuous_data/Download1/Experimental_0922.csv,2018-09-22T10:48:00Z,591
