"Plot Title: 20444041"
"#","Date Time, GMT-10:00","Temp, °C (LGR S/N: 20444041, SEN S/N: 20444041)","Coupler Detached (LGR S/N: 20444041)","Coupler Attached (LGR S/N: 20444041)","Host Connected (LGR S/N: 20444041)","Stopped (LGR S/N: 20444041)","End Of File (LGR S/N: 20444041)"
1,08/20/18 03:41:28 PM,36.362,,,,,
2,08/20/18 03:42:22 PM,,Logged,,,,
3,08/20/18 03:42:28 PM,37.096,,,,,
4,08/20/18 03:43:28 PM,36.173,,,,,
5,08/20/18 03:44:28 PM,35.262,,,,,
6,08/20/18 03:45:28 PM,34.492,,,,,
7,08/20/18 03:46:28 PM,34.019,,,,,
8,08/20/18 03:47:28 PM,33.652,,,,,
9,08/20/18 03:48:28 PM,33.339,,,,,
10,08/20/18 03:49:28 PM,33.053,,,,,
11,08/20/18 03:50:28 PM,32.846,,,,,
12,08/20/18 03:51:28 PM,32.665,,,,,
13,08/20/18 03:52:28 PM,32.484,,,,,
14,08/20/18 03:53:28 PM,32.330,,,,,
15,08/20/18 03:54:28 PM,32.175,,,,,
16,08/20/18 03:55:28 PM,31.996,,,,,
17,08/20/18 03:56:28 PM,31.868,,,,,
18,08/20/18 03:57:28 PM,31.765,,,,,
19,08/20/18 03:58:28 PM,31.663,,,,,
20,08/20/18 03:59:28 PM,31.586,,,,,
21,08/20/18 04:00:28 PM,31.510,,,,,
22,08/20/18 04:01:28 PM,31.433,,,,,
23,08/20/18 04:02:28 PM,31.357,,,,,
24,08/20/18 04:03:28 PM,31.306,,,,,
25,08/20/18 04:04:28 PM,31.255,,,,,
26,08/20/18 04:05:28 PM,31.204,,,,,
27,08/20/18 04:06:28 PM,31.153,,,,,
28,08/20/18 04:07:28 PM,31.103,,,,,
29,08/20/18 04:08:28 PM,31.077,,,,,
30,08/20/18 04:09:28 PM,31.026,,,,,
31,08/20/18 04:10:28 PM,31.001,,,,,
32,08/20/18 04:11:28 PM,30.976,,,,,
33,08/20/18 04:12:28 PM,30.950,,,,,
34,08/20/18 04:13:28 PM,30.925,,,,,
35,08/20/18 04:14:28 PM,30.900,,,,,
36,08/20/18 04:15:28 PM,30.849,,,,,
37,08/20/18 04:16:28 PM,30.824,,,,,
38,08/20/18 04:17:28 PM,30.824,,,,,
39,08/20/18 04:18:28 PM,30.798,,,,,
40,08/20/18 04:19:28 PM,30.748,,,,,
41,08/20/18 04:20:28 PM,30.722,,,,,
42,08/20/18 04:21:28 PM,30.697,,,,,
43,08/20/18 04:22:28 PM,30.672,,,,,
44,08/20/18 04:23:28 PM,30.646,,,,,
45,08/20/18 04:24:28 PM,30.621,,,,,
46,08/20/18 04:25:28 PM,30.571,,,,,
47,08/20/18 04:26:28 PM,30.520,,,,,
48,08/20/18 04:27:28 PM,30.495,,,,,
49,08/20/18 04:28:28 PM,30.495,,,,,
50,08/20/18 04:29:28 PM,30.469,,,,,
51,08/20/18 04:30:28 PM,30.469,,,,,
52,08/20/18 04:31:28 PM,30.444,,,,,
53,08/20/18 04:32:28 PM,30.444,,,,,
54,08/20/18 04:33:28 PM,30.419,,,,,
55,08/20/18 04:34:28 PM,30.419,,,,,
56,08/20/18 04:35:28 PM,30.394,,,,,
57,08/20/18 04:36:28 PM,30.343,,,,,
58,08/20/18 04:37:28 PM,30.318,,,,,
59,08/20/18 04:38:28 PM,30.268,,,,,
60,08/20/18 04:39:28 PM,30.217,,,,,
61,08/20/18 04:40:28 PM,30.192,,,,,
62,08/20/18 04:41:28 PM,30.142,,,,,
63,08/20/18 04:42:28 PM,30.091,,,,,
64,08/20/18 04:43:28 PM,30.066,,,,,
65,08/20/18 04:44:28 PM,30.016,,,,,
66,08/20/18 04:45:28 PM,29.991,,,,,
67,08/20/18 04:46:28 PM,29.966,,,,,
68,08/20/18 04:47:28 PM,29.941,,,,,
69,08/20/18 04:48:28 PM,29.890,,,,,
70,08/20/18 04:49:28 PM,29.865,,,,,
71,08/20/18 04:50:28 PM,29.840,,,,,
72,08/20/18 04:51:28 PM,29.815,,,,,
73,08/20/18 04:52:28 PM,29.815,,,,,
74,08/20/18 04:53:28 PM,29.790,,,,,
75,08/20/18 04:54:28 PM,29.765,,,,,
76,08/20/18 04:55:28 PM,29.740,,,,,
77,08/20/18 04:56:28 PM,29.715,,,,,
78,08/20/18 04:57:28 PM,29.690,,,,,
79,08/20/18 04:58:28 PM,29.665,,,,,
80,08/20/18 04:59:28 PM,29.640,,,,,
81,08/20/18 05:00:28 PM,29.615,,,,,
82,08/20/18 05:01:28 PM,29.590,,,,,
83,08/20/18 05:02:28 PM,29.565,,,,,
84,08/20/18 05:03:28 PM,29.540,,,,,
85,08/20/18 05:04:28 PM,29.515,,,,,
86,08/20/18 05:05:28 PM,29.490,,,,,
87,08/20/18 05:06:28 PM,29.464,,,,,
88,08/20/18 05:07:28 PM,29.464,,,,,
89,08/20/18 05:08:28 PM,29.439,,,,,
90,08/20/18 05:09:28 PM,29.414,,,,,
91,08/20/18 05:10:28 PM,29.389,,,,,
92,08/20/18 05:11:28 PM,29.365,,,,,
93,08/20/18 05:12:28 PM,29.340,,,,,
94,08/20/18 05:13:28 PM,29.315,,,,,
95,08/20/18 05:14:28 PM,29.290,,,,,
96,08/20/18 05:15:28 PM,29.265,,,,,
