"Sample.ID","TA","Mass","Tank","Type"
"20181003_Tank5",2194.58884439905,59.05,"Tank5","Tank"
"20181003_Tank10",2190.96044669523,60.01,"Tank10","Tank"
"20181003_Tank2",2162.7101486941,59.34,"Tank2","Tank"
