sample_uid	12	19	16	15	11	14	10	13	17	18
376	18869.0	0	0	0	0	0	0	0	0	0
273	26863.0	0	0	0	0	0	0	0	0	0
266	32018.0	0	0	0	0	0	0	0	0	0
241	20073.0	0	0	0	0	0	0	0	0	0
232	24927.0	0	0	0	0	0	0	0	0	0
227	26826.0	0	0	0	0	0	0	0	0	0
279	43598.0	0	0	0	0	0	0	0	0	0
275	21853.0	0	0	0	0	0	0	0	0	0
340	6257.0	0	0	0	0	0	0	0	0	0
270	31320.0	0	0	0	0	0	0	0	0	0
355	7231.0	0	0	0	0	0	0	0	0	0
244	19341.0	0	0	0	0	0	0	0	0	0
475	25960.0	0	0	0	0	0	0	0	0	0
369	18629.0	0	0	0	0	0	0	0	0	0
226	23603.0	0	0	0	0	0	0	0	0	0
381	17101.0	0	0	0	0	0	0	0	0	0
294	35571.0	0	0	0	0	0	0	0	0	0
408	15499.0	0	0	0	0	0	0	0	0	0
317	25989.0	0	0	0	0	0	0	0	0	0
333	19470.0	0	0	0	0	0	0	0	0	0
386	25121.0	0	0	0	0	0	0	0	0	0
352	21636.0	0	0	0	0	0	0	0	0	0
395	16494.0	0	0	0	0	0	0	0	0	0
298	29009.0	0	0	0	0	0	0	0	0	0
295	34916.0	0	0	0	0	0	0	0	0	0
387	20965.0	0	0	0	0	0	0	0	0	0
335	26070.0	0	0	0	0	0	0	0	0	0
433	18253.0	0	0	0	0	0	0	0	0	0
436	17525.0	0	0	0	0	0	0	0	0	0
258	31049.0	0	0	0	0	0	0	0	0	0
229	28659.0	0	0	0	0	0	0	0	0	0
385	22369.0	0	0	0	0	0	0	0	0	0
309	31075.0	0	0	0	0	0	0	0	0	0
243	28925.0	0	0	0	0	0	0	0	0	0
422	7874.0	0	0	0	0	0	0	0	0	0
255	27445.0	0	0	0	0	0	0	0	0	0
274	26853.0	0	0	0	0	0	0	0	0	0
271	36198.0	0	0	0	0	0	0	0	0	0
314	37749.0	0	0	0	0	0	0	0	0	0
305	32806.0	0	0	0	0	0	0	0	0	0
401	14478.0	0	0	0	0	0	0	0	0	0
248	22721.0	0	0	0	0	0	0	0	0	0
237	26272.0	0	0	0	0	0	0	0	0	0
322	26445.0	0	0	0	0	0	0	0	0	0
342	23204.0	0	0	0	0	0	0	0	0	0
242	19440.0	0	0	0	0	0	0	0	0	0
453	25550.0	0	0	0	0	0	0	0	0	0
341	14065.0	0	0	0	0	0	0	0	0	0
238	32315.0	0	0	0	0	0	0	0	0	0
465	21522.0	0	0	0	0	0	0	0	0	0
346	18867.0	0	0	0	0	0	0	0	0	0
427	17888.0	0	0	0	0	0	0	0	0	0
338	15363.0	0	0	0	0	0	0	0	0	0
361	20346.0	0	0	0	0	0	0	0	0	0
304	27381.0	0	0	0	0	0	0	0	0	0
312	31312.0	0	0	0	0	0	0	0	0	0
299	21967.0	0	0	0	0	0	0	0	0	0
477	19889.0	0	0	0	0	0	0	0	0	0
230	24176.0	0	0	0	0	0	0	0	0	0
353	21120.0	0	0	0	0	0	0	0	0	0
377	18671.0	0	0	0	0	0	0	0	0	0
246	19576.0	0	0	0	0	0	0	0	0	0
249	21116.0	0	0	0	0	0	0	0	0	0
339	19274.0	0	0	0	0	0	0	0	0	0
460	15575.0	0	0	0	0	0	0	0	0	0
261	18843.0	0	0	0	0	0	0	0	0	0
269	23227.0	0	0	0	0	0	0	0	0	0
285	27859.0	0	0	0	0	0	0	0	0	0
370	16182.0	0	0	0	0	0	0	0	0	0
345	17059.0	0	0	0	0	0	0	0	0	0
247	14719.0	0	0	0	0	0	0	0	0	0
390	16587.0	0	0	0	0	0	0	0	0	0
380	17068.0	0	0	0	0	0	0	0	0	0
437	16283.0	0	0	0	0	0	0	0	0	0
287	33251.0	0	0	0	0	0	0	0	0	0
301	30548.0	0	0	0	0	0	0	0	0	0
410	19798.0	0	0	0	0	0	0	0	0	205.0
397	13285.0	0	0	0	0	0	0	0	0	1189.0
384	14390.0	0	0	0	0	0	0	0	0	0
367	14097.0	0	0	0	0	0	0	0	0	0
311	31495.0	0	0	0	0	0	0	0	0	0
319	25904.0	0	0	0	0	0	0	0	0	0
400	9454.0	0	0	0	0	0	0	0	0	0
403	16700.0	0	0	0	0	0	0	0	0	0
479	597.0	0	0	0	0	0	0	0	0	0
478	9083.0	0	0	0	0	0	0	0	0	1926.0
358	12942.0	0	0	0	0	0	0	0	0	0
364	7076.0	0	0	0	0	0	0	0	0	0
360	0	0	0	0	0	0	0	0	0	16666.0
259	0	0	0	0	0	0	0	0	0	23986.0
329	0	0	0	0	0	0	0	0	0	12764.0
356	0	0	0	0	0	0	0	0	0	11129.0
225	0	0	0	0	0	0	0	0	0	18113.0
368	0	0	0	0	0	0	0	0	0	15724.0
265	0	0	0	0	0	0	0	0	0	27096.0
365	0	0	0	0	0	0	0	0	0	18342.0
276	0	0	0	0	0	0	0	0	0	19767.0
282	0	0	0	0	0	0	0	0	0	29079.0
351	0	0	0	0	0	0	0	0	0	16414.0
263	0	0	0	0	0	0	0	0	0	27178.0
440	0	0	0	0	0	0	0	0	0	14402.0
464	0	0	0	0	0	0	0	0	0	13062.0
459	0	0	0	0	0	0	0	0	0	22819.0
235	0	0	0	0	0	0	0	0	0	15504.0
324	0	0	0	0	0	0	0	0	0	11587.0
306	0	0	0	0	0	0	0	0	0	20212.0
254	0	0	0	0	0	0	0	0	133.0	30331.0
359	0	0	0	0	0	0	0	0	0	24053.0
420	0	0	0	0	0	0	0	0	0	15784.0
392	0	0	0	0	0	0	0	0	0	12149.0
452	0	0	0	0	0	0	0	0	0	14993.0
239	0	0	208.0	0	0	0	0	0	0	11713.0
419	0	0	0	0	0	0	0	0	0	18146.0
450	0	0	0	0	0	0	0	0	0	16239.0
371	0	0	0	0	0	0	164.0	0	0	15781.0
