sample_uid	12	19	16	15	11	14	10	13	17	18
376	1.0	0	0	0	0	0	0	0	0	0
273	1.0	0	0	0	0	0	0	0	0	0
266	1.0	0	0	0	0	0	0	0	0	0
241	1.0	0	0	0	0	0	0	0	0	0
232	1.0	0	0	0	0	0	0	0	0	0
227	1.0	0	0	0	0	0	0	0	0	0
279	0.999839467950923	0	0	0	0	0	0	0	0	0
275	0.9998169922679233	0	0	0	0	0	0	0	0	0
340	0.9949117506757831	0	0	0	0	0	0	0	0	0
270	0.9948226026744592	0	0	0	0	0	0	0	0	0
355	0.9947723208144174	0	0	0	0	0	0	0	0	0
244	0.994447015270708	0	0	0	0	0	0	0	0	0
475	0.9943312394668301	0	0	0	0	0	0	0	0	0
369	0.9942360036291829	0	0	0	0	0	0	0	0	0
226	0.9930578929653315	0	0	0	0	0	0	0	0	0
381	0.9925706657379999	0	0	0	0	0	0	0	0	0
294	0.9903666787315198	0	0	0	0	0	0	0	0	0
408	0.9896558329608582	0	0	0	0	0	0	0	0	0
317	0.9891151284490961	0	0	0	0	0	0	0	0	0
333	0.98807409286983	0	0	0	0	0	0	0	0	0
386	0.9862201633165829	0	0	0	0	0	0	0	0	0
352	0.9859642726941306	0	0	0	0	0	0	0	0	0
395	0.9857168469491424	0	0	0	0	0	0	0	0	0
298	0.9854269991167878	0	0	0	0	0	0	0	0	0
295	0.9833277007998198	0	0	0	0	0	0	0	0	0
387	0.981415597790469	0	0	0	0	0	0	0	0	0
335	0.980296307437768	0	0	0	0	0	0	0	0	0
433	0.9796060752428487	0	0	0	0	0	0	0	0	0
436	0.9788862201865609	0	0	0	0	0	0	0	0	0
258	0.9782601846308958	0	0	0	0	0	0	0	0	0
229	0.9776223776223776	0	0	0	0	0	0	0	0	0
385	0.9763006284916201	0	0	0	0	0	0	0	0	0
309	0.9743822902295246	0	0	0	0	0	0	0	0	0
243	0.9736106903631896	0	0	0	0	0	0	0	0	0
422	0.973300370828183	0	0	0	0	0	0	0	0	0
255	0.9710919255537471	0	0	0	0	0	0	0	0	0
274	0.9710700466495498	0	0	0	0	0	0	0	0	0
271	0.9707941105479121	0	0	0	0	0	0	0	0	0
314	0.9701868462309491	0	0	0	0	0	0	0	0	0
305	0.9696736817214472	0	0	0	0	0	0	0	0	0
401	0.9694656488549618	0	0	0	0	0	0	0	0	0
248	0.9688712634855656	0	0	0	0	0	0	0	0	0
237	0.9682674234327203	0	0	0	0	0	0	0	0	0
322	0.9682557117750439	0	0	0	0	0	0	0	0	0
342	0.9675590025852723	0	0	0	0	0	0	0	0	0
242	0.9664429530201343	0	0	0	0	0	0	0	0	0
453	0.9656084656084656	0	0	0	0	0	0	0	0	0
341	0.9646114806940539	0	0	0	0	0	0	0	0	0
238	0.962128204364784	0	0	0	0	0	0	0	0	0
465	0.9613615044445437	0	0	0	0	0	0	0	0	0
346	0.9608372377266245	0	0	0	0	0	0	0	0	0
427	0.9599141400590288	0	0	0	0	0	0	0	0	0
338	0.959407981015425	0	0	0	0	0	0	0	0	0
361	0.9589028183617683	0	0	0	0	0	0	0	0	0
304	0.9584500140016802	0	0	0	0	0	0	0	0	0
312	0.9581102169456259	0	0	0	0	0	0	0	0	0
299	0.9549208833246392	0	0	0	0	0	0	0	0	0
477	0.9547331029185867	0	0	0	0	0	0	0	0	0
230	0.9539517815570374	0	0	0	0	0	0	0	0	0
353	0.9520804219447324	0	0	0	0	0	0	0	0	0
