"Plot Title: 20444038"
"#","Date Time, GMT-10:00","Temp, °C (LGR S/N: 20444038, SEN S/N: 20444038, LBL: Tank 8)","Coupler Detached (LGR S/N: 20444038)","Coupler Attached (LGR S/N: 20444038)","Host Connected (LGR S/N: 20444038)","End Of File (LGR S/N: 20444038)"
61,11/28/18 11:09:28 PM,25.137,,,,
62,11/28/18 11:19:28 PM,25.137,,,,
63,11/28/18 11:29:28 PM,25.137,,,,
64,11/28/18 11:39:28 PM,25.137,,,,
65,11/28/18 11:49:28 PM,25.137,,,,
66,11/28/18 11:59:28 PM,25.113,,,,
67,11/29/18 12:09:28 AM,25.089,,,,
68,11/29/18 12:19:28 AM,25.089,,,,
69,11/29/18 12:29:28 AM,25.065,,,,
70,11/29/18 12:39:28 AM,25.040,,,,
71,11/29/18 12:49:28 AM,25.040,,,,
72,11/29/18 12:59:28 AM,25.016,,,,
73,11/29/18 01:09:28 AM,24.992,,,,
74,11/29/18 01:19:28 AM,24.992,,,,
75,11/29/18 01:29:28 AM,24.992,,,,
76,11/29/18 01:39:28 AM,24.968,,,,
77,11/29/18 01:49:28 AM,24.968,,,,
78,11/29/18 01:59:28 AM,24.944,,,,
79,11/29/18 02:09:28 AM,24.944,,,,
80,11/29/18 02:19:28 AM,24.944,,,,
81,11/29/18 02:29:28 AM,24.919,,,,
82,11/29/18 02:39:28 AM,24.895,,,,
83,11/29/18 02:49:28 AM,24.895,,,,
84,11/29/18 02:59:28 AM,24.895,,,,
85,11/29/18 03:09:28 AM,24.871,,,,
86,11/29/18 03:19:28 AM,24.871,,,,
87,11/29/18 03:29:28 AM,24.847,,,,
88,11/29/18 03:39:28 AM,24.847,,,,
89,11/29/18 03:49:28 AM,24.823,,,,
90,11/29/18 03:59:28 AM,24.823,,,,
91,11/29/18 04:09:28 AM,24.823,,,,
92,11/29/18 04:19:28 AM,24.798,,,,
93,11/29/18 04:29:28 AM,24.798,,,,
94,11/29/18 04:39:28 AM,24.798,,,,
95,11/29/18 04:49:28 AM,24.774,,,,
96,11/29/18 04:59:28 AM,24.774,,,,
97,11/29/18 05:09:28 AM,24.750,,,,
98,11/29/18 05:19:28 AM,24.750,,,,
99,11/29/18 05:29:28 AM,24.726,,,,
100,11/29/18 05:39:28 AM,24.726,,,,
101,11/29/18 05:49:28 AM,24.702,,,,
102,11/29/18 05:59:28 AM,24.702,,,,
103,11/29/18 06:09:28 AM,24.677,,,,
104,11/29/18 06:19:28 AM,24.653,,,,
105,11/29/18 06:29:28 AM,24.653,,,,
106,11/29/18 06:39:28 AM,24.653,,,,
107,11/29/18 06:49:28 AM,24.629,,,,
108,11/29/18 06:59:28 AM,24.605,,,,
109,11/29/18 07:09:28 AM,24.605,,,,
110,11/29/18 07:19:28 AM,24.605,,,,
111,11/29/18 07:29:28 AM,24.605,,,,
112,11/29/18 07:39:28 AM,24.629,,,,
113,11/29/18 07:49:28 AM,24.629,,,,
114,11/29/18 07:59:28 AM,24.629,,,,
115,11/29/18 08:09:28 AM,24.653,,,,
116,11/29/18 08:19:28 AM,24.677,,,,
117,11/29/18 08:29:28 AM,24.702,,,,
118,11/29/18 08:39:28 AM,24.726,,,,
119,11/29/18 08:49:28 AM,24.750,,,,
120,11/29/18 08:59:28 AM,24.774,,,,
121,11/29/18 09:09:28 AM,24.798,,,,
122,11/29/18 09:19:28 AM,24.847,,,,
123,11/29/18 09:29:28 AM,24.895,,,,
124,11/29/18 09:39:28 AM,24.944,,,,
125,11/29/18 09:49:28 AM,24.968,,,,
126,11/29/18 09:59:28 AM,25.016,,,,
127,11/29/18 10:09:28 AM,25.089,,,,
128,11/29/18 10:19:28 AM,25.162,,,,
129,11/29/18 10:29:28 AM,25.258,,,,
130,11/29/18 10:39:28 AM,25.404,,,,
131,11/29/18 10:49:28 AM,25.501,,,,
132,11/29/18 10:59:28 AM,25.598,,,,
133,11/29/18 11:09:28 AM,25.671,,,,
134,11/29/18 11:19:28 AM,25.768,,,,
135,11/29/18 11:29:28 AM,25.841,,,,
136,11/29/18 11:39:28 AM,25.841,,,,
137,11/29/18 11:49:28 AM,25.939,,,,
138,11/29/18 11:59:28 AM,25.890,,,,
139,11/29/18 12:09:28 PM,26.012,,,,
140,11/29/18 12:19:28 PM,25.963,,,,
141,11/29/18 12:29:28 PM,25.987,,,,
142,11/29/18 12:39:28 PM,25.963,,,,
143,11/29/18 12:49:28 PM,25.963,,,,
144,11/29/18 12:59:28 PM,25.939,,,,
145,11/29/18 01:09:28 PM,25.963,,,,
146,11/29/18 01:19:28 PM,26.109,,,,
147,11/29/18 01:29:28 PM,26.109,,,,
148,11/29/18 01:39:28 PM,26.256,,,,
149,11/29/18 01:49:28 PM,26.304,,,,
150,11/29/18 01:59:28 PM,26.353,,,,
151,11/29/18 02:09:28 PM,26.378,,,,
152,11/29/18 02:19:28 PM,26.304,,,,
153,11/29/18 02:29:28 PM,26.280,,,,
154,11/29/18 02:39:28 PM,26.256,,,,
155,11/29/18 02:49:28 PM,26.231,,,,
156,11/29/18 02:59:28 PM,26.207,,,,
157,11/29/18 03:09:28 PM,26.182,,,,
158,11/29/18 03:19:28 PM,26.182,,,,
159,11/29/18 03:29:28 PM,26.158,,,,
160,11/29/18 03:39:28 PM,26.134,,,,
161,11/29/18 03:49:28 PM,26.109,,,,
162,11/29/18 03:59:28 PM,26.061,,,,
163,11/29/18 04:09:28 PM,26.061,,,,
164,11/29/18 04:19:28 PM,26.061,,,,
165,11/29/18 04:29:28 PM,26.036,,,,
166,11/29/18 04:39:28 PM,26.012,,,,
167,11/29/18 04:49:28 PM,25.987,,,,
168,11/29/18 04:59:28 PM,25.963,,,,
169,11/29/18 05:09:28 PM,25.939,,,,
170,11/29/18 05:19:28 PM,25.914,,,,
171,11/29/18 05:29:28 PM,25.914,,,,
172,11/29/18 05:39:28 PM,25.890,,,,
173,11/29/18 05:49:28 PM,25.866,,,,
174,11/29/18 05:59:28 PM,25.866,,,,
175,11/29/18 06:09:28 PM,25.866,,,,
176,11/29/18 06:19:28 PM,25.841,,,,
177,11/29/18 06:29:28 PM,25.817,,,,
178,11/29/18 06:39:28 PM,25.817,,,,
179,11/29/18 06:49:28 PM,25.793,,,,
180,11/29/18 06:59:28 PM,25.768,,,,
181,11/29/18 07:09:28 PM,25.768,,,,
182,11/29/18 07:19:28 PM,25.744,,,,
183,11/29/18 07:29:28 PM,25.744,,,,
184,11/29/18 07:39:28 PM,25.720,,,,
185,11/29/18 07:49:28 PM,25.695,,,,
186,11/29/18 07:59:28 PM,25.671,,,,
187,11/29/18 08:09:28 PM,25.671,,,,
188,11/29/18 08:19:28 PM,25.647,,,,
189,11/29/18 08:29:28 PM,25.647,,,,
190,11/29/18 08:39:28 PM,25.623,,,,
191,11/29/18 08:49:28 PM,25.623,,,,
192,11/29/18 08:59:28 PM,25.623,,,,
193,11/29/18 09:09:28 PM,25.598,,,,
194,11/29/18 09:19:28 PM,25.598,,,,
195,11/29/18 09:29:28 PM,25.598,,,,
196,11/29/18 09:39:28 PM,25.574,,,,
197,11/29/18 09:49:28 PM,25.574,,,,
198,11/29/18 09:59:28 PM,25.574,,,,
199,11/29/18 10:09:28 PM,25.550,,,,
200,11/29/18 10:19:28 PM,25.525,,,,
201,11/29/18 10:29:28 PM,25.525,,,,
202,11/29/18 10:39:28 PM,25.501,,,,
203,11/29/18 10:49:28 PM,25.477,,,,
204,11/29/18 10:59:28 PM,25.477,,,,
205,11/29/18 11:09:28 PM,25.477,,,,
206,11/29/18 11:19:28 PM,25.453,,,,
207,11/29/18 11:29:28 PM,25.428,,,,
208,11/29/18 11:39:28 PM,25.428,,,,
209,11/29/18 11:49:28 PM,25.404,,,,
210,11/29/18 11:59:28 PM,25.380,,,,
211,11/30/18 12:09:28 AM,25.380,,,,
212,11/30/18 12:19:28 AM,25.380,,,,
213,11/30/18 12:29:28 AM,25.380,,,,
214,11/30/18 12:39:28 AM,25.355,,,,
215,11/30/18 12:49:28 AM,25.355,,,,
216,11/30/18 12:59:28 AM,25.331,,,,
217,11/30/18 01:09:28 AM,25.307,,,,
218,11/30/18 01:19:28 AM,25.283,,,,
219,11/30/18 01:29:28 AM,25.283,,,,
220,11/30/18 01:39:28 AM,25.258,,,,
221,11/30/18 01:49:28 AM,25.258,,,,
222,11/30/18 01:59:28 AM,25.210,,,,
223,11/30/18 02:09:28 AM,25.210,,,,
224,11/30/18 02:19:28 AM,25.186,,,,
225,11/30/18 02:29:28 AM,25.186,,,,
226,11/30/18 02:39:28 AM,25.162,,,,
227,11/30/18 02:49:28 AM,25.162,,,,
228,11/30/18 02:59:28 AM,25.137,,,,
229,11/30/18 03:09:28 AM,25.137,,,,
230,11/30/18 03:19:28 AM,25.137,,,,
231,11/30/18 03:29:28 AM,25.113,,,,
232,11/30/18 03:39:28 AM,25.089,,,,
233,11/30/18 03:49:28 AM,25.089,,,,
234,11/30/18 03:59:28 AM,25.065,,,,
235,11/30/18 04:09:28 AM,25.065,,,,
236,11/30/18 04:19:28 AM,25.040,,,,
237,11/30/18 04:29:28 AM,25.040,,,,
238,11/30/18 04:39:28 AM,25.016,,,,
239,11/30/18 04:49:28 AM,24.992,,,,
240,11/30/18 04:59:28 AM,24.992,,,,
241,11/30/18 05:09:28 AM,24.992,,,,
242,11/30/18 05:19:28 AM,24.968,,,,
243,11/30/18 05:29:28 AM,24.968,,,,
244,11/30/18 05:39:28 AM,24.968,,,,
245,11/30/18 05:49:28 AM,24.944,,,,
246,11/30/18 05:59:28 AM,24.944,,,,
247,11/30/18 06:09:28 AM,24.944,,,,
248,11/30/18 06:19:28 AM,24.944,,,,
249,11/30/18 06:29:28 AM,24.944,,,,
250,11/30/18 06:39:28 AM,24.944,,,,
251,11/30/18 06:49:28 AM,24.944,,,,
252,11/30/18 06:59:28 AM,24.944,,,,
253,11/30/18 07:09:28 AM,24.944,,,,
254,11/30/18 07:19:28 AM,24.944,,,,
255,11/30/18 07:29:28 AM,24.968,,,,
256,11/30/18 07:39:28 AM,24.968,,,,
257,11/30/18 07:49:28 AM,24.992,,,,
258,11/30/18 07:59:28 AM,24.992,,,,
259,11/30/18 08:09:28 AM,25.016,,,,
260,11/30/18 08:19:28 AM,25.040,,,,
261,11/30/18 08:29:28 AM,25.065,,,,
262,11/30/18 08:39:28 AM,25.089,,,,
263,11/30/18 08:49:28 AM,25.113,,,,
264,11/30/18 08:59:28 AM,25.113,,,,
265,11/30/18 09:09:28 AM,25.137,,,,
266,11/30/18 09:19:28 AM,25.162,,,,
267,11/30/18 09:29:28 AM,25.186,,,,
268,11/30/18 09:39:28 AM,25.210,,,,
269,11/30/18 09:49:28 AM,25.283,,,,
270,11/30/18 09:59:28 AM,25.355,,,,
271,11/30/18 10:09:28 AM,25.428,,,,
272,11/30/18 10:19:28 AM,25.501,,,,
273,11/30/18 10:29:28 AM,25.574,,,,
274,11/30/18 10:39:28 AM,25.574,,,,
275,11/30/18 10:49:28 AM,25.574,,,,
276,11/30/18 10:59:28 AM,25.647,,,,
277,11/30/18 11:09:28 AM,25.623,,,,
278,11/30/18 11:19:28 AM,25.671,,,,
279,11/30/18 11:29:28 AM,25.695,,,,
280,11/30/18 11:39:28 AM,25.866,,,,
281,11/30/18 11:49:28 AM,25.793,,,,
282,11/30/18 11:59:28 AM,25.793,,,,
283,11/30/18 12:09:28 PM,25.841,,,,
284,11/30/18 12:19:28 PM,25.817,,,,
285,11/30/18 12:29:28 PM,25.890,,,,
286,11/30/18 12:39:28 PM,25.890,,,,
287,11/30/18 12:49:28 PM,25.963,,,,
288,11/30/18 12:59:28 PM,25.963,,,,
289,11/30/18 01:09:28 PM,25.987,,,,
290,11/30/18 01:19:28 PM,25.987,,,,
291,11/30/18 01:29:28 PM,25.987,,,,
292,11/30/18 01:39:28 PM,25.987,,,,
293,11/30/18 01:49:28 PM,25.963,,,,
294,11/30/18 01:59:28 PM,26.109,,,,
295,11/30/18 02:09:28 PM,26.182,,,,
296,11/30/18 02:19:28 PM,26.182,,,,
297,11/30/18 02:29:28 PM,26.182,,,,
298,11/30/18 02:39:28 PM,26.182,,,,
299,11/30/18 02:49:28 PM,26.158,,,,
300,11/30/18 02:59:28 PM,26.134,,,,
301,11/30/18 03:09:28 PM,26.085,,,,
302,11/30/18 03:19:28 PM,26.061,,,,
303,11/30/18 03:29:28 PM,26.061,,,,
304,11/30/18 03:39:28 PM,26.036,,,,
305,11/30/18 03:49:28 PM,26.012,,,,
306,11/30/18 03:59:28 PM,26.012,,,,
307,11/30/18 04:09:28 PM,25.987,,,,
308,11/30/18 04:19:28 PM,25.963,,,,
309,11/30/18 04:29:28 PM,25.914,,,,
310,11/30/18 04:39:28 PM,25.890,,,,
311,11/30/18 04:49:28 PM,25.841,,,,
312,11/30/18 04:59:28 PM,25.793,,,,
313,11/30/18 05:09:28 PM,25.768,,,,
314,11/30/18 05:19:28 PM,25.720,,,,
315,11/30/18 05:29:28 PM,25.671,,,,
316,11/30/18 05:39:28 PM,25.623,,,,
317,11/30/18 05:49:28 PM,25.574,,,,
318,11/30/18 05:59:28 PM,25.550,,,,
319,11/30/18 06:09:28 PM,25.501,,,,
320,11/30/18 06:19:28 PM,25.477,,,,
321,11/30/18 06:29:28 PM,25.453,,,,
322,11/30/18 06:39:28 PM,25.428,,,,
323,11/30/18 06:49:28 PM,25.404,,,,
324,11/30/18 06:59:28 PM,25.380,,,,
325,11/30/18 07:09:28 PM,25.355,,,,
326,11/30/18 07:19:28 PM,25.355,,,,
327,11/30/18 07:29:28 PM,25.331,,,,
328,11/30/18 07:39:28 PM,25.307,,,,
329,11/30/18 07:49:28 PM,25.307,,,,
330,11/30/18 07:59:28 PM,25.283,,,,
331,11/30/18 08:09:28 PM,25.283,,,,
332,11/30/18 08:19:28 PM,25.258,,,,
333,11/30/18 08:29:28 PM,25.234,,,,
334,11/30/18 08:39:28 PM,25.234,,,,
335,11/30/18 08:49:28 PM,25.210,,,,
336,11/30/18 08:59:28 PM,25.210,,,,
337,11/30/18 09:09:28 PM,25.210,,,,
338,11/30/18 09:19:28 PM,25.210,,,,
339,11/30/18 09:29:28 PM,25.210,,,,
340,11/30/18 09:39:28 PM,25.210,,,,
341,11/30/18 09:49:28 PM,25.186,,,,
342,11/30/18 09:59:28 PM,25.186,,,,
343,11/30/18 10:09:28 PM,25.186,,,,
344,11/30/18 10:19:28 PM,25.186,,,,
345,11/30/18 10:29:28 PM,25.186,,,,
346,11/30/18 10:39:28 PM,25.186,,,,
347,11/30/18 10:49:28 PM,25.186,,,,
348,11/30/18 10:59:28 PM,25.186,,,,
349,11/30/18 11:09:28 PM,25.186,,,,
350,11/30/18 11:19:28 PM,25.162,,,,
351,11/30/18 11:29:28 PM,25.162,,,,
352,11/30/18 11:39:28 PM,25.162,,,,
353,11/30/18 11:49:28 PM,25.162,,,,
354,11/30/18 11:59:28 PM,25.137,,,,
355,12/01/18 12:09:28 AM,25.137,,,,
356,12/01/18 12:19:28 AM,25.137,,,,
357,12/01/18 12:29:28 AM,25.137,,,,
358,12/01/18 12:39:28 AM,25.137,,,,
359,12/01/18 12:49:28 AM,25.137,,,,
360,12/01/18 12:59:28 AM,25.137,,,,
361,12/01/18 01:09:28 AM,25.137,,,,
362,12/01/18 01:19:28 AM,25.137,,,,
363,12/01/18 01:29:28 AM,25.137,,,,
364,12/01/18 01:39:28 AM,25.137,,,,
365,12/01/18 01:49:28 AM,25.113,,,,
366,12/01/18 01:59:28 AM,25.113,,,,
367,12/01/18 02:09:28 AM,25.089,,,,
368,12/01/18 02:19:28 AM,25.089,,,,
369,12/01/18 02:29:28 AM,25.089,,,,
370,12/01/18 02:39:28 AM,25.089,,,,
371,12/01/18 02:49:28 AM,25.089,,,,
372,12/01/18 02:59:28 AM,25.089,,,,
373,12/01/18 03:09:28 AM,25.089,,,,
374,12/01/18 03:19:28 AM,25.065,,,,
375,12/01/18 03:29:28 AM,25.065,,,,
376,12/01/18 03:39:28 AM,25.040,,,,
377,12/01/18 03:49:28 AM,25.040,,,,
378,12/01/18 03:59:28 AM,25.016,,,,
379,12/01/18 04:09:28 AM,25.016,,,,
380,12/01/18 04:19:28 AM,24.992,,,,
381,12/01/18 04:29:28 AM,24.992,,,,
382,12/01/18 04:39:28 AM,24.992,,,,
383,12/01/18 04:49:28 AM,24.992,,,,
384,12/01/18 04:59:28 AM,24.992,,,,
385,12/01/18 05:09:28 AM,24.968,,,,
386,12/01/18 05:19:28 AM,24.968,,,,
387,12/01/18 05:29:28 AM,24.968,,,,
388,12/01/18 05:39:28 AM,24.968,,,,
389,12/01/18 05:49:28 AM,24.968,,,,
390,12/01/18 05:59:28 AM,24.968,,,,
391,12/01/18 06:09:28 AM,24.968,,,,
392,12/01/18 06:19:28 AM,24.968,,,,
393,12/01/18 06:29:28 AM,24.968,,,,
394,12/01/18 06:39:28 AM,24.992,,,,
395,12/01/18 06:49:28 AM,24.992,,,,
396,12/01/18 06:59:28 AM,24.992,,,,
397,12/01/18 07:09:28 AM,24.992,,,,
398,12/01/18 07:19:28 AM,24.992,,,,
399,12/01/18 07:29:28 AM,24.992,,,,
400,12/01/18 07:39:28 AM,24.992,,,,
401,12/01/18 07:49:28 AM,24.992,,,,
402,12/01/18 07:59:28 AM,24.992,,,,
403,12/01/18 08:09:28 AM,24.992,,,,
404,12/01/18 08:19:28 AM,24.992,,,,
405,12/01/18 08:29:28 AM,24.992,,,,
406,12/01/18 08:39:28 AM,24.992,,,,
407,12/01/18 08:49:28 AM,25.016,,,,
408,12/01/18 08:59:28 AM,25.016,,,,
409,12/01/18 09:09:28 AM,25.040,,,,
410,12/01/18 09:19:28 AM,25.040,,,,
411,12/01/18 09:29:28 AM,25.065,,,,
412,12/01/18 09:39:28 AM,25.089,,,,
413,12/01/18 09:49:28 AM,25.113,,,,
414,12/01/18 09:59:28 AM,25.162,,,,
415,12/01/18 10:09:28 AM,25.210,,,,
416,12/01/18 10:19:28 AM,25.258,,,,
417,12/01/18 10:29:28 AM,25.307,,,,
418,12/01/18 10:39:28 AM,25.428,,,,
419,12/01/18 10:49:28 AM,25.501,,,,
420,12/01/18 10:59:28 AM,25.574,,,,
421,12/01/18 11:09:28 AM,25.623,,,,
422,12/01/18 11:19:28 AM,25.841,,,,
423,12/01/18 11:29:28 AM,25.768,,,,
424,12/01/18 11:39:28 AM,25.817,,,,
425,12/01/18 11:49:28 AM,25.890,,,,
426,12/01/18 11:59:28 AM,25.914,,,,
427,12/01/18 12:09:28 PM,25.963,,,,
428,12/01/18 12:19:28 PM,26.012,,,,
429,12/01/18 12:29:28 PM,26.061,,,,
430,12/01/18 12:39:28 PM,26.134,,,,
431,12/01/18 12:49:28 PM,26.182,,,,
432,12/01/18 12:59:28 PM,26.207,,,,
433,12/01/18 01:09:28 PM,26.256,,,,
434,12/01/18 01:19:28 PM,26.304,,,,
435,12/01/18 01:29:28 PM,26.353,,,,
436,12/01/18 01:39:28 PM,26.402,,,,
437,12/01/18 01:49:28 PM,26.426,,,,
438,12/01/18 01:59:28 PM,26.329,,,,
439,12/01/18 02:09:28 PM,26.280,,,,
440,12/01/18 02:19:28 PM,26.207,,,,
441,12/01/18 02:29:28 PM,26.158,,,,
442,12/01/18 02:39:28 PM,26.109,,,,
443,12/01/18 02:49:28 PM,26.061,,,,
444,12/01/18 02:59:28 PM,26.012,,,,
445,12/01/18 03:09:28 PM,25.987,,,,
446,12/01/18 03:19:28 PM,25.914,,,,
447,12/01/18 03:29:28 PM,25.866,,,,
448,12/01/18 03:39:28 PM,25.817,,,,
449,12/01/18 03:49:28 PM,25.793,,,,
450,12/01/18 03:59:28 PM,25.744,,,,
451,12/01/18 04:09:28 PM,25.720,,,,
452,12/01/18 04:19:28 PM,25.671,,,,
453,12/01/18 04:29:28 PM,25.623,,,,
454,12/01/18 04:39:28 PM,25.623,,,,
455,12/01/18 04:49:28 PM,25.574,,,,
456,12/01/18 04:59:28 PM,25.550,,,,
457,12/01/18 05:09:28 PM,25.501,,,,
458,12/01/18 05:19:28 PM,25.453,,,,
459,12/01/18 05:29:28 PM,25.428,,,,
460,12/01/18 05:39:28 PM,25.380,,,,
461,12/01/18 05:49:28 PM,25.355,,,,
462,12/01/18 05:59:28 PM,25.307,,,,
463,12/01/18 06:09:28 PM,25.283,,,,
464,12/01/18 06:19:28 PM,25.258,,,,
465,12/01/18 06:29:28 PM,25.210,,,,
466,12/01/18 06:39:28 PM,25.210,,,,
467,12/01/18 06:49:28 PM,25.210,,,,
468,12/01/18 06:59:28 PM,25.186,,,,
469,12/01/18 07:09:28 PM,25.186,,,,
470,12/01/18 07:19:28 PM,25.186,,,,
471,12/01/18 07:29:28 PM,25.186,,,,
472,12/01/18 07:39:28 PM,25.186,,,,
473,12/01/18 07:49:28 PM,25.186,,,,
474,12/01/18 07:59:28 PM,25.186,,,,
475,12/01/18 08:09:28 PM,25.186,,,,
476,12/01/18 08:19:28 PM,25.162,,,,
477,12/01/18 08:29:28 PM,25.162,,,,
478,12/01/18 08:39:28 PM,25.162,,,,
479,12/01/18 08:49:28 PM,25.162,,,,
480,12/01/18 08:59:28 PM,25.137,,,,
481,12/01/18 09:09:28 PM,25.137,,,,
482,12/01/18 09:19:28 PM,25.137,,,,
483,12/01/18 09:29:28 PM,25.137,,,,
484,12/01/18 09:39:28 PM,25.113,,,,
485,12/01/18 09:49:28 PM,25.113,,,,
486,12/01/18 09:59:28 PM,25.113,,,,
487,12/01/18 10:09:28 PM,25.113,,,,
488,12/01/18 10:19:28 PM,25.113,,,,
489,12/01/18 10:29:28 PM,25.113,,,,
490,12/01/18 10:39:28 PM,25.113,,,,
491,12/01/18 10:49:28 PM,25.113,,,,
492,12/01/18 10:59:28 PM,25.137,,,,
493,12/01/18 11:09:28 PM,25.137,,,,
494,12/01/18 11:19:28 PM,25.137,,,,
495,12/01/18 11:29:28 PM,25.137,,,,
496,12/01/18 11:39:28 PM,25.137,,,,
497,12/01/18 11:49:28 PM,25.137,,,,
498,12/01/18 11:59:28 PM,25.113,,,,
499,12/02/18 12:09:28 AM,25.113,,,,
500,12/02/18 12:19:28 AM,25.089,,,,
501,12/02/18 12:29:28 AM,25.089,,,,
502,12/02/18 12:39:28 AM,25.089,,,,
503,12/02/18 12:49:28 AM,25.089,,,,
504,12/02/18 12:59:28 AM,25.089,,,,
505,12/02/18 01:09:28 AM,25.089,,,,
506,12/02/18 01:19:28 AM,25.089,,,,
507,12/02/18 01:29:28 AM,25.089,,,,
508,12/02/18 01:39:28 AM,25.089,,,,
509,12/02/18 01:49:28 AM,25.089,,,,
510,12/02/18 01:59:28 AM,25.089,,,,
511,12/02/18 02:09:28 AM,25.089,,,,
512,12/02/18 02:19:28 AM,25.089,,,,
513,12/02/18 02:29:28 AM,25.089,,,,
514,12/02/18 02:39:28 AM,25.089,,,,
515,12/02/18 02:49:28 AM,25.089,,,,
516,12/02/18 02:59:28 AM,25.089,,,,
517,12/02/18 03:09:28 AM,25.113,,,,
518,12/02/18 03:19:28 AM,25.113,,,,
519,12/02/18 03:29:28 AM,25.113,,,,
520,12/02/18 03:39:28 AM,25.089,,,,
521,12/02/18 03:49:28 AM,25.089,,,,
522,12/02/18 03:59:28 AM,25.089,,,,
523,12/02/18 04:09:28 AM,25.089,,,,
524,12/02/18 04:19:28 AM,25.089,,,,
525,12/02/18 04:29:28 AM,25.089,,,,
526,12/02/18 04:39:28 AM,25.089,,,,
527,12/02/18 04:49:28 AM,25.089,,,,
528,12/02/18 04:59:28 AM,25.089,,,,
529,12/02/18 05:09:28 AM,25.089,,,,
530,12/02/18 05:19:28 AM,25.065,,,,
531,12/02/18 05:29:28 AM,25.065,,,,
532,12/02/18 05:39:28 AM,25.065,,,,
533,12/02/18 05:49:28 AM,25.040,,,,
534,12/02/18 05:59:28 AM,25.040,,,,
535,12/02/18 06:09:28 AM,25.040,,,,
536,12/02/18 06:19:28 AM,25.040,,,,
537,12/02/18 06:29:28 AM,25.016,,,,
538,12/02/18 06:39:28 AM,25.040,,,,
539,12/02/18 06:49:28 AM,25.016,,,,
540,12/02/18 06:59:28 AM,25.016,,,,
541,12/02/18 07:09:28 AM,25.016,,,,
542,12/02/18 07:19:28 AM,25.016,,,,
543,12/02/18 07:29:28 AM,24.992,,,,
544,12/02/18 07:39:28 AM,24.992,,,,
545,12/02/18 07:49:28 AM,24.992,,,,
546,12/02/18 07:59:28 AM,24.992,,,,
547,12/02/18 08:09:28 AM,24.992,,,,
