"Sample.ID","TA","Mass","Tank","Type"
"20181107_JUNK3",2193.82015071217,59.47,"Junk3","Junk"
"20181107_CRM1",2223.91030001007,59.45,"CRM1","CRM"
"20181107_CRM2",2227.86062179176,59.72,"CRM2","CRM"
