Titration report,,,,, ,
Method,,,,,,
Method ID,,000,,"Release state
",Released,
Name,,URIBioMin,,Modified by,SystemInternal,
Modified on,,5/29/2018 11:13:39 AM,,,,
Titration (EP) [1],,"Scope 1/1, Sample 1/3",,,,
Measured Values,,"Scope 1/1, Sample 1/3",,,,
Time,V,Meas. value,dV,Temp.,dE,EP
[s],[mL],[mV],[mL],[°C],[mV],
0,0.0000,-17.0,,26.1,,
1,0.0010,-18.4,0.0010,26.1,-1.4,
2,0.0025,-18.6,0.0015,26.1,-0.2,
3,0.0050,-18.8,0.0025,26.1,-0.2,
4,0.0095,-19.0,0.0045,26.1,-0.2,
5,0.0150,-19.0,0.0055,26.1,0.0,
6,0.0235,-18.8,0.0085,26.1,0.2,
7,0.0320,-18.4,0.0085,26.1,0.4,
8,0.0405,-17.7,0.0085,26.1,0.7,
9,0.0490,-16.9,0.0085,26.1,0.8,
10,0.0575,-16.0,0.0085,26.1,0.9,
11,0.0650,-15.1,0.0075,26.1,0.9,
12,0.0735,-14.2,0.0085,26.1,0.9,
13,0.0820,-13.1,0.0085,26.1,1.1,
14,0.0905,-11.9,0.0085,26.1,1.2,
15,0.0990,-10.4,0.0085,26.1,1.5,
16,0.1075,-8.9,0.0085,26.1,1.5,
17,0.1160,-7.7,0.0085,26.1,1.2,
18,0.1235,-6.3,0.0075,26.1,1.4,
19,0.1320,-4.0,0.0085,26.1,2.3,
20,0.1405,-1.9,0.0085,26.1,2.1,
21,0.1490,-0.6,0.0085,26.1,1.3,
22,0.1575,0.2,0.0085,26.1,0.8,
23,0.1660,2.5,0.0085,26.1,2.3,
24,0.1745,4.1,0.0085,26.1,1.6,
25,0.1820,5.2,0.0075,26.1,1.1,
26,0.1905,6.3,0.0085,26.1,1.1,
27,0.1990,7.9,0.0085,26.1,1.6,
28,0.2075,9.4,0.0085,26.1,1.5,
29,0.2160,10.7,0.0085,26.1,1.3,
30,0.2245,11.8,0.0085,26.1,1.1,
31,0.2320,12.8,0.0075,26.1,1.0,
32,0.2405,13.8,0.0085,26.1,1.0,
33,0.2490,14.8,0.0085,26.0,1.0,
34,0.2575,15.8,0.0085,26.1,1.0,
35,0.2660,16.7,0.0085,26.1,0.9,
36,0.2745,17.5,0.0085,26.1,0.8,
37,0.2830,18.2,0.0085,26.1,0.7,
38,0.2905,19.0,0.0075,26.1,0.8,
39,0.2990,19.9,0.0085,26.0,0.9,
40,0.3075,20.7,0.0085,26.1,0.8,
41,0.3160,21.4,0.0085,26.1,0.7,
42,0.3240,22.2,0.0080,26.1,0.8,
43,0.3325,23.0,0.0085,26.1,0.8,
44,0.3410,23.7,0.0085,26.0,0.7,
45,0.3490,24.4,0.0080,26.1,0.7,
46,0.3575,25.2,0.0085,26.0,0.8,
47,0.3655,25.8,0.0080,26.0,0.6,
48,0.3740,26.5,0.0085,26.1,0.7,
49,0.3825,27.2,0.0085,26.0,0.7,
50,0.3910,28.0,0.0085,26.0,0.8,
51,0.3990,28.4,0.0080,26.0,0.4,
52,0.4070,29.1,0.0080,26.0,0.7,
53,0.4155,29.8,0.0085,26.0,0.7,
54,0.4240,30.5,0.0085,26.0,0.7,
55,0.4325,31.2,0.0085,26.0,0.7,
56,0.4410,31.9,0.0085,26.0,0.7,
57,0.4495,32.5,0.0085,26.0,0.6,
58,0.4570,33.1,0.0075,26.0,0.6,
59,0.4655,33.7,0.0085,26.0,0.6,
60,0.4740,34.3,0.0085,26.0,0.6,
61,0.4825,35.0,0.0085,26.0,0.7,
62,0.4910,35.7,0.0085,26.0,0.7,
63,0.4995,36.4,0.0085,26.0,0.7,
64,0.5080,37.0,0.0085,26.0,0.6,
65,0.5155,37.7,0.0075,26.0,0.7,
66,0.5240,38.3,0.0085,26.0,0.6,
67,0.5325,39.0,0.0085,26.0,0.7,
68,0.5410,39.6,0.0085,26.0,0.6,
69,0.5495,40.2,0.0085,26.0,0.6,
70,0.5580,40.8,0.0085,26.0,0.6,
71,0.5655,41.3,0.0075,26.0,0.5,
72,0.5740,42.0,0.0085,26.0,0.7,
73,0.5825,42.6,0.0085,26.0,0.6,
74,0.5910,43.2,0.0085,26.0,0.6,
75,0.5995,43.8,0.0085,26.0,0.6,
76,0.6080,44.4,0.0085,26.0,0.6,
77,0.6165,45.0,0.0085,26.0,0.6,
78,0.6240,45.6,0.0075,26.0,0.6,
79,0.6325,46.2,0.0085,26.0,0.6,
80,0.6410,46.9,0.0085,26.0,0.7,
81,0.6495,47.5,0.0085,26.0,0.6,
82,0.6580,48.0,0.0085,26.0,0.5,
83,0.6665,48.7,0.0085,26.0,0.7,
84,0.6740,49.3,0.0075,26.0,0.6,
85,0.6825,49.9,0.0085,26.0,0.6,
86,0.6910,50.5,0.0085,26.0,0.6,
87,0.6995,51.2,0.0085,26.0,0.7,
88,0.7080,51.8,0.0085,26.0,0.6,
89,0.7165,52.6,0.0085,26.0,0.8,
90,0.7250,53.2,0.0085,26.0,0.6,
91,0.7325,53.7,0.0075,26.0,0.5,
92,0.7410,54.3,0.0085,26.0,0.6,
93,0.7495,54.8,0.0085,26.0,0.5,
94,0.7580,55.5,0.0085,26.0,0.7,
95,0.7665,56.0,0.0085,26.0,0.5,
96,0.7750,56.6,0.0085,26.0,0.6,
97,0.7835,57.3,0.0085,26.0,0.7,
98,0.7910,57.9,0.0075,26.0,0.6,
99,0.7995,58.6,0.0085,26.0,0.7,
100,0.8080,59.2,0.0085,26.0,0.6,
101,0.8165,59.8,0.0085,26.0,0.6,
102,0.8250,60.5,0.0085,26.0,0.7,
103,0.8335,61.1,0.0085,26.0,0.6,
104,0.8410,61.7,0.0075,26.0,0.6,
105,0.8495,62.4,0.0085,26.0,0.7,
106,0.8580,63.1,0.0085,25.9,0.7,
107,0.8665,63.9,0.0085,26.0,0.8,
108,0.8750,64.4,0.0085,26.0,0.5,
109,0.8835,65.2,0.0085,26.0,0.8,
110,0.8920,65.8,0.0085,26.0,0.6,
111,0.8995,66.6,0.0075,25.9,0.8,
112,0.9080,67.4,0.0085,25.9,0.8,
113,0.9165,68.1,0.0085,25.9,0.7,
114,0.9250,68.9,0.0085,26.0,0.8,
115,0.9330,69.7,0.0080,25.9,0.8,
116,0.9415,70.2,0.0085,25.9,0.5,
117,0.9495,71.0,0.0080,26.0,0.8,
118,0.9580,71.8,0.0085,25.9,0.8,
119,0.9665,72.6,0.0085,25.9,0.8,
120,0.9750,73.4,0.0085,25.9,0.8,
121,0.9830,74.4,0.0080,25.9,1.0,
122,0.9915,75.1,0.0085,25.9,0.7,
123,1.0000,76.0,0.0085,25.9,0.9,
124,1.0080,76.7,0.0080,25.9,0.7,
125,1.0165,77.6,0.0085,25.9,0.9,
126,1.0245,78.4,0.0080,25.9,0.8,
127,1.0330,79.5,0.0085,25.9,1.1,
128,1.0415,80.5,0.0085,25.9,1.0,
129,1.0500,81.5,0.0085,25.9,1.0,
130,1.0585,82.5,0.0085,25.9,1.0,
131,1.0665,83.4,0.0080,25.9,0.9,
132,1.0745,84.5,0.0080,25.9,1.1,
133,1.0830,85.7,0.0085,25.9,1.2,
134,1.0915,86.8,0.0085,25.9,1.1,
135,1.1000,88.2,0.0085,25.9,1.4,
136,1.1085,89.2,0.0085,25.9,1.0,
137,1.1160,90.3,0.0075,25.9,1.1,
138,1.1245,91.8,0.0085,25.9,1.5,
139,1.1330,93.0,0.0085,25.9,1.2,
140,1.1415,94.6,0.0085,25.9,1.6,
141,1.1500,95.8,0.0085,25.9,1.2,
142,1.1585,97.2,0.0085,25.9,1.4,
143,1.1670,99.2,0.0085,25.9,2.0,
144,1.1745,101.0,0.0075,25.9,1.8,
145,1.1830,102.6,0.0085,25.9,1.6,
146,1.1915,104.5,0.0085,25.9,1.9,
147,1.2000,105.9,0.0085,25.9,1.4,
148,1.2085,107.9,0.0085,25.9,2.0,
149,1.2170,110.4,0.0085,25.9,2.5,
150,1.2245,112.2,0.0075,25.9,1.8,
151,1.2330,115.2,0.0085,25.9,3.0,
152,1.2415,117.8,0.0085,25.9,2.6,
153,1.2500,120.2,0.0085,25.9,2.4,
154,1.2585,123.4,0.0085,25.9,3.2,
155,1.2670,126.4,0.0085,25.9,3.0,
156,1.2755,129.7,0.0085,25.9,3.3,
157,1.2830,132.5,0.0075,25.9,2.8,
158,1.2915,136.1,0.0085,25.9,3.6,
159,1.3000,139.0,0.0085,25.9,2.9,
160,1.3085,142.3,0.0085,25.9,3.3,
