Mooring Name,Latitude,Longitude,Date,Time,xCO2  SW (wet) (umol/mol),QF,H2O (mmol/mol),xCO2  Air (wet) (umol/mol),QF,H2O (mmol/mol),Licor Atm Pressure  (hPa),Licor Temp (C),% O2,SST (C),Salinity,xCO2  SW (dry) (umol/mol),xCO2  Air (dry) (umol/mol),fCO2  SW (sat) uatm,fCO2  Air (sat) uatm,dfCO2,pCO2 SW (sat) uatm,pCO2 Air (sat) uatm,dpCO2
CRIMP2_158W_21N,21.458,-157.798,12/20/2012,21:17,460.4,2,3.49,394,2,3.69,1013.8,23.9,98.98,-999,-999,462,395.5,-999,-999,-999,-999,-999,-999
CRIMP2_158W_21N,21.458,-157.798,12/21/2012,0:17,411,2,3.31,393.9,2,3.47,1011.6,24.1,99.78,-999,-999,412.3,395.2,-999,-999,-999,-999,-999,-999
CRIMP2_158W_21N,21.458,-157.798,12/21/2012,3:17,399.9,2,3.36,393.8,2,3.51,1011.8,24,100.15,-999,-999,401.2,395.1,-999,-999,-999,-999,-999,-999
CRIMP2_158W_21N,21.458,-157.798,12/21/2012,6:17,472.2,2,3.29,394.2,2,3.46,1013.5,24,99.49,-999,-999,473.7,395.5,-999,-999,-999,-999,-999,-999
CRIMP2_158W_21N,21.458,-157.798,12/21/2012,9:17,494.5,2,3.28,394.1,2,3.43,1014.2,23.9,99.07,-999,-999,496.1,395.5,-999,-999,-999,-999,-999,-999
CRIMP2_158W_21N,21.458,-157.798,12/21/2012,12:17,501.1,2,3.25,394.3,2,3.41,1012.3,23.9,98.65,-999,-999,502.7,395.7,-999,-999,-999,-999,-999,-999
CRIMP2_158W_21N,21.458,-157.798,12/21/2012,15:17,519.4,2,3.25,394.1,2,3.43,1011.7,23.9,98.25,-999,-999,521.1,395.4,-999,-999,-999,-999,-999,-999
CRIMP2_158W_21N,21.458,-157.798,12/21/2012,18:17,506.4,2,3.31,393.7,2,3.49,1013.1,23.9,97.95,-999,-999,508.1,395.1,-999,-999,-999,-999,-999,-999
CRIMP2_158W_21N,21.458,-157.798,12/21/2012,21:17,443.4,2,3.51,393.8,2,3.75,1013.4,24,98.73,-999,-999,445,395.3,-999,-999,-999,-999,-999,-999
CRIMP2_158W_21N,21.458,-157.798,12/22/2012,0:17,375,2,3.42,393.3,2,3.6,1011.7,24.3,99.99,23.915,35.308,376.3,394.7,363.8,381.6,-17.8,365,382.8,-17.8
CRIMP2_158W_21N,21.458,-157.798,12/22/2012,3:17,361.6,2,3.17,393.6,2,3.35,1011.6,24.2,100.55,23.599,35.314,362.8,394.9,350.8,381.9,-31.1,352,383.2,-31.2
CRIMP2_158W_21N,21.458,-157.798,12/22/2012,6:17,438.4,2,3.23,393.9,2,3.42,1013.5,24,99.75,22.893,35.314,439.8,395.3,426.6,383.4,43.2,428,384.7,43.3
CRIMP2_158W_21N,21.458,-157.798,12/22/2012,9:17,462.7,2,3.25,393.9,2,3.41,1013.9,23.9,99.26,22.929,35.333,464.3,395.3,450.5,383.6,66.9,452,384.8,67.1
CRIMP2_158W_21N,21.458,-157.798,12/22/2012,12:17,477.5,2,3.25,394.2,2,3.43,1013,23.8,98.93,23.22,35.308,479,395.6,464.2,383.3,80.9,465.7,384.5,81.2
CRIMP2_158W_21N,21.458,-157.798,12/22/2012,15:17,494.1,2,3.26,394.3,2,3.41,1012.5,23.8,98.54,23.278,35.316,495.7,395.6,480.1,383.1,97,481.7,384.4,97.3
CRIMP2_158W_21N,21.458,-157.798,12/22/2012,18:17,515.4,2,3.34,394.1,2,3.49,1013.5,23.9,98.1,23.173,35.327,517.2,395.4,501.4,383.4,118,503.1,384.7,118.4
CRIMP2_158W_21N,21.458,-157.798,12/22/2012,21:17,431.9,2,3.62,393.5,2,3.75,1013.3,24.1,99,23.526,35.327,433.5,394.9,420,382.6,37.4,421.4,383.9,37.5
CRIMP2_158W_21N,21.458,-157.798,12/23/2012,0:17,371.8,2,3.51,391.9,2,3.61,1010.3,24.5,100.42,24.03,35.336,373.1,393.4,360.1,379.6,-19.6,361.2,380.8,-19.6
CRIMP2_158W_21N,21.458,-157.798,12/23/2012,3:17,370.8,2,3.33,393.4,2,3.43,1010.4,24.6,100.76,23.774,35.342,372.1,394.8,359.3,381.2,-21.9,360.4,382.4,-22
CRIMP2_158W_21N,21.458,-157.798,12/23/2012,6:17,433.8,2,3.24,393.9,2,3.38,1012,24.5,100.02,23.289,35.34,435.2,395.2,421.3,382.6,38.7,422.7,383.8,38.8
CRIMP2_158W_21N,21.458,-157.798,12/23/2012,9:17,486.5,2,3.29,393.6,2,3.43,1012.8,24.4,99.37,23.332,35.325,488.2,394.9,472.9,382.6,90.3,474.4,383.8,90.6
CRIMP2_158W_21N,21.458,-157.798,12/23/2012,12:17,494.7,2,3.28,394.1,2,3.41,1011.6,24.4,98.95,23.329,35.325,496.3,395.4,480.2,382.6,97.6,481.8,383.8,97.9
CRIMP2_158W_21N,21.458,-157.798,12/23/2012,15:17,551.7,2,3.21,400.7,2,3.33,1011.2,24.3,98.07,23.262,35.327,553.5,402.1,535.3,388.9,146.4,537.1,390.2,146.9
CRIMP2_158W_21N,21.458,-157.798,12/23/2012,18:17,525.3,2,3.29,408.5,2,3.47,1012.4,24.1,97.86,23.354,35.318,527,410,510.3,396.9,113.3,511.9,398.2,113.7
CRIMP2_158W_21N,21.458,-157.798,12/23/2012,21:17,497,2,3.77,394.7,2,4.16,1011.7,24.6,98.05,23.703,35.307,498.9,396.4,482.4,383.3,99.1,484,384.5,99.4
CRIMP2_158W_21N,21.458,-157.798,12/24/2012,0:17,467.9,2,3.73,393.2,2,3.82,1009.4,25.9,98.31,23.439,35.304,469.6,394.7,453.3,381,72.3,454.7,382.2,72.5
CRIMP2_158W_21N,21.458,-157.798,12/24/2012,3:17,428.4,2,3.8,392.3,2,3.97,1009.4,26.5,99.45,24.091,35.303,430,393.8,414.5,379.7,34.9,415.9,380.9,35
CRIMP2_158W_21N,21.458,-157.798,12/24/2012,6:17,350.9,2,3.25,397.6,2,3.24,1010.8,26.3,101,24.731,35.305,352,398.9,339.5,384.7,-45.3,340.5,385.9,-45.4
CRIMP2_158W_21N,21.458,-157.798,12/24/2012,9:17,391.8,2,3.23,395.9,2,3.28,1011.2,25.6,100.79,24.191,35.318,393.1,397.2,379.6,383.5,-3.9,380.8,384.8,-4
CRIMP2_158W_21N,21.458,-157.798,12/24/2012,12:17,434.5,2,3.14,403.2,2,3.23,1009.9,25,100.34,23.723,35.328,435.9,404.5,420.7,390.5,30.2,422.1,391.7,30.3
CRIMP2_158W_21N,21.458,-157.798,12/24/2012,15:17,475,2,3.11,406.2,2,3.18,1009,24.3,99.81,23.229,35.304,476.4,407.5,459.8,393.3,66.5,461.3,394.6,66.7
CRIMP2_158W_21N,21.458,-157.798,12/24/2012,18:17,473.7,2,3.21,411.2,2,3.29,1011.5,23.8,99.57,23.221,35.323,475.2,412.5,459.7,399.1,60.6,461.3,400.4,60.8
CRIMP2_158W_21N,21.458,-157.798,12/24/2012,21:17,455.2,2,3.67,395.4,2,3.92,1011.2,23.9,99.75,23.393,35.316,456.8,397,441.8,383.9,57.9,443.2,385.1,58.1
CRIMP2_158W_21N,21.458,-157.798,12/25/2012,0:17,493.2,2,3.65,392.8,2,3.84,1008.9,24.8,99.22,23.552,35.313,495,394.3,477.4,380.3,97.1,478.9,381.5,97.4
CRIMP2_158W_21N,21.458,-157.798,12/25/2012,3:17,459.5,2,3.45,392.6,2,3.56,1010.3,25.3,99.77,23.243,35.253,461.1,394,445.6,380.8,64.8,447,382,65
CRIMP2_158W_21N,21.458,-157.798,12/25/2012,6:17,516.4,2,3.3,398.9,2,3.41,1012.3,25.2,99.14,23.402,35.317,518.1,400.3,501.6,387.5,114,503.2,388.8,114.4
CRIMP2_158W_21N,21.458,-157.798,12/25/2012,9:17,417.3,2,3.3,415.4,2,3.42,1012.2,25,100.12,23.959,35.326,418.7,416.9,404.9,403.1,1.8,406.3,404.4,1.8
CRIMP2_158W_21N,21.458,-157.798,12/25/2012,12:17,441.9,2,3.32,394.6,2,3.49,1011.7,24.7,99.91,23.765,35.324,443.4,396,428.7,382.9,45.8,430.1,384.1,46
CRIMP2_158W_21N,21.458,-157.798,12/25/2012,15:17,558.5,2,3.33,420.5,2,3.52,1011.2,24.5,98.85,23.389,35.305,560.4,422,541.9,408,133.8,543.6,409.4,134.2
CRIMP2_158W_21N,21.458,-157.798,12/25/2012,18:17,522.7,2,3.47,392.8,2,3.71,1012.4,24.4,98.71,23.275,35.248,524.5,394.3,508,381.8,126.2,509.6,383,126.6
CRIMP2_158W_21N,21.458,-157.798,12/25/2012,21:17,450.9,2,3.64,392.4,2,3.88,1013.3,24.6,99.16,23.39,35.209,452.6,393.9,438.6,381.8,56.8,440,383,57
CRIMP2_158W_21N,21.458,-157.798,12/26/2012,0:17,447.5,2,3.59,392.5,2,3.8,1011.7,24.9,99.38,23.394,35.247,449.1,394,434.5,381.2,53.3,435.9,382.4,53.5
CRIMP2_158W_21N,21.458,-157.798,12/26/2012,3:17,501.7,2,3.57,392.6,2,3.74,1011.4,25,99.16,23.523,35.259,503.5,394.1,486.9,381.1,105.8,488.5,382.3,106.1
CRIMP2_158W_21N,21.458,-157.798,12/26/2012,6:17,578.2,2,3.43,392.9,2,3.6,1013.1,25,98.52,23.455,35.27,580.2,394.3,562.1,382,180.1,563.9,383.2,180.7
CRIMP2_158W_21N,21.458,-157.798,12/26/2012,9:17,590.5,2,3.46,392.8,2,3.64,1013.9,24.9,98.05,23.357,35.285,592.5,394.2,574.6,382.3,192.3,576.5,383.5,192.9
CRIMP2_158W_21N,21.458,-157.798,12/26/2012,12:17,550.7,2,3.47,392.7,2,3.63,1012.5,24.8,97.91,23.326,35.296,552.7,394.2,535.2,381.7,153.5,537,383,154
CRIMP2_158W_21N,21.458,-157.798,12/26/2012,15:17,515.4,2,3.47,393,2,3.65,1012,24.7,97.94,23.255,35.309,517.2,394.4,500.7,381.8,118.9,502.3,383.1,119.3
CRIMP2_158W_21N,21.458,-157.798,12/26/2012,18:17,561.1,2,3.56,392.9,2,3.77,1013.3,24.6,97.6,23.097,35.316,563.1,394.4,545.9,382.4,163.6,547.7,383.6,164.1
CRIMP2_158W_21N,21.458,-157.798,12/26/2012,21:17,514.2,2,3.82,392.8,2,4,1012.8,24.8,98.27,23.352,35.335,516.1,394.4,499.9,382,117.9,501.6,383.3,118.3
CRIMP2_158W_21N,21.458,-157.798,12/27/2012,0:17,418.1,2,3.83,392.2,2,3.97,1010.1,25,99.72,24.156,35.329,419.7,393.7,404.9,379.8,25,406.2,381,25.1
CRIMP2_158W_21N,21.458,-157.798,12/27/2012,3:17,390.9,2,3.61,393.5,2,3.73,1011.1,25,100.51,24.256,35.34,392.3,395,378.8,381.4,-2.6,380,382.6,-2.6
CRIMP2_158W_21N,21.458,-157.798,12/27/2012,6:17,436.7,2,3.52,391.4,2,3.69,1013.2,25,100.06,23.906,35.353,438.2,392.8,424.2,380.3,43.9,425.6,381.5,44.1
CRIMP2_158W_21N,21.458,-157.798,12/27/2012,9:17,469.9,2,3.45,391.1,2,3.6,1013.8,24.9,99.31,23.348,35.339,471.5,392.5,457.2,380.6,76.6,458.7,381.9,76.8
CRIMP2_158W_21N,21.458,-157.798,12/27/2012,12:17,522.9,2,3.47,393,2,3.64,1012.7,24.8,98.85,23.312,35.342,524.7,394.4,508.3,382,126.2,509.9,383.3,126.6
CRIMP2_158W_21N,21.458,-157.798,12/27/2012,15:17,489.4,2,3.46,393,2,3.63,1011.2,24.7,98.68,23.286,35.346,491.1,394.4,475,381.4,93.6,476.5,382.7,93.9
CRIMP2_158W_21N,21.458,-157.798,12/27/2012,18:17,482.4,2,3.55,392.9,2,3.73,1011.9,24.6,98.83,23.143,35.309,484.1,394.3,468.7,381.8,86.9,470.2,383,87.2
CRIMP2_158W_21N,21.458,-157.798,12/27/2012,21:17,491.2,2,3.82,392.8,2,3.98,1012,24.8,99.14,23.396,35.359,493.1,394.4,477.2,381.7,95.5,478.7,382.9,95.8
CRIMP2_158W_21N,21.458,-157.798,12/28/2012,0:17,441.9,2,3.72,392.5,2,3.83,1009.3,25,99.9,23.772,35.36,443.6,394,427.8,380,47.8,429.2,381.3,47.9
CRIMP2_158W_21N,21.458,-157.798,12/28/2012,3:17,438.9,2,3.58,392.4,2,3.65,1009.8,25,100.24,23.747,35.352,440.4,393.9,425,380.1,44.9,426.4,381.4,45.1
CRIMP2_158W_21N,21.458,-157.798,12/28/2012,6:17,469.7,2,3.45,392.6,2,3.58,1011.2,24.9,99.9,23.433,35.337,471.4,394,455.8,381,74.8,457.3,382.2,75.1
CRIMP2_158W_21N,21.458,-157.798,12/28/2012,9:17,550.7,2,3.41,393.2,2,3.56,1010.8,24.8,98.99,23.316,35.357,552.6,394.6,534.3,381.5,152.7,536,382.8,153.2
CRIMP2_158W_21N,21.458,-157.798,12/28/2012,12:17,488.1,2,3.35,401,2,3.5,1009.6,24.7,98.72,23.358,35.363,489.8,402.4,472.9,388.5,84.3,474.4,389.8,84.6
CRIMP2_158W_21N,21.458,-157.798,12/28/2012,15:17,482.9,2,3.11,409.8,2,3.23,1009.3,24.2,98.62,23.181,35.357,484.4,411.1,467.7,396.9,70.8,469.2,398.2,71
CRIMP2_158W_21N,21.458,-157.798,12/28/2012,18:17,465.8,2,3.3,407.7,2,3.46,1010.6,23.6,98.69,23.25,35.356,467.4,409.1,451.8,395.4,56.4,453.2,396.7,56.5
CRIMP2_158W_21N,21.458,-157.798,12/28/2012,21:17,462.7,2,3.87,396,2,4.25,1011.1,24.1,99.04,23.475,35.329,464.5,397.7,449.1,384.4,64.6,450.6,385.7,64.9
CRIMP2_158W_21N,21.458,-157.798,12/29/2012,0:17,469.4,2,3.95,392.3,2,4.18,1008.3,25.2,99.12,23.979,35.327,471.3,394,454,379.5,74.5,455.4,380.7,74.7
CRIMP2_158W_21N,21.458,-157.798,12/29/2012,3:17,459.5,2,3.51,392.2,2,3.59,1008.6,25.5,99.3,23.916,35.354,461.1,393.6,444.3,379.3,65,445.7,380.5,65.2
CRIMP2_158W_21N,21.458,-157.798,12/29/2012,6:17,460.7,2,3.33,407.6,2,3.41,1010.5,25.3,99.47,23.626,35.334,462.3,409,446.5,395.1,51.4,448,396.3,51.6
CRIMP2_158W_21N,21.458,-157.798,12/29/2012,9:17,520,2,3.22,405.1,2,3.32,1010.9,24.9,98.75,23.544,35.343,521.7,406.4,504.2,392.8,111.4,505.8,394.1,111.8
CRIMP2_158W_21N,21.458,-157.798,12/29/2012,12:17,477.3,2,3.2,402.6,2,3.32,1010.4,24.4,98.77,23.77,35.338,478.8,404,462.4,390.1,72.3,463.9,391.4,72.5
CRIMP2_158W_21N,21.458,-157.798,12/29/2012,15:17,471.6,2,3.19,410.3,2,3.32,1010.5,23.9,98.67,23.73,35.347,473.1,411.6,456.9,397.5,59.3,458.3,398.8,59.5
CRIMP2_158W_21N,21.458,-157.798,12/29/2012,18:17,537.6,2,3.38,399.2,2,3.57,1012,23.5,97.96,23.427,35.333,539.4,400.6,522,387.7,134.3,523.7,388.9,134.8
CRIMP2_158W_21N,21.458,-157.798,12/29/2012,21:17,510.8,2,3.87,408.5,2,4.27,1012,24,98.25,23.685,35.305,512.8,410.3,496,396.9,99.2,497.7,398.2,99.5
CRIMP2_158W_21N,21.458,-157.798,12/30/2012,0:17,487.7,2,3.9,392.9,2,4.14,1009.3,25.1,98.48,23.948,35.253,489.6,394.5,472.1,380.4,91.7,473.6,381.6,92
CRIMP2_158W_21N,21.458,-157.798,12/30/2012,3:17,450.2,2,3.54,392.5,2,3.62,1009.6,25.8,99.15,24.081,35.301,451.8,393.9,435.7,379.8,55.9,437.1,381.1,56.1
CRIMP2_158W_21N,21.458,-157.798,12/30/2012,6:17,463.4,2,3.42,394,2,3.52,1010.6,25.5,99.67,24.261,35.331,465,395.4,448.6,381.5,67.1,450.1,382.7,67.4
CRIMP2_158W_21N,21.458,-157.798,12/30/2012,9:17,458.7,2,3.52,393.3,2,3.67,1010.9,25.2,99.66,24.303,35.337,460.4,394.7,444.3,381,63.4,445.8,382.2,63.6
CRIMP2_158W_21N,21.458,-157.798,12/30/2012,12:17,479.6,2,3.43,392.8,2,3.59,1010.4,25,99.32,24.226,35.334,481.2,394.2,464.3,380.3,83.9,465.8,381.6,84.2
CRIMP2_158W_21N,21.458,-157.798,12/30/2012,15:17,478.6,2,3.49,393,2,3.69,1010.5,24.9,99.07,24.035,35.327,480.3,394.5,463.6,380.8,82.8,465.1,382,83.1
CRIMP2_158W_21N,21.458,-157.798,12/30/2012,18:17,557.8,2,3.28,396,2,3.45,1012,24.6,98.25,23.825,35.284,559.6,397.4,541.2,384.3,156.9,542.9,385.5,157.4
CRIMP2_158W_21N,21.458,-157.798,12/30/2012,21:17,513.8,2,3.8,392.8,2,4.09,1012,24.3,98.44,23.733,35.23,515.7,394.4,498.8,381.5,117.3,500.4,382.8,117.7
CRIMP2_158W_21N,21.458,-157.798,12/31/2012,0:17,455.1,2,4.02,392.5,2,4.34,1009.7,24.7,99.47,24.24,35.206,456.9,394.3,440.5,380.1,60.4,442,381.3,60.6
CRIMP2_158W_21N,21.458,-157.798,12/31/2012,3:17,469.3,2,3.65,393.2,2,4.03,1010.5,25,99.58,24.134,35.238,471,394.8,454.6,381.1,73.5,456,382.3,73.8
CRIMP2_158W_21N,21.458,-157.798,12/31/2012,6:17,515.2,2,3.51,392.9,2,3.82,1012.4,24.9,99.31,24.061,35.245,517,394.4,499.9,381.4,118.5,501.6,382.7,118.9
CRIMP2_158W_21N,21.458,-157.798,12/31/2012,9:17,567.6,2,3.44,416.8,2,3.72,1012.1,24.7,98.62,24.011,35.25,569.5,418.4,550.7,404.5,146.2,552.4,405.8,146.6
CRIMP2_158W_21N,21.458,-157.798,12/31/2012,12:17,501.7,2,3.32,422.8,2,3.55,1010.7,24.4,98.74,24.185,35.269,503.4,424.3,485.9,409.6,76.3,487.4,410.9,76.6
CRIMP2_158W_21N,21.458,-157.798,12/31/2012,15:17,518.6,2,3.41,407.1,2,3.66,1010.6,24,98.33,24.062,35.282,520.3,408.6,502.3,394.4,107.8,503.9,395.7,108.2
CRIMP2_158W_21N,21.458,-157.798,12/31/2012,18:17,535.2,2,3.53,406.3,2,3.78,1012.3,23.8,98,23.941,35.287,537.1,407.8,519.5,394.4,125.1,521.2,395.7,125.5
CRIMP2_158W_21N,21.458,-157.798,12/31/2012,21:17,528.2,2,4.02,397.9,2,4.44,1012.8,24.4,98.13,23.978,35.265,530.3,399.6,513.1,386.7,126.5,514.8,387.9,126.9
CRIMP2_158W_21N,21.458,-157.798,1/1/2013,0:17,479.3,2,3.92,392.2,2,4.33,1010.8,25.5,98.7,23.944,35.252,481.1,393.9,464.6,380.4,84.2,466.1,381.6,84.5
CRIMP2_158W_21N,21.458,-157.798,1/1/2013,3:17,482.1,2,3.33,394.4,2,3.56,1012.1,25.7,98.72,23.971,35.203,483.7,395.8,467.7,382.8,85,469.2,384,85.3
CRIMP2_158W_21N,21.458,-157.798,1/1/2013,6:17,474.5,2,3.46,397.1,2,3.7,1014,25.1,98.9,23.974,35.19,476.1,398.6,461.2,386.1,75.1,462.7,387.4,75.4
CRIMP2_158W_21N,21.458,-157.798,1/1/2013,9:17,512.5,2,3.52,396.9,2,3.78,1014.6,24.7,98.6,23.835,35.213,514.4,398.5,498.7,386.3,112.4,500.3,387.6,112.7
CRIMP2_158W_21N,21.458,-157.798,1/1/2013,12:17,482.3,2,3.51,397.4,2,3.75,1013.4,24.3,98.37,24.107,35.075,484,398.9,468.5,386.1,82.3,470,387.4,82.6
CRIMP2_158W_21N,21.458,-157.798,1/1/2013,15:17,513,2,3.6,393,2,3.85,1013.8,24.2,98.09,24.049,35.229,514.8,394.5,498.6,382.1,116.5,500.2,383.3,116.9
CRIMP2_158W_21N,21.458,-157.798,1/1/2013,18:17,505.2,2,3.69,393.1,2,3.95,1015.1,24.2,98,23.465,35.269,507,394.6,492.2,383.1,109.1,493.8,384.3,109.5
CRIMP2_158W_21N,21.458,-157.798,1/1/2013,21:17,518.2,2,3.53,395.4,2,3.79,1015.1,24.3,98.11,23.39,35.197,520,396.9,504.8,385.3,119.5,506.5,386.5,119.9
CRIMP2_158W_21N,21.458,-157.798,1/2/2013,0:17,486.9,2,3.64,395.6,2,3.87,1012.5,24.3,98.83,23.746,35.241,488.7,397.2,472.9,384.3,88.6,474.4,385.6,88.9
CRIMP2_158W_21N,21.458,-157.798,1/2/2013,3:17,456,2,3.59,395.3,2,3.8,1012.9,24.2,99.13,23.74,35.225,457.6,396.8,443,384.1,58.9,444.5,385.4,59.1
CRIMP2_158W_21N,21.458,-157.798,1/2/2013,6:17,519,2,3.51,395.5,2,3.73,1014.8,24.1,98.72,23.404,35.237,520.9,396.9,505.5,385.2,120.3,507.2,386.5,120.7
CRIMP2_158W_21N,21.458,-157.798,1/2/2013,9:17,588.9,2,3.6,395.5,2,3.78,1014.9,24,98.25,23.17,35.249,591,397,573.9,385.5,188.4,575.8,386.8,189
CRIMP2_158W_21N,21.458,-157.798,1/2/2013,12:17,589.8,2,3.58,395.8,2,3.8,1013.5,24,98.05,23.249,35.268,591.9,397.3,573.8,385.2,188.6,575.7,386.5,189.2
CRIMP2_158W_21N,21.458,-157.798,1/2/2013,15:17,598.4,2,3.55,395.5,2,3.77,1012.9,24,97.8,23.386,35.266,600.6,397,581.8,384.6,197.2,583.7,385.9,197.8
CRIMP2_158W_21N,21.458,-157.798,1/2/2013,18:17,620.1,2,3.56,395.7,2,3.8,1013.6,23.9,97.39,23.396,35.255,622.3,397.2,603.3,385,218.3,605.2,386.3,219
CRIMP2_158W_21N,21.458,-157.798,1/2/2013,21:17,566,2,3.75,395.2,2,3.98,1014.1,23.9,97.73,23.481,35.271,568.2,396.8,550.9,384.8,166.1,552.7,386,166.7
CRIMP2_158W_21N,21.458,-157.798,1/3/2013,0:17,444.4,2,3.69,395.1,2,3.92,1011.2,24.1,99.11,23.777,35.297,446,396.6,431,383.3,47.7,432.4,384.5,47.9
CRIMP2_158W_21N,21.458,-157.798,1/3/2013,3:17,402.4,2,3.63,394.8,2,3.87,1011.6,24.2,99.93,23.974,35.29,403.9,396.4,390.4,383.1,7.3,391.6,384.3,7.3
CRIMP2_158W_21N,21.458,-157.798,1/3/2013,6:17,428.8,2,3.54,394.8,2,3.79,1013.1,24.1,99.52,23.811,35.308,430.4,396.3,416.6,383.7,33,418,384.9,33.1
CRIMP2_158W_21N,21.458,-157.798,1/3/2013,9:17,484.6,2,3.52,395.1,2,3.76,1013.1,24.1,98.82,23.608,35.305,486.3,396.6,471,384.1,86.9,472.5,385.3,87.2
CRIMP2_158W_21N,21.458,-157.798,1/3/2013,12:17,528.8,2,3.49,395,2,3.73,1012.1,23.8,98.34,23.443,35.262,530.6,396.5,513.5,383.8,129.8,515.2,385,130.2
CRIMP2_158W_21N,21.458,-157.798,1/3/2013,15:17,537.9,2,3.46,395,2,3.69,1011.7,23.7,98.12,23.407,35.277,539.8,396.5,522.2,383.6,138.6,523.9,384.8,139.1
CRIMP2_158W_21N,21.458,-157.798,1/3/2013,18:17,552.9,2,3.54,395.3,2,3.77,1013.2,23.5,97.78,23.371,35.284,554.8,396.8,537.6,384.5,153.1,539.4,385.8,153.6
CRIMP2_158W_21N,21.458,-157.798,1/3/2013,21:17,513.5,2,3.81,394.9,2,4.05,1013.4,23.5,98.13,23.484,35.28,515.5,396.5,499.5,384.2,115.3,501.1,385.4,115.7
CRIMP2_158W_21N,21.458,-157.798,1/4/2013,0:17,394.7,2,3.74,394.8,2,3.96,1011.8,23.7,99.72,23.847,35.263,396.2,396.3,383.1,383.2,-0.1,384.3,384.4,-0.1
CRIMP2_158W_21N,21.458,-157.798,1/4/2013,3:17,375.9,2,3.65,394.6,2,3.88,1012.7,23.8,100.11,23.898,35.298,377.3,396.1,365,383.3,-18.3,366.2,384.6,-18.3
CRIMP2_158W_21N,21.458,-157.798,1/4/2013,6:17,419.4,2,3.65,395.1,2,3.87,1014.6,23.8,99.67,23.564,35.318,421,396.6,408.4,384.7,23.6,409.7,386,23.7
CRIMP2_158W_21N,21.458,-157.798,1/4/2013,9:17,501.4,2,3.66,395.4,2,3.86,1014.8,23.9,99.16,23.159,35.318,503.3,397,488.6,385.4,103.2,490.2,386.7,103.6
CRIMP2_158W_21N,21.458,-157.798,1/4/2013,12:17,505.7,2,3.65,395.4,2,3.85,1013.8,23.9,98.77,23.215,35.331,507.5,396.9,492.2,384.9,107.3,493.8,386.2,107.7
CRIMP2_158W_21N,21.458,-157.798,1/4/2013,15:17,495.7,2,3.64,395.3,2,3.85,1014,23.9,98.53,23.35,35.33,497.6,396.8,482.5,384.8,97.7,484.1,386,98
CRIMP2_158W_21N,21.458,-157.798,1/4/2013,18:17,490.4,2,3.7,395.1,2,3.89,1015.7,23.9,98.21,23.34,35.333,492.3,396.6,478.2,385.3,92.9,479.8,386.6,93.2
CRIMP2_158W_21N,21.458,-157.798,1/4/2013,21:17,427.7,2,3.65,395,2,3.85,1016.1,23.9,98.81,23.462,35.312,429.3,396.5,417.1,385.3,31.8,418.5,386.6,31.9
CRIMP2_158W_21N,21.458,-157.798,1/5/2013,0:17,363.6,2,3.92,394.7,2,4.14,1013.2,23.9,100.03,23.763,35.305,365.1,396.4,353.5,383.8,-30.3,354.6,385.1,-30.4
CRIMP2_158W_21N,21.458,-157.798,1/5/2013,3:17,369.5,2,3.7,394.9,2,3.87,1013.9,23.9,100.44,23.695,35.331,370.9,396.4,359.4,384.2,-24.8,360.6,385.4,-24.8
CRIMP2_158W_21N,21.458,-157.798,1/5/2013,6:17,441.5,2,3.69,395,2,3.88,1015.7,23.8,99.97,23.015,35.305,443.1,396.5,430.7,385.4,45.3,432.1,386.7,45.4
CRIMP2_158W_21N,21.458,-157.798,1/5/2013,9:17,454.7,2,3.7,395.2,2,3.91,1016.2,23.8,99.62,23.172,35.32,456.4,396.7,443.7,385.7,58,445.2,387,58.2
CRIMP2_158W_21N,21.458,-157.798,1/5/2013,12:17,460.7,2,3.65,395,2,3.89,1015.4,23.7,99.18,23.056,35.337,462.4,396.6,449.3,385.3,64,450.8,386.6,64.2
CRIMP2_158W_21N,21.458,-157.798,1/5/2013,15:17,465,2,3.61,395.1,2,3.8,1015.7,23.6,98.98,23.166,35.314,466.7,396.6,453.5,385.4,68.1,455,386.7,68.3
CRIMP2_158W_21N,21.458,-157.798,1/5/2013,18:17,472.2,2,3.56,395.2,2,3.78,1016.7,23.6,98.73,22.966,35.301,473.9,396.7,461.1,386,75.1,462.7,387.3,75.4
CRIMP2_158W_21N,21.458,-157.798,1/5/2013,21:17,428.6,2,3.72,394.9,2,3.92,1016.8,23.5,99.21,23.009,35.249,430.2,396.4,418.6,385.8,32.9,420,387,33
CRIMP2_158W_21N,21.458,-157.798,1/6/2013,0:17,372.2,2,3.66,394.7,2,3.87,1014.3,23.5,100.29,23.454,35.213,373.6,396.3,362.3,384.4,-22,363.5,385.6,-22.1
CRIMP2_158W_21N,21.458,-157.798,1/6/2013,3:17,387.1,2,3.64,394.9,2,3.85,1015.1,23.5,100.53,23.258,35.25,388.6,396.4,377.3,385,-7.6,378.6,386.2,-7.7
CRIMP2_158W_21N,21.458,-157.798,1/6/2013,6:17,442.5,2,3.65,394.9,2,3.88,1016.7,23.6,100.06,23.111,35.28,444.1,396.5,432,385.7,46.3,433.5,387,46.5
CRIMP2_158W_21N,21.458,-157.798,1/6/2013,9:17,467.2,2,3.67,394.3,2,3.85,1017.1,23.6,99.58,23.041,35.288,468.9,395.8,456.4,385.3,71.1,457.9,386.6,71.3
