Well,630,663,750
A1,0.029,0.029,0.029
B1,0.158,0.533,0.028
C1,0.069,0.206,0.029
D1,0.149,0.474,0.032
E1,0.288,0.996,0.03
F1,0.059,0.158,0.029
G1,0.156,0.488,0.033
H1,0.09,0.252,0.03
A2,0.028,0.028,0.028
B2,0.171,0.58,0.029
C2,0.072,0.219,0.029
D2,0.152,0.5,0.028
E2,0.302,1.054,0.029
F2,0.061,0.167,0.03
G2,0.161,0.516,0.029
H2,0.092,0.267,0.028
A3,0.124,0.388,0.03
B3,0.077,0.197,0.029
C3,0.104,0.297,0.03
D3,0.157,0.515,0.029
E3,0.093,0.272,0.029
F3,0.082,0.223,0.032
G3,0.065,0.159,0.028
H3,0.105,0.296,0.03
A4,0.136,0.425,0.029
B4,0.078,0.208,0.03
C4,0.109,0.318,0.029
D4,0.165,0.547,0.029
E4,0.1,0.29,0.031
F4,0.085,0.231,0.032
G4,0.072,0.177,0.038
H4,0.106,0.305,0.029
A5,0.107,0.34,0.03
B5,0.139,0.495,0.029
C5,0.099,0.302,0.029
D5,0.09,0.27,0.031
E5,0.077,0.212,0.031
F5,0.079,0.227,0.031
G5,0.098,0.302,0.03
H5,0.05,0.114,0.028
A6,0.111,0.357,0.03
B6,0.147,0.52,0.032
C6,0.101,0.315,0.029
D6,0.096,0.299,0.029
E6,0.078,0.22,0.029
F6,0.09,0.253,0.038
G6,0.1,0.317,0.028
H6,0.054,0.122,0.031
A7,0.078,0.226,0.029
B7,0.065,0.153,0.031
C7,0.045,0.094,0.028
D7,0.069,0.181,0.029
E7,0.072,0.187,0.035
F7,0.063,0.135,0.039
G7,0.06,0.147,0.029
H7,0.069,0.179,0.028
A8,0.082,0.241,0.029
B8,0.066,0.165,0.031
C8,0.047,0.098,0.029
D8,0.072,0.19,0.03
E8,0.067,0.189,0.033
F8,0.055,0.133,0.031
G8,0.061,0.156,0.028
H8,0.071,0.188,0.028
A9,0.108,0.336,0.029
B9,0.069,0.171,0.03
C9,0.081,0.248,0.029
D9,0.182,0.643,0.032
E9,0.071,0.21,0.029
F9,0.086,0.25,0.029
G9,0.066,0.151,0.03
H9,0.07,0.172,0.032
A10,0.114,0.356,0.029
B10,0.071,0.179,0.03
C10,0.084,0.264,0.029
D10,0.192,0.684,0.029
E10,0.075,0.221,0.031
F10,0.09,0.268,0.029
G10,0.069,0.16,0.031
H10,0.071,0.181,0.03
A11,0.182,0.631,0.031
B11,0.047,0.087,0.03
C11,0.071,0.206,0.028
D11,0.053,0.124,0.028
E11,0.063,0.143,0.033
F11,0.114,0.387,0.028
G11,0.058,0.137,0.029
H11,0.101,0.327,0.029
A12,0.184,0.644,0.029
B12,0.047,0.089,0.03
C12,0.074,0.219,0.028
D12,0.056,0.132,0.029
E12,0.065,0.15,0.033
F12,0.12,0.413,0.029
G12,0.059,0.142,0.03
H12,0.108,0.347,0.03
