"Sample.ID","TA","Mass","Tank","Type"
"20181017_Tank11",2153.81998383358,59.77,"Tank11","Tank"
"20181017_Tank3",2138.04838792941,59.53,"Tank3","Tank"
"20181017_Tank9",2149.93107365389,59.06,"Tank9","Tank"
