Feature ID	Taxon	Confidence
#q2:types	categorical	categorical
eca985bd1221d6f303ddc9b3c6b875df	d__Bacteria; p__Cyanobacteria; c__Cyanobacteriia; o__Chloroplast; f__Chloroplast; g__Chloroplast; s__Psammodictyon_panduriforme	0.8978890156453921
54ba6db5a1dec13d07d7ef2ba3cb9d63	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Flavobacteriales; f__Flavobacteriaceae; g__Dokdonia	0.9999987524309102
4c8a9f02dfe9c6f2fc5ff30970e68951	d__Bacteria	0.8497396004516344
b19901d020f08fd182ab94702dda4b84	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Flavobacteriales; f__Flavobacteriaceae; g__uncultured	0.7544962331264295
bc09315236950d9daba970b0d51f659a	d__Bacteria; p__Cyanobacteria; c__Cyanobacteriia; o__Oxyphotobacteria_Incertae_Sedis; f__Unknown_Family; g__uncultured; s__filamentous_cyanobacterium	0.9364352129120294
035dba8be554a45078ff9db27a1f9ccb	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rickettsiales; f__Mitochondria; g__Mitochondria; s__Nitzschia_sp.	0.8244925434214753
314d67451edecfc525fc395524b2b959	Unassigned	0.7928605601217911
036b0feb327880952657981d392fedfc	d__Bacteria; p__Cyanobacteria; c__Cyanobacteriia; o__Chloroplast; f__Chloroplast; g__Chloroplast	0.999999999996849
8abab3d9a00af6bd5910be839fcbd2a4	d__Bacteria; p__Cyanobacteria; c__Cyanobacteriia; o__Cyanobacteriales	0.9985933412389458
370c9c8d647146f0873cc1bf385c771c	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__Comamonadaceae; g__Delftia	0.8494699756279919
c8603acee055488006727cb5c63a9367	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Alteromonadales; f__Pseudoalteromonadaceae; g__Pseudoalteromonas	0.9956141312957857
b408aba4fb3ef56af75d2822aea8f0e0	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodospirillales; f__Terasakiellaceae; g__uncultured; s__uncultured_Alphaproteobacteria	0.994100010042081
90e839beebc26920309519dab967057e	d__Bacteria; p__Planctomycetota	0.9574787177711422
39b09c3a0fbac6520264d5029e39dc37	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Caulobacterales; f__Hyphomonadaceae; g__Oceanicaulis; s__uncultured_Alphaproteobacteria	0.9659067482470505
f667b3e9e32f8d5c612d00ee45536593	Unassigned	0.6438884282024584
5931045642362ba063229de68162741d	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__SAR11_clade; f__Clade_I; g__Clade_Ia	0.9961598748419508
0f55dd4c7387254cccae806286f9e6c9	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Flavobacteriales; f__Flavobacteriaceae; g__Kordia	0.999998898617677
fe7ecb2ab9f18802127ee9586a0b513f	d__Bacteria; p__Cyanobacteria; c__Cyanobacteriia; o__Chloroplast; f__Chloroplast; g__Chloroplast	0.9999999999850816
a71504fcd5e2e3a533c69e6166706da5	d__Bacteria; p__Cyanobacteria; c__Cyanobacteriia; o__Chloroplast; f__Chloroplast; g__Chloroplast	0.9999999999999952
2bd1c67a6db72ced5c7d47ef11b3f701	d__Bacteria; p__Cyanobacteria; c__Cyanobacteriia; o__Chloroplast; f__Chloroplast; g__Chloroplast	0.9999999999995578
53c749339c6c41a7c4ae2e0c22be2347	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Flavobacteriales; f__Cryomorphaceae; g__NS10_marine_group; s__uncultured_bacterium	0.9984611801890346
5ae67f05091e9c88f36b05d901a883aa	Unassigned	0.7441076060394407
d5a172637f926ffc3ff142b2ca2b8127	Unassigned	0.4395318284126827
d67cc9b6a677f0a4083a8ae974dfad0a	d__Bacteria; p__Fusobacteriota; c__Fusobacteriia; o__Fusobacteriales; f__Fusobacteriaceae; g__Propionigenium; s__uncultured_bacterium	0.8339250562770226
1df8289618a94fd943081e61ca471b1f	d__Bacteria	0.8663406859712033
fb54c2d0213a16e1d2b7cf83ee310ab7	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Oceanospirillales; f__Oceanospirillaceae; g__Oceanospirillum	0.9952786979269457
9119ae587eb9d63d78435e84678a33a0	d__Bacteria; p__Cyanobacteria; c__Cyanobacteriia; o__Chloroplast; f__Chloroplast; g__Chloroplast	0.9999999999999977
12d90b59e3b76b0b95b492e3d916726f	Unassigned	0.8043639292186596
86d77fd91e59c4427734d7c8e7f32c3b	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Caulobacterales; f__Parvularculaceae; g__uncultured; s__uncultured_bacterium	0.891548251468366
eca398843c9ed6905ab3a5cc10a4b884	d__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Streptococcaceae; g__Streptococcus	0.9947421145864028
5e3753e53b1e5b693d09522841b81f10	d__Bacteria; p__Cyanobacteria; c__Cyanobacteriia; o__Chloroplast; f__Chloroplast; g__Chloroplast	0.9999999999999845
9511bc5836cebf2c66245f691afcbf95	Unassigned	0.6486825390306403
eb4530e77a94a1b3d5c8b117cd0a60a9	d__Bacteria; p__Firmicutes; c__Clostridia; o__Peptostreptococcales-Tissierellales; f__Peptostreptococcales-Tissierellales; g__MCWD3; s__bacterium_enrichment	0.9627245479792285
45adcc7775bd8cd42243d1e9c77cc2bf	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rickettsiales; f__Mitochondria; g__Mitochondria; s__Nitzschia_sp.	0.9225344055307572
8afa61ecada1ea99ca274fc193829e69	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Pseudomonadaceae; g__Pseudomonas	0.9998818554777494
5c3169cb9fcfcc5d0e18c72aa2fe3197	Unassigned	0.7328907346160198
