"Sample.ID","TA","Mass","Tank","Type"
"20181006_Tank5",2193.06061103697,59.52,"Tank5","Tank"
"20181006_Tank11",2187.74840253501,59.8,"Tank11","Tank"
"20181006_Tank8",2184.01539694326,59.06,"Tank8","Tank"
"20181006_Tank6",2224.66673481429,59.56,"Tank6","Tank"
"20181006_Tank12",2188.68371929147,59.84,"Tank12","Tank"
"20181006_Tank1",2182.67195155636,59.78,"Tank1","Tank"
"20181006_Tank2",2189.31569394142,59.22,"Tank2","Tank"
"20181006_Tank7",2188.65169480675,59.43,"Tank7","Tank"
"20181006_Tank3",2240.10043586267,59.78,"Tank3","Tank"
