Titration report,,,,, ,
Method,,,,,,
Method ID,,000,,"Release state
",Released,
Name,,URIBioMin,,Modified by,SystemInternal,
Modified on,,5/29/2018 11:13:39 AM,,,,
Titration (EP) [1],,"Scope 1/1, Sample 1/3",,,,
Measured Values,,"Scope 1/1, Sample 1/3",,,,
Time,V,Meas. value,dV,Temp.,dE,EP
[s],[mL],[mV],[mL],[°C],[mV],
0,0.0000,-10.4,,26.5,,
1,0.0010,-11.8,0.0010,26.5,-1.4,
2,0.0025,-12.0,0.0015,26.5,-0.2,
3,0.0050,-12.2,0.0025,26.5,-0.2,
4,0.0085,-12.4,0.0035,26.5,-0.2,
5,0.0150,-12.6,0.0065,26.5,-0.2,
6,0.0235,-12.7,0.0085,26.5,-0.1,
7,0.0320,-12.6,0.0085,26.5,0.1,
8,0.0405,-12.4,0.0085,26.5,0.2,
9,0.0485,-12.2,0.0080,26.5,0.2,
10,0.0565,-11.8,0.0080,26.5,0.4,
11,0.0650,-11.4,0.0085,26.5,0.4,
12,0.0735,-10.8,0.0085,26.5,0.6,
13,0.0820,-10.2,0.0085,26.5,0.6,
14,0.0900,-9.5,0.0080,26.5,0.7,
15,0.0985,-8.7,0.0085,26.5,0.8,
16,0.1065,-8.1,0.0080,26.5,0.6,
17,0.1150,-7.3,0.0085,26.5,0.8,
18,0.1230,-6.5,0.0080,26.5,0.8,
19,0.1315,-5.3,0.0085,26.5,1.2,
20,0.1400,-4.1,0.0085,26.5,1.2,
21,0.1485,-2.9,0.0085,26.5,1.2,
22,0.1570,-1.8,0.0085,26.5,1.1,
23,0.1645,-0.9,0.0075,26.5,0.9,
24,0.1730,-1.0,0.0085,26.5,-0.1,
25,0.1815,-0.5,0.0085,26.5,0.5,
26,0.1900,0.0,0.0085,26.4,0.5,
27,0.1985,0.6,0.0085,26.5,0.6,
28,0.2070,2.0,0.0085,26.4,1.4,
29,0.2155,2.7,0.0085,26.4,0.7,
30,0.2230,3.3,0.0075,26.4,0.6,
31,0.2315,3.9,0.0085,26.4,0.6,
32,0.2400,4.4,0.0085,26.4,0.5,
33,0.2485,4.9,0.0085,26.4,0.5,
34,0.2570,5.3,0.0085,26.4,0.4,
35,0.2655,5.7,0.0085,26.4,0.4,
36,0.2740,6.1,0.0085,26.4,0.4,
37,0.2815,6.6,0.0075,26.4,0.5,
38,0.2900,7.2,0.0085,26.4,0.6,
39,0.2985,7.9,0.0085,26.4,0.7,
40,0.3070,8.7,0.0085,26.4,0.8,
41,0.3155,9.4,0.0085,26.4,0.7,
42,0.3240,10.0,0.0085,26.4,0.6,
43,0.3325,10.5,0.0085,26.4,0.5,
44,0.3400,11.2,0.0075,26.4,0.7,
45,0.3485,11.8,0.0085,26.4,0.6,
46,0.3570,12.4,0.0085,26.4,0.6,
47,0.3655,13.1,0.0085,26.4,0.7,
48,0.3740,13.8,0.0085,26.4,0.7,
49,0.3825,14.3,0.0085,26.4,0.5,
50,0.3900,14.7,0.0075,26.4,0.4,
51,0.3985,15.2,0.0085,26.4,0.5,
52,0.4070,15.6,0.0085,26.4,0.4,
53,0.4155,16.1,0.0085,26.4,0.5,
54,0.4240,16.7,0.0085,26.4,0.6,
55,0.4325,17.2,0.0085,26.4,0.5,
56,0.4405,17.7,0.0080,26.4,0.5,
57,0.4485,18.1,0.0080,26.4,0.4,
58,0.4570,18.6,0.0085,26.4,0.5,
59,0.4655,19.1,0.0085,26.4,0.5,
60,0.4740,19.7,0.0085,26.4,0.6,
61,0.4820,20.2,0.0080,26.4,0.5,
62,0.4905,20.7,0.0085,26.4,0.5,
63,0.4990,21.2,0.0085,26.4,0.5,
64,0.5070,21.8,0.0080,26.4,0.6,
65,0.5155,22.3,0.0085,26.4,0.5,
66,0.5240,22.8,0.0085,26.4,0.5,
67,0.5320,23.4,0.0080,26.4,0.6,
68,0.5405,23.9,0.0085,26.4,0.5,
69,0.5490,24.4,0.0085,26.4,0.5,
70,0.5570,24.9,0.0080,26.4,0.5,
71,0.5655,25.4,0.0085,26.4,0.5,
72,0.5740,25.9,0.0085,26.4,0.5,
73,0.5820,26.4,0.0080,26.4,0.5,
74,0.5905,27.0,0.0085,26.4,0.6,
75,0.5990,27.4,0.0085,26.4,0.4,
76,0.6075,27.9,0.0085,26.4,0.5,
77,0.6155,28.4,0.0080,26.4,0.5,
78,0.6240,28.9,0.0085,26.4,0.5,
79,0.6320,29.4,0.0080,26.4,0.5,
80,0.6405,30.0,0.0085,26.4,0.6,
81,0.6490,30.5,0.0085,26.4,0.5,
82,0.6575,31.0,0.0085,26.4,0.5,
83,0.6655,31.6,0.0080,26.4,0.6,
84,0.6735,32.2,0.0080,26.4,0.6,
85,0.6820,32.8,0.0085,26.4,0.6,
86,0.6905,33.3,0.0085,26.4,0.5,
87,0.6990,33.9,0.0085,26.4,0.6,
88,0.7075,34.5,0.0085,26.4,0.6,
89,0.7160,34.9,0.0085,26.4,0.4,
90,0.7235,35.5,0.0075,26.4,0.6,
91,0.7320,36.4,0.0085,26.4,0.9,
92,0.7405,37.0,0.0085,26.4,0.6,
93,0.7490,37.5,0.0085,26.4,0.5,
94,0.7575,38.1,0.0085,26.4,0.6,
95,0.7660,38.7,0.0085,26.4,0.6,
96,0.7745,39.2,0.0085,26.4,0.5,
97,0.7820,39.8,0.0075,26.4,0.6,
98,0.7905,40.4,0.0085,26.4,0.6,
99,0.7990,41.0,0.0085,26.4,0.6,
100,0.8075,41.6,0.0085,26.4,0.6,
101,0.8160,42.3,0.0085,26.4,0.7,
102,0.8245,42.8,0.0085,26.4,0.5,
103,0.8330,43.4,0.0085,26.4,0.6,
104,0.8405,44.0,0.0075,26.4,0.6,
105,0.8490,44.7,0.0085,26.4,0.7,
106,0.8575,45.3,0.0085,26.4,0.6,
107,0.8660,46.1,0.0085,26.4,0.8,
108,0.8745,46.7,0.0085,26.4,0.6,
109,0.8830,47.3,0.0085,26.4,0.6,
110,0.8905,47.9,0.0075,26.4,0.6,
111,0.8990,48.6,0.0085,26.4,0.7,
112,0.9075,49.3,0.0085,26.4,0.7,
113,0.9160,50.0,0.0085,26.4,0.7,
114,0.9245,50.8,0.0085,26.4,0.8,
115,0.9330,51.5,0.0085,26.4,0.7,
116,0.9415,52.4,0.0085,26.4,0.9,
117,0.9490,53.0,0.0075,26.4,0.6,
118,0.9575,53.6,0.0085,26.4,0.6,
119,0.9660,54.5,0.0085,26.3,0.9,
120,0.9745,55.2,0.0085,26.4,0.7,
121,0.9830,56.0,0.0085,26.4,0.8,
122,0.9915,56.9,0.0085,26.4,0.9,
123,0.9995,57.6,0.0080,26.4,0.7,
124,1.0075,58.5,0.0080,26.4,0.9,
125,1.0160,59.4,0.0085,26.3,0.9,
126,1.0245,60.2,0.0085,26.3,0.8,
127,1.0330,61.1,0.0085,26.3,0.9,
128,1.0410,61.9,0.0080,26.3,0.8,
129,1.0495,62.9,0.0085,26.3,1.0,
130,1.0575,63.9,0.0080,26.3,1.0,
131,1.0660,64.9,0.0085,26.3,1.0,
132,1.0745,65.9,0.0085,26.3,1.0,
133,1.0825,67.0,0.0080,26.3,1.1,
134,1.0910,68.0,0.0085,26.3,1.0,
135,1.0995,69.5,0.0085,26.3,1.5,
136,1.1080,70.5,0.0085,26.3,1.0,
137,1.1160,71.6,0.0080,26.3,1.1,
138,1.1245,72.7,0.0085,26.3,1.1,
139,1.1325,73.8,0.0080,26.3,1.1,
140,1.1410,75.0,0.0085,26.3,1.2,
141,1.1495,76.3,0.0085,26.3,1.3,
142,1.1580,77.6,0.0085,26.3,1.3,
143,1.1660,78.7,0.0080,26.3,1.1,
144,1.1745,80.1,0.0085,26.3,1.4,
145,1.1830,81.6,0.0085,26.3,1.5,
146,1.1910,83.2,0.0080,26.3,1.6,
147,1.1995,84.8,0.0085,26.3,1.6,
148,1.2080,86.7,0.0085,26.3,1.9,
149,1.2165,88.6,0.0085,26.3,1.9,
150,1.2240,90.4,0.0075,26.3,1.8,
151,1.2325,92.5,0.0085,26.3,2.1,
152,1.2410,94.7,0.0085,26.3,2.2,
153,1.2495,97.2,0.0085,26.3,2.5,
154,1.2580,99.9,0.0085,26.3,2.7,
155,1.2665,102.6,0.0085,26.3,2.7,
156,1.2750,105.2,0.0085,26.3,2.6,
157,1.2825,108.1,0.0075,26.3,2.9,
158,1.2910,111.9,0.0085,26.3,3.8,
159,1.2995,115.2,0.0085,26.3,3.3,
