"Sample.ID","TA","Mass","Tank","Type"
"20180919_Tank4",2198.10269393395,59.79,"Tank12","Tank"
"20180919_Tank2",2195.15071909055,59.27,"Tank12","Tank"
"20180919_Tank6",2197.69195740713,59.99,"Tank8","Tank"
