"Sample.ID","TA","Mass","Tank","Type"
"20180923_JUNK12",2219.48112507599,59.33,"Junk12","Junk"
"20180923_CRM1",2234.34769160983,59.64,"CRM1","CRM"
"20180923_CRM2",2314.06628631368,59.99,"CRM2","CRM"
