sample_uid,11,19,10,18,14,20,12,13,16,15,21,17
77,1,0,0,0,0,0,0,0,0,0,0,0
109,1,0,0,0,0,0,0,0,0,0,0,0
63,1,0,0,0,0,0,0,0,0,0,0,0
212,1,0,0,0,0,0,0,0,0,0,0,0
115,0.999842778,0,0,0,0,0,0,0,0,0,0,0
111,0.999821181,0,0,0,0,0,0,0,0,0,0,0
176,0.99503414,0,0,0,0,0,0,0,0,0,0,0
106,0.994801337,0,0,0,0,0,0,0,0,0,0,0
191,0.994758065,0,0,0,0,0,0,0,0,0,0,0
80,0.994487321,0,0,0,0,0,0,0,0,0,0,0
311,0.994270407,0,0,0,0,0,0,0,0,0,0,0
62,0.993004979,0,0,0,0,0,0,0,0,0,0,0
217,0.992695809,0,0,0,0,0,0,0,0,0,0,0
102,0.992385327,0,0,0,0,0,0,0,0,0,0,0
205,0.990881459,0,0,0,0,0,0,0,0,0,0,0
130,0.99061934,0,0,0,0,0,0,0,0,0,0,0
153,0.989771316,0,0,0,0,0,0,0,0,0,0,0
169,0.98807403,0,0,0,0,0,0,0,0,0,0,0
68,0.987913535,0,0,0,0,0,0,0,0,0,0,0
222,0.985993436,0,0,0,0,0,0,0,0,0,0,0
134,0.985752242,0,0,0,0,0,0,0,0,0,0,0
231,0.985409522,0,0,0,0,0,0,0,0,0,0,0
244,0.985114433,0,0,0,0,0,0,0,0,0,0,0
223,0.982814276,0,0,0,0,0,0,0,0,0,0,0
271,0.981588503,0,0,0,0,0,0,0,0,0,0,0
171,0.980264838,0,0,0,0,0,0,0,0,0,0,0
269,0.979518261,0,0,0,0,0,0,0,0,0,0,0
94,0.978293135,0,0,0,0,0,0,0,0,0,0,0
272,0.97824444,0,0,0,0,0,0,0,0,0,0,0
188,0.977987144,0,0,0,0,0,0,0,0,0,0,0
65,0.977784409,0,0,0,0,0,0,0,0,0,0,0
221,0.976410907,0,0,0,0,0,0,0,0,0,0,0
131,0.975186371,0,0,0,0,0,0,0,0,0,0,0
79,0.974641352,0,0,0,0,0,0,0,0,0,0,0
