PLUG.ID,Species,Tank,Temperature,CO2,Treatment,Analysis,Date,Date.Format,TimePoint,Mass.g,Temp.C
1038,Mcapitata,Tank1,Ambient,Ambient,ATAC,Phys,20180920,9/20/18,Time0_Init,3.002,27.79
1049,Mcapitata,Tank1,Ambient,Ambient,ATAC,Phys,20180920,9/20/18,Time0_Init,3.113,27.93
1052,Mcapitata,Tank1,Ambient,Ambient,ATAC,Phys,20180920,9/20/18,Time0_Init,4.088,27.92
1053,Mcapitata,Tank1,Ambient,Ambient,ATAC,Phys,20180920,9/20/18,Time0_Init,1.912,27.91
1055,Mcapitata,Tank1,Ambient,Ambient,ATAC,Phys,20180920,9/20/18,Time0_Init,1.962,27.92
1057,Mcapitata,Tank1,Ambient,Ambient,ATAC,Phys,20180920,9/20/18,Time0_Init,3.352,27.91
1063,Mcapitata,Tank1,Ambient,Ambient,ATAC,Phys,20180920,9/20/18,Time0_Init,1.749,27.9
1064,Mcapitata,Tank1,Ambient,Ambient,ATAC,Phys,20180920,9/20/18,Time0_Init,2.364,27.94
1065,Mcapitata,Tank1,Ambient,Ambient,ATAC,Phys,20180920,9/20/18,Time0_Init,2.515,27.91
1076,Mcapitata,Tank1,Ambient,Ambient,ATAC,Phys,20180920,9/20/18,Time0_Init,3.347,27.95
1081,Mcapitata,Tank1,Ambient,Ambient,ATAC,Phys,20180920,9/20/18,Time0_Init,2.309,27.81
1102,Mcapitata,Tank1,Ambient,Ambient,ATAC,Phys,20180920,9/20/18,Time0_Init,1.565,27.82
1105,Mcapitata,Tank1,Ambient,Ambient,ATAC,Phys,20180920,9/20/18,Time0_Init,2.01,27.81
1106,Mcapitata,Tank1,Ambient,Ambient,ATAC,Phys,20180920,9/20/18,Time0_Init,1.923,27.81
1115,Mcapitata,Tank1,Ambient,Ambient,ATAC,Phys,20180920,9/20/18,Time0_Init,1.993,27.9
1119,Mcapitata,Tank1,Ambient,Ambient,ATAC,Phys,20180920,9/20/18,Time0_Init,2.583,27.79
1120,Mcapitata,Tank1,Ambient,Ambient,ATAC,Phys,20180920,9/20/18,Time0_Init,2.821,27.81
1123,Mcapitata,Tank1,Ambient,Ambient,ATAC,Phys,20180920,9/20/18,Time0_Init,2.6,27.79
1166,Mcapitata,Tank1,Ambient,Ambient,ATAC,Phys,20180920,9/20/18,Time0_Init,1.714,27.78
1210,Mcapitata,Tank1,Ambient,Ambient,ATAC,Phys,20180920,9/20/18,Time0_Init,2.088,27.78
1424,Mcapitata,Tank6,Ambient,Ambient,ATAC,Phys,20180921,9/21/18,Time0_Init,3.623,28.08
1433,Mcapitata,Tank6,Ambient,Ambient,ATAC,Phys,20180921,9/21/18,Time0_Init,1.623,28.1
1438,Mcapitata,Tank6,Ambient,Ambient,ATAC,Phys,20180921,9/21/18,Time0_Init,2.2,28.18
1443,Mcapitata,Tank6,Ambient,Ambient,ATAC,Phys,20180921,9/21/18,Time0_Init,2.112,28.09
1444,Mcapitata,Tank6,Ambient,Ambient,ATAC,Phys,20180921,9/21/18,Time0_Init,3.643,28.1
1448,Mcapitata,Tank6,Ambient,Ambient,ATAC,Phys,20180921,9/21/18,Time0_Init,4.017,28.04
1460,Mcapitata,Tank6,Ambient,Ambient,ATAC,Phys,20180921,9/21/18,Time0_Init,1.963,28.14
1475,Mcapitata,Tank6,Ambient,Ambient,ATAC,Phys,20180921,9/21/18,Time0_Init,2.394,28.14
1534,Mcapitata,Tank6,Ambient,Ambient,ATAC,Phys,20180921,9/21/18,Time0_Init,1.428,28.17
1540,Mcapitata,Tank6,Ambient,Ambient,ATAC,Phys,20180921,9/21/18,Time0_Init,2.046,28.17
1546,Mcapitata,Tank8,Ambient,Ambient,ATAC,Phys,20180921,9/21/18,Time0_Init,2.336,27.96
1551,Mcapitata,Tank8,Ambient,Ambient,ATAC,Phys,20180921,9/21/18,Time0_Init,4.12,27.96
1555,Mcapitata,Tank8,Ambient,Ambient,ATAC,Phys,20180921,9/21/18,Time0_Init,2.542,27.96
1556,Mcapitata,Tank8,Ambient,Ambient,ATAC,Phys,20180921,9/21/18,Time0_Init,2.837,27.97
1561,Mcapitata,Tank8,Ambient,Ambient,ATAC,Phys,20180921,9/21/18,Time0_Init,1.866,27.96
1580,Mcapitata,Tank8,Ambient,Ambient,ATAC,Phys,20180921,9/21/18,Time0_Init,1.953,27.96
1591,Mcapitata,Tank8,Ambient,Ambient,ATAC,Phys,20180921,9/21/18,Time0_Init,1.895,27.96
1592,Mcapitata,Tank8,Ambient,Ambient,ATAC,Phys,20180921,9/21/18,Time0_Init,2.827,27.96
1599,Mcapitata,Tank6,Ambient,Ambient,ATAC,Phys,20180921,9/21/18,Time0_Init,2.445,28.08
1616,Mcapitata,Tank6,Ambient,Ambient,ATAC,Phys,20180921,9/21/18,Time0_Init,2.12,28.07
1623,Mcapitata,Tank6,Ambient,Ambient,ATAC,Phys,20180921,9/21/18,Time0_Init,1.789,28.06
1627,Mcapitata,Tank6,Ambient,Ambient,ATAC,Phys,20180921,9/21/18,Time0_Init,2.028,28.09
1631,Mcapitata,Tank6,Ambient,Ambient,ATAC,Phys,20180921,9/21/18,Time0_Init,2.496,28.14
1644,Mcapitata,Tank8,Ambient,Ambient,ATAC,Phys,20180921,9/21/18,Time0_Init,3.883,27.69
1649,Mcapitata,Tank8,Ambient,Ambient,ATAC,Phys,20180921,9/21/18,Time0_Init,1.458,27.97
1654,Mcapitata,Tank8,Ambient,Ambient,ATAC,Phys,20180921,9/21/18,Time0_Init,2.162,27.96
1679,Mcapitata,Tank8,Ambient,Ambient,ATAC,Phys,20180921,9/21/18,Time0_Init,3.036,27.96
1680,Mcapitata,Tank8,Ambient,Ambient,ATAC,Phys,20180921,9/21/18,Time0_Init,2.489,27.96
1774,Mcapitata,Tank8,Ambient,Ambient,ATAC,Phys,20180921,9/21/18,Time0_Init,2.721,27.96
2301,Mcapitata,Tank6,Ambient,Ambient,ATAC,Phys,20180921,9/21/18,Time0_Init,4.838,28.1
2309,Mcapitata,Tank6,Ambient,Ambient,ATAC,Phys,20180921,9/21/18,Time0_Init,2.876,28.08
2368,Mcapitata,Tank6,Ambient,Ambient,ATAC,Phys,20180921,9/21/18,Time0_Init,2.708,28.15
2391,Mcapitata,Tank8,Ambient,Ambient,ATAC,Phys,20180921,9/21/18,Time0_Init,2.308,27.96
2398,Mcapitata,Tank8,Ambient,Ambient,ATAC,Phys,20180921,9/21/18,Time0_Init,2.232,27.97
2403,Mcapitata,Tank8,Ambient,Ambient,ATAC,Phys,20180921,9/21/18,Time0_Init,3.648,27.96
1136,Mcapitata,Tank3,Ambient,High,ATHC,Phys,20180920,9/20/18,Time0_Init,2.169,28.02
1142,Mcapitata,Tank3,Ambient,High,ATHC,Phys,20180920,9/20/18,Time0_Init,2.242,28.01
1148,Mcapitata,Tank3,Ambient,High,ATHC,Phys,20180920,9/20/18,Time0_Init,2.778,28.01
1151,Mcapitata,Tank3,Ambient,High,ATHC,Phys,20180920,9/20/18,Time0_Init,2.374,28.01
1154,Mcapitata,Tank3,Ambient,High,ATHC,Phys,20180920,9/20/18,Time0_Init,2.316,28.01
1155,Mcapitata,Tank3,Ambient,High,ATHC,Phys,20180920,9/20/18,Time0_Init,2.776,28.02
1183,Mcapitata,Tank3,Ambient,High,ATHC,Phys,20180920,9/20/18,Time0_Init,3.569,28.01
1186,Mcapitata,Tank3,Ambient,High,ATHC,Phys,20180920,9/20/18,Time0_Init,2.73,28.01
1204,Mcapitata,Tank3,Ambient,High,ATHC,Phys,20180920,9/20/18,Time0_Init,2.107,28.01
1208,Mcapitata,Tank3,Ambient,High,ATHC,Phys,20180920,9/20/18,Time0_Init,2.154,28.01
1226,Mcapitata,Tank3,Ambient,High,ATHC,Phys,20180920,9/20/18,Time0_Init,1.706,28.01
1237,Mcapitata,Tank3,Ambient,High,ATHC,Phys,20180920,9/20/18,Time0_Init,2.044,28.02
1255,Mcapitata,Tank3,Ambient,High,ATHC,Phys,20180920,9/20/18,Time0_Init,4.647,28.01
1259,Mcapitata,Tank3,Ambient,High,ATHC,Phys,20180920,9/20/18,Time0_Init,3.09,28.02
1300,Mcapitata,Tank3,Ambient,High,ATHC,Phys,20180920,9/20/18,Time0_Init,3.945,28.02
1498,Mcapitata,Tank3,Ambient,High,ATHC,Phys,20180921,9/21/18,Time0_Init,1.992,27.96
1541,Mcapitata,Tank3,Ambient,High,ATHC,Phys,20180920,9/20/18,Time0_Init,2.557,28.01
1704,Mcapitata,Tank11,Ambient,High,ATHC,Phys,20180921,9/21/18,Time0_Init,2.138,27.97
1719,Mcapitata,Tank11,Ambient,High,ATHC,Phys,20180921,9/21/18,Time0_Init,2.393,27.96
1720,Mcapitata,Tank12,Ambient,High,ATHC,Phys,20180921,9/21/18,Time0_Init,3.076,27.96
2066,Mcapitata,Tank11,Ambient,High,ATHC,Phys,20180921,9/21/18,Time0_Init,3.383,27.97
2070,Mcapitata,Tank11,Ambient,High,ATHC,Phys,20180921,9/21/18,Time0_Init,2.441,27.97
2152,Mcapitata,Tank11,Ambient,High,ATHC,Phys,20180921,9/21/18,Time0_Init,4.783,27.97
2155,Mcapitata,Tank11,Ambient,High,ATHC,Phys,20180921,9/21/18,Time0_Init,3.776,27.97
2188,Mcapitata,Tank11,Ambient,High,ATHC,Phys,20180921,9/21/18,Time0_Init,1.997,27.97
2193,Mcapitata,Tank11,Ambient,High,ATHC,Phys,20180921,9/21/18,Time0_Init,2.166,27.97
2397,Mcapitata,Tank11,Ambient,High,ATHC,Phys,20180921,9/21/18,Time0_Init,2.749,27.97
2532,Mcapitata,Tank11,Ambient,High,ATHC,Phys,20180921,9/21/18,Time0_Init,2.804,27.97
2537,Mcapitata,Tank11,Ambient,High,ATHC,Phys,20180921,9/21/18,Time0_Init,1.394,27.96
2538,Mcapitata,Tank11,Ambient,High,ATHC,Phys,20180921,9/21/18,Time0_Init,3.9,27.97
2552,Mcapitata,Tank11,Ambient,High,ATHC,Phys,20180921,9/21/18,Time0_Init,2.233,27.96
2563,Mcapitata,Tank12,Ambient,High,ATHC,Phys,20180921,9/21/18,Time0_Init,2.127,27.96
2565,Mcapitata,Tank12,Ambient,High,ATHC,Phys,20180921,9/21/18,Time0_Init,4.268,27.96
2659,Mcapitata,Tank12,Ambient,High,ATHC,Phys,20180921,9/21/18,Time0_Init,2.394,27.96
2732,Mcapitata,Tank11,Ambient,High,ATHC,Phys,20180921,9/21/18,Time0_Init,2.587,27.97
2736,Mcapitata,Tank11,Ambient,High,ATHC,Phys,20180921,9/21/18,Time0_Init,3.135,27.97
2749,Mcapitata,Tank12,Ambient,High,ATHC,Phys,20180921,9/21/18,Time0_Init,4.014,27.97
2755,Mcapitata,Tank12,Ambient,High,ATHC,Phys,20180921,9/21/18,Time0_Init,3.268,27.96
2756,Mcapitata,Tank12,Ambient,High,ATHC,Phys,20180921,9/21/18,Time0_Init,3.106,27.96
2757,Mcapitata,Tank12,Ambient,High,ATHC,Phys,20180921,9/21/18,Time0_Init,2.621,27.96
2852,Mcapitata,Tank11,Ambient,High,ATHC,Phys,20180921,9/21/18,Time0_Init,1.409,27.96
2854,Mcapitata,Tank11,Ambient,High,ATHC,Phys,20180921,9/21/18,Time0_Init,1.822,27.96
2856,Mcapitata,Tank12,Ambient,High,ATHC,Phys,20180921,9/21/18,Time0_Init,2.796,27.96
2857,Mcapitata,Tank12,Ambient,High,ATHC,Phys,20180921,9/21/18,Time0_Init,1.941,27.96
2862,Mcapitata,Tank11,Ambient,High,ATHC,Phys,20180921,9/21/18,Time0_Init,2.918,27.96
2863,Mcapitata,Tank12,Ambient,High,ATHC,Phys,20180921,9/21/18,Time0_Init,1.836,27.97
2867,Mcapitata,Tank12,Ambient,High,ATHC,Phys,20180921,9/21/18,Time0_Init,2.073,27.97
2869,Mcapitata,Tank12,Ambient,High,ATHC,Phys,20180921,9/21/18,Time0_Init,1.894,27.97
2872,Mcapitata,Tank12,Ambient,High,ATHC,Phys,20180921,9/21/18,Time0_Init,1.545,27.98
2876,Mcapitata,Tank12,Ambient,High,ATHC,Phys,20180921,9/21/18,Time0_Init,1.523,27.97
2881,Mcapitata,Tank12,Ambient,High,ATHC,Phys,20180921,9/21/18,Time0_Init,2.643,27.98
2989,Mcapitata,Tank12,Ambient,High,ATHC,Phys,20180921,9/21/18,Time0_Init,4.123,27.95
2990,Mcapitata,Tank12,Ambient,High,ATHC,Phys,20180921,9/21/18,Time0_Init,5.157,27.96
3000,Mcapitata,Tank12,Ambient,High,ATHC,Phys,20180921,9/21/18,Time0_Init,2.842,27.97
3002,Mcapitata,Tank12,Ambient,High,ATHC,Phys,20180921,9/21/18,Time0_Init,2.321,27.97
1231,Mcapitata,Tank4,High,Ambient,HTAC,Phys,20180920,9/20/18,Time0_Init,2.661,27.98
1234,Mcapitata,Tank4,High,Ambient,HTAC,Phys,20180920,9/20/18,Time0_Init,2.777,27.98
1248,Mcapitata,Tank4,High,Ambient,HTAC,Phys,20180920,9/20/18,Time0_Init,3.341,27.98
1263,Mcapitata,Tank4,High,Ambient,HTAC,Phys,20180920,9/20/18,Time0_Init,1.642,27.99
1267,Mcapitata,Tank4,High,Ambient,HTAC,Phys,20180920,9/20/18,Time0_Init,4.097,27.98
1284,Mcapitata,Tank4,High,Ambient,HTAC,Phys,20180920,9/20/18,Time0_Init,3.577,27.97
1285,Mcapitata,Tank4,High,Ambient,HTAC,Phys,20180920,9/20/18,Time0_Init,3.054,27.99
1286,Mcapitata,Tank4,High,Ambient,HTAC,Phys,20180920,9/20/18,Time0_Init,1.976,27.99
1292,Mcapitata,Tank4,High,Ambient,HTAC,Phys,20180920,9/20/18,Time0_Init,4.104,27.97
1306,Mcapitata,Tank4,High,Ambient,HTAC,Phys,20180920,9/20/18,Time0_Init,4.202,27.98
1309,Mcapitata,Tank4,High,Ambient,HTAC,Phys,20180920,9/20/18,Time0_Init,2.29,27.97
1310,Mcapitata,Tank4,High,Ambient,HTAC,Phys,20180920,9/20/18,Time0_Init,1.589,27.99
1316,Mcapitata,Tank4,High,Ambient,HTAC,Phys,20180920,9/20/18,Time0_Init,2.852,27.98
1318,Mcapitata,Tank4,High,Ambient,HTAC,Phys,20180920,9/20/18,Time0_Init,2.436,27.98
1325,Mcapitata,Tank4,High,Ambient,HTAC,Phys,20180920,9/20/18,Time0_Init,2.757,27.98
1464,Mcapitata,Tank7,High,Ambient,HTAC,Phys,20180921,9/21/18,Time0_Init,2.741,27.41
1469,Mcapitata,Tank7,High,Ambient,HTAC,Phys,20180921,9/21/18,Time0_Init,1.841,27.97
1474,Mcapitata,Tank7,High,Ambient,HTAC,Phys,20180921,9/21/18,Time0_Init,2.346,27.98
1476,Mcapitata,Tank7,High,Ambient,HTAC,Phys,20180921,9/21/18,Time0_Init,1.761,27.98
1478,Mcapitata,Tank7,High,Ambient,HTAC,Phys,20180921,9/21/18,Time0_Init,2.718,27.99
1494,Mcapitata,Tank7,High,Ambient,HTAC,Phys,20180921,9/21/18,Time0_Init,3.373,27.99
1557,Mcapitata,Tank7,High,Ambient,HTAC,Phys,20180921,9/21/18,Time0_Init,4.219,27.97
1562,Mcapitata,Tank9,High,Ambient,HTAC,Phys,20180921,9/21/18,Time0_Init,3.449,27.96
1567,Mcapitata,Tank9,High,Ambient,HTAC,Phys,20180921,9/21/18,Time0_Init,2.255,27.96
