PLUG.ID,Species,Tank,Temperature,CO2,Treatment,Analysis,Date,Date.Format,TimePoint,Mass.g,Temp.C
1176,Mcapitata,Tank2,High,High,HTHC,Phys,20180928,9/28/18,Time1_Init,2.266,28.63
1177,Pacuta,Tank2,High,High,HTHC,Phys,20180928,9/28/18,Time1_Init,3.923,28.57
1178,Mcapitata,Tank2,High,High,HTHC,Phys,20180928,9/28/18,Time1_Init,3.074,28.58
1181,Pacuta,Tank1,Ambient,Ambient,ATAC,Phys,20180928,9/28/18,Time1_Init,4.165,28.4
1183,Mcapitata,Tank3,Ambient,High,ATHC,Phys,20180928,9/28/18,Time1_Init,3.617,28.29
1184,Pacuta,Tank2,High,High,HTHC,Phys,20180928,9/28/18,Time1_Init,3.953,28.58
1185,Mcapitata,Tank2,High,High,HTHC,Phys,20180928,9/28/18,Time1_Init,2.34,28.57
1186,Mcapitata,Tank3,Ambient,High,ATHC,Phys,20180928,9/28/18,Time1_Init,2.775,28.27
1191,Pacuta,Tank2,High,High,HTHC,Phys,20180928,9/28/18,Time1_Init,2.828,28.62
1194,Pacuta,Tank3,Ambient,High,ATHC,Phys,20180928,9/28/18,Time1_Init,7.725,28.32
1204,Mcapitata,Tank3,Ambient,High,ATHC,Phys,20180928,9/28/18,Time1_Init,2.133,28.29
1205,Pacuta,Tank3,Ambient,High,ATHC,Phys,20180928,9/28/18,Time1_Init,2.806,28.32
1208,Mcapitata,Tank3,Ambient,High,ATHC,Phys,20180928,9/28/18,Time1_Init,2.184,28.26
1210,Mcapitata,Tank1,Ambient,Ambient,ATAC,Phys,20180927,9/27/18,Time1_Init,2.124,27.57
1214,Pacuta,Tank3,Ambient,High,ATHC,Phys,20180928,9/28/18,Time1_Init,6.237,28.3
1215,Pacuta,Tank3,Ambient,High,ATHC,Phys,20180928,9/28/18,Time1_Init,2.347,28.28
1217,Pacuta,Tank3,Ambient,High,ATHC,Phys,20180928,9/28/18,Time1_Init,2.653,28.33
1222,Pacuta,Tank1,Ambient,Ambient,ATAC,Phys,20180928,9/28/18,Time1_Init,6.978,28.41
1224,Pacuta,Tank3,Ambient,High,ATHC,Phys,20180928,9/28/18,Time1_Init,3.722,28.09
1225,Pacuta,Tank4,High,Ambient,HTAC,Phys,20180928,9/28/18,Time1_Init,2.107,28.64
1226,Mcapitata,Tank3,Ambient,High,ATHC,Phys,20180928,9/28/18,Time1_Init,1.727,28.3
1228,Pacuta,Tank2,High,High,HTHC,Phys,20180928,9/28/18,Time1_Init,4.797,28.58
1231,Mcapitata,Tank4,High,Ambient,HTAC,Phys,20180928,9/28/18,Time1_Init,2.681,29.08
1233,Pacuta,Tank2,High,High,HTHC,Phys,20180928,9/28/18,Time1_Init,3.447,28.63
1234,Mcapitata,Tank4,High,Ambient,HTAC,Phys,20180928,9/28/18,Time1_Init,2.811,29.02
1237,Mcapitata,Tank3,Ambient,High,ATHC,Phys,20180928,9/28/18,Time1_Init,2.09,28.29
1238,Pacuta,Tank2,High,High,HTHC,Phys,20180928,9/28/18,Time1_Init,2.53,28.57
1247,Pacuta,Tank3,Ambient,High,ATHC,Phys,20180928,9/28/18,Time1_Init,4.15,28.33
1248,Mcapitata,Tank4,High,Ambient,HTAC,Phys,20180928,9/28/18,Time1_Init,3.373,29.06
1249,Pacuta,Tank3,Ambient,High,ATHC,Phys,20180928,9/28/18,Time1_Init,3.648,28.09
1251,Mcapitata,Tank5,High,High,HTHC,Phys,20180927,9/27/18,Time1_Init,1.867,28.42
1255,Mcapitata,Tank3,Ambient,High,ATHC,Phys,20180928,9/28/18,Time1_Init,4.73,28.3
1256,Pacuta,Tank3,Ambient,High,ATHC,Phys,20180928,9/28/18,Time1_Init,2.13,28.32
1257,Pacuta,Tank2,High,High,HTHC,Phys,20180928,9/28/18,Time1_Init,5.45,28.59
1259,Mcapitata,Tank3,Ambient,High,ATHC,Phys,20180928,9/28/18,Time1_Init,3.144,28.29
1263,Mcapitata,Tank4,High,Ambient,HTAC,Phys,20180928,9/28/18,Time1_Init,1.649,29.05
1264,Mcapitata,Tank5,High,High,HTHC,Phys,20180927,9/27/18,Time1_Init,3.011,28.53
1266,Pacuta,Tank4,High,Ambient,HTAC,Phys,20180928,9/28/18,Time1_Init,2.524,29.04
1267,Mcapitata,Tank4,High,Ambient,HTAC,Phys,20180928,9/28/18,Time1_Init,4.143,28.99
1268,Pacuta,Tank4,High,Ambient,HTAC,Phys,20180928,9/28/18,Time1_Init,1.7,28.91
1270,Mcapitata,Tank5,High,High,HTHC,Phys,20180927,9/27/18,Time1_Init,1.837,28.47
1272,Mcapitata,Tank5,High,High,HTHC,Phys,20180927,9/27/18,Time1_Init,2.344,28.47
1273,Mcapitata,Tank5,High,High,HTHC,Phys,20180927,9/27/18,Time1_Init,3.094,28.56
1274,Mcapitata,Tank5,High,High,HTHC,Phys,20180927,9/27/18,Time1_Init,2.491,28.37
1275,Pacuta,Tank4,High,Ambient,HTAC,Phys,20180928,9/28/18,Time1_Init,2.463,28.92
1280,Pacuta,Tank5,High,High,HTHC,Phys,20180927,9/27/18,Time1_Init,2.582,28.43
1282,Pacuta,Tank5,High,High,HTHC,Phys,20180928,9/28/18,Time1_Init,3.696,28.99
1284,Mcapitata,Tank4,High,Ambient,HTAC,Phys,20180928,9/28/18,Time1_Init,3.6,28.94
1285,Mcapitata,Tank4,High,Ambient,HTAC,Phys,20180928,9/28/18,Time1_Init,3.074,28.89
1286,Mcapitata,Tank4,High,Ambient,HTAC,Phys,20180928,9/28/18,Time1_Init,1.986,29.08
1287,Pacuta,Tank4,High,Ambient,HTAC,Phys,20180928,9/28/18,Time1_Init,2.546,29.06
1288,Pacuta,Tank4,High,Ambient,HTAC,Phys,20180928,9/28/18,Time1_Init,3.24,28.91
1292,Mcapitata,Tank4,High,Ambient,HTAC,Phys,20180928,9/28/18,Time1_Init,4.129,29.02
1298,Pacuta,Tank4,High,Ambient,HTAC,Phys,20180928,9/28/18,Time1_Init,6.856,29
1300,Mcapitata,Tank3,Ambient,High,ATHC,Phys,20180928,9/28/18,Time1_Init,4.008,28.29
1302,Pacuta,Tank4,High,Ambient,HTAC,Phys,20180928,9/28/18,Time1_Init,2.809,28.91
1306,Mcapitata,Tank4,High,Ambient,HTAC,Phys,20180928,9/28/18,Time1_Init,4.288,28.9
1309,Mcapitata,Tank4,High,Ambient,HTAC,Phys,20180928,9/28/18,Time1_Init,2.308,29.01
1310,Mcapitata,Tank4,High,Ambient,HTAC,Phys,20180928,9/28/18,Time1_Init,1.589,29.05
1312,Mcapitata,Tank5,High,High,HTHC,Phys,20180927,9/27/18,Time1_Init,2.894,28.53
1313,Pacuta,Tank4,High,Ambient,HTAC,Phys,20180928,9/28/18,Time1_Init,2.134,28.66
1316,Mcapitata,Tank4,High,Ambient,HTAC,Phys,20180928,9/28/18,Time1_Init,2.886,28.93
1318,Mcapitata,Tank4,High,Ambient,HTAC,Phys,20180928,9/28/18,Time1_Init,2.455,29.08
1322,Pacuta,Tank4,High,Ambient,HTAC,Phys,20180928,9/28/18,Time1_Init,2.241,28.93
1325,Mcapitata,Tank4,High,Ambient,HTAC,Phys,20180928,9/28/18,Time1_Init,2.781,29.01
1327,Pacuta,Tank4,High,Ambient,HTAC,Phys,20180928,9/28/18,Time1_Init,2.329,29.02
1332,Mcapitata,Tank5,High,High,HTHC,Phys,20180927,9/27/18,Time1_Init,1.883,28.33
1337,Mcapitata,Tank5,High,High,HTHC,Phys,20180927,9/27/18,Time1_Init,3.334,28.36
1340,Pacuta,Tank5,High,High,HTHC,Phys,20180928,9/28/18,Time1_Init,2.881,29.01
1342,Pacuta,Tank5,High,High,HTHC,Phys,20180927,9/27/18,Time1_Init,2.94,28.48
1344,Pacuta,Tank4,High,Ambient,HTAC,Phys,20180928,9/28/18,Time1_Init,3.269,29.01
1353,Mcapitata,Tank5,High,High,HTHC,Phys,20180927,9/27/18,Time1_Init,1.985,28.35
1408,Mcapitata,Tank5,High,High,HTHC,Phys,20180927,9/27/18,Time1_Init,2.119,28.55
1410,Mcapitata,Tank5,High,High,HTHC,Phys,20180927,9/27/18,Time1_Init,2.531,28.46
1411,Pacuta,Tank5,High,High,HTHC,Phys,20180927,9/27/18,Time1_Init,2.945,28.52
1413,Mcapitata,Tank5,High,High,HTHC,Phys,20180927,9/27/18,Time1_Init,1.768,28.38
1414,Pacuta,Tank5,High,High,HTHC,Phys,20180927,9/27/18,Time1_Init,4.094,28.37
1417,Mcapitata,Tank5,High,High,HTHC,Phys,20180927,9/27/18,Time1_Init,2.275,28.36
1419,Mcapitata,Tank5,High,High,HTHC,Phys,20180927,9/27/18,Time1_Init,2.391,28.42
1421,Pacuta,Tank5,High,High,HTHC,Phys,20180927,9/27/18,Time1_Init,4.402,28.54
1422,Pacuta,Tank5,High,High,HTHC,Phys,20180927,9/27/18,Time1_Init,4.184,28.35
1423,Pacuta,Tank6,Ambient,Ambient,ATAC,Phys,20180927,9/27/18,Time1_Init,6.241,27.45
1424,Mcapitata,Tank6,Ambient,Ambient,ATAC,Phys,20180927,9/27/18,Time1_Init,3.68,27.44
1431,Pacuta,Tank6,Ambient,Ambient,ATAC,Phys,20180927,9/27/18,Time1_Init,5.543,27.44
1433,Mcapitata,Tank6,Ambient,Ambient,ATAC,Phys,20180927,9/27/18,Time1_Init,1.649,27.44
1434,Pacuta,Tank6,Ambient,Ambient,ATAC,Phys,20180928,9/28/18,Time1_Init,5.945,28.09
1438,Mcapitata,Tank6,Ambient,Ambient,ATAC,Phys,20180927,9/27/18,Time1_Init,2.228,27.46
1441,Pacuta,Tank5,High,High,HTHC,Phys,20180927,9/27/18,Time1_Init,5.261,28.34
1443,Mcapitata,Tank6,Ambient,Ambient,ATAC,Phys,20180927,9/27/18,Time1_Init,2.16,27.43
1444,Mcapitata,Tank6,Ambient,Ambient,ATAC,Phys,20180927,9/27/18,Time1_Init,3.707,27.44
1447,Mcapitata,Tank5,High,High,HTHC,Phys,20180927,9/27/18,Time1_Init,1.566,28.51
1448,Mcapitata,Tank6,Ambient,Ambient,ATAC,Phys,20180927,9/27/18,Time1_Init,4.08,27.45
1451,Pacuta,Tank3,Ambient,High,ATHC,Phys,20180928,9/28/18,Time1_Init,2.373,28.3
1454,Mcapitata,Tank2,High,High,HTHC,Phys,20180928,9/28/18,Time1_Init,2.072,28.6
1456,Pacuta,Tank6,Ambient,Ambient,ATAC,Phys,20180927,9/27/18,Time1_Init,4.32,27.44
1457,Mcapitata,Tank2,High,High,HTHC,Phys,20180928,9/28/18,Time1_Init,4.386,28.57
1458,Pacuta,Tank6,Ambient,Ambient,ATAC,Phys,20180927,9/27/18,Time1_Init,2.435,27.44
1460,Mcapitata,Tank6,Ambient,Ambient,ATAC,Phys,20180927,9/27/18,Time1_Init,1.993,27.43
1464,Mcapitata,Tank7,High,Ambient,HTAC,Phys,20180928,9/28/18,Time1_Init,2.795,28.77
1465,Pacuta,Tank5,High,High,HTHC,Phys,20180927,9/27/18,Time1_Init,3.037,28.55
1469,Mcapitata,Tank7,High,Ambient,HTAC,Phys,20180928,9/28/18,Time1_Init,1.862,28.65
1473,Pacuta,Tank6,Ambient,Ambient,ATAC,Phys,20180927,9/27/18,Time1_Init,2.159,27.46
1474,Mcapitata,Tank7,High,Ambient,HTAC,Phys,20180928,9/28/18,Time1_Init,2.394,28.72
1475,Mcapitata,Tank6,Ambient,Ambient,ATAC,Phys,20180927,9/27/18,Time1_Init,2.419,27.52
1476,Mcapitata,Tank7,High,Ambient,HTAC,Phys,20180928,9/28/18,Time1_Init,1.819,28.73
1477,Pacuta,Tank6,Ambient,Ambient,ATAC,Phys,20180927,9/27/18,Time1_Init,1.827,27.43
1478,Mcapitata,Tank7,High,Ambient,HTAC,Phys,20180928,9/28/18,Time1_Init,2.749,28.71
1482,Pacuta,Tank6,Ambient,Ambient,ATAC,Phys,20180927,9/27/18,Time1_Init,2.1,27.43
1484,Pacuta,Tank6,Ambient,Ambient,ATAC,Phys,20180927,9/27/18,Time1_Init,4.408,27.45
1485,Pacuta,Tank6,Ambient,Ambient,ATAC,Phys,20180927,9/27/18,Time1_Init,2.123,27.42
1486,Pacuta,Tank7,High,Ambient,HTAC,Phys,20180928,9/28/18,Time1_Init,3.009,28.66
1492,Pacuta,Tank3,Ambient,High,ATHC,Phys,20180928,9/28/18,Time1_Init,3.458,28.32
1493,Pacuta,Tank7,High,Ambient,HTAC,Phys,20180928,9/28/18,Time1_Init,5.358,28.78
1494,Mcapitata,Tank7,High,Ambient,HTAC,Phys,20180928,9/28/18,Time1_Init,3.427,28.66
1498,Mcapitata,Tank3,Ambient,High,ATHC,Phys,20180927,9/27/18,Time1_Init,2.042,28.09
1534,Mcapitata,Tank6,Ambient,Ambient,ATAC,Phys,20180927,9/27/18,Time1_Init,1.452,27.47
1537,Pacuta,Tank7,High,Ambient,HTAC,Phys,20180928,9/28/18,Time1_Init,2.477,28.76
1540,Mcapitata,Tank6,Ambient,Ambient,ATAC,Phys,20180927,9/27/18,Time1_Init,2.069,27.45
1541,Mcapitata,Tank3,Ambient,High,ATHC,Phys,20180928,9/28/18,Time1_Init,2.582,28.33
1543,Mcapitata,Tank8,Ambient,Ambient,ATAC,Phys,20180928,9/28/18,Time1_Init,3.353,28.24
1545,Pacuta,Tank8,Ambient,Ambient,ATAC,Phys,20180927,9/27/18,Time1_Init,NA,NA
1546,Mcapitata,Tank8,Ambient,Ambient,ATAC,Phys,20180928,9/28/18,Time1_Init,2.366,28.26
1547,Pacuta,Tank7,High,Ambient,HTAC,Phys,20180928,9/28/18,Time1_Init,1.996,28.71
1551,Mcapitata,Tank8,Ambient,Ambient,ATAC,Phys,20180928,9/28/18,Time1_Init,4.179,28.25
1552,Pacuta,Tank7,High,Ambient,HTAC,Phys,20180928,9/28/18,Time1_Init,3.377,28.78
1555,Mcapitata,Tank8,Ambient,Ambient,ATAC,Phys,20180928,9/28/18,Time1_Init,2.59,28.28
1556,Mcapitata,Tank8,Ambient,Ambient,ATAC,Phys,20180928,9/28/18,Time1_Init,2.889,28.3
1557,Mcapitata,Tank7,High,Ambient,HTAC,Phys,20180928,9/28/18,Time1_Init,4.328,28.81
1559,Pacuta,Tank8,Ambient,Ambient,ATAC,Phys,20180928,9/28/18,Time1_Init,1.927,28.27
1561,Mcapitata,Tank8,Ambient,Ambient,ATAC,Phys,20180928,9/28/18,Time1_Init,1.9,28.29
1562,Mcapitata,Tank9,High,Ambient,HTAC,Phys,20180928,9/28/18,Time1_Init,3.504,28.87
1566,Pacuta,Tank7,High,Ambient,HTAC,Phys,20180928,9/28/18,Time1_Init,2.766,28.79
1567,Mcapitata,Tank9,High,Ambient,HTAC,Phys,20180928,9/28/18,Time1_Init,2.291,28.78
1568,Mcapitata,Tank9,High,Ambient,HTAC,Phys,20180928,9/28/18,Time1_Init,2.371,28.77
1569,Mcapitata,Tank9,High,Ambient,HTAC,Phys,20180928,9/28/18,Time1_Init,3.521,28.88
1573,Pacuta,Tank7,High,Ambient,HTAC,Phys,20180928,9/28/18,Time1_Init,3.115,28.73
1575,Pacuta,Tank8,Ambient,Ambient,ATAC,Phys,20180928,9/28/18,Time1_Init,1.82,28.3
1578,Pacuta,Tank8,Ambient,Ambient,ATAC,Phys,20180928,9/28/18,Time1_Init,3.207,28.1
1580,Mcapitata,Tank8,Ambient,Ambient,ATAC,Phys,20180928,9/28/18,Time1_Init,1.989,28.3
1582,Pacuta,Tank9,High,Ambient,HTAC,Phys,20180928,9/28/18,Time1_Init,3.942,28.91
1584,Mcapitata,Tank7,High,Ambient,HTAC,Phys,20180928,9/28/18,Time1_Init,3.749,28.78
1586,Mcapitata,Tank7,High,Ambient,HTAC,Phys,20180928,9/28/18,Time1_Init,3.109,28.69
1591,Mcapitata,Tank8,Ambient,Ambient,ATAC,Phys,20180928,9/28/18,Time1_Init,1.926,28.28
1592,Mcapitata,Tank8,Ambient,Ambient,ATAC,Phys,20180928,9/28/18,Time1_Init,2.855,28.28
1594,Pacuta,Tank8,Ambient,Ambient,ATAC,Phys,20180928,9/28/18,Time1_Init,5.168,28.27
1596,Pacuta,Tank4,High,Ambient,HTAC,Phys,20180928,9/28/18,Time1_Init,2.06,28.94
1597,Mcapitata,Tank9,High,Ambient,HTAC,Phys,20180928,9/28/18,Time1_Init,1.857,28.76
1599,Mcapitata,Tank6,Ambient,Ambient,ATAC,Phys,20180927,9/27/18,Time1_Init,2.454,27.46
1606,Pacuta,Tank4,High,Ambient,HTAC,Phys,20180928,9/28/18,Time1_Init,2.538,29.01
1607,Pacuta,Tank8,Ambient,Ambient,ATAC,Phys,20180928,9/28/18,Time1_Init,2.413,28.26
1608,Mcapitata,Tank10,High,High,HTHC,Phys,20180928,9/28/18,Time1_Init,2.088,28.81
1612,Pacuta,Tank5,High,High,HTHC,Phys,20180928,9/28/18,Time1_Init,3.432,29
1615,Pacuta,Tank4,High,Ambient,HTAC,Phys,20180928,9/28/18,Time1_Init,2.528,28.9
1616,Mcapitata,Tank6,Ambient,Ambient,ATAC,Phys,20180927,9/27/18,Time1_Init,2.15,27.52
1618,Pacuta,Tank5,High,High,HTHC,Phys,20180928,9/28/18,Time1_Init,3.591,29
1619,Pacuta,Tank5,High,High,HTHC,Phys,20180927,9/27/18,Time1_Init,1.973,28.43
1623,Mcapitata,Tank6,Ambient,Ambient,ATAC,Phys,20180927,9/27/18,Time1_Init,1.823,27.46
1624,Mcapitata,Tank7,High,Ambient,HTAC,Phys,20180928,9/28/18,Time1_Init,3.024,28.72
1627,Mcapitata,Tank6,Ambient,Ambient,ATAC,Phys,20180927,9/27/18,Time1_Init,2.088,27.53
1630,Pacuta,Tank6,Ambient,Ambient,ATAC,Phys,20180927,9/27/18,Time1_Init,2.847,27.43
1631,Mcapitata,Tank6,Ambient,Ambient,ATAC,Phys,20180927,9/27/18,Time1_Init,2.539,27.52
1632,Mcapitata,Tank7,High,Ambient,HTAC,Phys,20180928,9/28/18,Time1_Init,2.582,28.72
1634,Mcapitata,Tank7,High,Ambient,HTAC,Phys,20180928,9/28/18,Time1_Init,2.271,28.71
1636,Pacuta,Tank6,Ambient,Ambient,ATAC,Phys,20180927,9/27/18,Time1_Init,3.923,27.46
1638,Mcapitata,Tank7,High,Ambient,HTAC,Phys,20180928,9/28/18,Time1_Init,2.968,28.78
1641,Pacuta,Tank6,Ambient,Ambient,ATAC,Phys,20180927,9/27/18,Time1_Init,3.7,27.47
1644,Mcapitata,Tank8,Ambient,Ambient,ATAC,Phys,20180928,9/28/18,Time1_Init,4.004,28.31
1647,Pacuta,Tank7,High,Ambient,HTAC,Phys,20180928,9/28/18,Time1_Init,4.181,28.71
1648,Pacuta,Tank7,High,Ambient,HTAC,Phys,20180928,9/28/18,Time1_Init,4.147,28.72
1649,Mcapitata,Tank8,Ambient,Ambient,ATAC,Phys,20180928,9/28/18,Time1_Init,1.48,28.3
1654,Mcapitata,Tank8,Ambient,Ambient,ATAC,Phys,20180928,9/28/18,Time1_Init,2.195,28.24
1679,Mcapitata,Tank8,Ambient,Ambient,ATAC,Phys,20180928,9/28/18,Time1_Init,3.121,28.26
1680,Mcapitata,Tank8,Ambient,Ambient,ATAC,Phys,20180928,9/28/18,Time1_Init,2.584,28.26
1686,Pacuta,Tank8,Ambient,Ambient,ATAC,Phys,20180928,9/28/18,Time1_Init,1.613,28.28
1689,Mcapitata,Tank10,High,High,HTHC,Phys,20180928,9/28/18,Time1_Init,2.1,28.91
1690,Pacuta,Tank8,Ambient,Ambient,ATAC,Phys,20180928,9/28/18,Time1_Init,4.146,28.25
1696,Pacuta,Tank9,High,Ambient,HTAC,Phys,20180928,9/28/18,Time1_Init,3.536,28.86
1697,Pacuta,Tank9,High,Ambient,HTAC,Phys,20180928,9/28/18,Time1_Init,2.371,28.65
1699,Pacuta,Tank9,High,Ambient,HTAC,Phys,20180928,9/28/18,Time1_Init,3.112,28.87
1702,Pacuta,Tank9,High,Ambient,HTAC,Phys,20180928,9/28/18,Time1_Init,3.008,28.89
1704,Mcapitata,Tank11,Ambient,High,ATHC,Phys,20180927,9/27/18,Time1_Init,2.152,27.92
1711,Mcapitata,Tank9,High,Ambient,HTAC,Phys,20180928,9/28/18,Time1_Init,1.787,28.77
1713,Pacuta,Tank10,High,High,HTHC,Phys,20180928,9/28/18,Time1_Init,3.024,28.75
