PLUG.ID,Species,Tank,Temperature,CO2,Treatment,Analysis,Date,Date.Format,TimePoint,Mass.g,Temp.C
1580,Mcapitata,Tank8,Ambient,Ambient,ATAC,Phys,20181102,11/2/18,Time3_Fin,2.134,27.02
1591,Mcapitata,Tank8,Ambient,Ambient,ATAC,Phys,20181102,11/2/18,Time3_Fin,2.058,27.01
1592,Mcapitata,Tank8,Ambient,Ambient,ATAC,Phys,20181102,11/2/18,Time3_Fin,3.013,27.01
1599,Mcapitata,Tank6,Ambient,Ambient,ATAC,Phys,20181102,11/2/18,Time3_Fin,2.559,26.89
1616,Mcapitata,Tank6,Ambient,Ambient,ATAC,Phys,20181102,11/2/18,Time3_Fin,2.355,26.88
1623,Mcapitata,Tank6,Ambient,Ambient,ATAC,Phys,20181102,11/2/18,Time3_Fin,2.026,26.9
1627,Mcapitata,Tank6,Ambient,Ambient,ATAC,Phys,20181102,11/2/18,Time3_Fin,2.116,26.84
1631,Mcapitata,Tank6,Ambient,Ambient,ATAC,Phys,20181102,11/2/18,Time3_Fin,2.779,26.84
1644,Mcapitata,Tank8,Ambient,Ambient,ATAC,Phys,20181102,11/2/18,Time3_Fin,4.488,26.97
1649,Mcapitata,Tank8,Ambient,Ambient,ATAC,Phys,20181102,11/2/18,Time3_Fin,1.587,27.03
1654,Mcapitata,Tank8,Ambient,Ambient,ATAC,Phys,20181102,11/2/18,Time3_Fin,2.234,27
1680,Mcapitata,Tank8,Ambient,Ambient,ATAC,Phys,20181102,11/2/18,Time3_Fin,2.838,27.04
1769,Mcapitata,Tank8,Ambient,Ambient,ATAC,Molecular,20181102,11/2/18,Time3_Fin,1.249,26.97
1774,Mcapitata,Tank8,Ambient,Ambient,ATAC,Phys,20181102,11/2/18,Time3_Fin,3.024,27.03
2301,Mcapitata,Tank6,Ambient,Ambient,ATAC,Phys,20181102,11/2/18,Time3_Fin,5.336,26.9
2302,Mcapitata,Tank6,Ambient,Ambient,ATAC,Phys no weigh,20181102,11/2/18,Time3_Fin,2.142,26.9
2308,Mcapitata,Tank6,Ambient,Ambient,ATAC,Phys no weigh,20181102,11/2/18,Time3_Fin,1.859,26.9
2309,Mcapitata,Tank6,Ambient,Ambient,ATAC,Phys,20181102,11/2/18,Time3_Fin,3.198,26.91
2368,Mcapitata,Tank6,Ambient,Ambient,ATAC,Phys,20181102,11/2/18,Time3_Fin,3.049,26.89
2391,Mcapitata,Tank8,Ambient,Ambient,ATAC,Phys,20181102,11/2/18,Time3_Fin,2.622,26.95
2398,Mcapitata,Tank8,Ambient,Ambient,ATAC,Phys,20181102,11/2/18,Time3_Fin,2.533,27.03
2403,Mcapitata,Tank8,Ambient,Ambient,ATAC,Phys,20181102,11/2/18,Time3_Fin,3.937,27
1136,Mcapitata,Tank3,Ambient,High,ATHC,Phys,20181101,11/1/18,Time3_Fin,2.234,27.39
1142,Mcapitata,Tank3,Ambient,High,ATHC,Phys,20181101,11/1/18,Time3_Fin,2.42,27.4
1148,Mcapitata,Tank3,Ambient,High,ATHC,Phys,20181101,11/1/18,Time3_Fin,2.881,27.39
1154,Mcapitata,Tank3,Ambient,High,ATHC,Phys,20181101,11/1/18,Time3_Fin,2.366,27.4
1155,Mcapitata,Tank3,Ambient,High,ATHC,Phys,20181101,11/1/18,Time3_Fin,2.886,27.39
1183,Mcapitata,Tank3,Ambient,High,ATHC,Phys,20181101,11/1/18,Time3_Fin,3.861,27.4
1186,Mcapitata,Tank3,Ambient,High,ATHC,Phys,20181101,11/1/18,Time3_Fin,2.933,27.4
1204,Mcapitata,Tank3,Ambient,High,ATHC,Phys,20181101,11/1/18,Time3_Fin,2.26,27.4
1208,Mcapitata,Tank3,Ambient,High,ATHC,Phys,20181101,11/1/18,Time3_Fin,2.252,27.4
1230,Mcapitata,Tank3,Ambient,High,ATHC,Phys,20181101,11/1/18,Time3_Fin,2.011,27.4
1237,Mcapitata,Tank3,Ambient,High,ATHC,Phys,20181101,11/1/18,Time3_Fin,2.295,27.41
1255,Mcapitata,Tank3,Ambient,High,ATHC,Phys,20181101,11/1/18,Time3_Fin,5.063,27.4
1259,Mcapitata,Tank3,Ambient,High,ATHC,Phys,20181101,11/1/18,Time3_Fin,3.373,27.4
1300,Mcapitata,Tank3,Ambient,High,ATHC,Phys,20181101,11/1/18,Time3_Fin,4.326,27.4
1538,Mcapitata,Tank3,Ambient,High,ATHC,Molecular,20181101,11/1/18,Time3_Fin,NA,NA
1541,Mcapitata,Tank3,Ambient,High,ATHC,Phys,20181101,11/1/18,Time3_Fin,2.693,27.4
1704,Mcapitata,Tank11,Ambient,High,ATHC,Phys,20181102,11/2/18,Time3_Fin,2.254,27.29
1719,Mcapitata,Tank11,Ambient,High,ATHC,Phys,20181102,11/2/18,Time3_Fin,2.671,27.28
1720,Mcapitata,Tank12,Ambient,High,ATHC,Phys,20181102,11/2/18,Time3_Fin,3.299,27.01
1734,Mcapitata,Tank12,Ambient,High,ATHC,Phys no weigh,20181102,11/2/18,Time3_Fin,2.555,27.01
1747,Mcapitata,Tank12,Ambient,High,ATHC,Phys no weigh,20181102,11/2/18,Time3_Fin,1.719,27.01
2044,Mcapitata,Tank12,Ambient,High,ATHC,Phys no weigh,20181102,11/2/18,Time3_Fin,2.214,27.02
2066,Mcapitata,Tank11,Ambient,High,ATHC,Phys,20181102,11/2/18,Time3_Fin,3.814,27.29
2086,Mcapitata,Tank11,Ambient,High,ATHC,Phys no weigh,20181102,11/2/18,Time3_Fin,3.543,27.28
2152,Mcapitata,Tank11,Ambient,High,ATHC,Phys,20181102,11/2/18,Time3_Fin,5.364,27.29
2155,Mcapitata,Tank11,Ambient,High,ATHC,Phys,20181102,11/2/18,Time3_Fin,3.949,27.29
2188,Mcapitata,Tank11,Ambient,High,ATHC,Phys,20181102,11/2/18,Time3_Fin,2.379,27.27
2193,Mcapitata,Tank11,Ambient,High,ATHC,Phys,20181102,11/2/18,Time3_Fin,2.342,27.29
2211,Mcapitata,Tank11,Ambient,High,ATHC,Phys,20181102,11/2/18,Time3_Fin,3.141,27.28
2397,Mcapitata,Tank11,Ambient,High,ATHC,Phys,20181102,11/2/18,Time3_Fin,3.003,27.27
2532,Mcapitata,Tank11,Ambient,High,ATHC,Phys,20181102,11/2/18,Time3_Fin,3.115,27.29
2537,Mcapitata,Tank11,Ambient,High,ATHC,Phys,20181102,11/2/18,Time3_Fin,1.529,27.29
2538,Mcapitata,Tank11,Ambient,High,ATHC,Phys,20181102,11/2/18,Time3_Fin,4.18,27.27
2552,Mcapitata,Tank11,Ambient,High,ATHC,Phys,20181102,11/2/18,Time3_Fin,2.417,27.28
2554,Mcapitata,Tank12,Ambient,High,ATHC,Phys,20181102,11/2/18,Time3_Fin,3.296,27.02
2556,Mcapitata,Tank12,Ambient,High,ATHC,Phys,20181102,11/2/18,Time3_Fin,6.009,27.03
2563,Mcapitata,Tank12,Ambient,High,ATHC,Phys,20181102,11/2/18,Time3_Fin,2.398,27.01
2565,Mcapitata,Tank12,Ambient,High,ATHC,Phys,20181102,11/2/18,Time3_Fin,4.624,27.02
2659,Mcapitata,Tank12,Ambient,High,ATHC,Phys,20181102,11/2/18,Time3_Fin,2.598,27.02
2732,Mcapitata,Tank11,Ambient,High,ATHC,Phys,20181102,11/2/18,Time3_Fin,3.028,27.3
2736,Mcapitata,Tank11,Ambient,High,ATHC,Phys,20181102,11/2/18,Time3_Fin,3.373,27.27
2737,Mcapitata,Tank11,Ambient,High,ATHC,Phys,20181102,11/2/18,Time3_Fin,5.723,27.3
2755,Mcapitata,Tank12,Ambient,High,ATHC,Phys,20181102,11/2/18,Time3_Fin,3.534,27.01
2756,Mcapitata,Tank12,Ambient,High,ATHC,Phys,20181102,11/2/18,Time3_Fin,3.596,26.99
2757,Mcapitata,Tank12,Ambient,High,ATHC,Phys,20181102,11/2/18,Time3_Fin,2.909,27.03
2852,Mcapitata,Tank11,Ambient,High,ATHC,Phys,20181102,11/2/18,Time3_Fin,1.476,27.29
2854,Mcapitata,Tank11,Ambient,High,ATHC,Phys,20181102,11/2/18,Time3_Fin,1.964,27.3
2856,Mcapitata,Tank12,Ambient,High,ATHC,Phys,20181102,11/2/18,Time3_Fin,2.997,27.01
2857,Mcapitata,Tank12,Ambient,High,ATHC,Phys,20181102,11/2/18,Time3_Fin,2.275,27.02
2862,Mcapitata,Tank11,Ambient,High,ATHC,Phys,20181102,11/2/18,Time3_Fin,3.17,27.27
2867,Mcapitata,Tank12,Ambient,High,ATHC,Phys,20181102,11/2/18,Time3_Fin,2.384,27.02
2869,Mcapitata,Tank12,Ambient,High,ATHC,Phys,20181102,11/2/18,Time3_Fin,2.057,27.02
2872,Mcapitata,Tank12,Ambient,High,ATHC,Phys,20181102,11/2/18,Time3_Fin,1.645,26.99
2876,Mcapitata,Tank12,Ambient,High,ATHC,Phys,20181102,11/2/18,Time3_Fin,1.642,27
2881,Mcapitata,Tank12,Ambient,High,ATHC,Phys,20181102,11/2/18,Time3_Fin,2.868,27.01
2978,Mcapitata,Tank12,Ambient,High,ATHC,Phys no weigh,20181102,11/2/18,Time3_Fin,2.016,27
2989,Mcapitata,Tank12,Ambient,High,ATHC,Phys,20181102,11/2/18,Time3_Fin,4.607,27.03
2990,Mcapitata,Tank12,Ambient,High,ATHC,Phys,20181102,11/2/18,Time3_Fin,5.469,26.99
2994,Mcapitata,Tank11,Ambient,High,ATHC,Phys,20181102,11/2/18,Time3_Fin,2.796,27.28
2995,Mcapitata,Tank12,Ambient,High,ATHC,Molecular,20181102,11/2/18,Time3_Fin,3.192,26.99
3002,Mcapitata,Tank12,Ambient,High,ATHC,Phys,20181102,11/2/18,Time3_Fin,2.583,26.99
1231,Mcapitata,Tank4,High,Ambient,HTAC,Phys,20181101,11/1/18,Time3_Fin,2.751,29.43
1241,Mcapitata,Tank4,High,Ambient,HTAC,Phys,20181101,11/1/18,Time3_Fin,1.672,29.55
1248,Mcapitata,Tank4,High,Ambient,HTAC,Phys,20181101,11/1/18,Time3_Fin,3.491,29.52
1263,Mcapitata,Tank4,High,Ambient,HTAC,Phys,20181101,11/1/18,Time3_Fin,1.726,29.36
1267,Mcapitata,Tank4,High,Ambient,HTAC,Phys,20181101,11/1/18,Time3_Fin,4.275,29.42
1284,Mcapitata,Tank4,High,Ambient,HTAC,Phys,20181101,11/1/18,Time3_Fin,3.776,29.36
1285,Mcapitata,Tank4,High,Ambient,HTAC,Phys,20181101,11/1/18,Time3_Fin,3.134,29.35
1286,Mcapitata,Tank4,High,Ambient,HTAC,Phys,20181101,11/1/18,Time3_Fin,2.094,29.37
1306,Mcapitata,Tank4,High,Ambient,HTAC,Phys,20181101,11/1/18,Time3_Fin,4.578,29.4
1309,Mcapitata,Tank4,High,Ambient,HTAC,Phys,20181101,11/1/18,Time3_Fin,2.404,29.56
1310,Mcapitata,Tank4,High,Ambient,HTAC,Phys,20181101,11/1/18,Time3_Fin,1.62,29.51
1315,Mcapitata,Tank4,High,Ambient,HTAC,Phys,20181101,11/1/18,Time3_Fin,2.17,29.47
1318,Mcapitata,Tank4,High,Ambient,HTAC,Phys,20181101,11/1/18,Time3_Fin,2.638,29.52
1325,Mcapitata,Tank4,High,Ambient,HTAC,Phys,20181101,11/1/18,Time3_Fin,2.884,29.5
1463,Mcapitata,Tank7,High,Ambient,HTAC,Molecular,20181101,11/1/18,Time3_Fin,1.742,28.86
1464,Mcapitata,Tank7,High,Ambient,HTAC,Phys,20181101,11/1/18,Time3_Fin,2.969,28.83
1467,Mcapitata,Tank7,High,Ambient,HTAC,Molecular,20181101,11/1/18,Time3_Fin,3.297,28.87
1469,Mcapitata,Tank7,High,Ambient,HTAC,Phys,20181101,11/1/18,Time3_Fin,1.958,28.91
1474,Mcapitata,Tank7,High,Ambient,HTAC,Phys,20181101,11/1/18,Time3_Fin,2.583,28.92
1476,Mcapitata,Tank7,High,Ambient,HTAC,Phys,20181101,11/1/18,Time3_Fin,2.085,28.95
1478,Mcapitata,Tank7,High,Ambient,HTAC,Phys,20181101,11/1/18,Time3_Fin,2.808,28.83
1562,Mcapitata,Tank9,High,Ambient,HTAC,Phys,20181101,11/1/18,Time3_Fin,3.599,29.04
1567,Mcapitata,Tank9,High,Ambient,HTAC,Phys,20181101,11/1/18,Time3_Fin,2.384,29.14
1568,Mcapitata,Tank9,High,Ambient,HTAC,Phys,20181101,11/1/18,Time3_Fin,2.617,29.23
1569,Mcapitata,Tank9,High,Ambient,HTAC,Phys,20181101,11/1/18,Time3_Fin,3.78,29.02
1584,Mcapitata,Tank7,High,Ambient,HTAC,Phys,20181101,11/1/18,Time3_Fin,4.18,28.83
1586,Mcapitata,Tank7,High,Ambient,HTAC,Phys,20181101,11/1/18,Time3_Fin,3.482,28.82
1597,Mcapitata,Tank9,High,Ambient,HTAC,Phys,20181101,11/1/18,Time3_Fin,1.983,29.25
1624,Mcapitata,Tank7,High,Ambient,HTAC,Phys,20181101,11/1/18,Time3_Fin,3.212,28.82
1632,Mcapitata,Tank7,High,Ambient,HTAC,Phys,20181101,11/1/18,Time3_Fin,2.657,28.96
1634,Mcapitata,Tank7,High,Ambient,HTAC,Phys,20181101,11/1/18,Time3_Fin,2.302,28.97
1638,Mcapitata,Tank7,High,Ambient,HTAC,Phys,20181101,11/1/18,Time3_Fin,3.169,28.93
1688,Mcapitata,Tank9,High,Ambient,HTAC,Molecular,20181101,11/1/18,Time3_Fin,1.886,29.1
1711,Mcapitata,Tank9,High,Ambient,HTAC,Phys,20181101,11/1/18,Time3_Fin,1.913,29.06
1714,Mcapitata,Tank9,High,Ambient,HTAC,Phys,20181101,11/1/18,Time3_Fin,2.43,29.28
1725,Mcapitata,Tank9,High,Ambient,HTAC,Phys,20181101,11/1/18,Time3_Fin,2.519,29.08
1727,Mcapitata,Tank9,High,Ambient,HTAC,Phys,20181101,11/1/18,Time3_Fin,4.128,29.23
1729,Mcapitata,Tank4,High,Ambient,HTAC,Phys,20181101,11/1/18,Time3_Fin,2.85,29.56
1754,Mcapitata,Tank9,High,Ambient,HTAC,Phys,20181101,11/1/18,Time3_Fin,3.074,29.12
1760,Mcapitata,Tank7,High,Ambient,HTAC,Phys,20181101,11/1/18,Time3_Fin,2.638,28.84
1773,Mcapitata,Tank9,High,Ambient,HTAC,Phys,20181101,11/1/18,Time3_Fin,1.976,29.1
1998,Mcapitata,Tank9,High,Ambient,HTAC,Phys,20181101,11/1/18,Time3_Fin,2.432,29.27
2003,Mcapitata,Tank9,High,Ambient,HTAC,Phys,20181101,11/1/18,Time3_Fin,3.344,29.02
2004,Mcapitata,Tank9,High,Ambient,HTAC,Phys,20181101,11/1/18,Time3_Fin,1.836,29.05
2007,Mcapitata,Tank9,High,Ambient,HTAC,Phys,20181101,11/1/18,Time3_Fin,1.852,29.25
2020,Mcapitata,Tank9,High,Ambient,HTAC,Phys,20181101,11/1/18,Time3_Fin,1.713,29.05
2372,Mcapitata,Tank7,High,Ambient,HTAC,Phys,20181101,11/1/18,Time3_Fin,5.37,28.92
2380,Mcapitata,Tank7,High,Ambient,HTAC,Phys,20181101,11/1/18,Time3_Fin,2.457,28.97
2385,Mcapitata,Tank7,High,Ambient,HTAC,Phys,20181101,11/1/18,Time3_Fin,1.908,28.86
2405,Mcapitata,Tank9,High,Ambient,HTAC,Phys,20181101,11/1/18,Time3_Fin,3.651,29.25
2411,Mcapitata,Tank9,High,Ambient,HTAC,Phys,20181101,11/1/18,Time3_Fin,3.269,29.23
2412,Mcapitata,Tank9,High,Ambient,HTAC,Phys,20181101,11/1/18,Time3_Fin,4.596,29.26
1071,Mcapitata,Tank2,High,High,HTHC,Phys,20181101,11/1/18,Time3_Fin,2.925,29.24
1074,Mcapitata,Tank2,High,High,HTHC,Phys,20181101,11/1/18,Time3_Fin,2.887,29.38
1078,Mcapitata,Tank2,High,High,HTHC,Phys,20181101,11/1/18,Time3_Fin,2.597,29.44
1091,Mcapitata,Tank2,High,High,HTHC,Phys,20181101,11/1/18,Time3_Fin,2.266,29.35
1096,Mcapitata,Tank2,High,High,HTHC,Phys,20181101,11/1/18,Time3_Fin,2.527,29.39
1133,Mcapitata,Tank2,High,High,HTHC,Phys,20181101,11/1/18,Time3_Fin,1.599,29.44
1134,Mcapitata,Tank2,High,High,HTHC,Phys,20181101,11/1/18,Time3_Fin,2.293,29.26
1135,Mcapitata,Tank2,High,High,HTHC,Phys,20181101,11/1/18,Time3_Fin,1.64,29.39
1140,Mcapitata,Tank2,High,High,HTHC,Molecular,20181101,11/1/18,Time3_Fin,NA,NA
1162,Mcapitata,Tank2,High,High,HTHC,Phys,20181101,11/1/18,Time3_Fin,1.817,29.39
1176,Mcapitata,Tank2,High,High,HTHC,Phys,20181101,11/1/18,Time3_Fin,2.468,29.44
1178,Mcapitata,Tank2,High,High,HTHC,Phys,20181101,11/1/18,Time3_Fin,3.254,29.27
1185,Mcapitata,Tank2,High,High,HTHC,Phys,20181101,11/1/18,Time3_Fin,2.428,29.41
1190,Mcapitata,Tank2,High,High,HTHC,Phys,20181101,11/1/18,Time3_Fin,3.023,29.28
1251,Mcapitata,Tank5,High,High,HTHC,Phys,20181101,11/1/18,Time3_Fin,1.944,28.66
1270,Mcapitata,Tank5,High,High,HTHC,Phys,20181101,11/1/18,Time3_Fin,1.889,28.67
1272,Mcapitata,Tank5,High,High,HTHC,Phys,20181101,11/1/18,Time3_Fin,2.388,28.74
1273,Mcapitata,Tank5,High,High,HTHC,Phys,20181101,11/1/18,Time3_Fin,3.203,28.67
1274,Mcapitata,Tank5,High,High,HTHC,Phys,20181101,11/1/18,Time3_Fin,2.672,28.64
1312,Mcapitata,Tank5,High,High,HTHC,Phys,20181101,11/1/18,Time3_Fin,3.014,28.73
1331,Mcapitata,Tank5,High,High,HTHC,Molecular,20181101,11/1/18,Time3_Fin,2.304,28.75
1332,Mcapitata,Tank5,High,High,HTHC,Phys,20181101,11/1/18,Time3_Fin,1.986,28.73
1334,Mcapitata,Tank5,High,High,HTHC,Phys,20181101,11/1/18,Time3_Fin,3.053,28.62
1337,Mcapitata,Tank5,High,High,HTHC,Phys,20181101,11/1/18,Time3_Fin,3.449,28.75
1341,Mcapitata,Tank5,High,High,HTHC,Phys no weigh,20181101,11/1/18,Time3_Fin,2.619,28.71
1408,Mcapitata,Tank5,High,High,HTHC,Phys,20181101,11/1/18,Time3_Fin,2.143,28.67
1410,Mcapitata,Tank5,High,High,HTHC,Phys,20181101,11/1/18,Time3_Fin,2.659,28.64
1413,Mcapitata,Tank5,High,High,HTHC,Phys,20181101,11/1/18,Time3_Fin,NA,NA
1417,Mcapitata,Tank5,High,High,HTHC,Phys,20181101,11/1/18,Time3_Fin,2.377,28.74
1419,Mcapitata,Tank5,High,High,HTHC,Phys,20181101,11/1/18,Time3_Fin,2.452,28.67
1440,Mcapitata,Tank2,High,High,HTHC,Phys no weigh,20181101,11/1/18,Time3_Fin,NA,NA
1447,Mcapitata,Tank5,High,High,HTHC,Phys,20181101,11/1/18,Time3_Fin,1.691,28.63
1454,Mcapitata,Tank2,High,High,HTHC,Phys,20181101,11/1/18,Time3_Fin,2.123,29.37
1457,Mcapitata,Tank2,High,High,HTHC,Phys,20181101,11/1/18,Time3_Fin,4.678,29.27
1589,Mcapitata,Tank10,High,High,HTHC,Phys no weigh,20181101,11/1/18,Time3_Fin,3.71,28.45
1608,Mcapitata,Tank10,High,High,HTHC,Phys,20181101,11/1/18,Time3_Fin,2.201,28.47
1689,Mcapitata,Tank10,High,High,HTHC,Phys,20181101,11/1/18,Time3_Fin,2.146,28.42
1737,Mcapitata,Tank10,High,High,HTHC,Phys,20181101,11/1/18,Time3_Fin,2.268,28.38
1743,Mcapitata,Tank10,High,High,HTHC,Phys,20181101,11/1/18,Time3_Fin,2.505,28.45
1749,Mcapitata,Tank10,High,High,HTHC,Phys no weigh,20181101,11/1/18,Time3_Fin,6.686,28.56
1812,Mcapitata,Tank10,High,High,HTHC,Phys,20181101,11/1/18,Time3_Fin,2.401,28.44
1822,Mcapitata,Tank10,High,High,HTHC,Phys,20181101,11/1/18,Time3_Fin,2.542,28.51
1824,Mcapitata,Tank10,High,High,HTHC,Phys,20181101,11/1/18,Time3_Fin,2.199,28.45
2006,Mcapitata,Tank10,High,High,HTHC,Phys,20181101,11/1/18,Time3_Fin,1.765,28.53
2009,Mcapitata,Tank10,High,High,HTHC,Phys,20181101,11/1/18,Time3_Fin,4.502,28.42
2011,Mcapitata,Tank10,High,High,HTHC,Phys,20181101,11/1/18,Time3_Fin,2.408,28.41
2018,Mcapitata,Tank10,High,High,HTHC,Phys,20181101,11/1/18,Time3_Fin,1.579,28.53
2024,Mcapitata,Tank10,High,High,HTHC,Phys,20181101,11/1/18,Time3_Fin,2.727,28.42
2073,Mcapitata,Tank10,High,High,HTHC,Phys,20181101,11/1/18,Time3_Fin,2.06,28.57
2172,Mcapitata,Tank5,High,High,HTHC,Phys no weigh,20181101,11/1/18,Time3_Fin,6.127,28.75
2190,Mcapitata,Tank10,High,High,HTHC,Phys,20181101,11/1/18,Time3_Fin,3.125,28.52
2191,Mcapitata,Tank10,High,High,HTHC,Phys,20181101,11/1/18,Time3_Fin,2.11,28.54
2198,Mcapitata,Tank10,High,High,HTHC,Phys,20181101,11/1/18,Time3_Fin,4.219,28.46
2299,Mcapitata,Tank5,High,High,HTHC,Phys,20181101,11/1/18,Time3_Fin,2.235,28.68
2511,Mcapitata,Tank10,High,High,HTHC,Molecular,20181101,11/1/18,Time3_Fin,2.981,28.53
1045,Pacuta,Tank1,Ambient,Ambient,ATAC,Phys,20181101,11/1/18,Time3_Fin,3.231,27.07
1048,Pacuta,Tank1,Ambient,Ambient,ATAC,Phys,20181101,11/1/18,Time3_Fin,2.79,27.02
1056,Pacuta,Tank1,Ambient,Ambient,ATAC,Phys,20181101,11/1/18,Time3_Fin,2.148,27.07
1073,Pacuta,Tank1,Ambient,Ambient,ATAC,Phys no weigh,20181101,11/1/18,Time3_Fin,NA,NA
1075,Pacuta,Tank1,Ambient,Ambient,ATAC,Phys,20181101,11/1/18,Time3_Fin,3.487,27.03
1084,Pacuta,Tank1,Ambient,Ambient,ATAC,Phys,20181101,11/1/18,Time3_Fin,6.508,27.07
1086,Pacuta,Tank1,Ambient,Ambient,ATAC,Phys,20181101,11/1/18,Time3_Fin,4.664,27.07
1087,Pacuta,Tank1,Ambient,Ambient,ATAC,Phys,20181102,11/2/18,Time3_Fin,3.49,27.06
1088,Pacuta,Tank1,Ambient,Ambient,ATAC,Phys,20181101,11/1/18,Time3_Fin,2.835,27.03
