"Sample.ID","TA","Mass","Tank","Type"
"20180929_Tank10",2159.35220944674,59.18,"Tank10","Tank"
"20180929_Tank11",2205.31423646807,59.86,"Tank11","Tank"
"20180929_Tank12",2155.26445607654,59.02,"Tank12","Tank"
