Plug_ID,Species,Treatment,Temperature,CO2,Timepoint,partner,AFDW.mg.cm2,AFDW.mg.cells
1690,Pocillopora acuta,ATAC,Ambient,Ambient,2 week,Host,1.5844687593382354,4.546853779990971e-6
1690,Pocillopora acuta,ATAC,Ambient,Ambient,2 week,Host,1.5844687593382354,4.546853779990971e-6
1690,Pocillopora acuta,ATAC,Ambient,Ambient,2 week,Host,1.5844687593382354,4.546853779990971e-6
1690,Pocillopora acuta,ATAC,Ambient,Ambient,2 week,Host,1.5844687593382354,4.546853779990971e-6
1690,Pocillopora acuta,ATAC,Ambient,Ambient,2 week,Host,1.5844687593382354,4.546853779990971e-6
1233,Pocillopora acuta,HTHC,High,High,4 week,Sym,0.866213173450952,3.575147125396105e-6
1233,Pocillopora acuta,HTHC,High,High,4 week,Sym,0.866213173450952,3.575147125396105e-6
1233,Pocillopora acuta,HTHC,High,High,4 week,Sym,0.866213173450952,3.575147125396105e-6
1233,Pocillopora acuta,HTHC,High,High,4 week,Sym,0.866213173450952,3.575147125396105e-6
1233,Pocillopora acuta,HTHC,High,High,4 week,Sym,0.866213173450952,3.575147125396105e-6
1233,Pocillopora acuta,HTHC,High,High,4 week,Sym,0.866213173450952,3.575147125396105e-6
1038,Montipora capitata,ATAC,Ambient,Ambient,4 week,Sym,2.587254431794242,4.675192394748696e-6
1038,Montipora capitata,ATAC,Ambient,Ambient,4 week,Sym,2.587254431794242,4.675192394748696e-6
1038,Montipora capitata,ATAC,Ambient,Ambient,4 week,Sym,2.587254431794242,4.675192394748696e-6
1038,Montipora capitata,ATAC,Ambient,Ambient,4 week,Sym,2.587254431794242,4.675192394748696e-6
1038,Montipora capitata,ATAC,Ambient,Ambient,4 week,Sym,2.587254431794242,4.675192394748696e-6
1038,Montipora capitata,ATAC,Ambient,Ambient,4 week,Sym,2.587254431794242,4.675192394748696e-6
1086,Pocillopora acuta,ATAC,Ambient,Ambient,8 week,Host,1.244933782307575,5.096876414667303e-6
1086,Pocillopora acuta,ATAC,Ambient,Ambient,8 week,Host,1.244933782307575,5.096876414667303e-6
1086,Pocillopora acuta,ATAC,Ambient,Ambient,8 week,Host,1.244933782307575,5.096876414667303e-6
1086,Pocillopora acuta,ATAC,Ambient,Ambient,8 week,Host,1.244933782307575,5.096876414667303e-6
1086,Pocillopora acuta,ATAC,Ambient,Ambient,8 week,Host,1.244933782307575,5.096876414667303e-6
1086,Pocillopora acuta,ATAC,Ambient,Ambient,8 week,Host,1.244933782307575,5.096876414667303e-6
1482,Pocillopora acuta,ATAC,Ambient,Ambient,12 week,Host,4.211070364643261,3.080126754187433e-6
1482,Pocillopora acuta,ATAC,Ambient,Ambient,12 week,Host,4.211070364643261,3.080126754187433e-6
1482,Pocillopora acuta,ATAC,Ambient,Ambient,12 week,Host,4.211070364643261,3.080126754187433e-6
1482,Pocillopora acuta,ATAC,Ambient,Ambient,12 week,Host,4.211070364643261,3.080126754187433e-6
1482,Pocillopora acuta,ATAC,Ambient,Ambient,12 week,Host,4.211070364643261,3.080126754187433e-6
1482,Pocillopora acuta,ATAC,Ambient,Ambient,12 week,Host,4.211070364643261,3.080126754187433e-6
1318,Montipora capitata,HTAC,High,Ambient,12 week,Host,2.09448747761967,3.006790402897188e-6
1318,Montipora capitata,HTAC,High,Ambient,12 week,Host,2.09448747761967,3.006790402897188e-6
1318,Montipora capitata,HTAC,High,Ambient,12 week,Host,2.09448747761967,3.006790402897188e-6
1318,Montipora capitata,HTAC,High,Ambient,12 week,Host,2.09448747761967,3.006790402897188e-6
1318,Montipora capitata,HTAC,High,Ambient,12 week,Host,2.09448747761967,3.006790402897188e-6
1318,Montipora capitata,HTAC,High,Ambient,12 week,Host,2.09448747761967,3.006790402897188e-6
2566,Pocillopora acuta,ATHC,Ambient,High,12 week,Sym,0.2683065033141005,1.405613399728365e-6
2566,Pocillopora acuta,ATHC,Ambient,High,12 week,Sym,0.2683065033141005,1.405613399728365e-6
2566,Pocillopora acuta,ATHC,Ambient,High,12 week,Sym,0.2683065033141005,1.405613399728365e-6
2566,Pocillopora acuta,ATHC,Ambient,High,12 week,Sym,0.2683065033141005,1.405613399728365e-6
2566,Pocillopora acuta,ATHC,Ambient,High,12 week,Sym,0.2683065033141005,1.405613399728365e-6
2566,Pocillopora acuta,ATHC,Ambient,High,12 week,Sym,0.2683065033141005,1.405613399728365e-6
1214,Pocillopora acuta,ATHC,Ambient,High,8 week,Sym,0.8233546439624655,1.8792440018107789e-6
1214,Pocillopora acuta,ATHC,Ambient,High,8 week,Sym,0.8233546439624655,1.8792440018107789e-6
1214,Pocillopora acuta,ATHC,Ambient,High,8 week,Sym,0.8233546439624655,1.8792440018107789e-6
1214,Pocillopora acuta,ATHC,Ambient,High,8 week,Sym,0.8233546439624655,1.8792440018107789e-6
1214,Pocillopora acuta,ATHC,Ambient,High,8 week,Sym,0.8233546439624655,1.8792440018107789e-6
1214,Pocillopora acuta,ATHC,Ambient,High,8 week,Sym,0.8233546439624655,1.8792440018107789e-6
1498,Montipora capitata,ATHC,Ambient,High,4 week,Sym,2.065620276942596,4.0487777274783876e-6
1498,Montipora capitata,ATHC,Ambient,High,4 week,Sym,2.065620276942596,4.0487777274783876e-6
1498,Montipora capitata,ATHC,Ambient,High,4 week,Sym,2.065620276942596,4.0487777274783876e-6
1498,Montipora capitata,ATHC,Ambient,High,4 week,Sym,2.065620276942596,4.0487777274783876e-6
1498,Montipora capitata,ATHC,Ambient,High,4 week,Sym,2.065620276942596,4.0487777274783876e-6
1498,Montipora capitata,ATHC,Ambient,High,4 week,Sym,2.065620276942596,4.0487777274783876e-6
1615,Pocillopora acuta,HTAC,High,Ambient,12 week,Host,0.49221964393201584,8.140334993209477e-6
1615,Pocillopora acuta,HTAC,High,Ambient,12 week,Host,0.49221964393201584,8.140334993209477e-6
1615,Pocillopora acuta,HTAC,High,Ambient,12 week,Host,0.49221964393201584,8.140334993209477e-6
1615,Pocillopora acuta,HTAC,High,Ambient,12 week,Host,0.49221964393201584,8.140334993209477e-6
1615,Pocillopora acuta,HTAC,High,Ambient,12 week,Host,0.49221964393201584,8.140334993209477e-6
1615,Pocillopora acuta,HTAC,High,Ambient,12 week,Host,0.49221964393201584,8.140334993209477e-6
2018,Montipora capitata,HTHC,High,High,16 week,Sym,0.3245913459373642,6.111362607515358e-7
2018,Montipora capitata,HTHC,High,High,16 week,Sym,0.3245913459373642,6.111362607515358e-7
2018,Montipora capitata,HTHC,High,High,16 week,Sym,0.3245913459373642,6.111362607515358e-7
2018,Montipora capitata,HTHC,High,High,16 week,Sym,0.3245913459373642,6.111362607515358e-7
2018,Montipora capitata,HTHC,High,High,16 week,Sym,0.3245913459373642,6.111362607515358e-7
2018,Montipora capitata,HTHC,High,High,16 week,Sym,0.3245913459373642,6.111362607515358e-7
2992,Pocillopora acuta,ATHC,Ambient,High,6 week,Sym,0.9063416777285154,1.2222725215029888e-6
2992,Pocillopora acuta,ATHC,Ambient,High,6 week,Sym,0.9063416777285154,1.2222725215029888e-6
2992,Pocillopora acuta,ATHC,Ambient,High,6 week,Sym,0.9063416777285154,1.2222725215029888e-6
2992,Pocillopora acuta,ATHC,Ambient,High,6 week,Sym,0.9063416777285154,1.2222725215029888e-6
2992,Pocillopora acuta,ATHC,Ambient,High,6 week,Sym,0.9063416777285154,1.2222725215029888e-6
2992,Pocillopora acuta,ATHC,Ambient,High,6 week,Sym,0.9063416777285154,1.2222725215029888e-6
1489,Montipora capitata,ATAC,Ambient,Ambient,12 week,Sym,0.716885143646054,2.200090538705473e-6
1489,Montipora capitata,ATAC,Ambient,Ambient,12 week,Sym,0.716885143646054,2.200090538705473e-6
1489,Montipora capitata,ATAC,Ambient,Ambient,12 week,Sym,0.716885143646054,2.200090538705473e-6
1489,Montipora capitata,ATAC,Ambient,Ambient,12 week,Sym,0.716885143646054,2.200090538705473e-6
1489,Montipora capitata,ATAC,Ambient,Ambient,12 week,Sym,0.716885143646054,2.200090538705473e-6
1489,Montipora capitata,ATAC,Ambient,Ambient,12 week,Sym,0.716885143646054,2.200090538705473e-6
2869,Montipora capitata,ATHC,Ambient,High,8 week,Sym,2.5693654218878925,4.675192394748833e-6
2869,Montipora capitata,ATHC,Ambient,High,8 week,Sym,2.5693654218878925,4.675192394748833e-6
2869,Montipora capitata,ATHC,Ambient,High,8 week,Sym,2.5693654218878925,4.675192394748833e-6
2869,Montipora capitata,ATHC,Ambient,High,8 week,Sym,2.5693654218878925,4.675192394748833e-6
2869,Montipora capitata,ATHC,Ambient,High,8 week,Sym,2.5693654218878925,4.675192394748833e-6
2869,Montipora capitata,ATHC,Ambient,High,8 week,Sym,2.5693654218878925,4.675192394748833e-6
2168,Montipora capitata,HTHC,High,High,1 week,Sym,3.558203092668643,6.187754640108526e-6
2168,Montipora capitata,HTHC,High,High,1 week,Sym,3.558203092668643,6.187754640108526e-6
2168,Montipora capitata,HTHC,High,High,1 week,Sym,3.558203092668643,6.187754640108526e-6
2168,Montipora capitata,HTHC,High,High,1 week,Sym,3.558203092668643,6.187754640108526e-6
2168,Montipora capitata,HTHC,High,High,1 week,Sym,3.558203092668643,6.187754640108526e-6
2168,Montipora capitata,HTHC,High,High,1 week,Sym,3.558203092668643,6.187754640108526e-6
2015,Pocillopora acuta,ATAC,Ambient,Ambient,4 week,Sym,1.2642434555504174,3.85015844273427e-6
2015,Pocillopora acuta,ATAC,Ambient,Ambient,4 week,Sym,1.2642434555504174,3.85015844273427e-6
2015,Pocillopora acuta,ATAC,Ambient,Ambient,4 week,Sym,1.2642434555504174,3.85015844273427e-6
2015,Pocillopora acuta,ATAC,Ambient,Ambient,4 week,Sym,1.2642434555504174,3.85015844273427e-6
2015,Pocillopora acuta,ATAC,Ambient,Ambient,4 week,Sym,1.2642434555504174,3.85015844273427e-6
2015,Pocillopora acuta,ATAC,Ambient,Ambient,4 week,Sym,1.2642434555504174,3.85015844273427e-6
1718,Montipora capitata,ATHC,Ambient,High,1 week,Sym,1.4918083321492699,3.4376414667270204e-6
1718,Montipora capitata,ATHC,Ambient,High,1 week,Sym,1.4918083321492699,3.4376414667270204e-6
1718,Montipora capitata,ATHC,Ambient,High,1 week,Sym,1.4918083321492699,3.4376414667270204e-6
1718,Montipora capitata,ATHC,Ambient,High,1 week,Sym,1.4918083321492699,3.4376414667270204e-6
1718,Montipora capitata,ATHC,Ambient,High,1 week,Sym,1.4918083321492699,3.4376414667270204e-6
1718,Montipora capitata,ATHC,Ambient,High,1 week,Sym,1.4918083321492699,3.4376414667270204e-6
1606,Pocillopora acuta,HTAC,High,Ambient,4 week,Sym,0.5214102809013004,3.162630149388821e-6
1606,Pocillopora acuta,HTAC,High,Ambient,4 week,Sym,0.5214102809013004,3.162630149388821e-6
1606,Pocillopora acuta,HTAC,High,Ambient,4 week,Sym,0.5214102809013004,3.162630149388821e-6
1606,Pocillopora acuta,HTAC,High,Ambient,4 week,Sym,0.5214102809013004,3.162630149388821e-6
1606,Pocillopora acuta,HTAC,High,Ambient,4 week,Sym,0.5214102809013004,3.162630149388821e-6
1606,Pocillopora acuta,HTAC,High,Ambient,4 week,Sym,0.5214102809013004,3.162630149388821e-6
1752,Pocillopora acuta,ATAC,Ambient,Ambient,6 week,Sym,0.899889997179404,3.544590312358523e-6
1752,Pocillopora acuta,ATAC,Ambient,Ambient,6 week,Sym,0.899889997179404,3.544590312358523e-6
1752,Pocillopora acuta,ATAC,Ambient,Ambient,6 week,Sym,0.899889997179404,3.544590312358523e-6
1752,Pocillopora acuta,ATAC,Ambient,Ambient,6 week,Sym,0.899889997179404,3.544590312358523e-6
1752,Pocillopora acuta,ATAC,Ambient,Ambient,6 week,Sym,0.899889997179404,3.544590312358523e-6
1752,Pocillopora acuta,ATAC,Ambient,Ambient,6 week,Sym,0.899889997179404,3.544590312358523e-6
1294,Pocillopora acuta,ATHC,Ambient,High,1 week,Sym,0.7182761978996993,9.77818017202367e-7
1294,Pocillopora acuta,ATHC,Ambient,High,1 week,Sym,0.7182761978996993,9.77818017202367e-7
1294,Pocillopora acuta,ATHC,Ambient,High,1 week,Sym,0.7182761978996993,9.77818017202367e-7
1294,Pocillopora acuta,ATHC,Ambient,High,1 week,Sym,0.7182761978996993,9.77818017202367e-7
1294,Pocillopora acuta,ATHC,Ambient,High,1 week,Sym,0.7182761978996993,9.77818017202367e-7
1294,Pocillopora acuta,ATHC,Ambient,High,1 week,Sym,0.7182761978996993,9.77818017202367e-7
2867,Montipora capitata,ATHC,Ambient,High,6 week,Sym,1.449783574040401,4.537686736079335e-6
2867,Montipora capitata,ATHC,Ambient,High,6 week,Sym,1.449783574040401,4.537686736079335e-6
2867,Montipora capitata,ATHC,Ambient,High,6 week,Sym,1.449783574040401,4.537686736079335e-6
2867,Montipora capitata,ATHC,Ambient,High,6 week,Sym,1.449783574040401,4.537686736079335e-6
2867,Montipora capitata,ATHC,Ambient,High,6 week,Sym,1.449783574040401,4.537686736079335e-6
2867,Montipora capitata,ATHC,Ambient,High,6 week,Sym,1.449783574040401,4.537686736079335e-6
2732,Montipora capitata,ATHC,Ambient,High,6 week,Sym,0.8703486595923299,1.6500679040290351e-6
2732,Montipora capitata,ATHC,Ambient,High,6 week,Sym,0.8703486595923299,1.6500679040290351e-6
2732,Montipora capitata,ATHC,Ambient,High,6 week,Sym,0.8703486595923299,1.6500679040290351e-6
2732,Montipora capitata,ATHC,Ambient,High,6 week,Sym,0.8703486595923299,1.6500679040290351e-6
2732,Montipora capitata,ATHC,Ambient,High,6 week,Sym,0.8703486595923299,1.6500679040290351e-6
2732,Montipora capitata,ATHC,Ambient,High,6 week,Sym,0.8703486595923299,1.6500679040290351e-6
2169,Pocillopora acuta,HTHC,High,High,6 week,Host,1.5120317052208818,8.3603440470803e-6
2169,Pocillopora acuta,HTHC,High,High,6 week,Host,1.5120317052208818,8.3603440470803e-6
2169,Pocillopora acuta,HTHC,High,High,6 week,Host,1.5120317052208818,8.3603440470803e-6
2169,Pocillopora acuta,HTHC,High,High,6 week,Host,1.5120317052208818,8.3603440470803e-6
2169,Pocillopora acuta,HTHC,High,High,6 week,Host,1.5120317052208818,8.3603440470803e-6
2169,Pocillopora acuta,HTHC,High,High,6 week,Host,1.5120317052208818,8.3603440470803e-6
1111,Pocillopora acuta,ATAC,Ambient,Ambient,16 week,Sym,0.2107469959608427,3.2084653689458887e-7
1111,Pocillopora acuta,ATAC,Ambient,Ambient,16 week,Sym,0.2107469959608427,3.2084653689458887e-7
1111,Pocillopora acuta,ATAC,Ambient,Ambient,16 week,Sym,0.2107469959608427,3.2084653689458887e-7
1111,Pocillopora acuta,ATAC,Ambient,Ambient,16 week,Sym,0.2107469959608427,3.2084653689458887e-7
1111,Pocillopora acuta,ATAC,Ambient,Ambient,16 week,Sym,0.2107469959608427,3.2084653689458887e-7
1111,Pocillopora acuta,ATAC,Ambient,Ambient,16 week,Sym,0.2107469959608427,3.2084653689458887e-7
1085,Montipora capitata,HTHC,High,High,4 week,Host,2.1848805441540358,7.150294250792171e-6
1085,Montipora capitata,HTHC,High,High,4 week,Host,2.1848805441540358,7.150294250792171e-6
1085,Montipora capitata,HTHC,High,High,4 week,Host,2.1848805441540358,7.150294250792171e-6
1085,Montipora capitata,HTHC,High,High,4 week,Host,2.1848805441540358,7.150294250792171e-6
1085,Montipora capitata,HTHC,High,High,4 week,Host,2.1848805441540358,7.150294250792171e-6
1085,Montipora capitata,HTHC,High,High,4 week,Host,2.1848805441540358,7.150294250792171e-6
1492,Pocillopora acuta,ATHC,Ambient,High,16 week,Host,1.2959102401065687,5.035762788592163e-6
1492,Pocillopora acuta,ATHC,Ambient,High,16 week,Host,1.2959102401065687,5.035762788592163e-6
1492,Pocillopora acuta,ATHC,Ambient,High,16 week,Host,1.2959102401065687,5.035762788592163e-6
1492,Pocillopora acuta,ATHC,Ambient,High,16 week,Host,1.2959102401065687,5.035762788592163e-6
1492,Pocillopora acuta,ATHC,Ambient,High,16 week,Host,1.2959102401065687,5.035762788592163e-6
1492,Pocillopora acuta,ATHC,Ambient,High,16 week,Host,1.2959102401065687,5.035762788592163e-6
1048,Pocillopora acuta,ATAC,Ambient,Ambient,6 week,Sym,0.3754449366219735,6.416930737890457e-7
1048,Pocillopora acuta,ATAC,Ambient,Ambient,6 week,Sym,0.3754449366219735,6.416930737890457e-7
1048,Pocillopora acuta,ATAC,Ambient,Ambient,6 week,Sym,0.3754449366219735,6.416930737890457e-7
1048,Pocillopora acuta,ATAC,Ambient,Ambient,6 week,Sym,0.3754449366219735,6.416930737890457e-7
1048,Pocillopora acuta,ATAC,Ambient,Ambient,6 week,Sym,0.3754449366219735,6.416930737890457e-7
1048,Pocillopora acuta,ATAC,Ambient,Ambient,6 week,Sym,0.3754449366219735,6.416930737890457e-7
1456,Pocillopora acuta,ATAC,Ambient,Ambient,12 week,Host,1.6990792929530751,6.5513807152558015e-6
1456,Pocillopora acuta,ATAC,Ambient,Ambient,12 week,Host,1.6990792929530751,6.5513807152558015e-6
1456,Pocillopora acuta,ATAC,Ambient,Ambient,12 week,Host,1.6990792929530751,6.5513807152558015e-6
1456,Pocillopora acuta,ATAC,Ambient,Ambient,12 week,Host,1.6990792929530751,6.5513807152558015e-6
1456,Pocillopora acuta,ATAC,Ambient,Ambient,12 week,Host,1.6990792929530751,6.5513807152558015e-6
1456,Pocillopora acuta,ATAC,Ambient,Ambient,12 week,Host,1.6990792929530751,6.5513807152558015e-6
2382,Pocillopora acuta,HTAC,High,Ambient,8 week,Host,2.2212088817961724,9.240380262562166e-6
2382,Pocillopora acuta,HTAC,High,Ambient,8 week,Host,2.2212088817961724,9.240380262562166e-6
2382,Pocillopora acuta,HTAC,High,Ambient,8 week,Host,2.2212088817961724,9.240380262562166e-6
2382,Pocillopora acuta,HTAC,High,Ambient,8 week,Host,2.2212088817961724,9.240380262562166e-6
2382,Pocillopora acuta,HTAC,High,Ambient,8 week,Host,2.2212088817961724,9.240380262562166e-6
2382,Pocillopora acuta,HTAC,High,Ambient,8 week,Host,2.2212088817961724,9.240380262562166e-6
2744,Pocillopora acuta,ATHC,Ambient,High,16 week,Sym,0.5523518807937465,2.0167496604799986e-6
2744,Pocillopora acuta,ATHC,Ambient,High,16 week,Sym,0.5523518807937465,2.0167496604799986e-6
2744,Pocillopora acuta,ATHC,Ambient,High,16 week,Sym,0.5523518807937465,2.0167496604799986e-6
2744,Pocillopora acuta,ATHC,Ambient,High,16 week,Sym,0.5523518807937465,2.0167496604799986e-6
2744,Pocillopora acuta,ATHC,Ambient,High,16 week,Sym,0.5523518807937465,2.0167496604799986e-6
2744,Pocillopora acuta,ATHC,Ambient,High,16 week,Sym,0.5523518807937465,2.0167496604799986e-6
1606,Pocillopora acuta,HTAC,High,Ambient,4 week,Host,0.9612085178354587,5.830239927569066e-6
1606,Pocillopora acuta,HTAC,High,Ambient,4 week,Host,0.9612085178354587,5.830239927569066e-6
1606,Pocillopora acuta,HTAC,High,Ambient,4 week,Host,0.9612085178354587,5.830239927569066e-6
1606,Pocillopora acuta,HTAC,High,Ambient,4 week,Host,0.9612085178354587,5.830239927569066e-6
1606,Pocillopora acuta,HTAC,High,Ambient,4 week,Host,0.9612085178354587,5.830239927569066e-6
1606,Pocillopora acuta,HTAC,High,Ambient,4 week,Host,0.9612085178354587,5.830239927569066e-6
1472,Pocillopora acuta,ATAC,Ambient,Ambient,16 week,Sym,0.4310506436888923,8.555907650521284e-7
1472,Pocillopora acuta,ATAC,Ambient,Ambient,16 week,Sym,0.4310506436888923,8.555907650521284e-7
1472,Pocillopora acuta,ATAC,Ambient,Ambient,16 week,Sym,0.4310506436888923,8.555907650521284e-7
1472,Pocillopora acuta,ATAC,Ambient,Ambient,16 week,Sym,0.4310506436888923,8.555907650521284e-7
1472,Pocillopora acuta,ATAC,Ambient,Ambient,16 week,Sym,0.4310506436888923,8.555907650521284e-7
1472,Pocillopora acuta,ATAC,Ambient,Ambient,16 week,Sym,0.4310506436888923,8.555907650521284e-7
1224,Pocillopora acuta,ATHC,Ambient,High,6 week,Host,2.5187289975476412,2.7867813490267283e-6
1224,Pocillopora acuta,ATHC,Ambient,High,6 week,Host,2.5187289975476412,2.7867813490267283e-6
1224,Pocillopora acuta,ATHC,Ambient,High,6 week,Host,2.5187289975476412,2.7867813490267283e-6
1224,Pocillopora acuta,ATHC,Ambient,High,6 week,Host,2.5187289975476412,2.7867813490267283e-6
1224,Pocillopora acuta,ATHC,Ambient,High,6 week,Host,2.5187289975476412,2.7867813490267283e-6
1224,Pocillopora acuta,ATHC,Ambient,High,6 week,Host,2.5187289975476412,2.7867813490267283e-6
1636,Pocillopora acuta,ATAC,Ambient,Ambient,8 week,Sym,0.4484836393536179,1.6500679040290201e-6
1636,Pocillopora acuta,ATAC,Ambient,Ambient,8 week,Sym,0.4484836393536179,1.6500679040290201e-6
1636,Pocillopora acuta,ATAC,Ambient,Ambient,8 week,Sym,0.4484836393536179,1.6500679040290201e-6
1636,Pocillopora acuta,ATAC,Ambient,Ambient,8 week,Sym,0.4484836393536179,1.6500679040290201e-6
1636,Pocillopora acuta,ATAC,Ambient,Ambient,8 week,Sym,0.4484836393536179,1.6500679040290201e-6
1636,Pocillopora acuta,ATAC,Ambient,Ambient,8 week,Sym,0.4484836393536179,1.6500679040290201e-6
2874,Pocillopora acuta,ATHC,Ambient,High,12 week,Sym,1.0067104146938612,2.016749660479881e-6
