Plug_ID,Species,Timepoint,Temperature,Treatment,CO2,chla.ug.cm2,chlc2.ug.cm2,chla.ug.cells,chlc2.ug.cells
1036,Mcapitata,4 week,Ambient,ATAC,Ambient,2.1059566719331007,0.43741527766598487,7.234123200543231e-6,1.50255513354459e-6
1036,Mcapitata,4 week,Ambient,ATAC,Ambient,2.1059566719331007,0.43741527766598487,7.234123200543231e-6,1.50255513354459e-6
1036,Mcapitata,4 week,Ambient,ATAC,Ambient,2.1059566719331007,0.43741527766598487,7.234123200543231e-6,1.50255513354459e-6
1036,Mcapitata,4 week,Ambient,ATAC,Ambient,2.1059566719331007,0.43741527766598487,7.234123200543231e-6,1.50255513354459e-6
1036,Mcapitata,4 week,Ambient,ATAC,Ambient,2.1059566719331007,0.43741527766598487,7.234123200543231e-6,1.50255513354459e-6
1036,Mcapitata,4 week,Ambient,ATAC,Ambient,2.1059566719331007,0.43741527766598487,7.234123200543231e-6,1.50255513354459e-6
1038,Mcapitata,4 week,Ambient,ATAC,Ambient,2.4973208995637406,0.7044257373637155,4.512681680398371e-6,1.272903742870077e-6
1038,Mcapitata,4 week,Ambient,ATAC,Ambient,2.4973208995637406,0.7044257373637155,4.512681680398371e-6,1.272903742870077e-6
1038,Mcapitata,4 week,Ambient,ATAC,Ambient,2.4973208995637406,0.7044257373637155,4.512681680398371e-6,1.272903742870077e-6
1038,Mcapitata,4 week,Ambient,ATAC,Ambient,2.4973208995637406,0.7044257373637155,4.512681680398371e-6,1.272903742870077e-6
1038,Mcapitata,4 week,Ambient,ATAC,Ambient,2.4973208995637406,0.7044257373637155,4.512681680398371e-6,1.272903742870077e-6
1038,Mcapitata,4 week,Ambient,ATAC,Ambient,2.4973208995637406,0.7044257373637155,4.512681680398371e-6,1.272903742870077e-6
1042,Mcapitata,6 week,Ambient,ATAC,Ambient,2.145288067241729,0.6369842474096309,5.246878734268901e-6,1.5579162317790857e-6
1042,Mcapitata,6 week,Ambient,ATAC,Ambient,2.145288067241729,0.6369842474096309,5.246878734268901e-6,1.5579162317790857e-6
1042,Mcapitata,6 week,Ambient,ATAC,Ambient,2.145288067241729,0.6369842474096309,5.246878734268901e-6,1.5579162317790857e-6
1042,Mcapitata,6 week,Ambient,ATAC,Ambient,2.145288067241729,0.6369842474096309,5.246878734268901e-6,1.5579162317790857e-6
1042,Mcapitata,6 week,Ambient,ATAC,Ambient,2.145288067241729,0.6369842474096309,5.246878734268901e-6,1.5579162317790857e-6
1042,Mcapitata,6 week,Ambient,ATAC,Ambient,2.145288067241729,0.6369842474096309,5.246878734268901e-6,1.5579162317790857e-6
1044,Mcapitata,8 week,Ambient,ATAC,Ambient,2.3909678611159406,0.6666917926847244,1.2742656869171572e-5,3.5531321394296064e-6
1044,Mcapitata,8 week,Ambient,ATAC,Ambient,2.3909678611159406,0.6666917926847244,1.2742656869171572e-5,3.5531321394296064e-6
1044,Mcapitata,8 week,Ambient,ATAC,Ambient,2.3909678611159406,0.6666917926847244,1.2742656869171572e-5,3.5531321394296064e-6
1044,Mcapitata,8 week,Ambient,ATAC,Ambient,2.3909678611159406,0.6666917926847244,1.2742656869171572e-5,3.5531321394296064e-6
1044,Mcapitata,8 week,Ambient,ATAC,Ambient,2.3909678611159406,0.6666917926847244,1.2742656869171572e-5,3.5531321394296064e-6
1044,Mcapitata,8 week,Ambient,ATAC,Ambient,2.3909678611159406,0.6666917926847244,1.2742656869171572e-5,3.5531321394296064e-6
1045,Pacuta,12 week,Ambient,ATAC,Ambient,2.17395991643916,0.6003028691662183,4.048705246717972e-6,1.1179826075147132e-6
1045,Pacuta,12 week,Ambient,ATAC,Ambient,2.17395991643916,0.6003028691662183,4.048705246717972e-6,1.1179826075147132e-6
1045,Pacuta,12 week,Ambient,ATAC,Ambient,2.17395991643916,0.6003028691662183,4.048705246717972e-6,1.1179826075147132e-6
1045,Pacuta,12 week,Ambient,ATAC,Ambient,2.17395991643916,0.6003028691662183,4.048705246717972e-6,1.1179826075147132e-6
1045,Pacuta,12 week,Ambient,ATAC,Ambient,2.17395991643916,0.6003028691662183,4.048705246717972e-6,1.1179826075147132e-6
1045,Pacuta,12 week,Ambient,ATAC,Ambient,2.17395991643916,0.6003028691662183,4.048705246717972e-6,1.1179826075147132e-6
1046,Pacuta,4 week,Ambient,ATAC,Ambient,1.7785184189629522,0.4872195843370465,4.477337519239474e-6,1.2265526754187415e-6
1046,Pacuta,4 week,Ambient,ATAC,Ambient,1.7785184189629522,0.4872195843370465,4.477337519239474e-6,1.2265526754187415e-6
1046,Pacuta,4 week,Ambient,ATAC,Ambient,1.7785184189629522,0.4872195843370465,4.477337519239474e-6,1.2265526754187415e-6
1046,Pacuta,4 week,Ambient,ATAC,Ambient,1.7785184189629522,0.4872195843370465,4.477337519239474e-6,1.2265526754187415e-6
1046,Pacuta,4 week,Ambient,ATAC,Ambient,1.7785184189629522,0.4872195843370465,4.477337519239474e-6,1.2265526754187415e-6
1046,Pacuta,4 week,Ambient,ATAC,Ambient,1.7785184189629522,0.4872195843370465,4.477337519239474e-6,1.2265526754187415e-6
1048,Pacuta,6 week,Ambient,ATAC,Ambient,1.584255730937304,0.4737798010102828,2.7077364228157543e-6,8.097624635581714e-7
1048,Pacuta,6 week,Ambient,ATAC,Ambient,1.584255730937304,0.4737798010102828,2.7077364228157543e-6,8.097624635581714e-7
1048,Pacuta,6 week,Ambient,ATAC,Ambient,1.584255730937304,0.4737798010102828,2.7077364228157543e-6,8.097624635581714e-7
