PLUG.ID,Species,Tank,Temperature,CO2,Treatment,Analysis,Date,Date.Format,TimePoint,Mass.g,Temp.C
1038,Mcapitata,Tank1,Ambient,Ambient,ATAC,Phys,20180928,9/28/18,Time0_Fin,3.058,28.43
1049,Mcapitata,Tank1,Ambient,Ambient,ATAC,Phys,20180927,9/27/18,Time0_Fin,3.125,27.54
1052,Mcapitata,Tank1,Ambient,Ambient,ATAC,Phys,20180928,9/28/18,Time0_Fin,4.174,28.4
1053,Mcapitata,Tank1,Ambient,Ambient,ATAC,Phys,20180927,9/27/18,Time0_Fin,1.939,27.54
1055,Mcapitata,Tank1,Ambient,Ambient,ATAC,Phys,20180928,9/28/18,Time0_Fin,2.01,28.4
1057,Mcapitata,Tank1,Ambient,Ambient,ATAC,Phys,20180927,9/27/18,Time0_Fin,3.402,27.55
1063,Mcapitata,Tank1,Ambient,Ambient,ATAC,Phys,20180928,9/28/18,Time0_Fin,1.797,28.08
1064,Mcapitata,Tank1,Ambient,Ambient,ATAC,Phys,20180928,9/28/18,Time0_Fin,1.799,28.39
1065,Mcapitata,Tank1,Ambient,Ambient,ATAC,Phys,20180928,9/28/18,Time0_Fin,2.563,28.4
1076,Mcapitata,Tank1,Ambient,Ambient,ATAC,Phys,20180928,9/28/18,Time0_Fin,3.393,28.4
1081,Mcapitata,Tank1,Ambient,Ambient,ATAC,Phys,20180928,9/28/18,Time0_Fin,2.351,28.4
1102,Mcapitata,Tank1,Ambient,Ambient,ATAC,Phys,20180928,9/28/18,Time0_Fin,1.584,28.39
1105,Mcapitata,Tank1,Ambient,Ambient,ATAC,Phys,20180927,9/27/18,Time0_Fin,2.032,27.58
1106,Mcapitata,Tank1,Ambient,Ambient,ATAC,Phys,20180928,9/28/18,Time0_Fin,1.957,28.39
1115,Mcapitata,Tank1,Ambient,Ambient,ATAC,Phys,20180927,9/27/18,Time0_Fin,2.016,27.58
1119,Mcapitata,Tank1,Ambient,Ambient,ATAC,Phys,20180927,9/27/18,Time0_Fin,2.591,27.54
1120,Mcapitata,Tank1,Ambient,Ambient,ATAC,Phys,20180928,9/28/18,Time0_Fin,2.852,28.4
1123,Mcapitata,Tank1,Ambient,Ambient,ATAC,Phys,20180928,9/28/18,Time0_Fin,2.655,28.41
1166,Mcapitata,Tank1,Ambient,Ambient,ATAC,Phys,20180927,9/27/18,Time0_Fin,1.729,27.48
1210,Mcapitata,Tank1,Ambient,Ambient,ATAC,Phys,20180927,9/27/18,Time0_Fin,2.124,27.57
1424,Mcapitata,Tank6,Ambient,Ambient,ATAC,Phys,20180927,9/27/18,Time0_Fin,3.68,27.44
1433,Mcapitata,Tank6,Ambient,Ambient,ATAC,Phys,20180927,9/27/18,Time0_Fin,1.649,27.44
