PLUG.ID,Species,Tank,Temperature,CO2,Treatment,Analysis,Date,Date.Format,TimePoint,Mass.g,Temp.C
1263,Mcapitata,Tank4,High,Ambient,HTAC,Phys,20181227,12/27/18,Time7_Fin,1.77,24.67
1267,Mcapitata,Tank4,High,Ambient,HTAC,Phys,20181227,12/27/18,Time7_Fin,4.4,24.68
1284,Mcapitata,Tank4,High,Ambient,HTAC,Phys,20181227,12/27/18,Time7_Fin,3.901,24.71
1464,Mcapitata,Tank7,High,Ambient,HTAC,Phys,20181227,12/27/18,Time7_Fin,3.325,24.65
1474,Mcapitata,Tank7,High,Ambient,HTAC,Phys,20181227,12/27/18,Time7_Fin,NA,NA
1476,Mcapitata,Tank7,High,Ambient,HTAC,Phys,20181227,12/27/18,Time7_Fin,2.434,24.63
1568,Mcapitata,Tank9,High,Ambient,HTAC,Phys,20181227,12/27/18,Time7_Fin,2.71,24.58
1569,Mcapitata,Tank9,High,Ambient,HTAC,Phys,20181227,12/27/18,Time7_Fin,4.123,24.57
1632,Mcapitata,Tank7,High,Ambient,HTAC,Phys,20181227,12/27/18,Time7_Fin,2.744,24.63
1638,Mcapitata,Tank7,High,Ambient,HTAC,Phys,20181227,12/27/18,Time7_Fin,3.434,24.62
1711,Mcapitata,Tank9,High,Ambient,HTAC,Phys,20181227,12/27/18,Time7_Fin,2.047,24.6
1714,Mcapitata,Tank9,High,Ambient,HTAC,Phys,20181227,12/27/18,Time7_Fin,2.646,24.58
1729,Mcapitata,Tank4,High,Ambient,HTAC,Phys,20181227,12/27/18,Time7_Fin,3.048,24.71
1998,Mcapitata,Tank9,High,Ambient,HTAC,Phys,20181227,12/27/18,Time7_Fin,2.589,24.58
2007,Mcapitata,Tank9,High,Ambient,HTAC,Phys,20181227,12/27/18,Time7_Fin,1.874,24.58
1134,Mcapitata,Tank2,High,High,HTHC,Phys,20181227,12/27/18,Time7_Fin,2.249,24.72
1135,Mcapitata,Tank2,High,High,HTHC,Phys,20181227,12/27/18,Time7_Fin,1.644,24.72
1140,Mcapitata,Tank2,High,High,HTHC,Phys,20181227,12/27/18,Time7_Fin,2.544,24.72
1190,Mcapitata,Tank2,High,High,HTHC,Phys,20181227,12/27/18,Time7_Fin,2.946,24.72
1272,Mcapitata,Tank5,High,High,HTHC,Phys,20181227,12/27/18,Time7_Fin,2.419,24.65
1274,Mcapitata,Tank5,High,High,HTHC,Phys,20181227,12/27/18,Time7_Fin,2.995,24.67
1417,Mcapitata,Tank5,High,High,HTHC,Phys,20181227,12/27/18,Time7_Fin,2.502,24.67
1743,Mcapitata,Tank10,High,High,HTHC,Phys,20181227,12/27/18,Time7_Fin,2.548,24.5
1812,Mcapitata,Tank10,High,High,HTHC,Phys,20181227,12/27/18,Time7_Fin,2.633,24.5
1824,Mcapitata,Tank10,High,High,HTHC,Phys,20181227,12/27/18,Time7_Fin,2.218,24.52
2006,Mcapitata,Tank10,High,High,HTHC,Phys,20181227,12/27/18,Time7_Fin,1.848,24.5
2018,Mcapitata,Tank10,High,High,HTHC,Phys,20181227,12/27/18,Time7_Fin,1.641,24.53
2190,Mcapitata,Tank10,High,High,HTHC,Phys,20181227,12/27/18,Time7_Fin,3.219,24.53
2191,Mcapitata,Tank10,High,High,HTHC,Phys,20181227,12/27/18,Time7_Fin,NA,NA
1073,Pacuta,Tank1,Ambient,Ambient,ATAC,Phys,20181227,12/27/18,Time7_Fin,6.072,24.41
1075,Pacuta,Tank1,Ambient,Ambient,ATAC,Phys,20181227,12/27/18,Time7_Fin,3.461,24.42
1111,Pacuta,Tank1,Ambient,Ambient,ATAC,Phys,20181227,12/27/18,Time7_Fin,2.118,24.39
1434,Pacuta,Tank6,Ambient,Ambient,ATAC,Phys,20181227,12/27/18,Time7_Fin,6.495,24.59
1458,Pacuta,Tank6,Ambient,Ambient,ATAC,Phys,20181227,12/27/18,Time7_Fin,2.604,24.58
1462,Pacuta,Tank6,Ambient,Ambient,ATAC,Phys,20181227,12/27/18,Time7_Fin,1.946,24.55
1472,Pacuta,Tank6,Ambient,Ambient,ATAC,Phys,20181227,12/27/18,Time7_Fin,2.163,24.56
1477,Pacuta,Tank6,Ambient,Ambient,ATAC,Phys,20181227,12/27/18,Time7_Fin,1.956,24.59
1575,Pacuta,Tank8,Ambient,Ambient,ATAC,Phys,20181227,12/27/18,Time7_Fin,1.895,24.61
1578,Pacuta,Tank8,Ambient,Ambient,ATAC,Phys,20181227,12/27/18,Time7_Fin,3.391,24.6
2058,Pacuta,Tank8,Ambient,Ambient,ATAC,Phys,20181227,12/27/18,Time7_Fin,2.277,24.6
1149,Pacuta,Tank3,Ambient,High,ATHC,Phys,20181227,12/27/18,Time7_Fin,2.889,24.74
1206,Pacuta,Tank3,Ambient,High,ATHC,Phys,20181227,12/27/18,Time7_Fin,1.954,2.75
1492,Pacuta,Tank3,Ambient,High,ATHC,Phys,20181227,12/27/18,Time7_Fin,3.654,24.69
2045,Pacuta,Tank11,Ambient,High,ATHC,Phys,20181227,12/27/18,Time7_Fin,2.921,24.48
2182,Pacuta,Tank11,Ambient,High,ATHC,Phys,20181227,12/27/18,Time7_Fin,3.662,24.49
2209,Pacuta,Tank11,Ambient,High,ATHC,Phys,20181227,12/27/18,Time7_Fin,6.246,24.48
2539,Pacuta,Tank11,Ambient,High,ATHC,Phys,20181227,12/27/18,Time7_Fin,2.125,24.49
2669,Pacuta,Tank11,Ambient,High,ATHC,Phys,20181227,12/27/18,Time7_Fin,2.81,24.47
2742,Pacuta,Tank12,Ambient,High,ATHC,Phys,20181227,12/27/18,Time7_Fin,NA,NA
2744,Pacuta,Tank11,Ambient,High,ATHC,Phys,20181227,12/27/18,Time7_Fin,5.373,24.5
2751,Pacuta,Tank12,Ambient,High,ATHC,Phys,20181227,12/27/18,Time7_Fin,1.955,24.42
2758,Pacuta,Tank12,Ambient,High,ATHC,Phys,20181227,12/27/18,Time7_Fin,5.043,24.43
2868,Pacuta,Tank11,Ambient,High,ATHC,Phys,20181227,12/27/18,Time7_Fin,4.067,24.46
2980,Pacuta,Tank12,Ambient,High,ATHC,Phys,20181227,12/27/18,Time7_Fin,3.687,24.45
2982,Pacuta,Tank12,Ambient,High,ATHC,Phys,20181227,12/27/18,Time7_Fin,3.197,24.45
2988,Pacuta,Tank12,Ambient,High,ATHC,Phys,20181227,12/27/18,Time7_Fin,NA,24.46
1261,Pacuta,Tank4,High,Ambient,HTAC,Phys,20181227,12/27/18,Time7_Fin,3.168,24.72
1697,Pacuta,Tank9,High,Ambient,HTAC,Phys,20181227,12/27/18,Time7_Fin,2.436,24.62
1766,Pacuta,Tank10,High,High,HTHC,Phys,20181227,12/27/18,Time7_Fin,5.925,24.5
