PLUG.ID,Species,Tank,Temperature,CO2,Treatment,Analysis,Date,Date.Format,TimePoint,Mass.g,Temp.C
1460,Mcapitata,Tank6,Ambient,Ambient,ATAC,Phys,20181004,10/4/18,Time2_Init,2.024,28.07
1475,Mcapitata,Tank6,Ambient,Ambient,ATAC,Phys,20181004,10/4/18,Time2_Init,2.475,28.06
1534,Mcapitata,Tank6,Ambient,Ambient,ATAC,Phys,20181004,10/4/18,Time2_Init,1.464,28.05
1540,Mcapitata,Tank6,Ambient,Ambient,ATAC,Phys,20181004,10/4/18,Time2_Init,2.075,28.05
1543,Mcapitata,Tank8,Ambient,Ambient,ATAC,Phys,20181005,10/5/18,Time2_Init,3.391,27.89
1546,Mcapitata,Tank8,Ambient,Ambient,ATAC,Phys,20181005,10/5/18,Time2_Init,2.395,27.9
1551,Mcapitata,Tank8,Ambient,Ambient,ATAC,Phys,20181005,10/5/18,Time2_Init,4.267,27.83
1555,Mcapitata,Tank8,Ambient,Ambient,ATAC,Phys,20181005,10/5/18,Time2_Init,2.631,27.9
1556,Mcapitata,Tank8,Ambient,Ambient,ATAC,Phys,20181005,10/5/18,Time2_Init,2.944,27.88
1561,Mcapitata,Tank8,Ambient,Ambient,ATAC,Phys,20181005,10/5/18,Time2_Init,1.918,27.83
1580,Mcapitata,Tank8,Ambient,Ambient,ATAC,Phys,20181005,10/5/18,Time2_Init,2.015,27.88
1591,Mcapitata,Tank8,Ambient,Ambient,ATAC,Phys,20181005,10/5/18,Time2_Init,1.951,27.91
1592,Mcapitata,Tank8,Ambient,Ambient,ATAC,Phys,20181005,10/5/18,Time2_Init,2.87,27.88
1599,Mcapitata,Tank6,Ambient,Ambient,ATAC,Phys,20181004,10/4/18,Time2_Init,2.47,28.06
1616,Mcapitata,Tank6,Ambient,Ambient,ATAC,Phys,20181004,10/4/18,Time2_Init,2.19,28.07
1623,Mcapitata,Tank6,Ambient,Ambient,ATAC,Phys,20181004,10/4/18,Time2_Init,1.854,28.07
1627,Mcapitata,Tank6,Ambient,Ambient,ATAC,Phys,20181004,10/4/18,Time2_Init,2.085,28.07
1631,Mcapitata,Tank6,Ambient,Ambient,ATAC,Phys,20181004,10/4/18,Time2_Init,2.591,28.05
1644,Mcapitata,Tank8,Ambient,Ambient,ATAC,Phys,20181005,10/5/18,Time2_Init,4.099,27.85
1649,Mcapitata,Tank8,Ambient,Ambient,ATAC,Phys,20181005,10/5/18,Time2_Init,1.49,27.89
1654,Mcapitata,Tank8,Ambient,Ambient,ATAC,Phys,20181005,10/5/18,Time2_Init,2.203,27.91
1679,Mcapitata,Tank8,Ambient,Ambient,ATAC,Phys,20181005,10/5/18,Time2_Init,3.193,27.85
1680,Mcapitata,Tank8,Ambient,Ambient,ATAC,Phys,20181005,10/5/18,Time2_Init,2.651,27.87
1769,Mcapitata,Tank8,Ambient,Ambient,ATAC,Phys,20181005,10/5/18,Time2_Init,NA,NA
1774,Mcapitata,Tank8,Ambient,Ambient,ATAC,Phys,20181005,10/5/18,Time2_Init,2.82,27.91
2301,Mcapitata,Tank6,Ambient,Ambient,ATAC,Phys,20181004,10/4/18,Time2_Init,4.973,28.05
2309,Mcapitata,Tank6,Ambient,Ambient,ATAC,Phys,20181004,10/4/18,Time2_Init,2.973,28.07
2368,Mcapitata,Tank6,Ambient,Ambient,ATAC,Phys,20181004,10/4/18,Time2_Init,2.818,28.06
2391,Mcapitata,Tank8,Ambient,Ambient,ATAC,Phys,20181005,10/5/18,Time2_Init,2.413,27.9
2398,Mcapitata,Tank8,Ambient,Ambient,ATAC,Phys,20181005,10/5/18,Time2_Init,2.324,27.89
2403,Mcapitata,Tank8,Ambient,Ambient,ATAC,Phys,20181005,10/5/18,Time2_Init,3.728,27.88
1045,Pacuta,Tank1,Ambient,Ambient,ATAC,Phys,20181004,10/4/18,Time2_Init,2.852,28.01
1046,Pacuta,Tank1,Ambient,Ambient,ATAC,Phys,20181004,10/4/18,Time2_Init,3.06,27.99
1048,Pacuta,Tank1,Ambient,Ambient,ATAC,Phys,20181004,10/4/18,Time2_Init,2.438,27.99
1056,Pacuta,Tank1,Ambient,Ambient,ATAC,Phys,20181004,10/4/18,Time2_Init,1.954,28.01
1075,Pacuta,Tank1,Ambient,Ambient,ATAC,Phys,20181004,10/4/18,Time2_Init,3.215,27.99
1084,Pacuta,Tank1,Ambient,Ambient,ATAC,Phys,20181004,10/4/18,Time2_Init,6.2,28.03
1086,Pacuta,Tank1,Ambient,Ambient,ATAC,Phys,20181004,10/4/18,Time2_Init,4.65,28.02
1087,Pacuta,Tank1,Ambient,Ambient,ATAC,Phys,20181004,10/4/18,Time2_Init,3.287,27.99
1088,Pacuta,Tank1,Ambient,Ambient,ATAC,Phys,20181004,10/4/18,Time2_Init,2.528,28.01
1103,Pacuta,Tank1,Ambient,Ambient,ATAC,Phys,20181004,10/4/18,Time2_Init,2.527,28.02
1111,Pacuta,Tank1,Ambient,Ambient,ATAC,Phys,20181004,10/4/18,Time2_Init,1.772,28
1112,Pacuta,Tank1,Ambient,Ambient,ATAC,Phys,20181004,10/4/18,Time2_Init,5.319,27.99
1113,Pacuta,Tank1,Ambient,Ambient,ATAC,Phys,20181004,10/4/18,Time2_Init,3.193,27.98
1129,Pacuta,Tank1,Ambient,Ambient,ATAC,Phys,20181004,10/4/18,Time2_Init,3.683,27.99
1141,Pacuta,Tank1,Ambient,Ambient,ATAC,Phys,20181004,10/4/18,Time2_Init,3.573,27.99
1159,Pacuta,Tank1,Ambient,Ambient,ATAC,Phys,20181004,10/4/18,Time2_Init,3.372,27.99
1181,Pacuta,Tank1,Ambient,Ambient,ATAC,Phys,20181004,10/4/18,Time2_Init,4.232,27.98
1222,Pacuta,Tank1,Ambient,Ambient,ATAC,Phys,20181004,10/4/18,Time2_Init,7.022,27.99
1423,Pacuta,Tank6,Ambient,Ambient,ATAC,Phys,20181004,10/4/18,Time2_Init,6.403,28.07
1431,Pacuta,Tank6,Ambient,Ambient,ATAC,Phys,20181004,10/4/18,Time2_Init,5.61,28.07
1434,Pacuta,Tank6,Ambient,Ambient,ATAC,Phys,20181004,10/4/18,Time2_Init,6.001,28.04
1456,Pacuta,Tank6,Ambient,Ambient,ATAC,Phys,20181004,10/4/18,Time2_Init,4.577,28.06
1458,Pacuta,Tank6,Ambient,Ambient,ATAC,Phys,20181004,10/4/18,Time2_Init,2.429,28.06
1473,Pacuta,Tank6,Ambient,Ambient,ATAC,Phys,20181004,10/4/18,Time2_Init,2.211,28.06
1477,Pacuta,Tank6,Ambient,Ambient,ATAC,Phys,20181004,10/4/18,Time2_Init,1.838,28.05
1482,Pacuta,Tank6,Ambient,Ambient,ATAC,Phys,20181004,10/4/18,Time2_Init,2.147,28.07
1484,Pacuta,Tank6,Ambient,Ambient,ATAC,Phys,20181004,10/4/18,Time2_Init,4.5,28.06
1485,Pacuta,Tank6,Ambient,Ambient,ATAC,Phys,20181004,10/4/18,Time2_Init,2.14,28.06
1545,Pacuta,Tank8,Ambient,Ambient,ATAC,Phys,20181005,10/5/18,Time2_Init,NA,NA
1559,Pacuta,Tank8,Ambient,Ambient,ATAC,Phys,20181005,10/5/18,Time2_Init,1.954,27.91
1575,Pacuta,Tank8,Ambient,Ambient,ATAC,Phys,20181005,10/5/18,Time2_Init,1.829,27.88
1578,Pacuta,Tank8,Ambient,Ambient,ATAC,Phys,20181005,10/5/18,Time2_Init,3.262,27.85
1594,Pacuta,Tank8,Ambient,Ambient,ATAC,Phys,20181005,10/5/18,Time2_Init,5.232,27.87
1607,Pacuta,Tank8,Ambient,Ambient,ATAC,Phys,20181005,10/5/18,Time2_Init,2.494,27.87
1630,Pacuta,Tank6,Ambient,Ambient,ATAC,Phys,20181004,10/4/18,Time2_Init,2.892,28.06
1636,Pacuta,Tank6,Ambient,Ambient,ATAC,Phys,20181004,10/4/18,Time2_Init,4.105,28.05
1641,Pacuta,Tank6,Ambient,Ambient,ATAC,Phys,20181004,10/4/18,Time2_Init,3.728,28.07
1686,Pacuta,Tank8,Ambient,Ambient,ATAC,Phys,20181005,10/5/18,Time2_Init,1.632,27.85
1690,Pacuta,Tank8,Ambient,Ambient,ATAC,Phys,20181005,10/5/18,Time2_Init,4.24,27.85
1752,Pacuta,Tank6,Ambient,Ambient,ATAC,Phys,20181004,10/4/18,Time2_Init,2.854,28.06
1753,Pacuta,Tank8,Ambient,Ambient,ATAC,Phys,20181005,10/5/18,Time2_Init,2.381,27.85
1756,Pacuta,Tank6,Ambient,Ambient,ATAC,Phys,20181004,10/4/18,Time2_Init,2.394,28.07
1768,Pacuta,Tank8,Ambient,Ambient,ATAC,Phys,20181005,10/5/18,Time2_Init,2.605,27.88
1777,Pacuta,Tank8,Ambient,Ambient,ATAC,Phys,20181005,10/5/18,Time2_Init,1.647,27.91
2014,Pacuta,Tank8,Ambient,Ambient,ATAC,Phys,20181005,10/5/18,Time2_Init,2.413,27.91
2015,Pacuta,Tank8,Ambient,Ambient,ATAC,Phys,20181005,10/5/18,Time2_Init,2.703,27.9
2060,Pacuta,Tank8,Ambient,Ambient,ATAC,Phys,20181005,10/5/18,Time2_Init,2.258,27.85
2357,Pacuta,Tank6,Ambient,Ambient,ATAC,Phys,20181004,10/4/18,Time2_Init,3.404,28.06
2361,Pacuta,Tank6,Ambient,Ambient,ATAC,Phys,20181004,10/4/18,Time2_Init,3.467,28.07
2364,Pacuta,Tank6,Ambient,Ambient,ATAC,Phys,20181004,10/4/18,Time2_Init,5.644,28.06
2393,Pacuta,Tank8,Ambient,Ambient,ATAC,Phys,20181005,10/5/18,Time2_Init,4.064,27.85
2401,Pacuta,Tank8,Ambient,Ambient,ATAC,Phys,20181005,10/5/18,Time2_Init,2.914,27.87
1136,Mcapitata,Tank3,Ambient,High,ATHC,Phys,20181004,10/4/18,Time2_Init,2.179,28.28
1142,Mcapitata,Tank3,Ambient,High,ATHC,Phys,20181004,10/4/18,Time2_Init,2.295,28.28
1148,Mcapitata,Tank3,Ambient,High,ATHC,Phys,20181004,10/4/18,Time2_Init,2.813,28.29
1151,Mcapitata,Tank3,Ambient,High,ATHC,Phys,20181004,10/4/18,Time2_Init,2.353,28.28
1154,Mcapitata,Tank3,Ambient,High,ATHC,Phys,20181004,10/4/18,Time2_Init,2.326,28.3
1155,Mcapitata,Tank3,Ambient,High,ATHC,Phys,20181004,10/4/18,Time2_Init,2.836,28.29
1183,Mcapitata,Tank3,Ambient,High,ATHC,Phys,20181004,10/4/18,Time2_Init,3.653,28.29
1186,Mcapitata,Tank3,Ambient,High,ATHC,Phys,20181004,10/4/18,Time2_Init,2.795,28.28
1204,Mcapitata,Tank3,Ambient,High,ATHC,Phys,20181004,10/4/18,Time2_Init,2.153,28.29
1208,Mcapitata,Tank3,Ambient,High,ATHC,Phys,20181004,10/4/18,Time2_Init,2.188,28.28
1226,Mcapitata,Tank3,Ambient,High,ATHC,Phys,20181004,10/4/18,Time2_Init,1.731,28.29
1237,Mcapitata,Tank3,Ambient,High,ATHC,Phys,20181004,10/4/18,Time2_Init,2.102,28.28
1255,Mcapitata,Tank3,Ambient,High,ATHC,Phys,20181004,10/4/18,Time2_Init,4.693,28.28
1259,Mcapitata,Tank3,Ambient,High,ATHC,Phys,20181004,10/4/18,Time2_Init,3.177,28.28
1300,Mcapitata,Tank3,Ambient,High,ATHC,Phys,20181004,10/4/18,Time2_Init,4.047,28.3
1498,Mcapitata,Tank3,Ambient,High,ATHC,Phys,20181004,10/4/18,Time2_Init,2.059,28.28
1541,Mcapitata,Tank3,Ambient,High,ATHC,Phys,20181004,10/4/18,Time2_Init,2.592,28.29
1704,Mcapitata,Tank11,Ambient,High,ATHC,Phys,20181005,10/5/18,Time2_Init,2.185,29.46
1719,Mcapitata,Tank11,Ambient,High,ATHC,Phys,20181005,10/5/18,Time2_Init,2.478,28.47
1720,Mcapitata,Tank12,Ambient,High,ATHC,Phys,20181005,10/5/18,Time2_Init,3.133,28.3
2066,Mcapitata,Tank11,Ambient,High,ATHC,Phys,20181005,10/5/18,Time2_Init,3.546,28.47
2070,Mcapitata,Tank11,Ambient,High,ATHC,Phys,20181005,10/5/18,Time2_Init,2.614,28.47
2152,Mcapitata,Tank11,Ambient,High,ATHC,Phys,20181005,10/5/18,Time2_Init,5.011,28.47
2155,Mcapitata,Tank11,Ambient,High,ATHC,Phys,20181005,10/5/18,Time2_Init,3.865,28.46
2188,Mcapitata,Tank11,Ambient,High,ATHC,Phys,20181005,10/5/18,Time2_Init,2.132,28.48
2193,Mcapitata,Tank11,Ambient,High,ATHC,Phys,20181005,10/5/18,Time2_Init,2.215,28.45
2397,Mcapitata,Tank11,Ambient,High,ATHC,Phys,20181005,10/5/18,Time2_Init,2.82,28.48
2532,Mcapitata,Tank11,Ambient,High,ATHC,Phys,20181005,10/5/18,Time2_Init,2.916,28.47
2537,Mcapitata,Tank11,Ambient,High,ATHC,Phys,20181005,10/5/18,Time2_Init,1.435,28.47
2538,Mcapitata,Tank11,Ambient,High,ATHC,Phys,20181005,10/5/18,Time2_Init,4.02,28.47
2552,Mcapitata,Tank11,Ambient,High,ATHC,Phys,20181005,10/5/18,Time2_Init,2.29,28.46
2556,Mcapitata,Tank12,Ambient,High,ATHC,Phys,20181005,10/5/18,Time2_Init,5.615,28.3
2563,Mcapitata,Tank12,Ambient,High,ATHC,Phys,20181005,10/5/18,Time2_Init,2.215,28.3
2565,Mcapitata,Tank12,Ambient,High,ATHC,Phys,20181005,10/5/18,Time2_Init,4.443,28.3
2659,Mcapitata,Tank12,Ambient,High,ATHC,Phys,20181005,10/5/18,Time2_Init,2.462,29.3
2732,Mcapitata,Tank11,Ambient,High,ATHC,Phys,20181005,10/5/18,Time2_Init,2.708,28.47
2736,Mcapitata,Tank11,Ambient,High,ATHC,Phys,20181005,10/5/18,Time2_Init,3.209,28.46
2749,Mcapitata,Tank12,Ambient,High,ATHC,Phys,20181005,10/5/18,Time2_Init,4.135,28.31
2755,Mcapitata,Tank12,Ambient,High,ATHC,Phys,20181005,10/5/18,Time2_Init,3.349,28.29
2756,Mcapitata,Tank12,Ambient,High,ATHC,Phys,20181005,10/5/18,Time2_Init,3.278,28.29
2757,Mcapitata,Tank12,Ambient,High,ATHC,Phys,20181005,10/5/18,Time2_Init,2.723,28.29
2852,Mcapitata,Tank11,Ambient,High,ATHC,Phys,20181005,10/5/18,Time2_Init,1.426,28.47
2854,Mcapitata,Tank11,Ambient,High,ATHC,Phys,20181005,10/5/18,Time2_Init,1.886,28.47
2856,Mcapitata,Tank12,Ambient,High,ATHC,Phys,20181005,10/5/18,Time2_Init,2.901,28.3
2857,Mcapitata,Tank12,Ambient,High,ATHC,Phys,20181005,10/5/18,Time2_Init,2.057,28.32
2862,Mcapitata,Tank11,Ambient,High,ATHC,Phys,20181005,10/5/18,Time2_Init,3.012,28.47
2863,Mcapitata,Tank12,Ambient,High,ATHC,Phys,20181005,10/5/18,Time2_Init,1.904,28.3
2867,Mcapitata,Tank12,Ambient,High,ATHC,Phys,20181005,10/5/18,Time2_Init,2.169,28.31
2869,Mcapitata,Tank12,Ambient,High,ATHC,Phys,20181005,10/5/18,Time2_Init,1.947,28
2872,Mcapitata,Tank12,Ambient,High,ATHC,Phys,20181005,10/5/18,Time2_Init,1.586,28.29
2876,Mcapitata,Tank12,Ambient,High,ATHC,Phys,20181005,10/5/18,Time2_Init,1.563,28.3
2881,Mcapitata,Tank12,Ambient,High,ATHC,Phys,20181005,10/5/18,Time2_Init,2.723,28.3
2989,Mcapitata,Tank12,Ambient,High,ATHC,Phys,20181005,10/5/18,Time2_Init,4.301,28.31
2990,Mcapitata,Tank12,Ambient,High,ATHC,Phys,20181005,10/5/18,Time2_Init,5.286,28.3
3000,Mcapitata,Tank12,Ambient,High,ATHC,Phys,20181005,10/5/18,Time2_Init,3.049,28.29
3002,Mcapitata,Tank12,Ambient,High,ATHC,Phys,20181005,10/5/18,Time2_Init,2.408,28.29
1149,Pacuta,Tank3,Ambient,High,ATHC,Phys,20181004,10/4/18,Time2_Init,3.658,28.28
1150,Pacuta,Tank3,Ambient,High,ATHC,Phys,20181004,10/4/18,Time2_Init,2.748,28.29
1194,Pacuta,Tank3,Ambient,High,ATHC,Phys,20181004,10/4/18,Time2_Init,7.781,28.29
1205,Pacuta,Tank3,Ambient,High,ATHC,Phys,20181004,10/4/18,Time2_Init,2.813,28.29
1214,Pacuta,Tank3,Ambient,High,ATHC,Phys,20181004,10/4/18,Time2_Init,6.331,28.29
1215,Pacuta,Tank3,Ambient,High,ATHC,Phys,20181004,10/4/18,Time2_Init,2.399,28.28
1217,Pacuta,Tank3,Ambient,High,ATHC,Phys,20181004,10/4/18,Time2_Init,2.706,28.29
1224,Pacuta,Tank3,Ambient,High,ATHC,Phys,20181004,10/4/18,Time2_Init,3.76,28.28
1247,Pacuta,Tank3,Ambient,High,ATHC,Phys,20181004,10/4/18,Time2_Init,4.229,28.29
1249,Pacuta,Tank3,Ambient,High,ATHC,Phys,20181004,10/4/18,Time2_Init,2.667,28.29
1256,Pacuta,Tank3,Ambient,High,ATHC,Phys,20181004,10/4/18,Time2_Init,2.149,28.29
1451,Pacuta,Tank3,Ambient,High,ATHC,Phys,20181004,10/4/18,Time2_Init,2.447,28.28
1492,Pacuta,Tank3,Ambient,High,ATHC,Phys,20181004,10/4/18,Time2_Init,3.501,28.29
2075,Pacuta,Tank11,Ambient,High,ATHC,Phys,20181005,10/5/18,Time2_Init,2.797,28.46
2182,Pacuta,Tank11,Ambient,High,ATHC,Phys,20181005,10/5/18,Time2_Init,3.457,28.47
2197,Pacuta,Tank11,Ambient,High,ATHC,Phys,20181005,10/5/18,Time2_Init,2.672,28.46
2208,Pacuta,Tank11,Ambient,High,ATHC,Phys,20181005,10/5/18,Time2_Init,5.419,28.48
2209,Pacuta,Tank11,Ambient,High,ATHC,Phys,20181005,10/5/18,Time2_Init,5.639,28.46
2519,Pacuta,Tank11,Ambient,High,ATHC,Phys,20181005,10/5/18,Time2_Init,3.16,28.46
2530,Pacuta,Tank11,Ambient,High,ATHC,Phys,20181005,10/5/18,Time2_Init,2.823,28.47
2539,Pacuta,Tank11,Ambient,High,ATHC,Phys,20181005,10/5/18,Time2_Init,1.953,28.47
2541,Pacuta,Tank11,Ambient,High,ATHC,Phys,20181005,10/5/18,Time2_Init,4.362,28.46
2550,Pacuta,Tank12,Ambient,High,ATHC,Phys,20181005,10/5/18,Time2_Init,2.583,28.29
2559,Pacuta,Tank12,Ambient,High,ATHC,Phys,20181005,10/5/18,Time2_Init,NA,NA
2566,Pacuta,Tank12,Ambient,High,ATHC,Phys,20181005,10/5/18,Time2_Init,6.271,28.3
2668,Pacuta,Tank11,Ambient,High,ATHC,Phys,20181005,10/5/18,Time2_Init,3.203,28.46
2669,Pacuta,Tank11,Ambient,High,ATHC,Phys,20181005,10/5/18,Time2_Init,2.634,28.46
2728,Pacuta,Tank12,Ambient,High,ATHC,Phys,20181005,10/5/18,Time2_Init,2.236,28.29
2729,Pacuta,Tank11,Ambient,High,ATHC,Phys,20181005,10/5/18,Time2_Init,2.375,28.47
2738,Pacuta,Tank11,Ambient,High,ATHC,Phys,20181005,10/5/18,Time2_Init,2.551,28.47
2742,Pacuta,Tank12,Ambient,High,ATHC,Phys,20181005,10/5/18,Time2_Init,4.596,28.3
2744,Pacuta,Tank11,Ambient,High,ATHC,Phys,20181005,10/5/18,Time2_Init,5.067,28.48
2751,Pacuta,Tank12,Ambient,High,ATHC,Phys,20181005,10/5/18,Time2_Init,1.88,28.29
2758,Pacuta,Tank12,Ambient,High,ATHC,Phys,20181005,10/5/18,Time2_Init,4.682,28.31
2853,Pacuta,Tank12,Ambient,High,ATHC,Phys,20181005,10/5/18,Time2_Init,2.994,28.3
2858,Pacuta,Tank12,Ambient,High,ATHC,Phys,20181005,10/5/18,Time2_Init,2.79,28.31
2868,Pacuta,Tank11,Ambient,High,ATHC,Phys,20181005,10/5/18,Time2_Init,3.742,28.47
2879,Pacuta,Tank12,Ambient,High,ATHC,Phys,20181005,10/5/18,Time2_Init,3.53,28.28
2882,Pacuta,Tank12,Ambient,High,ATHC,Phys,20181005,10/5/18,Time2_Init,4.565,28.31
2979,Pacuta,Tank12,Ambient,High,ATHC,Phys,20181005,10/5/18,Time2_Init,6.689,28.29
2980,Pacuta,Tank12,Ambient,High,ATHC,Phys,20181005,10/5/18,Time2_Init,3.287,28.3
2983,Pacuta,Tank12,Ambient,High,ATHC,Phys,20181005,10/5/18,Time2_Init,2.731,28.31
2985,Pacuta,Tank12,Ambient,High,ATHC,Phys,20181005,10/5/18,Time2_Init,4.246,28.3
2988,Pacuta,Tank12,Ambient,High,ATHC,Phys,20181005,10/5/18,Time2_Init,2.391,28.31
2996,Pacuta,Tank12,Ambient,High,ATHC,Phys,20181005,10/5/18,Time2_Init,5.624,28.29
2997,Pacuta,Tank12,Ambient,High,ATHC,Phys,20181005,10/5/18,Time2_Init,3.414,28.31
1231,Mcapitata,Tank4,High,Ambient,HTAC,Phys,20181004,10/4/18,Time2_Init,2.693,29.23
1234,Mcapitata,Tank4,High,Ambient,HTAC,Phys,20181004,10/4/18,Time2_Init,2.824,29.18
1241,Mcapitata,Tank4,High,Ambient,HTAC,Phys,20181004,10/4/18,Time2_Init,1.637,29.2
1248,Mcapitata,Tank4,High,Ambient,HTAC,Phys,20181004,10/4/18,Time2_Init,3.392,29.25
1263,Mcapitata,Tank4,High,Ambient,HTAC,Phys,20181004,10/4/18,Time2_Init,1.652,29.21
1267,Mcapitata,Tank4,High,Ambient,HTAC,Phys,20181004,10/4/18,Time2_Init,4.17,29.25
1284,Mcapitata,Tank4,High,Ambient,HTAC,Phys,20181004,10/4/18,Time2_Init,3.623,29.36
1285,Mcapitata,Tank4,High,Ambient,HTAC,Phys,20181004,10/4/18,Time2_Init,3.078,29.36
1286,Mcapitata,Tank4,High,Ambient,HTAC,Phys,20181004,10/4/18,Time2_Init,1.994,29.24
1292,Mcapitata,Tank4,High,Ambient,HTAC,Phys,20181004,10/4/18,Time2_Init,4.12,29.18
1306,Mcapitata,Tank4,High,Ambient,HTAC,Phys,20181004,10/4/18,Time2_Init,4.344,29.32
1309,Mcapitata,Tank4,High,Ambient,HTAC,Phys,20181004,10/4/18,Time2_Init,2.314,29.18
1310,Mcapitata,Tank4,High,Ambient,HTAC,Phys,20181004,10/4/18,Time2_Init,1.583,29.21
1316,Mcapitata,Tank4,High,Ambient,HTAC,Phys,20181004,10/4/18,Time2_Init,2.916,29.18
1318,Mcapitata,Tank4,High,Ambient,HTAC,Phys,20181004,10/4/18,Time2_Init,2.47,29.27
1325,Mcapitata,Tank4,High,Ambient,HTAC,Phys,20181004,10/4/18,Time2_Init,2.803,29.17
1464,Mcapitata,Tank7,High,Ambient,HTAC,Phys,20181005,10/5/18,Time2_Init,2.826,28.99
1469,Mcapitata,Tank7,High,Ambient,HTAC,Phys,20181005,10/5/18,Time2_Init,1.875,28.99
1474,Mcapitata,Tank7,High,Ambient,HTAC,Phys,20181005,10/5/18,Time2_Init,2.435,28.96
1476,Mcapitata,Tank7,High,Ambient,HTAC,Phys,20181005,10/5/18,Time2_Init,1.869,28.88
1478,Mcapitata,Tank7,High,Ambient,HTAC,Phys,20181005,10/5/18,Time2_Init,2.749,28.85
1494,Mcapitata,Tank7,High,Ambient,HTAC,Phys,20181005,10/5/18,Time2_Init,3.463,28.84
1557,Mcapitata,Tank7,High,Ambient,HTAC,Phys,20181005,10/5/18,Time2_Init,4.385,29
1562,Mcapitata,Tank9,High,Ambient,HTAC,Phys,20181005,10/5/18,Time2_Init,3.539,28.84
1567,Mcapitata,Tank9,High,Ambient,HTAC,Phys,20181005,10/5/18,Time2_Init,2.322,28.87
1568,Mcapitata,Tank9,High,Ambient,HTAC,Phys,20181005,10/5/18,Time2_Init,2.444,28.86
1569,Mcapitata,Tank9,High,Ambient,HTAC,Phys,20181005,10/5/18,Time2_Init,3.597,28.87
1584,Mcapitata,Tank7,High,Ambient,HTAC,Phys,20181005,10/5/18,Time2_Init,3.844,28.96
1586,Mcapitata,Tank7,High,Ambient,HTAC,Phys,20181005,10/5/18,Time2_Init,3.203,28.86
1597,Mcapitata,Tank9,High,Ambient,HTAC,Phys,20181005,10/5/18,Time2_Init,1.882,28.77
1624,Mcapitata,Tank7,High,Ambient,HTAC,Phys,20181005,10/5/18,Time2_Init,3.072,29.05
1632,Mcapitata,Tank7,High,Ambient,HTAC,Phys,20181005,10/5/18,Time2_Init,2.6,28.85
1634,Mcapitata,Tank7,High,Ambient,HTAC,Phys,20181005,10/5/18,Time2_Init,2.274,28.95
