"","Fragment.ID","Intercept","umol.L.sec","V4","V5"
"1","B1AMB_20180922_1",211.287120762026,-0.000133944264569911,27.5822222222222,"Photo"
"2","B1AMB_20180922_2",206.765573406587,-0.000294292662916059,27.9680697674419,"Resp"
"3","B1HOT_20180922_1",210.144451042019,7.98878772032211e-05,29.4946507936508,"Photo"
"4","B1HOT_20180922_2",204.074585268565,-0.000393256276598418,29.6907441860465,"Resp"
"5","B2AMB_20180922_1",215.965875348563,7.87483912484016e-05,28.0658333333333,"Photo"
"6","B2AMB_20180922_2",208.633485222008,-0.00058676640926643,28.0342083333333,"Resp"
"7","B2HOT_20180922_1",214.880697476214,-0.000246258667956799,29.4544098360656,"Photo"
"8","B2HOT_20180922_2",200.883015072309,-0.000648073731626375,29.6495833333333,"Resp"
"9","B3AMB_20180922_1",239.094242610837,0.000112068965517322,27.6538888888889,"Photo"
"10","B3AMB_20180922_2",226.961504484467,-0.000336197827329893,27.4162063492063,"Resp"
"11","B3HOT_20180922_1",188.883631785782,-0.000373199923765965,29.4900555555556,"Photo"
"12","B3HOT_20180922_2",184.111725971708,-0.000719625859333683,29.5881746031746,"Resp"
"13","M-1066_20180922_1",202.605023830049,0.0281879926108375,27.6104761904762,"Photo"
"14","M-1066_20180922_2",226.291370212926,-0.00648951223195404,28.0964418604651,"Resp"
"15","M-1146_20180922_1",216.95366840096,0.0212101104441777,28.1829666666667,"Photo"
"16","M-1146_20180922_2",221.387780335968,-0.00642855731225289,28.3091666666667,"Resp"
"17","M-1163_20180922_1",205.290047321429,0.010014525261324,29.1265833333333,"Photo"
"18","M-1163_20180922_2",204.646922155172,-0.00440146551724135,29.5373958333333,"Resp"
"19","M-1175_20180922_1",212.506514902598,0.00930198051948047,28.0557166666667,"Photo"
"20","M-1175_20180922_2",207.862222136752,-0.00267854700854708,28.007125,"Resp"
"21","M-1232_20180922_1",210.525687980265,0.0125761578785076,29.8077962962963,"Photo"
"22","M-1232_20180922_2",214.594978856589,-0.00717730620155039,29.7830634920635,"Resp"
"23","M-1305_20180922_1",250.985252639183,0.0137067688513037,27.5988571428571,"Photo"
"24","M-1305_20180922_2",229.110506346406,-0.00269416642665129,28.0078720930233,"Resp"
"25","M-1426_20180922_1",228.945240776679,0.0167358864759744,29.2579833333333,"Photo"
"26","M-1426_20180922_2",231.413484137159,-0.00629447496947493,29.8031875,"Resp"
"27","M-1549_20180922_1",235.101774691408,0.013643724171461,27.7744074074074,"Photo"
"28","M-1549_20180922_2",228.95442506963,-0.00459641544117653,27.5908253968254,"Resp"
"29","M-1585_20180922_1",222.90053780104,0.0123259099616859,29.5329206349206,"Photo"
"30","M-1585_20180922_2",219.979150836725,-0.00636024423337854,29.7320813953488,"Resp"
"31","M-1640_20180922_1",221.864251928953,0.00771063789152028,29.4968888888889,"Photo"
"32","M-1640_20180922_2",213.26303395087,-0.00689536746736125,29.7583023255814,"Resp"
"33","M-2001_20180922_1",230.80759482398,0.00709078826530614,27.745037037037,"Photo"
"34","M-2001_20180922_2",214.65935518617,-0.00273045755536263,27.6814285714286,"Resp"
"35","M-2153_20180922_1",206.100567255717,0.00879569427727322,29.7308518518519,"Photo"
"36","M-2153_20180922_2",211.659507795918,-0.00440412244897957,29.8115396825397,"Resp"
"37","P-1098_20180922_1",223.624735326655,0.0142056141114983,29.3866721311475,"Photo"
"38","P-1098_20180922_2",223.841966093073,-0.0047561363636363,29.7222083333333,"Resp"
"39","P-1100_20180922_1",246.320925240727,0.0124870582120582,27.7937301587302,"Photo"
"40","P-1100_20180922_2",212.965490432594,-0.0041392048740733,28.1791279069767,"Resp"
"41","P-1116_20180922_1",294.360631973684,0.0270487280701758,27.5425238095238,"Photo"
"42","P-1116_20180922_2",253.22351392748,-0.00647775076410114,27.9374302325581,"Resp"
"43","P-1211_20180922_1",233.03142755469,0.0295177919911013,27.8849666666667,"Photo"
"44","P-1211_20180922_2",252.016606653797,-0.0107304633204633,28.169375,"Resp"
"45","P-1213_20180922_1",226.942354361702,0.0141387002775208,29.4757540983607,"Photo"
"46","P-1213_20180922_2",222.809195413306,-0.00519541330645158,29.6102083333333,"Resp"
"47","P-1253_20180922_1",225.733524538407,0.0130953347427766,27.97885,"Photo"
"48","P-1253_20180922_2",229.021959236453,-0.00343487958401747,28.19325,"Resp"
"49","P-1311_20180922_1",207.417641875477,0.0118788273491215,29.7142407407407,"Photo"
"50","P-1311_20180922_2",211.840457077653,-0.004835549875192,29.7940952380952,"Resp"
"51","P-1488_20180922_1",230.324802435989,0.0100446479374111,29.5400634920635,"Photo"
"52","P-1488_20180922_2",219.754861045635,-0.00489383564912012,29.712816091954,"Resp"
"53","P-1602_20180922_1",220.976772131342,0.0197726766239924,27.8032407407407,"Photo"
"54","P-1602_20180922_2",208.331380149319,-0.00532305665349143,27.4854285714286,"Resp"
"55","P-1620_20180922_1",218.934798166329,0.0105728188259109,27.9776666666667,"Photo"
"56","P-1620_20180922_2",211.069375475687,-0.00322959830866811,27.733,"Resp"
"57","P-1741_20180922_1",204.553244422712,0.010141068041726,29.7053703703704,"Photo"
"58","P-1741_20180922_2",206.544552410962,-0.00396776711378355,29.7982063492063,"Resp"
"59","P-1770_20180922_1",214.933417552553,0.00893358429858431,29.3196031746032,"Photo"
"60","P-1770_20180922_2",203.788474944668,-0.0038767555331992,29.5697209302326,"Resp"
"61","B1AMB_20180923_1",228.504282362637,0.000302252747252729,26.663625,"Photo"
"62","B1AMB_20180923_2",229.151730984849,-9.02922077922217e-05,26.7926756756757,"Resp"
"63","B1HOT_20180923_1",200.149350636395,0.000129927760577921,29.416,"Photo"
"64","B1HOT_20180923_2",200.586789621849,0.000145595874713562,29.2735675675676,"Resp"
"65","B2AMB_20180923_1",219.062180827068,0.000134962406015031,26.9208571428571,"Photo"
"66","B2AMB_20180923_2",219.577589282051,-0.000303128205128204,27.1439411764706,"Resp"
"67","B2HOT_20180923_1",210.741158863636,0.000613863636363727,28.9541818181818,"Photo"
"68","B2HOT_20180923_2",211.194595726285,-3.2485177865606e-05,28.9727352941176,"Resp"
"69","B3AMB_20180923_1",232.267238161765,0.000969191176470533,27.303,"Photo"
"70","B3AMB_20180923_2",233.141335583762,-0.000133592296750204,27.54735,"Resp"
"71","B3HOT_20180923_1",214.68056126591,-0.000156037151702748,29.7875909090909,"Photo"
"72","B3HOT_20180923_2",214.729430866935,-0.00110667338709675,30.541925,"Resp"
"73","B4AMB_20180923_1",227.425658630952,0.000372321428571553,27.4324583333333,"Photo"
"74","B4AMB_20180923_2",227.945150729362,-0.000255795028142562,27.8324705882353,"Resp"
"75","B4HOT_20180923_1",194.548433653846,-0.00124134615384606,30.2989583333333,"Photo"
"76","B4HOT_20180923_2",193.580326850139,-0.00111963459759482,31.0643333333333,"Resp"
"77","B5AMB_20180923_1",210.909501994048,-0.000143660714285703,27.7048461538462,"Photo"
"78","B5AMB_20180923_2",210.837243478261,-0.000623913043478407,28.103375,"Resp"
"79","B5HOT_20180923_1",202.938616458333,-0.000608124999999949,30.3015,"Photo"
"80","B5HOT_20180923_2",202.405127545156,-0.00110373563218385,31.1771875,"Resp"
"81","B6AMB_20180923_1",212.847038717949,-0.000389145299145322,27.9087931034483,"Photo"
"82","B6AMB_20180923_2",212.455012752016,-0.000542993951612851,28.4186666666667,"Resp"
"83","B6HOT_20180923_1",204.394200461538,-0.00119123076923078,30.257,"Photo"
"84","B6HOT_20180923_2",203.183243917847,-0.000771631274131305,31.0019761904762,"Resp"
"85","M-1061_20180923_1",217.107166666667,0.0139285714285709,27.4889583333333,"Photo"
"86","M-1061_20180923_2",232.932590708245,-0.00585244186046515,27.8966078431373,"Resp"
