sample,sample_uid,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20,PC21,PC22,PC23,PC24,PC25,PC26,PC27,PC28,PC29,PC30,PC31,PC32,PC33,PC34,PC35,PC36,PC37,PC38,PC39,PC40,PC41,PC42,PC43,PC44,PC45,PC46,PC47,PC48,PC49,PC50,PC51,PC52,PC53,PC54,PC55,PC56,PC57,PC58,PC59,PC60,PC61,PC62,PC63,PC64,PC65,PC66,PC67,PC68,PC69,PC70,PC71,PC72,PC73,PC74,PC75,PC76,PC77,PC78,PC79,PC80,PC81,PC82,PC83
HP141,265,-0.0946198084058194,-0.024437648124344402,-0.003045399782059421,0.00037105977648515403,0.01433688936637759,0.00669413619904491,-0.007368605252865413,-0.003049609556194013,-0.008879952725365443,0.004824955475723103,0.0024621460037387985,0.0002890409152804364,-0.005856028347640668,-5.3022308438341526e-05,-0.007773716567221325,0.0005214794296277951,-0.007973671132469827,0.008975811882447705,-0.0027609806278782916,0.003221848855537767,0.0007397346702804773,0.007059006626857328,-0.007561928849351895,0.007862552199092408,0.00010577425876582773,-0.0013666081523211599,0.00477517400151478,0.0009432686197918427,-9.281924974667441e-05,0.0018260240904522638,0.000415297482705473,-0.002896057862860049,0.0014164370149084646,-0.0002121110849349607,-0.0001651430539792487,-0.0005806955335826678,0.0006027511161148652,0.0007397899328293978,0.00024848408106194284,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HP152,276,-0.09468518584993403,-0.0215191975716701,0.0024842010226042844,-0.00017316867800607364,0.020522294231299185,0.0023218025972228727,-0.010572067674477126,-0.004354459640849948,-0.00559745794409187,-3.379553437980733e-06,-0.0010244015052384013,0.003884370797990151,0.002018083863299503,-0.005697783366185918,0.000752852293050126,-0.0006668295484189037,0.005286534066214074,-0.0008283372356595378,-0.0014852390404322788,0.0007745722980235247,-0.003001990056531494,-0.000617968706688535,0.0029298347214500465,0.0024897438602091287,0.004335921958431574,-0.0038898763854241934,0.004548161820346735,3.145419757013859e-05,-0.002395860861862764,-0.002915685427384557,-0.0004588985613385902,-0.0011650465950352094,0.003107993587571017,0.0010215315438197637,0.0008302084564721361,-0.0013014235669720027,-0.0021180152865150257,0.0012959699974373052,-0.0010470232137451522,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HP158,282,-0.09502236045075055,-0.022559545904263168,0.004216541090449107,-0.0011853048901875375,0.0163513281258703,0.008218837746564968,-0.006591478386234863,-0.0009724337691609944,-0.007507278409038052,-0.001655584367739482,-0.0017897447720717759,0.002530299803536819,-3.1908382715131654e-05,0.002622787013330537,-0.0012853148505422194,-0.0027788878392858824,-0.0005716620993742202,0.003137364808496922,0.005610937644794701,-0.00472441505132424,-0.0010865908051752547,0.008731830170071404,-0.00039546809531506455,-0.0051882676012985395,-0.0019339490429035123,-0.0008776051946167462,-0.00502126335118327,-0.0017460864387492583,0.005753077469004947,0.0025853576641372586,-0.003044077677577113,0.001432589379760464,0.00024158236813111102,-0.00032692580004837444,0.0004806177176585516,-0.00034753772120327384,0.0007735941158058467,0.0006728228007646912,-0.00041411058220255226,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HP169,293,-0.02605383026698241,0.0907666850100564,-0.04744118581895793,-0.01744464382445993,0.001546197944402425,0.01487057807224879,-0.0012659208770874788,-0.017214114248525533,-3.118251650849554e-05,-0.019781946627398406,0.01655338053331229,-0.00708622928871775,-0.001617758815642288,-0.0009529647312934574,-0.012496851607912585,-0.011973059136517299,-0.0034412814293290988,0.003936998875811835,0.0016730074015838497,-0.007377860008407614,0.0029459641370103997,-0.0012734120051738872,0.0022270087462412124,0.0010360504607404562,-0.0012219743673975742,0.0031319361559561335,-0.0011412222140595237,-0.00047459510235138753,-0.0028402100263543923,0.0002767302413261492,0.0003960793678082226,0.0013196983699188772,-0.0014796926997979593,-6.514819388400318e-05,-0.0005691507624844656,-0.0005733551430713581,-0.0001007428744572483,-5.315713880904078e-05,0.0001520990105428094,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HP172,296,0.18786315656213506,-0.04106570623145284,-0.011303672840380223,0.03484669614684297,0.02612272858415145,0.0745728342571942,0.07692069146339402,-0.030373204858272617,-0.028948411972583642,-0.019259736756749222,0.02136110587158033,-0.00329143759930795,0.013377987852008074,-0.024451716937081144,0.013747860206489824,-0.008406646615387758,-0.005591449150942392,0.003122600296924441,-0.0009700538554776636,0.00502033546649576,-0.0013827403719891248,-0.00016221219291368257,0.0017652633195195141,0.001702711325040472,0.0037512860860483225,-0.0008009327501270864,-0.002090396143031938,-0.0008534913646943631,-0.0004627113105783169,-0.0002969105228339493,0.000355965727177902,0.0003875855053710991,5.30347257065915e-06,-1.1880326614623746e-05,-0.00016150471908501552,1.3451672102579004e-05,0.00016407530679538547,-6.162137961145452e-05,1.0353643874604886e-05,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HP173,297,-0.08873066975922357,-0.005193770151363538,0.031799505748344996,0.023208353999458777,0.003408377869287957,-0.018666923180896033,0.01526735372007295,0.006012555202552151,-0.001192378134379665,2.7963211177507667e-05,-0.0029757224791031383,0.0030227198385593666,0.006328106255550057,0.0003729743272591158,0.004930642538345354,-0.00908003423206673,-0.0009934315837038983,-0.012161061244435592,-0.00259671998814596,-0.0025216323578277516,-0.001713640407546739,-0.0018012300812623495,0.007581499961207185,-0.00877928200428774,0.004652637518817063,0.003031136046054849,0.0027785167033337363,-0.0006690276000371717,-0.001910071161882219,0.001068966639989495,0.002311145441785476,-0.0028380354933049694,0.0015829213967907512,-0.0002860633548375528,-0.0006100188588980167,6.82723712646682e-05,0.00018193091533074657,0.00023968042342081578,-6.284263629881966e-05,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HP176,300,0.2435585815057836,0.02589213753814591,-0.01801717861877278,-0.00917738070347733,0.032463289340983095,-0.004244772635844419,0.006750942764337649,-0.01954498578098528,-0.013652372681927333,-0.0001219946836292103,0.02552140706351487,0.026330741236454475,0.02566607533584801,0.00019768131757163517,0.0005159793793473272,0.0012037353914485535,0.0043499875777846305,-0.008093563873377682,0.0029774083857298885,0.005635477621986419,0.00039907009157255576,0.0033664125376094115,-0.01092641932686853,-0.0020282981920862874,-0.002663721764538116,-0.001020867212912118,-0.00030502787751052174,0.00019324380145571118,0.001107802432594556,0.0011833568336242018,0.0002506258271234923,-0.00092375531754467,5.0617781657180605e-05,-0.0003122324024216983,-0.0003160739412599353,-5.349259739611622e-05,0.00018352014550518982,-5.1759346280505284e-05,5.7548081653469175e-05,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HP179,303,-0.09504552994127435,-0.02288518315583411,0.0022507137685101953,-0.0006459045413834648,0.017185271057709797,0.006180417464894997,-0.006955197842927358,-0.0011111057776872478,-0.005995461478248145,-2.625750047620929e-05,-0.0008373694473658465,0.002941307593678941,-0.0002930150901384672,-2.413444978375972e-05,-0.002245312947482616,0.000956229954124241,-0.00019691940715800562,0.0015401689534184932,-0.0011143991827654363,-3.1063132718514595e-05,-0.001786029819866893,0.004138066107389204,-0.0014469019998129805,-0.0032455319124411724,-0.0026964191325385945,-0.0028385045946352247,-0.00010749329538576905,0.0038133969897681096,-0.002567675128096298,0.00012778948662370415,0.0009824951367125977,-0.0027549260831228294,-0.002487335525599681,0.0009056398487763651,-6.577709105300515e-05,-0.0004880018311204327,-0.001857322407933412,-0.0008969064126220371,0.0002755757787360275,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HP182,306,-0.08959786325606706,-0.008442379859274075,0.02553647738544362,0.024854587743559458,0.00022713970991479094,-0.0200431582159976,0.012601682406184011,0.001292371020155718,-0.0077244308428819596,0.008232961454558456,0.0041992501641429335,0.0003609999343447825,-0.0008382778811791503,-0.003526711193591664,-0.0018507411874093644,0.0010172785511542819,-0.0004968547558349824,-0.0016120316413864885,0.00032437713557369364,-0.0018830945543951846,-0.00408148263242333,-0.0014013026046783826,0.0014077881317367414,0.0022720127164231113,0.004457318341557032,-0.0052663686386986526,0.00348047160848031,-0.006712735201398628,-0.0016441698959486998,0.001915053901713374,-0.0040255025747450894,-0.0012081082340111905,-5.376676397779584e-06,0.0002852059018145548,-0.0025439953498168034,0.0004554848783220232,-0.0008402744823025626,-0.00029826528946678066,0.0011105914032161388,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HP192,316,0.15974482511568805,-0.06357818413706563,0.00828797449068151,0.014419449679137004,0.025281878509775434,-0.011940843052441015,-0.030022788676566662,0.009736578367512025,-0.05976551209467378,0.020287989225784658,-0.01742581229908198,-0.027515347401041623,0.004564105869432719,0.029599952765033553,0.028501299164465106,-0.01151582340004132,0.0034500459032356986,0.006516238718878474,0.00034020781422353753,0.0038170091340167167,0.0016673106090379895,0.0003146348310020337,0.0018369201361387209,0.0017129981318990961,-0.001985119238223878,0.0028784392737759837,-8.91666402011958e-05,0.0009398516681082795,-0.00031146942790425596,-0.0002878135677549003,-0.00012584273244435,-0.0003135460620846976,-0.00021702922987044666,-2.4026268113789183e-05,-0.00017516489011476193,6.70166593736214e-05,-8.639147994028864e-05,-1.6581478960849263e-05,4.5615269574480044e-05,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HP194,318,0.3479485515847327,-0.10159953222540594,0.016961196597795825,-0.08322998780429618,-0.041078236359685986,-0.019711958721530327,-0.031408566794809974,0.02835507518728618,0.0018359881388221625,0.01922431581849243,0.00944713864622353,0.0160832574510151,0.04424919976540988,-0.007665698022823572,0.011051456485878582,0.008103887375598966,-0.016694497354067746,0.005957131995445263,-0.0002026488272004112,-0.004518586458685399,0.0028456948039326958,0.0005517255749659761,0.001171569278497793,-0.00011147842767523941,-0.0008446419024724326,-8.11674121066955e-05,0.0007511301167145936,0.00013221404602682812,-0.00034314244640850977,-0.00011788057665206146,-0.0006867895997964003,-0.0007265205435264998,-0.0007069409469749899,0.00011205074882927743,0.0005245967622557334,0.0005995816613391192,-1.1427038744210569e-05,0.00022706846902211471,-6.260606192749009e-05,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HP199,323,-0.04859029341220034,0.07618903777123688,0.017589776387018162,-0.028501850598401393,-0.008816729891684062,-0.03132217542288596,0.019102423669909,0.004887174972886349,-0.006472417227929795,0.0007983975409989154,0.0021457467544989373,-0.01027291507663037,-0.003418493989580284,0.0018518723968419216,-0.0024245745803394706,0.0011952143009501188,-0.0020154398433278307,0.007416963311990826,0.001182665814513583,0.0012452333821811419,0.00017660034126395268,-0.0061503789009019465,0.0048981087179693706,-0.007651725681366918,0.0023252981093455725,0.0007816441137945577,-0.0024989474396712,-0.0021939177344462756,-0.0024874239752148064,0.0007952083996466752,-0.0006665184958493004,0.0011155092170318486,0.0008222817077034786,-0.00019320744295887017,0.0005470607702828954,0.0010061384965011945,-0.0009415708468777268,0.00017025016505043007,-0.00017897559283022897,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HP200,324,-0.08980605442579383,-0.008858559101420985,0.024034531264856798,0.023679275631767187,-0.002852606034906573,-0.01623309562113946,0.016808517486399277,0.0042970939801855275,-0.005305151403619424,0.0072618557408074755,0.005530086779660304,-0.002203968834000259,-0.0017611961885508867,0.0017785439057999108,-0.0031012818497248833,0.0049236446325919715,-0.00229555475159847,7.79945501420159e-05,-0.0009830200261541997,0.002071616011586924,0.009480784266841527,0.0007982182124012148,-0.0004775079288541879,-0.0010077511588442458,-0.0016494337478155888,-0.002479744128601496,-0.0021973635829275278,0.002909792923118036,0.00311015882105072,0.0024690646462783724,0.0004775365462933805,0.002941523275567974,-0.0010170525514585627,-0.0001323600174620102,-0.0023799016912501576,0.0002853310249392583,-0.000716233460543626,-0.0004145801833383511,0.00038224788228455114,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
