sample,sample_uid,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20,PC21,PC22,PC23,PC24,PC25,PC26,PC27,PC28,PC29,PC30,PC31,PC32,PC33,PC34,PC35,PC36,PC37,PC38,PC39,PC40,PC41,PC42,PC43,PC44,PC45,PC46,PC47,PC48,PC49,PC50,PC51,PC52,PC53,PC54,PC55,PC56,PC57,PC58,PC59,PC60,PC61,PC62,PC63,PC64,PC65,PC66,PC67,PC68,PC69,PC70,PC71,PC72,PC73,PC74,PC75,PC76,PC77,PC78,PC79,PC80,PC81,PC82,PC83
HP241,365,-0.15344456675473303,-0.019617946761154463,-0.016951073342504615,-0.012831368454992559,-0.011949218370461341,0.0028275702513179454,-0.004426999841444868,-0.007476643195262798,-0.0019433054234004813,0.0004889139137235864,-0.0030629717967530987,0.0006840907592433951,-0.006162821484788221,0.00796969641607255,0.005753426577325656,-0.003110474649767018,-0.00043812909773334805,0.0003487760572033779,0.0012895602169117333,-0.0006868845824292868,-0.0017207268120918004,-0.001041119073540153,0.0022774337762872907,-0.005081864216449918,-0.0018819001081919425,0.002361949644442715,0.002741347605699827,-0.00041733719457780763,0.0010941201294077459,-0.00024943223694985937,0.0016318760760987729,0.003075850769994814,0.0005229313928758905,-0.0008439448074554494,0.0005775944636925098,4.987698178239498e-05,-0.0005659877649864928,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HP244,368,-0.14803372832838302,-0.015914718844361644,-0.026081448383732674,-0.008496763556852166,-0.011409496055198335,0.004827176677177533,-0.0023229795949545277,-0.006806919986480377,-0.0021046818686507067,-0.0028083461742187473,-0.006887439738711697,0.0009327361198604341,-0.004962884305120355,0.00014791054738416334,0.007768659347531002,-0.008584655876576744,-0.0017139872033027916,0.002488134362054384,0.0076133364391816295,-0.0013444852362379071,0.003644208976530178,0.010267164748860243,-0.0086388808128207,0.00052696076604791,-0.004001321448859002,0.002446819515063905,0.00211902054215561,0.0031423387860514134,-0.0013051503920958512,0.0026070644362491406,0.0006756098886006835,-0.0014567195414214452,0.0005607398773836671,0.0016833062602448605,0.0003269735323990611,-0.00033278728191305494,1.0002023084519761e-05,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HP273,397,0.5553355537290684,-0.15055197950189558,-0.08407071425041601,-0.09552092396069095,-0.03805199343675158,-0.021263574086244845,-0.0446048802204852,0.040083965105832946,0.018706214483249745,0.033742814265270156,0.012748794158036132,0.02341297121655389,0.000649615348951449,0.005020685641979552,-0.01298577476174078,0.012631381088253004,-0.004093782327356716,0.001077627343805251,-0.006622235328739983,-0.00030440024935795586,-0.0017250471626018625,-0.0002052969485202096,-0.00032281520523142144,0.0008017458004301886,0.0001843857275413592,0.00018465169866424552,-2.0048026611184236e-05,0.000453565695997423,5.112647540203571e-05,3.9142471937315764e-05,-4.068934570175592e-05,-8.60047015770904e-05,7.197330412929289e-05,4.1457795293974305e-05,3.465186083491941e-05,9.984940004145724e-06,4.478815379668567e-07,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HP286,410,0.49005082470882005,-0.05918780740822917,0.22703897072496448,0.08090356731456562,-0.14424723315777907,-0.04941694502334637,-0.012993353173796742,-0.023492314963235335,0.01573227930778658,-0.005100312666161123,-0.010781608455444291,-0.003660963063060155,-0.0007288985254545759,-0.004496794608762171,-0.0010543361429215282,0.006617032129453893,-0.0041858897539177415,0.0009789412943896905,-0.0025440124620393217,0.00013981942425712077,-0.001285796330794573,-0.0001010113500447601,1.7452734469700876e-07,0.0006257582018315113,-0.00034393090815879686,0.0004329358584866554,0.0003746647434113009,0.0001416122605641181,-2.506894208878686e-05,-0.00011891521092301841,-0.00023669080476643704,-7.598767382123423e-05,7.872322760281939e-05,1.2163373673670488e-06,6.094911856498859e-05,3.643347391662157e-06,1.5844952638897752e-06,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HP354,478,0.688690128164154,0.0388886844668906,-0.09264791241818798,0.00037943612309546083,-0.040945875899248065,0.0432711188232008,-0.0031148891857055443,0.05312663090305897,-0.052094164341966426,0.008973856117635511,0.0006958653871463109,-0.042203797187313916,-0.039341217357094324,-0.01158716645448815,-0.004410055073747452,1.3361479883868665e-05,-0.00948417055157579,0.005115697089010416,-0.007275490318281642,0.0005908474269103488,-0.002958216338417601,-0.0002479213297995157,-9.292731624046617e-05,0.0006607350777173963,-0.0008514781768957351,0.0012166183031128634,0.0008743177150989289,0.0010747884902213983,-0.00013761496968195516,-0.00047600284278278307,-0.0003402423943308095,-0.00022294484183624547,0.00010101286667203809,-2.079808513476069e-05,5.387335189848156e-05,2.8310448681784812e-05,2.9399706386826957e-06,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HP104,228,-0.13832165023758553,-0.011633015951195265,-0.00536464433394564,-0.010634339388544255,0.050303988607182486,-0.027035390419089825,0.03359613707204099,0.01910851243727587,0.0026191721876619913,0.0021350653567024547,-0.01610583492435165,0.0005128413432239643,0.000713564706293932,0.011484059126895485,0.003685322202122831,0.00016382253437214673,-0.0001582541332803495,0.0002945393593839097,0.0010676450977372218,0.0023325674369272715,0.0003007754704979411,-0.0007903164187070607,0.00868842953240772,0.006070897760166151,0.003044186874214858,-0.00045061272256241027,-0.0011534245767012275,-0.001383352285254469,0.002757692978139147,-0.0017091155375488568,0.00036684078053668634,4.850161101049467e-05,0.0002380150219875602,0.0011407734950469998,-0.00016949512848005865,-0.0005492217754747544,9.58471313986892e-06,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HP111,235,-0.1481680643846897,-0.051616425080620504,0.05461290397143396,0.07252935052844457,0.020792561002176385,0.004839919805130095,0.004131073468986998,0.019853660312291112,-0.006990548919781896,0.004600251006362478,0.006227865918731126,-0.0020400810717785896,-0.009690084996123526,-0.0067632154068701265,0.02190386193802349,-0.01221746899249285,-0.007522808807869331,0.01552055965985256,0.014387248703109591,-0.005918729989889712,0.0027520617671375003,-0.002490194771550049,0.003365119195559931,0.0012949712744321972,-0.0008336810041662706,-0.0037816445663315457,-0.003514910745906879,0.0011092448108534036,-0.0008762562155819944,0.0012695897822630434,-0.0014775011934910602,-0.0005869282223067194,-0.00041373530885028165,-3.05693971478629e-05,3.702766395403965e-05,0.0002826181113135863,7.871906518843626e-06,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HP115,239,-0.12082107589499527,-0.041305780727909094,0.03583731490703242,0.06454014526450183,-0.003994111719982178,0.002574566275943567,-0.0038461047566515096,0.0024379632540353123,0.006248268218593123,-0.0034652268401642533,-0.013888768800130619,-0.004698964820802273,0.017461242590374217,0.01891924474316157,-0.004938278871881556,0.01012766833554618,-0.003929172037046922,-0.013013722642945392,0.008696919205680201,-0.0050191173089104,0.0041852495188202795,0.0035332397372019432,6.38259343711081e-05,0.0024667330865423306,-0.0018759449498948065,-0.003858311355405056,-0.0003285005425702696,0.002276139742369936,-0.0006225899238417501,0.0008651231531885742,0.0013116648741890442,-0.0004789785707681649,-0.0008725087017493259,-0.0004340277322335624,0.00022129862618140123,7.825612561992282e-05,7.103354287397494e-05,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HP116,240,0.3466887037553576,0.10650276665246992,0.04944528217732722,-0.012117992995195982,0.029622079261135945,0.021193283606606116,-0.014913966016180877,-0.014660830949918628,0.03567430825614557,0.07575477333256563,-0.046146344439943886,-0.0017147058660732953,-0.008131645901742058,-0.006372627206802969,-0.022441801086138694,0.0018053484491716907,0.0046826553773185176,0.0033896445794536854,0.007388635544768249,0.004082417192578062,0.0007414955286004112,-0.004175911701899947,-0.0014730259275388144,0.0005228024318721782,-0.0001779587412622538,0.0008952302053806773,0.0016554016959917468,0.0010359972892939977,-0.00023571985054582007,-0.00042668977049305706,0.00034951878201660555,3.537146985050407e-05,1.662052056742645e-05,-2.840504119252643e-05,0.0001335594990418114,-9.89728684203555e-05,2.3232601513256763e-05,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HP127,251,-0.13280537001747067,-0.03916296814609423,0.02621417158754074,0.054618479984264764,-0.006817093243657781,0.010536537377167298,-0.0034767059657115837,0.002019190583549139,-0.009198486827843457,-0.006923405622916024,-0.002889770538590479,0.010571559957662402,0.003953883741737143,0.0010088375980801241,-0.007023611395316145,-0.00090572538476328,0.0046142924492045215,0.006846524379033447,-0.007617518120968294,0.0018237769010727588,-0.0004992657515402046,-0.004016210306457503,-0.005797458978463097,0.001647466220104422,0.0005277593122345381,-0.0016317899657484777,-0.002191624242165159,0.0032489337455958714,0.0022335675793651658,-0.000649250595834126,0.0011864526096191433,-0.0026533735048250126,0.003483705159465329,-0.00033628506518172473,0.0004091923285652411,-0.0003208247877147282,-2.756328110439921e-06,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HP130,254,-0.14243570550017456,-0.023036008401074944,0.01817940995843541,-0.010628821001677677,-0.008613323542075897,-0.006650447502537947,-0.0048270165806402875,-0.00942014776438016,0.001034362090278431,0.0042357038183065965,-0.014001749017001597,-0.008007263746254652,0.0037252770033651818,0.003917640896871834,0.0003169521752402017,-0.001112745513091029,-0.012501029390156789,1.9173139767204597e-06,-0.0035685884491490727,0.008238195260896291,0.005017991411392004,-0.0038331593443454584,0.005354266686700493,-0.001514934218123066,0.00040916194987785206,-0.00554629045710521,-0.00262341624837676,-0.0007936064243154096,-0.00010094748632456284,-0.0016065267208690201,0.0026325971432135664,0.000553020603655885,-0.00020284144975090998,0.0007403118822093557,-0.0007602542175477766,-0.00013088560255993055,-0.00015296325041768747,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HP136,260,0.2926459350103893,0.05858724374201188,0.07904620863664866,0.05477230281085693,0.04918770166920072,0.04339627003098193,0.004417723599016021,0.04712264525907639,-0.013018832454375056,-0.02405712243165963,0.01132661637154519,-0.005631727339528256,-0.012567744197224007,-0.000484536888550847,-0.008748434966325153,0.009981097908954455,0.016445607830555493,-0.006478799366639924,0.004336808654014656,0.003747380150228158,-0.0036578049695301504,0.0018125697153676679,0.002593463203791341,0.0014134465825192972,0.00013172255406882492,-0.0012369639362045156,0.001364791298361363,0.0004750303045339197,0.00026928869990470766,-0.0007515490684446943,-0.00018942225210276316,-0.00020041202309147794,-0.0002571038212637171,-6.765738380544246e-05,8.691585568001036e-05,-1.025652005823802e-06,8.079457918149476e-06,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HP169,293,-0.13410651578327987,0.08290733187697519,0.04237716034931503,0.0061212115718510835,-0.006239700818751708,-0.02909392389691102,0.04209228919554533,0.03789492432067295,0.01532081112448004,0.018886253038276478,-0.019955710495163072,0.008154248619619072,-0.003918719676201174,0.005674145172082178,0.006569971129447993,-0.0019348223333565322,-0.006576906150841081,0.005041493710542861,-0.005915828708960399,0.0028531889604737222,0.00204684645715779,-0.0024358688266834104,-0.002507548077478537,-0.0012876674175680393,-0.003447820966456629,0.0008778811974240405,-0.000252263300517948,0.00040735926065388545,-8.115745138706387e-05,-1.0888063579906012e-05,-0.00044313093105018624,-0.0002241572247215574,0.0001794631788485217,0.000208397845223098,0.0001345598183898696,5.6727621669125135e-05,-1.35351920916617e-05,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
