sample_uid,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216,217,218,219,220,221,222,223,224,225,226,227,228,229,230,231,232,233,234,235,236,237,238,239,240,241,242,243,244,245,246,247,248,249,250,251,252,253,254,255,256,257,258,259,260,261,262,263,264,265,266,267,268,269,270,271,272,273,274,275,276,277,278,279,280,281,282,283,284,285,286,287,288,289,290,291,292,293,294,295,296,297,298,299,300,301,302,303,304,305,306,307,308,309,310,311,312,313
X3815_B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X3816_B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X3817_B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X3818_B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C1d,87,22370,25665,68,26601,21306,22682,23959,0,17077,33,0,24215,28455,30,0,19202,17297,26851,18451,0,17191,12436,20495,18386,23724,94,29382,34514,64,24628,0,0,28554,11,0,16150,24523,44,0,38,30555,29844,17158,20078,29836,33155,17983,25611,24537,20914,42,0,0,41353,19759,15206,59,17241,0,22538,0,27584,12737,24946,25428,0,36260,63,34060,32659,0,33,27311,19154,0,24881,24283,57,23097,29999,120,0,6783,28224,0,24213,27250,0,34814,0,0,25230,0,19657,0,11867,23993,0,9,26976,85,0,0,5,7,0,0,18206,16129,24269,0,15441,13659,17119,5990,13014,21170,0,0,14281,16482,0,0,15784,15940,16,19927,18260,18017,6840,14,12984,1503,7,8,18010,0,17751,733,14,0,10159,19,17595,13652,145,11711,0,137,55,17983,16909,0,0,14326,16341,106,77,10844,20927,23666,19604,185,137,14053,6348,49,16645,484,15594,248,12342,118,457,6076,13383,0,12361,94,306,116,10011,14567,3206,15992,212,382,458,755,501,0,0,313,123,102,87,7253,139,0,151,220,15824,12610,0,161,0,159,16941,16336,17366,16267,13051,0,0,36,0,25,12,0,0,243,0,0,0,26,0,93,24195,0,0,0,0,0,39,13287,0,0,0,58,18962,0,0,189,0,62,20,0,0,0,24421,856,17815
C31,0,0,0,274,0,0,0,0,13024,0,11,8897,0,0,93,1362,0,0,0,0,13457,0,0,0,0,0,1215,0,0,69,0,11326,9174,0,19,4569,0,0,0,7436,13,0,0,0,0,0,0,0,0,0,0,0,20046,7819,0,0,0,16,0,10237,0,6641,0,0,0,0,7966,0,11,0,0,7627,891,0,0,9288,0,0,615,0,0,0,13139,0,0,6751,0,0,14244,0,13089,4049,0,4891,0,7208,0,0,0,0,0,1624,4497,4143,0,0,5166,3752,0,0,0,5136,0,0,0,0,0,0,8550,4,0,0,7104,4811,0,0,0,0,0,0,0,0,0,0,0,0,0,3138,0,0,0,5805,0,25,0,0,7,0,6348,1570,712,0,0,4153,5264,0,0,3156,0,0,0,0,0,15,0,0,0,0,0,31,0,7,0,4859,42,0,0,4502,0,4342,4188,6070,371,0,265,0,8681,3045,32,9029,616,6834,3819,9,19,9,12,0,3127,3075,20,43,0,0,7762,20,6993,23,0,0,0,0,0,2516,5466,4,7014,7,0,6191,6273,9083,9355,9315,5386,41,1737,14,0,11568,4537,5231,6752,6476,0,0,13771,1722,11774,7,0,8936,7431,11199,4581,13,218,5912,4236,10586,0,5424,0
C17d,0,0,0,103,0,0,0,0,2615,0,0,3149,0,0,78,532,0,0,0,0,6424,0,0,0,0,0,1180,0,0,40,0,1478,7830,0,0,4960,0,0,0,1981,4,0,0,0,0,0,0,0,0,0,0,0,3453,9354,0,0,0,0,0,4149,0,9069,0,0,0,0,2441,0,0,0,0,2530,588,0,0,1611,0,0,882,0,0,0,2668,0,0,5371,0,0,4768,0,5091,4751,0,3145,0,9790,0,0,0,0,0,416,6773,698,0,0,6425,3959,0,0,0,4994,0,0,0,0,0,0,3328,0,0,0,2811,6173,0,0,7,0,0,0,0,0,0,0,0,0,0,4822,0,0,0,6466,0,25,0,0,13,0,5455,702,237,0,0,3498,6573,0,0,526,0,0,0,0,0,0,6,0,0,0,0,9,0,9,0,3221,28,0,0,6224,0,1095,1922,2003,236,0,97,0,2439,491,10,9194,683,8772,1866,17,6,7,4,0,4189,3288,7,14,0,0,2732,8,3229,0,0,0,0,0,0,1530,6219,6,5023,6,0,7424,5526,4092,3766,4393,1531,25,968,12,0,4759,6505,2065,2710,7450,0,0,2232,2081,1874,0,0,10191,6230,1563,6983,8,215,2641,5065,1497,0,3193,0
C42.2,0,807,861,0,1583,1443,1893,738,0,1516,0,0,1519,2465,0,0,626,1240,1667,690,0,1144,1176,1486,1631,714,0,3065,1946,0,1711,0,0,1833,0,0,1947,1066,9,0,0,1075,1463,2291,1688,1126,2182,2130,870,1448,703,0,0,0,1542,1631,1779,0,2517,0,3696,0,2561,1346,2689,2309,0,1891,0,1332,1712,0,0,1155,1895,0,3186,725,0,2604,1937,0,0,783,1846,0,4241,2510,0,1743,0,0,919,0,3958,0,1295,1514,0,0,1025,0,0,0,0,0,0,0,867,926,1313,0,2097,1085,1291,211,755,1705,0,0,1773,1641,0,0,864,845,0,1154,1834,953,265,0,1608,9101,0,0,1686,0,853,5255,0,0,2175,0,822,1298,10,1095,0,0,0,705,1146,0,0,1128,680,0,14,1595,1200,1157,1028,0,9,1213,1172,4,859,16,669,19,643,0,35,1569,714,0,2171,0,0,0,879,606,243,1735,0,0,24,0,32,0,0,22,9,8,0,385,0,0,0,0,1449,1192,0,8,0,0,934,1237,1078,853,2032,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,1212,0,0,0,0,0,0,1510,0,0,0,0,1622,0,0,0,0,0,0,0,0,0,1100,0,1473
C21,0,0,0,53,0,0,0,0,1199,0,0,1555,0,0,30,314,0,0,0,0,2380,0,0,0,0,0,310,0,0,4,0,637,2333,0,5,1773,0,0,0,3068,25,0,0,0,0,0,0,0,0,0,0,0,2747,2678,0,0,0,0,0,2675,0,2402,0,0,0,0,6743,0,0,0,0,1724,72,0,0,720,0,0,289,0,0,0,1909,0,0,1239,0,0,3074,0,1572,1618,0,1943,0,2618,0,0,0,0,0,190,1650,901,0,0,1908,970,0,0,0,1868,0,0,0,0,0,0,1961,8,0,0,1834,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,1704,0,0,0,1747,0,13,0,0,0,0,1485,394,71,0,0,1298,2067,0,0,205,0,0,0,0,0,5,5,0,0,0,0,8,0,0,0,1225,10,0,0,1519,0,1109,703,1235,0,0,95,0,1134,670,9,2963,244,2407,672,0,8,0,0,0,1262,1832,0,5,0,0,1627,0,1628,7,0,0,0,0,0,1327,2128,4,2039,0,0,2801,1984,2124,1685,1595,2025,13,450,9,0,1593,2366,1344,2573,2637,0,0,2277,697,1078,0,0,2761,2497,760,2386,0,127,918,1850,647,0,1464,0
