sample_uid	3815_B	3816_B	3817_B	3818_B	C1d	C31	C17d	C42.2	C21	C1	C21ac	3809_C	C3cg	C17e	C31a	1853_C	C17f	C31.9	C1b	C1bi	1840_C	C17	3810_C	C3cw	C31.1	1365_C	1857_C	C31.10	C1ag	1841_C	1849_C	C1k	1862_C	1402_C	1842_C	1846_C	1876_C	C21k	1861_C	1844_C	1875_C	3811_C	1855_C	C3	1872_C	C45c	2275_C	1858_C	1859_C	C115k	2135_C	1860_C	1467_C	2146_C	1852_C	2121_C	C17.2	2119_C	C3.14	1425_C	C31.5	1629_C	1372_C	1845_C	1409_C	1873_C	2194_C	C21.16	C1au	2151_C	1382_C	C3.12	2111_C	C31b	1697_C	2104_C	3827_C	1854_C	3821_C	1843_C	2206_C	1839_C	3838_C	1856_C	3822_C	2186_C	2115_C	3839_C	3842_C	1445_C	1863_C	2868_C	2099_C	3023_C	3823_C	2132_C	3837_C	3851_C	C1bk	1557_C	1535_C	2137_C	2158_C	2136_C	3844_C	3857_C	3824_C	2145_C	2095_C	C15h	3845_C	3829_C	3861_C	1375_C	C21ad	1847_C	3846_C	2854_C	2204_C	3825_C	2496_C	3852_C	3847_C	2497_C	2097_C	3820_C	3850_C	3836_C	2349_C	3855_C	1502_C	3840_C	3853_C	3854_C	1487_C	1541_C	3841_C	3848_C	3828_C	2436_C	2116_C	2109_C	1367_C	1867_C	3859_C	3856_C	1422_C	2166_C	3843_C	3812_C	1850_C	2113_C	1851_C	2376_C	3860_C	3813_C	2157_C	2098_C	3808_C	2534_C	3806_C	3832_C	3849_C	C3.2	2225_C	2094_C	3826_C	3833_C	3834_C	3024_C	1772_C	3862_C	2569_C	2687_C	3863_C	1454_C	3807_C	3819_C	D1	D4	D6	D1ab	1833_D	1835_D	1834_D	D4d	1836_D	D17d	1838_D	D17j	1837_D	1869_D	D5m	1868_D	D17e	D1r	D17c	D17l	D17k	D17	3082_D	D1.6	3036_D	1871_D	3190_D	3075_D	3069_D	1870_D	3292_D	1877_D	3041_D	D2.2	3830_D	3442_D	3835_D	D4b	3585_D	3831_D	3100_D	3137_D	3597_D	3858_D	3600_D	G3l	G3m	G3k	3814_G	G3v
123	0	0	0	0	0.7314964597310987	0	0	0.06791482139542285	0	0.06900209499058581	0	0	0.036410406003871756	0	0	0	0	0	0.017422896390782042	0.013312471823702564	0	0	0.009308122729321912	0.0151422737277573	0	0.012225198228539605	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.009149009520273674	0	0	0	0.006125858548357156	0	0	0	0	0	0	0	0	0	0.007478320825267178	0	0	0.005012066085019491	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
273	0	0	0	0	0.7003112255848895	0	0	0.10903627387851471	0	0.07560635329469843	0	0	0.018512556342562783	0	0	0	0	0	0.01765400300493668	0.016366172998497533	0	0	0	0.012663661729984975	0	0.008317235458252845	0	0	0	0	0	0.009819703799098519	0	0	0	0	0	0	0	0	0	0	0	0	0	0.006063532946984331	0	0	0	0.0070830650354153256	0	0	0	0	0	0	0	0	0	0	0	0	0.004185447520927237	0	0.004990341274951706	0	0	0	0.0044537454389353935	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0044537454389353935	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0002682979180081563	0.000214638334406525	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
246	0	0	0	0	0.7079551994333525	0	0	0.07680729558634734	0	0.08216388507680729	0	0	0.027933950152729203	0	0	0	0	0	0.02483509672849617	0.01376776307052105	0	0	0	0.015095843109478065	0	0.007614325556686883	0	0	0	0	0	0.005312320155828058	0	0	0	0	0	0	0	0	0	0	0	0	0	0.009517906945858605	0	0	0	0.00739297888352738	0	0	0	0	0	0	0	0	0	0.006286245517729869	0	0	0.004913896144140954	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.003320200097392536	0.0031873920934968347	0.0022577360662269248	0.00035415467705520386	0	0	0	0	0	0.0002213466731595024	0	0.0002213466731595024	0	0.00017707733852760193	0.0002213466731595024	0.0004426933463190048	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
233	0	0	0	0	0.8041438623924941	0	0	0.041894709408391975	0	0.028537920250195466	0	0	0.012249152984102164	0	0	0	0	0	0.005733646077664843	0.009252019807140995	0	0	0	0.004365389627313005	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.029971331769611677	0.028994005733646078	0.015767526713578315	0.0048866301798279905	0.0018243419338024498	0.0006515506906437321	0	0	0.0005212405525149857	0.0012379463122230909	0	0.0017591868647380765	0	0	0.0012379463122230909	0.0005212405525149857	0.0011076361740943446	0.000977326035965598	0.0006515506906437321	0.000977326035965598	0.00032577534532186604	0	0	0	0	0.0007167057597081053	0	0	0	0.000977326035965598	0	0	0.00039093041438623924	0	0	0	0	0	0	0	0	0	0.00032577534532186604	0	0	0	0	0	0	0
220	0	0	0	0	0.6492246901754176	0	0	0.09549182781536251	0	0.09770699874274083	0	0	0.0417889001975693	0	0	0	0	0	0.021732622882116984	0.010537029276177933	0	0	0	0.020415494222594744	0	0.00957911752379812	0	0	0	0	0	0.008381727833323355	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01197389690474765	0	0	0	0.007902771957133448	0	0	0	0	0	0	0	0	0	0.007962641441657188	0	0	0.007902771957133448	0	0	0	0	0	0	0	0	0	0	0	0	0	0.009160031132131952	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000239477938094953	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
147	0	0	0	0	0.6473198770217885	0	0	0.11338056409570912	0	0.06646170298088491	0	0	0.018687341264536826	0	0	0	0	0	0.014463307044512765	0.016521855366929555	0	0	0	0.014944526132869937	0	0.008100521320679054	0	0	0	0	0	0.01596043309717952	0	0	0	0	0	0	0	0	0	0	0	0	0	0.004437909370405026	0	0	0	0.0051864723967384035	0	0	0.06860045448469455	0	0	0	0	0	0	0	0	0	0	0	0.0059350354230717816	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
155	0	0	0	0	0.6256007128990165	0	0	0.12596671016199357	0	0.06985773845517329	0	0	0.021896184080710354	0	0	0	0	0	0.01839534069571306	0.018268037299894974	0	0	0	0.01549918844085166	0	0.009324973743674612	0	0	0	0	0	0.0163266605136692	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.005601349415995671	0	0	0.06823462015849273	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.005028484134814296	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
203	0	0	0	0	0.6132439937220814	0	0	0.13129300977906555	0	0.06567668719063141	0	0	0.022878184232765907	0	0	0	0	0	0.018350839067970543	0.019618495714113244	0	0	0	0.022697090426174092	0	0.006700470843897139	0	0	0	0	0	0.01901484969214053	0	0	0	0	0	0	0	0	0	0	0	0	0	0.006459012435108053	0	0	0	0.006036460219727152	0	0	0.03965954364360739	0	0	0	0	0	0	0.004346251358203549	0	0	0	0	0.008873596522998914	0	0	0	0.004949897380176265	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.004527345164795364	0	0	0	0	0	0	0	0	0	0	0	0	0	0.005674272606543523	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
236	0	0	0	0	0.5134792529367025	0	0	0.13259528437420773	0	0.12524296459055184	0	0	0.04656469196315389	0	0	0	0	0	0.036423561227076816	0.014197583030507901	0	0	0	0.022817544156173413	0	0.013944054762105975	0	0	0	0	0	0.012591903997295699	0	0	0	0	0	0	0	0	0	0	0	0.008366432857263585	0	0.014451111298909828	0	0	0	0.010986224964083495	0	0	0	0	0	0	0	0	0	0.011239753232485421	0	0	0.01115524380968478	0	0.0065072255556494546	0	0	0	0.0065072255556494546	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.006169187864446886	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0052395842136398205	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0006760753824051382	0.00042254711400321134	0.00042254711400321134	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
239	0	0	0	0	0.5610985020426691	0	0	0.0985474353154789	0	0.08470267816613708	0	0	0.03490694507489787	0	0	0	0	0	0.01979119382660009	0.00985020426690876	0	0	0	0.015615070358601907	0	0.009895596913300045	0	0	0	0	0	0.007943713118474808	0	0	0	0	0	0	0	0	0	0	0	0	0	0.008579210167952791	0	0	0	0.008216068996822515	0	0	0	0	0	0	0	0	0	0.006445755787562415	0	0.08951429868361326	0.00522015433499773	0	0	0	0	0	0	0	0	0	0	0	0.037448933272809806	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.001044030866999546	0.0004993191103041308	0.0006808896958692692	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
194	0	0	0	0	0.06701145837977618	0	0	0.40576931650987563	0	0.08029782870391011	0	0	0.037139417718132776	0	0	0	0	0	0.019349948727094387	0.008426590574702394	0	0	0	0.016585670337509476	0	0	0	0	0.19706629809621473	0	0	0.012573008159079763	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0055731419144857105	0	0	0	0.007044451379909938	0	0	0	0	0	0	0	0	0	0.00878327165722948	0	0	0	0	0.013999732489188104	0	0	0	0.005617727049801596	0	0	0	0	0	0	0	0	0	0	0	0	0	0.013152614918186277	0	0	0	0	0.012127156805920906	0.005706897320433367	0.01105711355833965	0	0	0	0.009585804092915422	0	0	0.01756654331445896	0	0.016674840608141245	0.005171875696642739	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.006598600026751081	0	0	0	0.0063756743501716525	0.006241918944223996	0	0	0	0	0	0	0	0	0	0	0	0.004503098666904454	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
200	0	0	0	0	0.04843078956062108	0	0	0.347208457218368	0	0.07162206805417906	0	0	0.01698050875454245	0	0	0	0	0	0.023257350512058142	0.011496531219028742	0	0	0	0.010571522960026428	0	0	0	0	0.3224975222993062	0	0	0.012289395441030724	0	0	0	0	0	0	0	0	0	0	0	0	0	0.006937561942517344	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.014007267922035018	0	0	0	0.005351833498513379	0	0	0	0	0	0	0	0	0	0	0	0	0	0.011628675256029071	0	0	0	0	0.008985794516022464	0.015394780310538488	0.009844730756524612	0	0	0	0.009976874793524942	0	0	0	0	0	0.005087545424512719	0	0	0	0	0.01288404360753221	0	0	0	0	0	0.011430459200528577	0	0	0	0	0	0.009448298645523621	0	0	0	0	0	0.008589362405021473	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.006078625702015197	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
196	0	0	0	0	0.00044928675727282937	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.41834213186566327	0.3384814107604178	0.15938447714253623	0.04358081545546445	0.019319330562731662	0.011176008087161632	0.009266539368752106	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
95	0	0	0	0	0.0004257789820011612	0.0007354364234565512	0	0	0.00019353590090961874	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.39225856396361525	0.35815753822334045	0.15521579252951423	0.05117089220050319	0.022759821946971164	0.009986452486936326	0.00909618734275208	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
61	0	0	0	0	0.004469331141477448	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.39931162026096784	0.3402342545977602	0.1606904346039248	0.05573821021267852	0.019058871879173944	0.010685297441693208	0.009811979862324053	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
204	0	0	0	0	0.001106968072710324	0.001456536937776742	0.001456536937776742	0	0.0007573992076439058	0	0.0006408762526217665	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00023304591004427873	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00023304591004427873	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.433931484502447	0.3214868329060825	0.14000233045910043	0.060533675134001395	0.015847121883010955	0.011885341412258214	0.006292239571195526	0	0.0041365649032859475	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
165	0	0	0	0	0.00036480373559025247	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.42193200058368596	0.32854224427258133	0.14752663067269808	0.05793083321173209	0.016124325113089158	0.006274624252152342	0.010068583102290968	0	0.00598278126368014	0	0.004961330804027433	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00029184298847220193	0	0	0	0
101	0	0	0	0	0.001300256629597947	0.0004448246364414029	0.00013686911890504704	0	0.000855431993156544	0	0.00017108639863130882	0	0	0	0.00013686911890504704	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.3998289136013687	0.34059880239520957	0.16424294268605646	0.05060735671514115	0.01885372112917023	0.0104704875962361	0.007596236099230111	0	0.004756201881950385	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
201	0	0	0	0	0.0007054318250529074	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.423359871006752	0.32757230676206794	0.14733447546105008	0.05517484631663811	0.01672881185125466	0.01118613322583896	0.010127985488259598	0	0.005391514662904363	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0024186234001813967	0	0	0	0
112	0	0	0	0	0.001967766116941529	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.4144490254872564	0.3363005997001499	0.15006559220389806	0.051443028485757124	0.01489880059970015	0.011712893553223388	0.010635307346326837	0	0.006606071964017991	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0015461019490254873	0.0001874062968515742	0.0001874062968515742	0	0
118	0	0	0	0	0.0018771874005727013	0.0005090677696468342	0	0	0	0.00019090041361756284	0	0.00028635062042634425	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.4359529112313077	0.3128857779191855	0.1500477251034044	0.053102131721285396	0.018071905822462615	0.013140311804008908	0.009067769646834235	0	0.004677060133630289	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00019090041361756284	0	0	0	0
187	0	0	0	0	0.0008994827973914999	0	0.0003935237238587812	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.4192714189341129	0.3251630312570272	0.15083202158758713	0.05616145716213177	0.016415561052394872	0.014447942433100967	0.009950528446143468	0	0.006465032606251406	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
