sample_uid	sample_name	fastq_fwd_file_name	fastq_fwd_sha256_file_hash	fastq_rev_file_name	fastq_rev_sha256_file_hash	raw_contigs	post_qc_absolute_seqs	post_qc_unique_seqs	post_taxa_id_absolute_symbiodiniaceae_seqs	post_taxa_id_unique_symbiodiniaceae_seqs	size_screening_violation_absolute	size_screening_violation_unique	post_taxa_id_absolute_non_symbiodiniaceae_seqs	post_taxa_id_unique_non_symbiodiniaceae_seqs	post_med_absolute	post_med_unique	noName Clade A	noName Clade B	noName Clade C	noName Clade D	noName Clade E	noName Clade F	noName Clade G	noName Clade H	noName Clade I	sample_type	host_phylum	host_class	host_order	host_family	host_genus	host_species	collection_latitude	collection_longitude	collection_date	collection_depth
342	HP218	HP218_S159_L001_R1_001.fastq.gz	4e7bc2438732f263d26035f68fa71bef328aa70626ee0f34250eddc6f3a4694c	HP218_S159_L001_R2_001.fastq.gz	c535c8533c290b934570d7805b4d7fcd5490be43aa39b7a752b1f019dbd581ea	53240	25515	476	25444	475	71	1	0	0	23982	9	0	0	151	0	0	0	0	0	0	coral_field	Cnidaria	Anthozoa	Scleractinia	Pocilloporidae	Pocillopora	acuta	999.00000000	999.00000000	20180905.0	NoData
242	HP118	HP118_S15_L001_R1_001.fastq.gz	126bc50d29f59ac5d72417a2b1c0faa7e7eb19783cddb6df5b240431c9a1659d	HP118_S15_L001_R2_001.fastq.gz	df487df7842322c8f9fc2ef24527ff332f5d127629f5126668eb03590096535f	43522	20861	372	20861	372	0	0	0	0	20115	9	0	0	153	0	0	0	0	0	0	coral_field	Cnidaria	Anthozoa	Scleractinia	Pocilloporidae	Pocillopora	acuta	999.00000000	999.00000000	20180907.0	NoData
453	HP329	HP329_S232_L001_R1_001.fastq.gz	3a90aade71ca09b71119c5977a4b5d69ce3ee60a1d3c5272668017161fc53d7c	HP329_S232_L001_R2_001.fastq.gz	4586563b7ea9976946a8fa030bd32c11e04f004a755a58c5993afa6b9d7f0afc	64418	29398	501	28629	497	8	1	761	3	26460	8	0	0	521	0	0	0	0	0	0	coral_field	Cnidaria	Anthozoa	Scleractinia	Pocilloporidae	Pocillopora	acuta	999.00000000	999.00000000	20180908.0	NoData
341	HP217	HP217_S147_L001_R1_001.fastq.gz	a1b207b9a0a16e8a3daf42d6214859fdfab3af81987b3b2b8efdc733d153175e	HP217_S147_L001_R2_001.fastq.gz	2b46748a87a031e58b1398a190701fa5e42e1e003892ec4a72867541ffb2f23d	30859	15808	290	15322	289	0	0	486	1	14581	9	0	0	166	0	0	0	0	0	0	coral_field	Cnidaria	Anthozoa	Scleractinia	Pocilloporidae	Pocillopora	acuta	999.00000000	999.00000000	20180908.0	NoData
238	HP114	HP114_S62_L001_R1_001.fastq.gz	33b0247721dc4b1194037787e7056f7a78337395ac4f0229678d86153c47dab9	HP114_S62_L001_R2_001.fastq.gz	a0a0f334fc43ed817b2ffece8303d7392843f30ce18a233f4de233f755887335	67614	35201	558	35131	557	70	1	0	0	33587	10	0	0	230	0	0	0	0	0	0	coral_field	Cnidaria	Anthozoa	Scleractinia	Pocilloporidae	Pocillopora	acuta	999.00000000	999.00000000	20180908.0	NoData
465	HP341	HP341_S199_L001_R1_001.fastq.gz	043b825495aefba797a826a98ee406f0cc2ba3a97c664ac2ed92b87b3f28d448	HP341_S199_L001_R2_001.fastq.gz	69ce5e1d9d0c555b1e4df5e2ccffbcc96735dee05cfe5e62c9aa9bab32069e5c	41003	23524	399	23456	398	68	1	0	0	22387	9	0	0	241	0	0	0	0	0	0	coral_field	Cnidaria	Anthozoa	Scleractinia	Pocilloporidae	Pocillopora	acuta	999.00000000	999.00000000	20180910.0	NoData
346	HP222	HP222_S112_L001_R1_001.fastq.gz	1ed36e315e67ad75258689a4ea21a5c6c8cd6e3b2b6637cdd6e61ccb815c97ed	HP222_S112_L001_R2_001.fastq.gz	b3c212db7b31d4beee2216f05d701c591dc75e5178a636b3a140d26b496fa609	37662	20563	362	20508	361	55	1	0	0	19636	9	0	0	165	0	0	0	0	0	0	coral_field	Cnidaria	Anthozoa	Scleractinia	Pocilloporidae	Pocillopora	acuta	999.00000000	999.00000000	20180905.0	NoData
427	HP303	HP303_S212_L001_R1_001.fastq.gz	e9ce9a1690e085cdec8aaacdc0a14f36f4e94665b44479796f2bb0006f5a804f	HP303_S212_L001_R2_001.fastq.gz	b396556d4228fda989c918fdf2a5cbbb0f2a3ead7607ccd628a25f4338a0b1dc	38720	19786	377	19750	375	36	2	0	0	18635	11	0	0	118	0	0	0	0	0	0	coral_field	Cnidaria	Anthozoa	Scleractinia	Pocilloporidae	Pocillopora	acuta	999.00000000	999.00000000	20180905.0	NoData
338	HP214	HP214_S111_L001_R1_001.fastq.gz	50a7fcca0f223430f20557851e59e6ef34c3a07525428532c2e21e1c46930155	HP214_S111_L001_R2_001.fastq.gz	5cd48c2f4bcacf20bd80ca09cae8586f246eb22e290cc69d84ece683a2b4fddb	34989	16788	315	16695	314	93	1	0	0	16013	10	0	0	105	0	0	0	0	0	0	coral_field	Cnidaria	Anthozoa	Scleractinia	Pocilloporidae	Pocillopora	acuta	999.00000000	999.00000000	20180905.0	NoData
361	HP237	HP237_S102_L001_R1_001.fastq.gz	fe7159ce04ec058df74be70a23b7ae4853e04099c0eaa91b4f1fad5326e429c6	HP237_S102_L001_R2_001.fastq.gz	d6bd0af2dd515107ef875d38a9884621e8dbc0bc21b7c38f224d8756f22dd58c	42998	22525	403	22459	402	66	1	0	0	21218	10	0	0	128	0	0	0	0	0	0	coral_field	Cnidaria	Anthozoa	Scleractinia	Pocilloporidae	Pocillopora	acuta	999.00000000	999.00000000	20180907.0	NoData
304	HP180	HP180_S94_L001_R1_001.fastq.gz	249b5427d7a1319735e3987f4678554273e9e41c2339bdeeefba42d7d1e1c607	HP180_S94_L001_R2_001.fastq.gz	06f787dc272a5a4ab59d1ddb0066911150bef5b76aeb1ba42cfc902362336603	54808	30013	482	29957	481	56	1	0	0	28568	9	0	0	260	0	0	0	0	0	0	coral_field	Cnidaria	Anthozoa	Scleractinia	Pocilloporidae	Pocillopora	acuta	999.00000000	999.00000000	20180905.0	NoData
312	HP188	HP188_S95_L001_R1_001.fastq.gz	73336da210c87304619ced7d943fe2d8f5e7eafbe600bb3d5ebac1a9a39b91e0	HP188_S95_L001_R2_001.fastq.gz	77138f70f3d1610868e9d1ce9c8a885c28540988960c916704c11a6c73a99441	60779	34311	555	34264	554	47	1	0	0	32681	9	0	0	269	0	0	0	0	0	0	coral_field	Cnidaria	Anthozoa	Scleractinia	Pocilloporidae	Pocillopora	acuta	999.00000000	999.00000000	20180905.0	NoData
299	HP175	HP175_S34_L001_R1_001.fastq.gz	86edf1e18297dcc055d06284c455133b53499c725724a48231cf7a7cfa9c99a0	HP175_S34_L001_R2_001.fastq.gz	24b931f3c91553ecdc80f94c82d856cb34c3baddc1883f815a21209952b5526e	47111	24284	418	24240	417	44	1	0	0	23004	9	0	0	187	0	0	0	0	0	0	coral_field	Cnidaria	Anthozoa	Scleractinia	Pocilloporidae	Pocillopora	acuta	999.00000000	999.00000000	20180905.0	NoData
477	HP353	HP353_S235_L001_R1_001.fastq.gz	e0ce293f99e43294c4ea8acc813c923aa9d58e5ef78ff3c0083a4ef022f74200	HP353_S235_L001_R2_001.fastq.gz	6602666c6f64ae714bc471959f17aa24623ba99ba464bd3c5369fabc558fbac2	40746	22267	431	22231	429	11	1	25	1	20832	16	0	0	267	11	0	0	0	0	0	coral_field	Cnidaria	Anthozoa	Scleractinia	Pocilloporidae	Pocillopora	acuta	999.00000000	999.00000000	NoData	NoData
230	HP106	HP106_S61_L001_R1_001.fastq.gz	e6924b5cdf9812b7df3bfbb86ab3b7335387132197a535276c50c198dc2e8ed3	HP106_S61_L001_R2_001.fastq.gz	5c1b4d0c1177a28773cbbc503fc2ac62669b5601ad67276667d48d84c045b137	55993	26688	466	26638	465	50	1	0	0	25343	10	0	0	271	0	0	0	0	0	0	coral_field	Cnidaria	Anthozoa	Scleractinia	Pocilloporidae	Pocillopora	acuta	999.00000000	999.00000000	20180905.0	NoData
353	HP229	HP229_S101_L001_R1_001.fastq.gz	380e57171cf71abcd4efa735b790b40472b032e572e0d91cf065f250c9d08bb5	HP229_S101_L001_R2_001.fastq.gz	6907bba774486a923e96397fc5ec3f3bac25e2e3a41a9bd349bd5656d1643fc8	47682	23240	390	23196	389	44	1	0	0	22183	11	0	0	228	0	0	0	0	0	0	coral_field	Cnidaria	Anthozoa	Scleractinia	Pocilloporidae	Pocillopora	acuta	999.00000000	999.00000000	20180908.0	NoData
377	HP253	HP253_S104_L001_R1_001.fastq.gz	d6a23b02c49def787ea1231b0d232b683fe41bcd26c32465a993729f8697e2ae	HP253_S104_L001_R2_001.fastq.gz	b0977d4015004d959706c615894cf105ee716f7a9db92b93fd05bdeaa0745b8b	39230	21227	426	21173	425	54	1	0	0	19615	12	0	0	269	0	0	0	0	0	0	coral_field	Cnidaria	Anthozoa	Scleractinia	Pocilloporidae	Pocillopora	acuta	999.00000000	999.00000000	20180908.0	NoData
246	HP122	HP122_S63_L001_R1_001.fastq.gz	5a3936f2f7c716c9a5d8f16ca38f37ea9465779220cd9c211820f5547c85213f	HP122_S63_L001_R2_001.fastq.gz	26dcaba4587f044b751524c279dad069b5c43254b11e76d875d163f56c97526a	47281	22023	407	22023	407	0	0	0	0	20733	11	0	0	264	0	0	0	0	0	0	coral_field	Cnidaria	Anthozoa	Scleractinia	Pocilloporidae	Pocillopora	acuta	999.00000000	999.00000000	20180906.0	NoData
249	HP125	HP125_S4_L001_R1_001.fastq.gz	34b7fcd7485fc59404b31eade5a3b11ccc4c5d236dc9b92d6a7047f0e0abd7ff	HP125_S4_L001_R2_001.fastq.gz	eccd187d556d11a74fc58dd19ad383d8dc0a538baf128fca18726c9c9eddbba8	42977	23814	414	23571	413	0	0	243	1	22439	12	0	0	559	0	0	0	0	0	0	coral_field	Cnidaria	Anthozoa	Scleractinia	Pocilloporidae	Pocillopora	acuta	999.00000000	999.00000000	20180908.0	NoData
339	HP215	HP215_S123_L001_R1_001.fastq.gz	3a6bede39117f533e9ad68d873ff3024ce7d9189b2c98edf86aadf0c66b6cb16	HP215_S123_L001_R2_001.fastq.gz	30063383b02d8fcf45f73c0fd323cfb820e0119d4844b10318da2ea500a3c2bc	41879	21860	407	21761	406	99	1	0	0	20499	12	0	0	256	0	0	0	0	0	0	coral_field	Cnidaria	Anthozoa	Scleractinia	Pocilloporidae	Pocillopora	acuta	999.00000000	999.00000000	20180910.0	NoData
460	HP336	HP336_S225_L001_R1_001.fastq.gz	23bd5c75357e1fe4e7a5861fa021fd5ba1c028af44baebd8591cb1c27b3aef45	HP336_S225_L001_R2_001.fastq.gz	108ad336992eda5fa3b33d7d16bebf6105d499279643f85e608042f93de3956d	36281	17877	345	17810	344	67	1	0	0	16627	12	0	0	494	0	0	0	0	0	0	coral_field	Cnidaria	Anthozoa	Scleractinia	Pocilloporidae	Pocillopora	acuta	999.00000000	999.00000000	20180905.0	NoData
261	HP137	HP137_S53_L001_R1_001.fastq.gz	cc69f37ead5b99eb097c51772715a784505b6bc088e1f65ee22f9be671d55b74	HP137_S53_L001_R2_001.fastq.gz	259bc27e4a08f16b3f89e84372380402ece27fcf882a999d6e8efc231ec5e0ba	43917	21652	391	21617	390	35	1	0	0	20134	12	0	0	488	0	0	0	0	0	0	coral_field	Cnidaria	Anthozoa	Scleractinia	Pocilloporidae	Pocillopora	acuta	999.00000000	999.00000000	20180905.0	NoData
269	HP145	HP145_S54_L001_R1_001.fastq.gz	fb72f370ca4dc148f12ff12f48a687314d0e9745b00a1069126c3d5ac635f1b5	HP145_S54_L001_R2_001.fastq.gz	3cdc282d687a976dde852eec8bb1c8d764184b3d29a1326f2f01c7056f36ddec	51410	26650	477	26650	477	0	0	0	0	24975	13	0	0	364	0	0	0	0	0	0	coral_field	Cnidaria	Anthozoa	Scleractinia	Pocilloporidae	Pocillopora	acuta	999.00000000	999.00000000	20180910.0	NoData
285	HP161	HP161_S56_L001_R1_001.fastq.gz	c2786ff390b38dd70730df41b04e8ae75194dac18315fb541e2fba6eb851a8a1	HP161_S56_L001_R2_001.fastq.gz	1ee91bcf6c7eb40725b5cbcee3d0dee333076391084b0744fe19771c88be2393	63791	32045	535	31919	534	126	1	0	0	30060	12	0	0	294	0	0	0	0	0	0	coral_field	Cnidaria	Anthozoa	Scleractinia	Pocilloporidae	Pocillopora	acuta	999.00000000	999.00000000	20180905.0	NoData
370	HP246	HP246_S115_L001_R1_001.fastq.gz	b6ea251216e0b497bfd8f8828042955c9922789c88f7b565807686fcebe71657	HP246_S115_L001_R2_001.fastq.gz	38c44d7aed87f860ac5e5449989e5fd0474e89f4a0cf39e68683fa4dc2889dd1	34735	18348	305	18348	305	0	0	0	0	17481	16	0	0	450	0	0	0	0	0	0	coral_field	Cnidaria	Anthozoa	Scleractinia	Pocilloporidae	Pocillopora	acuta	999.00000000	999.00000000	20180905.0	NoData
345	HP221	HP221_S100_L001_R1_001.fastq.gz	715db28a7267a74698f718b1ef57d86e1d9aaed1ad9de1ae5dbbc9a5a1a96074	HP221_S100_L001_R2_001.fastq.gz	280e9817fb207324025d2b56fa2f74875484d3b3eec89602b1ee8041d219f27b	35591	19775	348	19738	347	37	1	0	0	18525	12	0	0	274	0	0	0	0	0	0	coral_field	Cnidaria	Anthozoa	Scleractinia	Pocilloporidae	Pocillopora	acuta	999.00000000	999.00000000	20180910.0	NoData
247	HP123	HP123_S75_L001_R1_001.fastq.gz	60cbdc6623d76b2ab404f047f5c323e30d943bf9d073b4f1d3d9ae75b14fed88	HP123_S75_L001_R2_001.fastq.gz	c4c9e791ce6d2065812de901578598e53ba3108541cd106f4dcc4b4c0673c569	44656	17099	334	17099	334	0	0	0	0	16046	13	0	0	319	0	0	0	0	0	0	coral_field	Cnidaria	Anthozoa	Scleractinia	Pocilloporidae	Pocillopora	acuta	999.00000000	999.00000000	20180906.0	NoData
390	HP266	HP266_S165_L001_R1_001.fastq.gz	5f4f53f4e81472fd9a98c5be746440726e057f19f392eaaab48cbca117dfc2fb	HP266_S165_L001_R2_001.fastq.gz	5a8591aeac4bdc75eda47e73fc240c3c23ae55060ef17bd7b046f3347f723a89	38967	19264	350	19264	350	0	0	0	0	18092	15	0	0	375	0	0	0	0	0	0	coral_field	Cnidaria	Anthozoa	Scleractinia	Pocilloporidae	Pocillopora	acuta	999.00000000	999.00000000	20180905.0	NoData
380	HP256	HP256_S140_L001_R1_001.fastq.gz	299ea44212cae75378ccbd881def15196ce0b298a9f4a8c61135cb6d858afd77	HP256_S140_L001_R2_001.fastq.gz	70efa2184ec54d6e89cf6bf6e3855e0f544e8c80d0dd2ddfaca3e070e7326c8f	36819	19959	333	19959	333	0	0	0	0	18643	12	0	0	341	0	0	0	0	0	0	coral_field	Cnidaria	Anthozoa	Scleractinia	Pocilloporidae	Pocillopora	acuta	999.00000000	999.00000000	20180907.0	NoData
437	HP313	HP313_S231_L001_R1_001.fastq.gz	245466e3838b459d6b1e719466258e2699881d8ace75bfe75f170032a6bc8be1	HP313_S231_L001_R2_001.fastq.gz	5262a008efcba748c035e20e2accd4184ce4de7ae40753d4bbc9ddb82088c00f	36923	19105	344	19069	343	36	1	0	0	17865	15	0	0	229	0	0	0	0	0	0	coral_field	Cnidaria	Anthozoa	Scleractinia	Pocilloporidae	Pocillopora	acuta	999.00000000	999.00000000	20180908.0	NoData
287	HP163	HP163_S80_L001_R1_001.fastq.gz	3e2b5984572e07e6754a80745e36fa272ec0d9a8f3ad52a59c5ebc82588a7044	HP163_S80_L001_R2_001.fastq.gz	e707d74b02f37613219d6082d6644282ec0863d7887b9865bac384fcd1e34afc	71198	39143	615	38953	614	0	0	190	1	36743	13	0	0	1248	0	0	0	0	0	0	coral_field	Cnidaria	Anthozoa	Scleractinia	Pocilloporidae	Pocillopora	acuta	999.00000000	999.00000000	20180905.0	NoData
301	HP177	HP177_S58_L001_R1_001.fastq.gz	a7b49925e81c01c3aebb5fcddaef147869c813c3865ba367414072840d296c32	HP177_S58_L001_R2_001.fastq.gz	29f42496e66b3455bc9cbdde3d1797d5bd68de984c27b0e12c87bfed462bceab	66258	36046	586	36046	586	0	0	0	0	33843	14	0	0	1127	0	0	0	0	0	0	coral_field	Cnidaria	Anthozoa	Scleractinia	Pocilloporidae	Pocillopora	acuta	999.00000000	999.00000000	20180905.0	NoData
410	HP286	HP286_S120_L001_R1_001.fastq.gz	d178566df87b60289356f6b2e559ade7eed7cc829eb43813a990126c87bda0f7	HP286_S120_L001_R2_001.fastq.gz	05035736f304b1e88e61922a23ce2d0956682144356fe65b54723ee740b1dec4	45873	23556	434	23548	432	4	1	4	1	22109	22	0	0	417	14	0	0	0	0	0	coral_field	Cnidaria	Anthozoa	Scleractinia	Pocilloporidae	Pocillopora	acuta	999.00000000	999.00000000	20180905.0	NoData
397	HP273	HP273_S154_L001_R1_001.fastq.gz	131b6c031b05b715d83d357fc87fe1faa236dcc33e9647ded2a42a4e56d05564	HP273_S154_L001_R2_001.fastq.gz	677ba4ead2bfb2f899c4de5089fd88080626a5fd777a1dd490495377f9d88f6f	31067	15820	345	15816	344	0	0	4	1	14979	27	0	0	0	89	0	0	0	0	0	coral_field	Cnidaria	Anthozoa	Scleractinia	Pocilloporidae	Pocillopora	acuta	999.00000000	999.00000000	20180908.0	NoData
384	HP260	HP260_S188_L001_R1_001.fastq.gz	8437798bf810659259d5129fe230852fd83f64ae05ebf432a0a2237ced0b30ed	HP260_S188_L001_R2_001.fastq.gz	51dfcb4f5ef11f5b3da5de93286b6a42b788bc653232a95a6f9bbf888aad4240	33941	17212	313	17212	313	0	0	0	0	16252	14	0	0	558	0	0	0	0	0	0	coral_field	Cnidaria	Anthozoa	Scleractinia	Pocilloporidae	Pocillopora	acuta	999.00000000	999.00000000	20180905.0	NoData
367	HP243	HP243_S174_L001_R1_001.fastq.gz	93776371547284b7104b9d22de8ee5d4c3cd52456fa3f6d04bc1aa0bc25d4945	HP243_S174_L001_R2_001.fastq.gz	dcc0b40bd5f52994bf69a210190d7bada7152ef379b960719bcd1b12b822fd05	34100	17087	304	17087	304	0	0	0	0	16113	16	0	0	489	0	0	0	0	0	0	coral_field	Cnidaria	Anthozoa	Scleractinia	Pocilloporidae	Pocillopora	acuta	999.00000000	999.00000000	20180905.0	NoData
311	HP187	HP187_S83_L001_R1_001.fastq.gz	12e6dfb1b2106dda83d5199bc243733535ac18e17107d2bd76fb69fe188e4823	HP187_S83_L001_R2_001.fastq.gz	d3ff32e00d3ad91b812b156bb3c91ffff45dd0d6509c480d973409f2ae579ddb	70441	38857	621	38857	621	0	0	0	0	36924	12	0	0	2795	0	0	0	0	0	0	coral_field	Cnidaria	Anthozoa	Scleractinia	Pocilloporidae	Pocillopora	acuta	999.00000000	999.00000000	20180905.0	NoData
319	HP195	HP195_S84_L001_R1_001.fastq.gz	5a59350a999574c4e9cfcdce5dad3048a0e5a20b94afe18b99642b791a04077e	HP195_S84_L001_R2_001.fastq.gz	fed24e0c3771a328dbabc9e618b759c6bfc6da213db7dc13f0d7eabe0f761632	70371	32762	534	32762	534	0	0	0	0	30698	12	0	0	2538	0	0	0	0	0	0	coral_field	Cnidaria	Anthozoa	Scleractinia	Pocilloporidae	Pocillopora	acuta	999.00000000	999.00000000	20180908.0	NoData
400	HP276	HP276_S190_L001_R1_001.fastq.gz	7b042723a1c4c8aa250dd0fe11b75013f13e22858cff6716a2d86a7bb4a8dc1f	HP276_S190_L001_R2_001.fastq.gz	1481c7ffcc329b9a1e804d9139fd82039b61c1df15550a0a4cd20964e79363ce	24644	12212	233	12212	233	0	0	0	0	11550	21	0	0	622	0	0	0	0	0	0	coral_field	Cnidaria	Anthozoa	Scleractinia	Pocilloporidae	Pocillopora	acuta	999.00000000	999.00000000	20180905.0	NoData
403	HP279	HP279_S131_L001_R1_001.fastq.gz	f103dc0c26c5c4b2d7af83fc9f74aeba45586938b3db1c535c72e0cb47bbb884	HP279_S131_L001_R2_001.fastq.gz	147bae0e7ab2333b772e6839fd25709e60956a31aca01b882555d3c8470348c3	43039	22621	385	22621	385	0	0	0	0	21466	18	0	0	3210	0	0	0	0	0	0	coral_field	Cnidaria	Anthozoa	Scleractinia	Pocilloporidae	Pocillopora	acuta	999.00000000	999.00000000	20180908.0	NoData
479	HP355	HP355_S253_L001_R1_001.fastq.gz	5435b2eb520f594ecaae5ba3bef28104fd070c686a86a669be65c657e27ff5fa	HP355_S253_L001_R2_001.fastq.gz	d0373fd5c6353d2b9a6be6259f52f22f3d05a7d4a9079d6ae99e64887c6a1858	48982	825	39	821	38	4	1	0	0	800	18	0	0	64	0	0	0	0	0	0	coral_field	NoData	NoData	NoData	NoData	NoData	NoData	999.00000000	999.00000000	NoData	NoData
478	HP354	HP354_S244_L001_R1_001.fastq.gz	46ea7ac190e5feb7937d11be343803e3f6fecef34d62f2ec90be49dd35cf5803	HP354_S244_L001_R2_001.fastq.gz	b1b500fd4e72632431371c6083c193f7fad5ccfb55852c78fbe41e70b51e42cf	36616	16691	446	16649	442	30	3	12	1	15232	46	0	0	1611	234	0	0	0	0	0	coral_field	NoData	NoData	NoData	NoData	NoData	NoData	999.00000000	999.00000000	NoData	NoData
358	HP234	HP234_S161_L001_R1_001.fastq.gz	ce2be46f5463314222740212239315980f2b940fc4aae1c1db56c9e0e73dd770	HP234_S161_L001_R2_001.fastq.gz	bd6ae6713811b3f266351a5c7ae4068ba67050d3256be628e338c0894e14e2c9	46394	23596	446	23596	446	0	0	0	0	21969	25	0	0	2504	0	0	0	0	0	0	coral_field	Cnidaria	Anthozoa	Scleractinia	Pocilloporidae	Pocillopora	acuta	999.00000000	999.00000000	20180907.0	NoData
364	HP240	HP240_S138_L001_R1_001.fastq.gz	ee67baeacdd8e00e2bd0305a458367135a6d25d88b84c097267fcbc0472321eb	HP240_S138_L001_R2_001.fastq.gz	0560299d4373ee31a35968ea68216be5f6b35d0756a7922b44dcff311a487458	33042	15594	300	15594	300	0	0	0	0	14320	24	0	0	1958	0	0	0	0	0	0	coral_field	Cnidaria	Anthozoa	Scleractinia	Pocilloporidae	Pocillopora	acuta	999.00000000	999.00000000	20180907.0	NoData
360	HP236	HP236_S185_L001_R1_001.fastq.gz	20c4ad307055718af9cdeefa46602eeea1472d863ca5833585c0a126005eba60	HP236_S185_L001_R2_001.fastq.gz	e7b51513976f3f05747bf0838ea67c03b57290706bf8c33013ce0337b862ee37	35716	18111	250	18111	250	0	0	0	0	17373	8	0	0	0	700	0	0	0	0	0	coral_field	Cnidaria	Anthozoa	Scleractinia	Acroporidae	Montipora	capitata	999.00000000	999.00000000	20180904.0	NoData
259	HP135	HP135_S29_L001_R1_001.fastq.gz	b9c113dc08a64196791e62138c1cb98ffb150eda78e21323a3b03e6bfc4f6cad	HP135_S29_L001_R2_001.fastq.gz	2a57e4b7bfca4f7a5cd3bf006016b980941f8afe1abe5847e0c69317758016c6	55890	26216	379	26216	379	0	0	0	0	25054	10	0	0	19	1035	0	0	0	0	0	coral_field	Cnidaria	Anthozoa	Scleractinia	Acroporidae	Montipora	capitata	999.00000000	999.00000000	20180907.0	NoData
329	HP205	HP205_S98_L001_R1_001.fastq.gz	2c7c25779c55c90384ee5f0ef5c0259ab8d716ffdd53a33d7e8985120323cdc5	HP205_S98_L001_R2_001.fastq.gz	13e62580dcd0eec967fa0e375010dc39140c7277695f7244c0fd4475ffdccae3	27635	14007	198	14007	198	0	0	0	0	13340	10	0	0	0	571	0	0	0	0	0	coral_field	Cnidaria	Anthozoa	Scleractinia	Acroporidae	Montipora	capitata	999.00000000	999.00000000	20180904.0	NoData
356	HP232	HP232_S137_L001_R1_001.fastq.gz	d5a67f0d73a971eddc3a32bb6c226c9bc619054e60c0cb3f236a4f69c5106908	HP232_S137_L001_R2_001.fastq.gz	00ba051e7b6c879375d33fe17553d8a362fa70d4eacd7ac9f496f74f828f634d	27703	12102	197	12102	197	0	0	0	0	11634	9	0	0	0	491	0	0	0	0	0	coral_field	Cnidaria	Anthozoa	Scleractinia	Acroporidae	Montipora	capitata	999.00000000	999.00000000	20180904.0	NoData
225	HP101	HP101_S1_L001_R1_001.fastq.gz	95420a22771ad96d774f26f3afeaaf0b389bd2b0d924c3075aa55994ada20b31	HP101_S1_L001_R2_001.fastq.gz	b42e02f80b7f1e5eeb0a14441ccd92dca234494bde04f2b502fecec8af3a20ec	63180	19738	278	19738	278	0	0	0	0	18943	8	0	0	0	746	0	0	0	0	0	coral_field	Cnidaria	Anthozoa	Scleractinia	Acroporidae	Montipora	capitata	999.00000000	999.00000000	20180904.0	NoData
368	HP244	HP244_S186_L001_R1_001.fastq.gz	1d4ce3207874299eb30ba3ac78b6c4608ca4a69e82d9842978713197cc602f54	HP244_S186_L001_R2_001.fastq.gz	99089dc09f531943a60252c88b1e60b6e4955cadfde761159ada1d886c3b6246	37941	17270	258	17270	258	0	0	0	0	16450	14	0	0	29	631	0	0	0	0	0	coral_field	Cnidaria	Anthozoa	Scleractinia	Acroporidae	Montipora	capitata	999.00000000	999.00000000	20180908.0	NoData
265	HP141	HP141_S6_L001_R1_001.fastq.gz	67b61bdac6d7411b86dca7ded288bc3c72cbefab63b8a9d69ab7f0a2b533317d	HP141_S6_L001_R2_001.fastq.gz	ba1ce340d98d59e01a79f915cdd579dddeb9aa0e8a494ea68d7912c6d4840db0	64378	29725	450	29725	450	0	0	0	0	28369	13	0	0	15	1187	0	0	0	0	0	coral_field	Cnidaria	Anthozoa	Scleractinia	Acroporidae	Montipora	capitata	999.00000000	999.00000000	20180910.0	NoData
365	HP241	HP241_S150_L001_R1_001.fastq.gz	a8760ad9d9867af57748e02c4ba0e82af8416f6f54f2cc9db81e8e30faa0bba3	HP241_S150_L001_R2_001.fastq.gz	883523e9e6ed31b80dddaa99b63e936685eed7fc600f7cb337b64bb461f3f687	43961	20142	314	20142	314	0	0	0	0	19223	10	0	0	0	819	0	0	0	0	0	coral_field	Cnidaria	Anthozoa	Scleractinia	Acroporidae	Montipora	capitata	999.00000000	999.00000000	20180910.0	NoData
276	HP152	HP152_S43_L001_R1_001.fastq.gz	28e245ad9e0553ac1acaf78b38bffcc9e625d2d12dcec1ef22f493411273e662	HP152_S43_L001_R2_001.fastq.gz	7089c9676d9b6d8d5c7f80da354667bd3995f7e1481fe57a3bb34745b608bc39	47845	21626	331	21626	331	0	0	0	0	20743	11	0	0	0	901	0	0	0	0	0	coral_field	Cnidaria	Anthozoa	Scleractinia	Acroporidae	Montipora	capitata	999.00000000	999.00000000	20180907.0	NoData
282	HP158	HP158_S20_L001_R1_001.fastq.gz	652bdb544989a03709b7763e5f7e420b3d864aa9e5b81bde28e590147185e889	HP158_S20_L001_R2_001.fastq.gz	90e0a8810fe552efbb56987baf2bfbc9e9a3de7a81daa0894fea121110364410	65889	31955	482	31955	482	0	0	0	0	30533	13	0	0	23	1362	0	0	0	0	0	coral_field	Cnidaria	Anthozoa	Scleractinia	Acroporidae	Montipora	capitata	999.00000000	999.00000000	20180907.0	NoData
351	HP227	HP227_S172_L001_R1_001.fastq.gz	7bd39c4fac5db41bd23b60c0e7331c5c9a87b96111b1595c8d121a705d81e273	HP227_S172_L001_R2_001.fastq.gz	7f8a3ee74da54baf4b2329a14269ae177129eea141e917d9af17787374027c6a	36589	17991	246	17991	246	0	0	0	0	17235	10	0	0	0	798	0	0	0	0	0	coral_field	Cnidaria	Anthozoa	Scleractinia	Acroporidae	Montipora	capitata	999.00000000	999.00000000	20180906.0	NoData
