"Sample.ID","TA","Mass","Tank","Type"
"20180916_Tank5",2156.78811672919,59.15,"TANK5","TANK"
"20180916_Tank4",2150.01316406556,59.57,"TANK4","TANK"
"20180916_Tank10",2157.65081022375,59.18,"TANK10","TANK"
"20180916_Tank3",2136.98759042718,59.12,"TANK3","TANK"
"20180916_Tank11",2135.76758044381,59.6,"TANK11","TANK"
"20180916_Tank2",2153.03913889863,59.62,"TANK2","TANK"
