"Sample.ID","TA","Mass","Tank","Type"
"20180916_JUNK2",2176.26004903296,59.51,"Junk2","Junk"
"20180916_CRM1",2232.94651545781,59.04,"CRM1","CRM"
"20180916_CRM2",2232.94858442272,59.25,"CRM2","CRM"
