Titration report,,,,, ,
Method,,,,,,
Method ID,,000,,"Release state
",Released,
Name,,URIBioMin,,Modified by,SystemInternal,
Modified on,,5/29/2018 11:13:39 AM,,,,
Titration (EP) [1],,"Scope 1/1, Sample 1/3",,,,
Measured Values,,"Scope 1/1, Sample 1/3",,,,
Time,V,Meas. value,dV,Temp.,dE,EP
[s],[mL],[mV],[mL],[°C],[mV],
0,0.0000,-63.7,,26.7,,
1,0.0010,-63.9,0.0010,26.7,-0.2,
2,0.0025,-64.0,0.0015,26.7,-0.1,
3,0.0050,-64.1,0.0025,26.7,-0.1,
4,0.0085,-64.2,0.0035,26.7,-0.1,
5,0.0150,-64.1,0.0065,26.7,0.1,
6,0.0230,-63.8,0.0080,26.7,0.3,
7,0.0315,-63.3,0.0085,26.7,0.5,
8,0.0400,-62.7,0.0085,26.6,0.6,
9,0.0480,-62.1,0.0080,26.6,0.6,
10,0.0560,-61.4,0.0080,26.6,0.7,
11,0.0645,-60.8,0.0085,26.6,0.6,
12,0.0730,-60.0,0.0085,26.6,0.8,
13,0.0815,-59.2,0.0085,26.6,0.8,
14,0.0900,-58.2,0.0085,26.6,1.0,
15,0.0975,-57.1,0.0075,26.6,1.1,
16,0.1060,-56.0,0.0085,26.6,1.1,
17,0.1145,-54.7,0.0085,26.6,1.3,
18,0.1230,-53.6,0.0085,26.6,1.1,
19,0.1315,-52.4,0.0085,26.6,1.2,
20,0.1400,-51.1,0.0085,26.6,1.3,
21,0.1485,-49.8,0.0085,26.6,1.3,
22,0.1560,-48.1,0.0075,26.6,1.7,
23,0.1645,-46.4,0.0085,26.6,1.7,
24,0.1730,-44.7,0.0085,26.6,1.7,
25,0.1815,-43.0,0.0085,26.6,1.7,
26,0.1900,-41.2,0.0085,26.6,1.8,
27,0.1985,-39.2,0.0085,26.6,2.0,
28,0.2060,-37.3,0.0075,26.6,1.9,
29,0.2145,-35.3,0.0085,26.6,2.0,
30,0.2230,-33.5,0.0085,26.6,1.8,
31,0.2315,-31.7,0.0085,26.6,1.8,
32,0.2400,-30.2,0.0085,26.6,1.5,
33,0.2485,-28.5,0.0085,26.6,1.7,
34,0.2570,-26.9,0.0085,26.6,1.6,
35,0.2645,-25.6,0.0075,26.6,1.3,
36,0.2730,-24.2,0.0085,26.6,1.4,
37,0.2815,-23.0,0.0085,26.6,1.2,
38,0.2900,-21.8,0.0085,26.6,1.2,
39,0.2985,-20.7,0.0085,26.6,1.1,
40,0.3070,-19.3,0.0085,26.6,1.4,
41,0.3155,-18.4,0.0085,26.6,0.9,
42,0.3230,-17.6,0.0075,26.6,0.8,
43,0.3315,-16.6,0.0085,26.6,1.0,
44,0.3400,-15.7,0.0085,26.6,0.9,
45,0.3485,-14.7,0.0085,26.6,1.0,
46,0.3570,-13.7,0.0085,26.6,1.0,
47,0.3655,-12.8,0.0085,26.6,0.9,
48,0.3735,-11.9,0.0080,26.6,0.9,
49,0.3815,-11.2,0.0080,26.6,0.7,
50,0.3900,-10.3,0.0085,26.6,0.9,
51,0.3985,-9.4,0.0085,26.6,0.9,
52,0.4065,-8.6,0.0080,26.6,0.8,
53,0.4150,-7.9,0.0085,26.6,0.7,
54,0.4235,-7.1,0.0085,26.6,0.8,
55,0.4320,-6.2,0.0085,26.6,0.9,
56,0.4400,-5.5,0.0080,26.6,0.7,
57,0.4480,-4.5,0.0080,26.5,1.0,
58,0.4565,-3.5,0.0085,26.5,1.0,
59,0.4650,-2.4,0.0085,26.5,1.1,
60,0.4735,-1.4,0.0085,26.5,1.0,
61,0.4820,-0.4,0.0085,26.5,1.0,
62,0.4905,-0.9,0.0085,26.5,-0.5,
63,0.4980,-0.3,0.0075,26.5,0.6,
64,0.5065,0.3,0.0085,26.5,0.6,
65,0.5150,1.1,0.0085,26.5,0.8,
66,0.5235,2.8,0.0085,26.5,1.7,
67,0.5320,3.2,0.0085,26.5,0.4,
68,0.5405,3.9,0.0085,26.5,0.7,
69,0.5490,4.6,0.0085,26.5,0.7,
70,0.5565,5.2,0.0075,26.5,0.6,
71,0.5650,5.7,0.0085,26.5,0.5,
72,0.5735,6.3,0.0085,26.5,0.6,
73,0.5820,7.0,0.0085,26.5,0.7,
74,0.5905,7.9,0.0085,26.5,0.9,
75,0.5990,8.7,0.0085,26.5,0.8,
76,0.6075,9.5,0.0085,26.5,0.8,
77,0.6150,10.4,0.0075,26.5,0.9,
78,0.6235,11.3,0.0085,26.5,0.9,
79,0.6320,12.0,0.0085,26.5,0.7,
80,0.6405,12.8,0.0085,26.5,0.8,
81,0.6490,13.6,0.0085,26.5,0.8,
82,0.6575,14.4,0.0085,26.5,0.8,
83,0.6650,15.1,0.0075,26.5,0.7,
84,0.6735,15.8,0.0085,26.5,0.7,
85,0.6820,16.4,0.0085,26.5,0.6,
86,0.6905,17.0,0.0085,26.5,0.6,
87,0.6990,17.8,0.0085,26.5,0.8,
88,0.7075,18.5,0.0085,26.5,0.7,
89,0.7160,19.1,0.0085,26.5,0.6,
90,0.7235,19.9,0.0075,26.5,0.8,
91,0.7320,20.7,0.0085,26.5,0.8,
92,0.7405,21.5,0.0085,26.5,0.8,
93,0.7490,22.3,0.0085,26.5,0.8,
94,0.7575,23.2,0.0085,26.5,0.9,
95,0.7660,23.9,0.0085,26.5,0.7,
96,0.7740,24.4,0.0080,26.5,0.5,
97,0.7820,25.0,0.0080,26.5,0.6,
98,0.7905,25.9,0.0085,26.5,0.9,
99,0.7990,26.6,0.0085,26.5,0.7,
100,0.8070,27.5,0.0080,26.5,0.9,
101,0.8155,28.2,0.0085,26.4,0.7,
102,0.8240,29.0,0.0085,26.4,0.8,
103,0.8325,29.5,0.0085,26.5,0.5,
104,0.8400,30.4,0.0075,26.5,0.9,
105,0.8485,31.2,0.0085,26.5,0.8,
106,0.8570,32.1,0.0085,26.5,0.9,
107,0.8655,33.2,0.0085,26.4,1.1,
108,0.8740,34.0,0.0085,26.4,0.8,
109,0.8825,34.7,0.0085,26.4,0.7,
110,0.8900,35.3,0.0075,26.4,0.6,
111,0.8985,36.0,0.0085,26.4,0.7,
112,0.9070,36.8,0.0085,26.4,0.8,
113,0.9155,37.7,0.0085,26.4,0.9,
114,0.9240,38.7,0.0085,26.4,1.0,
115,0.9325,39.6,0.0085,26.4,0.9,
116,0.9410,40.5,0.0085,26.4,0.9,
117,0.9485,41.3,0.0075,26.4,0.8,
118,0.9570,42.3,0.0085,26.4,1.0,
119,0.9655,43.1,0.0085,26.4,0.8,
120,0.9740,44.1,0.0085,26.4,1.0,
121,0.9825,45.3,0.0085,26.4,1.2,
122,0.9910,46.3,0.0085,26.4,1.0,
123,0.9995,47.2,0.0085,26.4,0.9,
124,1.0070,48.3,0.0075,26.4,1.1,
125,1.0155,49.3,0.0085,26.4,1.0,
126,1.0240,50.2,0.0085,26.4,0.9,
127,1.0325,51.1,0.0085,26.4,0.9,
128,1.0410,52.4,0.0085,26.4,1.3,
129,1.0495,53.7,0.0085,26.4,1.3,
130,1.0580,54.7,0.0085,26.4,1.0,
131,1.0655,56.1,0.0075,26.4,1.4,
132,1.0740,57.3,0.0085,26.4,1.2,
133,1.0825,58.5,0.0085,26.4,1.2,
134,1.0910,59.9,0.0085,26.4,1.4,
135,1.0995,61.1,0.0085,26.4,1.2,
136,1.1080,62.6,0.0085,26.4,1.5,
137,1.1155,64.1,0.0075,26.4,1.5,
138,1.1240,65.5,0.0085,26.4,1.4,
139,1.1325,67.0,0.0085,26.4,1.5,
140,1.1410,68.7,0.0085,26.4,1.7,
141,1.1495,71.3,0.0085,26.4,2.6,
142,1.1580,72.8,0.0085,26.4,1.5,
143,1.1665,75.0,0.0085,26.4,2.2,
144,1.1740,76.7,0.0075,26.4,1.7,
145,1.1825,78.7,0.0085,26.4,2.0,
146,1.1910,81.0,0.0085,26.4,2.3,
147,1.1995,83.4,0.0085,26.4,2.4,
148,1.2075,86.0,0.0080,26.4,2.6,
149,1.2160,89.3,0.0085,26.4,3.3,
150,1.2245,92.1,0.0085,26.4,2.8,
151,1.2325,95.1,0.0080,26.4,3.0,
152,1.2410,98.3,0.0085,26.4,3.2,
153,1.2490,101.6,0.0080,26.4,3.3,
154,1.2575,104.7,0.0085,26.4,3.1,
155,1.2660,108.6,0.0085,26.4,3.9,
156,1.2745,112.5,0.0085,26.3,3.9,
157,1.2830,115.4,0.0085,26.3,2.9,
158,1.2905,118.7,0.0075,26.3,3.3,
