"Sample.ID","TA","Mass","Tank","Type"
"20181114_Tank12",2081.79892755257,59.9,"Tank12","Tank"
"20181114_Tank10",2105.90755419014,59.3,"Tank10","Tank"
"20181114_Tank8",2093.15817696594,59.01,"Tank8","Tank"
