"Sample.ID","TA","Mass","Tank","Type"
"20181027_JUNK",14.4636080223732,59.76,"Junk","Junk"
"20181027_CRM1",2212.2882248801,59.72,"CRM1","CRM"
"20181027_CRM2",2218.55258138765,59.8,"CRM2","CRM"
