"Sample.ID","TA","Mass","Tank","Type"
"20180919_Tank4",2208.58386601082,59.45,"Tank4","Tank"
"20180919_Tank2",2204.25639075322,59.11,"Tank2","Tank"
"20180919_Tank6",2202.52341253823,59.34,"Tank6","Tank"
"20180919_Tank3",2199.86737710831,59.19,"Tank3","Tank"
"20180919_Tank5",2202.37749377046,59.91,"Tank5","Tank"
"20180919_Tank10",2197.78424412129,59.06,"Tank10","Tank"
"20180919_Tank7",2202.32277935108,59.54,"Tank7","Tank"
"20180919_Tank11",2204.8740520173,59.62,"Tank11","Tank"
"20180919_Tank9",2184.77547211492,59.44,"Tank9","Tank"
