sample,mass,salinity,Sample.ID,Type
20180919_CRM_A,59.63,33.441,CRM_A,CRM
20180919_CRM_B,59.42,33.441,CRM_B,CRM
20180919_CRM_C,59.56,33.441,CRM_C,CRM
20180919_CRM_D,59.00,33.441,CRM_D,CRM
20180919_CRM_E,59.30,33.441,CRM_E,CRM
20180919_CRM_F,59.06,33.441,CRM_F,CRM
20180919_CRM_G,59.78,33.441,CRM_G,CRM
20180919_CRM_H,59.81,33.441,CRM_H,CRM
20180919_CRM_I,59.65,33.441,CRM_I,CRM
