"Sample.ID","TA","Mass","Tank","Type"
"20180922_Tank10",2222.57204565675,59.36,"Tank6","Tank"
"20180922_Tank12",2194.02499617238,58.99,"Tank5","Tank"
"20180922_Tank11",2232.4863955064,59.32,"Tank4","Tank"
