sample,sample_uid,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20,PC21,PC22,PC23,PC24,PC25,PC26,PC27,PC28,PC29,PC30,PC31,PC32,PC33,PC34,PC35,PC36,PC37,PC38,PC39,PC40,PC41,PC42,PC43,PC44,PC45,PC46,PC47,PC48,PC49,PC50,PC51,PC52,PC53,PC54,PC55,PC56,PC57,PC58,PC59,PC60,PC61,PC62,PC63,PC64,PC65,PC66,PC67,PC68,PC69,PC70,PC71,PC72,PC73,PC74,PC75,PC76,PC77,PC78,PC79,PC80,PC81,PC82,PC83
HP101,225,-0.030420075903735435,-0.024238848140581443,-0.0041478648156722175,-0.007269485336580639,0.0076750720374067025,0.008167580386704896,-0.005869309759674646,0.001307135469561634,-0.0010793934773692417,0.0034710819446723542,0.001358365140603833,0.00633748467809675,0.005353712029794565,-0.003671577940796919,0.0029809753133028813,0.004554629450646286,-0.0012610210336877912,-0.002159482981588631,-0.0009285709125190355,-0.00011288406622955394,-0.0004340568751188593,-0.0021383902386558403,0.0040073356607472615,-0.000809937455230026,-0.003105369537534006,0.0011988873949454212,0.0013428654503352582,0.0003153348029905874,0.00017015934194606995,0.0007718310627237305,-0.0011530642436749113,0.002079681513464647,-0.002494302636554636,0.0009403423378515969,0.00028235212002115635,-0.00075659656199758,7.375217384155153e-05,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HP104,228,-0.020209148924954144,0.024038343882893613,-0.014047988698680876,0.010309606296183368,-0.00014555796056367075,0.006611471864816125,0.006510574008342887,0.008170303045586637,0.006814062632393544,0.0023757334003915915,0.01127103990509186,0.0025421988651961034,0.004252935571753055,0.004509692538907444,-0.002406816990027564,-0.00043720012685426234,0.0008696779568660506,-0.0010792388183932424,-0.0021991417947512266,0.005072635900260082,0.0011084743187781722,0.0014049177726819886,0.00482389083987322,0.003727619585070546,-0.0008910321728829165,0.0015957603491817867,0.003496495864683043,-0.0011531117238624158,-0.0013785337914816558,0.001463172932050422,5.295922936870404e-05,-0.002000050754438626,0.0006922944996279292,1.5573399523275704e-05,0.00032527575900536017,-9.920922848024794e-06,-2.9630425650359375e-06,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HP111,235,-0.030294208154424303,-0.026876606081632226,-0.008042832491343875,-0.0038362958713869123,0.016209766476319148,0.004226850230889299,-0.004394886769940252,-0.0009005802365835445,0.006568215981262027,-0.000917509716158229,-0.006020163307097354,0.0011653854174767692,0.006977806025974733,-0.007843355152113408,0.009281833936452221,0.0011981619574132785,-0.0010407081807713996,0.00028353560477122275,-0.00015287197845014296,0.007278748002484141,-0.0023105722603991683,0.007059126140404383,0.00029699353534044174,0.0006111511005978082,0.00020946518176433025,0.0015236537147113815,0.0033834167266036403,0.001051113951794894,0.0006560275260753537,0.0006574964322230453,0.001122809712151568,7.248486330282299e-05,-0.00028961331221625966,0.00010799079155514444,-0.0008384765411028252,-0.0005670312988688688,-4.487721357215923e-05,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HP115,239,-0.032907712406695634,-0.027424108984985682,-0.0018872210998140497,-0.004820175974791206,0.011794932916701396,0.006752621198698489,-0.004593402053774316,0.0021002062524314697,0.006838297030378146,0.0036718485984145906,-0.0012430904747673004,0.003837035163295102,-0.0008852251723575534,-0.00829546381516864,0.00015143506077056434,0.009886396199293594,0.003044200825816556,-0.007110208719804927,-0.002295315381367743,-0.004675174818113047,0.003187565487758243,0.0038218973158153915,0.0014006818533629643,2.198463673400167e-05,0.003028819541348172,-0.00016425602827866025,-0.003535977892699818,-0.0009630405247861095,0.0009535780358675146,0.000322467785542864,-0.0023377920840899962,-0.002227084363662981,0.001303831365474807,-0.0013740632729503845,0.0002123277655286707,0.0010054418364427613,-1.4457971551999813e-05,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HP116,240,0.06926849358386725,0.03388358421791294,-0.03491045123593993,-0.0220056475834261,0.03346283757285168,0.010001990999780936,0.0019117263389947902,-0.018940982074820964,0.013309177563212255,-0.03081977723573434,-0.01661589142001474,-0.007840976403979627,0.0011707316043603974,0.004744178090355252,0.008127145525899602,0.0018950781533800562,-0.0025956136008806934,-0.0034241155440941987,0.0022344161527403958,0.0038629017733470172,-0.0001324460264162752,-0.00024008402676709085,-0.0024100840335916722,0.00038769681178283814,0.0011201756243394297,0.0010331736228829465,-0.0006486644174334942,-0.00024088135620953488,-0.0006255762362113712,0.0003341982123759655,0.000171427206363389,0.0002372010725937354,-0.0001885601280092992,0.00012182374170916406,8.865324378617233e-05,2.9716167061839102e-05,9.125828416100498e-06,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HP127,251,-0.02798395367705495,-0.03035447695854671,-0.0005571056806669231,-0.023962009421148022,0.007690819621261483,0.014467194082678995,0.0019726514523517044,0.004367598139543802,-0.004705763052974405,0.007686594407264641,-0.003551058201286663,0.0027508850760033943,0.0012901201776984086,0.0077640283923592615,0.004096205389283183,-0.0011848973650570175,-0.003800578191769838,0.0010103896891345329,-0.0009597184225724122,-0.005626736582414864,3.9402680360089806e-05,-0.0018369442302628158,-0.0058784662546063,-0.003475894916892105,-0.0024227704229638244,-0.0014164758481635157,4.747721917204806e-05,-0.00013332266832357038,0.0019847907985138676,0.002888135164305131,0.0006642212141921871,-0.001563672529826124,-0.0015645845103109143,-0.00043144620825713917,-0.00016621263467862503,-6.556076970996108e-05,8.642657291352062e-05,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HP130,254,-0.029205832863685458,-0.028740535670481647,-0.004006604061735825,-0.014850146718025104,0.018746717884830878,-0.0010454447963219034,-0.001400738297334837,-0.0006009435377003024,0.016204311580422598,0.0029073048544624846,-0.004298418806994579,0.0009559448098361247,-0.006817722550709735,-0.0022809231629991153,-0.004351106116429297,-0.007798769764116416,0.0038861057977697924,0.003023296441798344,-0.002104163221160541,-0.006263538268502638,-0.007338853582170586,-0.0007718292284248068,-0.0024388983425319786,0.00018920919228715562,-0.001150494141463366,0.0009096299420666413,-0.0012487779303505383,-0.002599787262075403,-0.003995591482837877,0.0016102205666125855,-0.0025709835130601822,-0.0005505272697538722,0.00048354059766687397,0.0005276972780867923,0.0007321685874160685,-0.0004097945257570778,-4.544361232166726e-05,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HP135,259,-0.029708364772770144,-0.030953797378713194,0.0023625296979779215,-0.020660740193586984,0.017032195715902507,0.008907614878879285,-0.0004025827721955373,0.006657130983535712,0.006589650943105507,0.013310796961325035,-0.0027664537749823395,0.0050987531281006014,-0.005542466377363557,0.006696666409593396,-0.00011590592975090396,0.0029447121133019563,0.0016556146189016573,0.0002374301809898815,-0.0009480675649435504,-0.003132578466853556,-0.00022032459673492676,-0.0008947713228370838,-0.0004801558099272664,0.004558621613778186,0.0017599710902436482,-0.004000047999565468,-0.00011247482439874012,0.0017557077615194014,0.002438371738480341,-0.0022777290662997465,-0.00028670219491098374,0.001772920089569613,0.0017709536055996976,0.0010589701402064886,0.0002371494779793615,-0.0003709897133919331,2.608569927402461e-05,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HP136,260,0.06154496377324621,-0.006403570506686855,-0.040343708992836666,-0.01125273530881126,0.010426420487278876,-0.010178085433951658,0.014083462032731071,-0.002160890897385268,0.007243902878195744,0.01790794952052496,0.00622514229255559,0.0076594597900541544,0.02023652480717728,-0.006102654164751277,-0.015653117672843022,0.0045921708211934,-0.010902042199249647,0.004091820688795893,0.0005187795420866151,0.0017087599148423542,-0.0029704262512165215,0.002047041336559539,0.0015191575263729642,0.0010336484367542496,-0.00011363361587046789,0.0011386173085318823,-0.0010250215319750375,-0.0009964815779344187,0.001037710204950357,-9.76750064282364e-05,-5.004903801821076e-05,-0.00021630982968724716,6.49048212119792e-05,0.0002806377697518819,4.647366428583084e-05,-0.00010623125955955308,-2.5092097672733264e-05,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HP139,263,-0.03351686586964017,-0.005111073743343402,0.007159951606510126,0.011312086392220628,0.0015166534411732242,0.0002824437134432635,0.0006010140415821422,0.0018194855463589273,-0.002460029738450393,-0.0023313413905894317,0.00511357646841254,0.00033802269030224163,0.0002064751479737244,0.00508865775467148,-7.125823349578528e-05,0.0027026041081190245,-0.00586334973939848,0.0010103869216702118,0.0018701415673862542,-0.0007454413026645877,-0.0008643677696544429,-0.001747199266632665,0.002288255552996494,-2.4495072762163206e-05,-0.00045953568158607096,0.0014665876160183601,-0.002584729554783203,-0.0008859274509729162,-0.0005564393949520712,-0.0011424573811227357,-0.0013562657142778649,-0.00079778401441755,-0.0020797076747820853,-0.0007057234506716525,-0.00021018666298159064,-0.0008049421961860382,0.00021881730861873943,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
