sample_uid	sample_name	fastq_fwd_file_name	fastq_fwd_sha256_file_hash	fastq_rev_file_name	fastq_rev_sha256_file_hash	raw_contigs	post_qc_absolute_seqs	post_qc_unique_seqs	post_taxa_id_absolute_symbiodiniaceae_seqs	post_taxa_id_unique_symbiodiniaceae_seqs	size_screening_violation_absolute	size_screening_violation_unique	post_taxa_id_absolute_non_symbiodiniaceae_seqs	post_taxa_id_unique_non_symbiodiniaceae_seqs	post_med_absolute	post_med_unique	noName Clade A	noName Clade B	noName Clade C	noName Clade D	noName Clade E	noName Clade F	noName Clade G	noName Clade H	noName Clade I	sample_type	host_phylum	host_class	host_order	host_family	host_genus	host_species	collection_latitude	collection_longitude	collection_date	collection_depth
355	HP231	HP231_S125_L001_R1_001.fastq.gz	ae530bdbcc99058008e513e2e808861fa4e8d84e0c990698567ccbb6c4526594	HP231_S125_L001_R2_001.fastq.gz	d7b4843370fc091a9b5b4a005698d03e9cb8c8fbaec80dafa01b79904d98263c	1.8259733113220527	1.0387948823772184	0.018709588664190396	1.0387948823772184	0.018709588664190396	0.0	0.0	0.0	0.0	1.0	0.0006878525244187646	0	0	0.005227679185582611	0	0	0	0	0	0	coral_field	Cnidaria	Anthozoa	Scleractinia	Pocilloporidae	Pocillopora	acuta	999.00000000	999.00000000	20180907.0	NoData
244	HP120	HP120_S39_L001_R1_001.fastq.gz	f8b3fc126fd9c4024e3259ca1c022a5700581704212f94031eee3ce8c15b5b79	HP120_S39_L001_R2_001.fastq.gz	74e723c948215e0180dda4e1c3d171d50f14ffd0e64a9967154e5224612a69b6	2.2291634531338373	1.0500796956141705	0.019332613501979536	1.0500796956141705	0.019332613501979536	0.0	0.0	0.0	0.0	1.0	0.00025708262635611086	0	0	0.005552984729291994	0	0	0	0	0	0	coral_field	Cnidaria	Anthozoa	Scleractinia	Pocilloporidae	Pocillopora	acuta	999.00000000	999.00000000	20180905.0	NoData
475	HP351	HP351_S218_L001_R1_001.fastq.gz	b35067fd29c9f64af41035cba11168016a50e63b31a53b8f3ffa18431f6efd91	HP351_S218_L001_R2_001.fastq.gz	323f81711be3366f6f58e915373dbf9d99bb0d4f60ec3f0ddac5fb5384c100d8	1.9991573464072314	1.0643863949747203	0.018614983912976866	1.0643863949747203	0.018614983912976866	0.0	0.0	0.0	0.0	1.0	0.00019151218017465912	0	0	0.005668760533169909	0	0	0	0	0	0	coral_field	Cnidaria	Anthozoa	Scleractinia	Pocilloporidae	Pocillopora	acuta	999.00000000	999.00000000	20180905.0	NoData
369	HP245	HP245_S103_L001_R1_001.fastq.gz	99bf0515c205c09520620cf3762b967b19b581a515563e0a58b3a3281d10fcfd	HP245_S103_L001_R2_001.fastq.gz	80f9de3525306bd173fcb9dc6144596d68c8f25032a4e5903094f8a89446d961	2.1181619256017505	1.0634039600789882	0.020761061002294925	1.0634039600789882	0.020761061002294925	0.0	0.0	0.0	0.0	1.0	0.000266851683834125	0	0	0	0	0	0	0	0	0	coral_field	Cnidaria	Anthozoa	Scleractinia	Pocilloporidae	Pocillopora	acuta	999.00000000	999.00000000	20180905.0	NoData
226	HP102	HP102_S13_L001_R1_001.fastq.gz	523442d68d613f4a441eee405452e968a44f95dcda07738a98b0b41c05080604	HP102_S13_L001_R2_001.fastq.gz	043b1a4271130cfdae233f7b7723505075c297a5ee2039f1b998111e6bf82c5a	2.3766829350387075	1.0488051161225176	0.017923258162234938	1.048089868731067	0.01788118478626725	0.0	0.0	0.00071524739145069	4.207337596768765e-05	1.0	0.0003365870077415012	0	0	0	0	0	0	0	0	0	coral_field	Cnidaria	Anthozoa	Scleractinia	Pocilloporidae	Pocillopora	acuta	999.00000000	999.00000000	20180905.0	NoData
381	HP257	HP257_S152_L001_R1_001.fastq.gz	043fa603ba58283829258136757ea841806d3249ecc8a6c15d8d49721575180e	HP257_S152_L001_R2_001.fastq.gz	303d56cddf0715644904f829337e1e5092db78bdc1921851f379b2807a3aab0d	1.8645887747402634	1.0627430495095478	0.02170758604678159	1.061698299378954	0.02164954437285971	0.0010447501305937664	5.804167392187591e-05	0.0	0.0	1.0	0.00029020836960937953	0	0	0	0	0	0	0	0	0	coral_field	Cnidaria	Anthozoa	Scleractinia	Pocilloporidae	Pocillopora	acuta	999.00000000	999.00000000	20180905.0	NoData
294	HP170	HP170_S69_L001_R1_001.fastq.gz	beeb55481c77cde09f5e2d64d070c5a040d70c3ea3b3b79be5a57a5e625a369e	HP170_S69_L001_R2_001.fastq.gz	c139f536fe68f884410412e2200db135d320b3a2c055ca4285f35aaaa167a34d	2.0473870312108473	1.0557953058440293	0.016482445638555557	1.0552941504023166	0.01645460366957151	0.000501155441712838	2.7841968984046552e-05	0.0	0.0	1.0	0.0001670518139042793	0	0	0	0	0	0	0	0	0	coral_field	Cnidaria	Anthozoa	Scleractinia	Pocilloporidae	Pocillopora	acuta	999.00000000	999.00000000	20180910.0	NoData
408	HP284	HP284_S191_L001_R1_001.fastq.gz	6d9113990e8c406c58f8c874803dbff55d9afbefb8e1353e9c8ea9ff98f7ccdb	HP284_S191_L001_R2_001.fastq.gz	d510c5db4f9cd5523f5092ffcf1f795316ff8512982edf23d1d033e31a73af1b	1.983398250431007	1.0585530936721792	0.018964306238426664	1.0585530936721792	0.018964306238426664	0.0	0.0	0.0	0.0	1.0	0.0006385288295766554	0	0	0	0	0	0	0	0	0	coral_field	Cnidaria	Anthozoa	Scleractinia	Pocilloporidae	Pocillopora	acuta	999.00000000	999.00000000	20180905.0	NoData
317	HP193	HP193_S60_L001_R1_001.fastq.gz	4efce8c09db06c342a744d458417aca19c6ee028530cd5cadaa061c0cba33d3f	HP193_S60_L001_R2_001.fastq.gz	55c504dda506e9abc4496f0fa967b5ee17c05b57a82967d9ff523caee0007cf0	2.230941960038059	1.0725784966698382	0.01967649857278782	1.0725784966698382	0.01967649857278782	0.0	0.0	0.0	0.0	1.0	0.00022835394862036156	0	0	0.004909609895337773	0	0	0	0	0	0	coral_field	Cnidaria	Anthozoa	Scleractinia	Acroporidae	Montipora	capitata	999.00000000	999.00000000	20180905.0	NoData
333	HP209	HP209_S146_L001_R1_001.fastq.gz	e822859c22a8349fd53c976f1f0e01c3a2c8178fb334f6022dea911d61f97436	HP209_S146_L001_R2_001.fastq.gz	bac3cf9d1c8acb265a59641ca8c2629150cd85d237f42ff8d1bacc89e0822beb	1.7942146663283431	1.0527784826186246	0.01867546308043644	1.0527784826186246	0.01867546308043644	0.0	0.0	0.0	0.0	1.0	0.00030449124587668104	0	0	0.006648058868307536	0	0	0	0	0	0	coral_field	Cnidaria	Anthozoa	Scleractinia	Pocilloporidae	Pocillopora	acuta	999.00000000	999.00000000	20180906.0	NoData
386	HP262	HP262_S117_L001_R1_001.fastq.gz	a21c09cebd281f56eb6f5d45812e16bdf42a6552fe16e45d0a6cad64ebf2536d	HP262_S117_L001_R2_001.fastq.gz	8dda5d3693f83430569cad1598e5ac9686d14a1e42d9dfeaec8a00c0f7e38a55	2.0015310929648242	1.0527245603015076	0.01821608040201005	1.0527245603015076	0.01821608040201005	0.0	0.0	0.0	0.0	1.0	0.00023555276381909547	0	0	0.005496231155778895	0	0	0	0	0	0	coral_field	Cnidaria	Anthozoa	Scleractinia	Pocilloporidae	Pocillopora	acuta	999.00000000	999.00000000	20180908.0	NoData
352	HP228	HP228_S184_L001_R1_001.fastq.gz	66972fe7726cab99a642e59449932df4bcd1592adab82a9aa2ae912f6946ea23	HP228_S184_L001_R2_001.fastq.gz	b5f1067184cf58811fbaaec366b979d1b2f5467aa3a0c0d4b13c2055ea4d6265	1.8908585490339045	1.0592872767043384	0.018729493255559605	1.0558694859642728	0.01868392271235873	0.0034177907400656216	4.557054320087495e-05	0.0	0.0	1.0	0.0002734232592052497	0	0	0.007746992344148742	0	0	0	0	0	0	coral_field	Cnidaria	Anthozoa	Scleractinia	Pocilloporidae	Pocillopora	acuta	999.00000000	999.00000000	20180908.0	NoData
395	HP271	HP271_S130_L001_R1_001.fastq.gz	e631922b7bc84ff4582bb669326707cb504a655c6278fd5c7e0969005e74e6f6	HP271_S130_L001_R2_001.fastq.gz	bf6f3f426bbcb67e0f4ea46deddd615534860417280a679cd215ec3a8d5534d1	1.9098786828422878	1.0499611546046734	0.01954222195661268	1.0499611546046734	0.01954222195661268	0.0	0.0	0.0	0.0	1.0	0.000537859319906771	0	0	0.005259068905755095	0	0	0	0	0	0	coral_field	Cnidaria	Anthozoa	Scleractinia	Pocilloporidae	Pocillopora	acuta	999.00000000	999.00000000	20180905.0	NoData
298	HP174	HP174_S22_L001_R1_001.fastq.gz	2e73c5262723afb3badfe89e2009115bfa7ce18ea1262d3bde8533bc430ff3e7	HP174_S22_L001_R2_001.fastq.gz	bbdf8d5c362edb7dcd570d639af673ab931328c4f2b2ef6d4b0c0d673cf833d5	1.8402405054691215	1.0494598817854475	0.01773218289285957	1.0494598817854475	0.01773218289285957	0.0	0.0	0.0	0.0	1.0	0.00027175759222773286	0	0	0.00550309124261159	0	0	0	0	0	0	coral_field	Cnidaria	Anthozoa	Scleractinia	Pocilloporidae	Pocillopora	acuta	999.00000000	999.00000000	20180905.0	NoData
295	HP171	HP171_S81_L001_R1_001.fastq.gz	2d03f0f7f39369b6532990439067e3cf3d408dfb3177b8bc5dfd970e46b1ddbd	HP171_S81_L001_R2_001.fastq.gz	2d4c1398d4abdb1f221abc0314b0fbbc30532a2f4479106397616f55e051809b	2.085107581390109	1.067984679508843	0.016672299200180242	1.0647741354061058	0.016644136532612368	0.003210544102737411	2.816266756787203e-05	0.0	0.0	1.0	0.00019713867297510421	0	0	0.005210093500056325	0	0	0	0	0	0	coral_field	Cnidaria	Anthozoa	Scleractinia	Pocilloporidae	Pocillopora	acuta	999.00000000	999.00000000	20180908.0	NoData
387	HP263	HP263_S129_L001_R1_001.fastq.gz	bc935157df67a0b48aa40012f1d9eacffc2300e2ee26c72fa94e49aa6c38ee07	HP263_S129_L001_R2_001.fastq.gz	d0b3a85f0a22eb8010b0421281dc4b3091296f36956e7942788775ba14c6d542	1.9641887463720626	1.0555191461473645	0.01881846269075929	1.055144649377399	0.018771650594513623	0.0	0.0	0.00037449676996535904	4.681209624566988e-05	1.0	0.00032768467371968916	0	0	0.005711075741971726	0	0	0	0	0	0	coral_field	Cnidaria	Anthozoa	Scleractinia	Pocilloporidae	Pocillopora	acuta	999.00000000	999.00000000	20180906.0	NoData
335	HP211	HP211_S170_L001_R1_001.fastq.gz	d6952546c23342c368d4b0f47cabd5b760527c294d7d428aadd9f2f22996e0f8	HP211_S170_L001_R2_001.fastq.gz	d67d800b9db763febe1e38672b0ec856fdec57e0fcf7a376c7417c4cd1f734c4	1.8488756862450177	1.0586222456193126	0.017597954425810334	1.0586222456193126	0.017597954425810334	0.0	0.0	0.0	0.0	1.0	0.00026321726705271864	0	0	0.006730841543205235	0	0	0	0	0	0	coral_field	Cnidaria	Anthozoa	Scleractinia	Pocilloporidae	Pocillopora	acuta	999.00000000	999.00000000	20180908.0	NoData
433	HP309	HP309_S195_L001_R1_001.fastq.gz	e75ea0fc31061d1986030e8455d0138e0a5e887fcc20ed47b0efa8ec8bfe2be0	HP309_S195_L001_R2_001.fastq.gz	7c053813d08bde157dc1b999d5e44c087f6c89d5502569172fd8b777ff308951	1.927225889550797	1.0526485268072774	0.019535233188429132	1.0526485268072774	0.019535233188429132	0.0	0.0	0.0	0.0	1.0	0.0004293457843610798	0	0	0.005259485858423228	0	0	0	0	0	0	coral_field	Cnidaria	Anthozoa	Scleractinia	Pocilloporidae	Pocillopora	acuta	999.00000000	999.00000000	20180905.0	NoData
436	HP312	HP312_S222_L001_R1_001.fastq.gz	848408c0e540d1a3f231df726a2de55e427d389a522b356e23583ebab258f3d6	HP312_S222_L001_R2_001.fastq.gz	b8d2cb965ca1a29e0f870d4ebd5e046f0f12845b78005229a650595d6f9971aa	1.9820141875663297	1.0593755236552533	0.019102943640730605	1.0593755236552533	0.019102943640730605	0.0	0.0	0.0	0.0	1.0	0.00039099592247109424	0	0	0.006088365078478467	0	0	0	0	0	0	coral_field	Cnidaria	Anthozoa	Scleractinia	Pocilloporidae	Pocillopora	acuta	999.00000000	999.00000000	20180906.0	NoData
258	HP134	HP134_S17_L001_R1_001.fastq.gz	df65a4fe44ac2af33fc35fd5fb03da911e4e0c3e129adbc92f9b68ab96ce35a1	HP134_S17_L001_R2_001.fastq.gz	4957b06e67ad899bd5aeddb654e7ff4a6782eb0ae57555e194f373512c1c347c	1.8144869088503104	1.043416616780617	0.01676171271936734	1.0414001701376856	0.016730205740571536	0.0020164466429314094	3.150697879580327e-05	0.0	0.0	1.0	0.00025205583036642617	0	0	0.010460316960206686	0	0	0	0	0	0	coral_field	Cnidaria	Anthozoa	Scleractinia	Pocilloporidae	Pocillopora	acuta	999.00000000	999.00000000	20180910.0	NoData
229	HP105	HP105_S49_L001_R1_001.fastq.gz	e3b137e12912ea0a50ec24d2e9b8090d6269ec5c6981c6e1e32fe3d54ac19e87	HP105_S49_L001_R2_001.fastq.gz	e55e660c6480412d39e964ad39581fe44b5f19957b7204198ceabaabe2bf14eb	2.0968105065666043	1.058229575302746	0.018454716015691625	1.0561828415486951	0.018420603786457445	0.0020467337540508272	3.4112229234180454e-05	0.0	0.0	1.0	0.00027289783387344363	0	0	0	0	0	0	0	0	0	coral_field	Cnidaria	Anthozoa	Scleractinia	Pocilloporidae	Pocillopora	acuta	999.00000000	999.00000000	20180910.0	NoData
385	HP261	HP261_S105_L001_R1_001.fastq.gz	d2e340a1e1bf0f019044df7fcfea27a40a3502316aa4bc154cf642090606eee8	HP261_S105_L001_R2_001.fastq.gz	7a63653570ccb1944f11569451c247209bc2d63dccb0e747c6eabeb214635ed5	2.1856232541899443	1.0597067039106145	0.01924755586592179	1.0564333100558658	0.01920391061452514	0.0032733938547486034	4.3645251396648046e-05	0.0	0.0	1.0	0.0003928072625698324	0	0	0.0050192039106145255	0	0	0	0	0	0	coral_field	Cnidaria	Anthozoa	Scleractinia	Pocilloporidae	Pocillopora	acuta	999.00000000	999.00000000	20180907.0	NoData
309	HP185	HP185_S59_L001_R1_001.fastq.gz	38ab86fd4a66a704ccacab6bff6b2ec34c3fcd829b8e3c8f719e56c6bc236a44	HP185_S59_L001_R2_001.fastq.gz	cfb32826b9625612d3b520fd63dbc6b8d5497ce3e16b7746cbc1ac27e8d3d84f	1.9415840963250972	1.0533362598770852	0.016649943559513356	1.0533362598770852	0.016649943559513356	0.0	0.0	0.0	0.0	1.0	0.0002508466072996363	0	0	0.006866925874827543	0	0	0	0	0	0	coral_field	Cnidaria	Anthozoa	Scleractinia	Pocilloporidae	Pocillopora	acuta	999.00000000	999.00000000	20180905.0	NoData
243	HP119	HP119_S27_L001_R1_001.fastq.gz	014f42bde64b8d4bdac35b0ea87d0890663194fbc799793a02820b4df98f7661	HP119_S27_L001_R2_001.fastq.gz	98f7535ca77380641c54f7bbd01ffc42ab33496779e738100b117c85717c5c8f	1.8446262075465347	1.0534854757817496	0.017200175031135346	1.0534854757817496	0.017200175031135346	0.0	0.0	0.0	0.0	1.0	0.00023561883604294995	0	0	0.012285839307953818	0	0	0	0	0	0	coral_field	Cnidaria	Anthozoa	Scleractinia	Pocilloporidae	Pocillopora	acuta	999.00000000	999.00000000	20180905.0	NoData
422	HP298	HP298_S237_L001_R1_001.fastq.gz	5ff78e353fb8dfb0449005cc8fb31f858b6db456b04b08e3fa24fcc7cad6b7e5	HP298_S237_L001_R2_001.fastq.gz	e9ef21e79dabd3ee9889c62c8caf7d4a2b5d926e0e350fe21001470e55fde4b4	2.4030902348578493	1.0353522867737948	0.021755253399258344	1.0353522867737948	0.021755253399258344	0.0	0.0	0.0	0.0	1.0	0.0011124845488257107	0	0	0.006304079110012361	0	0	0	0	0	0	coral_field	Cnidaria	Anthozoa	Scleractinia	Pocilloporidae	Pocillopora	acuta	999.00000000	999.00000000	20180906.0	NoData
255	HP131	HP131_S76_L001_R1_001.fastq.gz	a6d33842585e7d685c648d38a6780f32d76640568b704eb5528291b42845c9fc	HP131_S76_L001_R2_001.fastq.gz	70f3dafafb3bced51c474f67e3300b14f07d657e3c1beb9c6a0acf4a957b316a	2.0748708513197935	1.0478734696765974	0.01758545042813672	1.046458141674333	0.017550067228080106	0.0	0.0	0.0014153280022645247	3.538320005661312e-05	1.0	0.00028306560045290494	0	0	0.007218172811549076	0	0	0	0	0	0	coral_field	Cnidaria	Anthozoa	Scleractinia	Pocilloporidae	Pocillopora	acuta	999.00000000	999.00000000	20180905.0	NoData
274	HP150	HP150_S19_L001_R1_001.fastq.gz	660f6513e3498dbf2edd3b2c0ef71764674fa77b54c7f1a0945d4f5463765298	HP150_S19_L001_R2_001.fastq.gz	c613800bb1c107e690f9b23cb79625f81520de0ac1f5ba721a26bdd143517dc9	1.9334611072939645	1.0457093262937114	0.016996347593389506	1.0457093262937114	0.016996347593389506	0.0	0.0	0.0	0.0	1.0	0.000325461975192565	0	0	0.0062199399703467976	0	0	0	0	0	0	coral_field	Cnidaria	Anthozoa	Scleractinia	Pocilloporidae	Pocillopora	acuta	999.00000000	999.00000000	20180908.0	NoData
271	HP147	HP147_S78_L001_R1_001.fastq.gz	ebb7faabc0058215fceffb7d8476201f70ffd6ddb23fb0fd58bb8b10a5045df8	HP147_S78_L001_R2_001.fastq.gz	ec7ec8bf48296b3297a5ec8bfa26ca2f548fea3cb8e93aac984bec94f8c0bdb8	1.9162442674390538	1.058599511894226	0.01676187411162067	1.058599511894226	0.01676187411162067	0.0	0.0	0.0	0.0	1.0	0.0002145519886287446	0	0	0.006061093678762035	0	0	0	0	0	0	coral_field	Cnidaria	Anthozoa	Scleractinia	Pocilloporidae	Pocillopora	acuta	999.00000000	999.00000000	20180906.0	NoData
314	HP190	HP190_S24_L001_R1_001.fastq.gz	724eff18d47cce30dfdd753d6693adccc57ec3878ef03adcd5f4ee577904be87	HP190_S24_L001_R2_001.fastq.gz	148bf7b95109cf4a303a20dffbe2a2c2602825b1403ba9590497bb801ba75391	1.8963221876686627	1.0787221465470713	0.016011719653550593	1.05232722506361	0.015883214680408132	0.00028271094091341335	2.570099462849212e-05	0.026112210542547996	0.00010280397851396849	1.0	0.00025700994628492124	0	0	0.01829910817548639	0	0	0	0	0	0	coral_field	Cnidaria	Anthozoa	Scleractinia	Pocilloporidae	Pocillopora	acuta	999.00000000	999.00000000	20180908.0	NoData
305	HP181	HP181_S11_L001_R1_001.fastq.gz	6049882ff83426eea522dd76c73a4ae10c41b439dce3f2590f7324d83fe4bf3b	HP181_S11_L001_R2_001.fastq.gz	536470f9d112f885e668424024fe61cfddfa1854f237163ace83cb52afbd8e7a	1.798622605816978	1.042208559943249	0.016700165523764483	1.0400508394419485	0.016641049893591865	0.0020690470560416176	2.955781508630882e-05	8.867344525892646e-05	2.955781508630882e-05	1.0	0.0002660203357767794	0	0	0.006295814613383779	0	0	0	0	0	0	coral_field	Cnidaria	Anthozoa	Scleractinia	Pocilloporidae	Pocillopora	acuta	999.00000000	999.00000000	20180908.0	NoData
401	HP277	HP277_S107_L001_R1_001.fastq.gz	60e771d479e6528b79e5f1b76d6d3b8141f802ab4cd1374fe6196b9dfb0ef0ec	HP277_S107_L001_R2_001.fastq.gz	31cf6b5dc43c28d6a4144104308d3f55fc550337ab0cc9adc0ab85b70ef15518	1.942614169010312	1.0744609615642158	0.018682201687424668	1.0563814115441275	0.018615240391053972	0.0	0.0	0.01807955002008839	6.696129637069774e-05	1.0	0.0005356903709655819	0	0	0.016740324092674435	0	0	0	0	0	0	coral_field	Cnidaria	Anthozoa	Scleractinia	Pocilloporidae	Pocillopora	acuta	999.00000000	999.00000000	20180905.0	NoData
248	HP124	HP124_S87_L001_R1_001.fastq.gz	856d4ce403a9fc06750b90ec723f3150c1077d8e36d7a86af1a39a267c8648ad	HP124_S87_L001_R2_001.fastq.gz	0ada01ae2c67f53642794819322969b5b6cf2bb8ea193dfb81188073b8a5e28d	2.1875399769732633	1.0517675152445525	0.01854931559421773	1.0493369152701377	0.018506673489403436	0.002430599974414737	4.2642104814293634e-05	0.0	0.0	1.0	0.0003837789433286427	0	0	0.005117052577715236	0	0	0	0	0	0	coral_field	Cnidaria	Anthozoa	Scleractinia	Pocilloporidae	Pocillopora	acuta	999.00000000	999.00000000	20180910.0	NoData
237	HP113	HP113_S50_L001_R1_001.fastq.gz	5175a627db5f75f47d0a8b269e61bedd14aca761afb40df775e06ed62ea86307	HP113_S50_L001_R2_001.fastq.gz	208737e9ca2b30e4ed80890e779e3b6ba9f59f09e619282ab2f0773127a5ac31	1.9817933881251613	1.049828621973243	0.01787491246821214	1.0460693620314745	0.01783805697858696	0.0037592599417683266	3.685548962517967e-05	0.0	0.0	1.0	0.00040541038587697635	0	0	0.007555375373161833	0	0	0	0	0	0	coral_field	Cnidaria	Anthozoa	Scleractinia	Pocilloporidae	Pocillopora	acuta	999.00000000	999.00000000	20180905.0	NoData
