sample,sample_uid,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20,PC21,PC22,PC23,PC24,PC25,PC26,PC27,PC28,PC29,PC30,PC31,PC32,PC33,PC34,PC35,PC36,PC37,PC38,PC39,PC40,PC41,PC42,PC43,PC44,PC45,PC46,PC47,PC48,PC49,PC50,PC51,PC52,PC53,PC54,PC55,PC56,PC57,PC58,PC59,PC60,PC61,PC62,PC63,PC64,PC65,PC66,PC67,PC68,PC69,PC70,PC71,PC72,PC73,PC74,PC75,PC76,PC77,PC78,PC79,PC80,PC81,PC82,PC83
HP101,61,-0.029761028720364107,-0.025321107678855672,-0.002402062884727715,0.008731279188620567,0.00630370432138289,-0.011573010096547645,0.003744777268443068,-8.215856732514226e-05,0.006807078251666078,0.0016711122008691772,-0.004630331328415008,0.0010234098997065862,0.0004811787965045978,0.0041192512575071736,-0.005704216808046272,0.0032825428805762975,-0.001503316591011094,0.0017186979644869425,0.00385224650651397,9.865571980576142e-05,-0.0038875408079954788,0.0026862090699224564,-0.0009742318947323801,0.0019267737367989013,-0.001114213492649924,-0.001137207248866732,0.000362798284809562,0.0022707186799735164,0.00013985160154759738,0.00017407698353087754,0.0010900484156085466,-0.0016334874273640548,-0.000341105452803996,-0.0003774585494639863,-0.00018146918128259597,0.00027121709195689455,1.8308148335125657e-07,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HP104,64,-0.01947466489578171,0.022830098353259727,-0.015769053493211335,-0.009966275050574345,0.004365469065249437,0.0003241895176092752,0.007829248795850539,-0.005700819541978212,-0.0051086827121691195,0.009054461915337207,-0.006751481170724613,-0.0011765349738727603,0.0012049353644962093,0.0002520141229203814,0.0030265425633799583,-0.000600395538036111,0.0009102065320510964,-0.0015791818823293739,-0.0016361444021294504,0.0008604230784129536,0.0016521851514088226,0.006668360457688046,-0.0015538568772044655,0.0008669954754722558,0.0027130130307769025,0.000532912614345879,-0.0026891905859114085,0.0004589334801939798,0.001955300138131632,-0.0008457121701251225,-0.00011687165197873116,0.0016470082704409896,-0.0005544023299766145,-0.0007214608553817771,-0.00116954052348018,0.0008551111815734661,-3.427752590258682e-06,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HP111,71,-0.029885499873342193,-0.028017384504670315,-0.0018533603463667312,0.005252447289882171,0.018097223185500222,-0.014173460125249789,0.0026799723305546063,-0.00045885528947762566,-0.001635694392567109,-0.004708505579211642,0.0056489188520816936,0.0013900277201857071,0.0012798994190155871,0.005679183019063711,-0.005200853119736723,0.008055396764165522,0.0029616386713932617,-0.003960154438107257,-0.005125667206388556,0.0024268339863752946,0.006827399025623221,0.005231126451841697,0.00016907741891448235,-0.0006664897501246829,0.00012100173398079226,-0.0001547610565036472,-0.0015018638677658088,7.594139239318374e-05,0.0012430231612748383,5.515928443808703e-05,-0.00036240522483352685,-0.001643443494826946,0.00035591143932547367,-0.0015065324060207753,-0.000386089660273771,-6.356220333642188e-05,2.7822034863115303e-05,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HP115,75,-0.03257291457256503,-0.02821383409033218,0.0010131894599832037,0.005396002222420118,0.008782546149067568,-0.012797815323711938,0.0031479348986967084,-0.00321492062091266,-0.0020121548325526006,-0.0011882522490226264,-0.0021012894654556455,-0.004085901598747604,-0.002941340831076413,0.0008877735708588531,-0.010308129191106727,0.0014896413193053644,-0.007342483462084473,0.0016044690153941181,-0.003957504420894868,-0.005247618660694628,-0.003519576280124937,-0.001785498086597386,-0.004638910119659926,-0.0019274039996918435,0.003046529898432195,-0.0009379390752124802,0.0008761936749293259,-0.0005120760587193594,0.0008315046248136688,0.0009873150207218425,-0.0020282799457993356,0.0016430307414811815,0.000480034899234317,0.0018637847072119507,-0.001115755088907972,-0.00041480440736436615,-3.752223937946214e-06,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HP116,76,0.0525278962541664,0.04640572766222801,-0.026360828856646902,0.011202784391829364,0.02762745659326091,-0.043129104721507355,-0.01999878402918105,0.0063118590110748255,-0.021898562308391413,-0.013181009798574698,0.016676073004924595,0.016425271373975883,0.0020994568292965017,0.008084752356743809,0.0006490019937766551,5.088197225152005e-05,0.004837730394511054,0.0063587668648315285,-0.005351783094371127,-0.000708416076420754,-0.0002482917476811654,0.0008108284480971383,0.0013103379467609682,-0.00034492507593331665,-0.0013402664536346883,-0.00028362664895511066,0.0005760300361966981,-0.0001206471547365658,-0.0005818867304290109,-0.00037423333038745954,0.00014340836014740005,0.00033777771898921543,0.00022657432669750732,-0.00012047699673996356,-4.876369709698314e-07,0.00017822077144183116,-3.704759625824777e-05,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HP127,87,-0.027149670237924698,-0.0310444772606511,-0.0019194026208347557,0.025508219828098914,0.002419085270986642,-0.010840912502544814,0.013103091378563716,-0.0034708837390539935,0.01087043338868169,-0.0027275058779919134,-0.00401100672278698,0.0023380554841462486,0.002302889276377128,0.0016818306830278836,0.0011269038783759482,-0.006437256254766462,-0.0017739792642152482,0.00434289440354418,0.002510298939527565,0.0019863906645821,0.000586138515313142,-0.006394090887466178,-0.001095468642031102,0.0014408072965730703,-0.0011414581339557598,0.0006687417089372387,0.0009990823358518423,-0.0018213127564998602,0.00029177217743319887,0.001189949335444488,-0.0009907933162072492,-0.0006459377867556453,-0.0003425218426620739,-0.0013507037313423133,0.00036524921888413553,0.00044560854558011516,0.00012279588436766455,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HP130,90,-0.028272491743144255,-0.029619324689107638,0.0013924838312350278,0.017123671645664154,0.019930778949910168,-0.010219425911234124,0.0024177670521902065,0.0001895341826670062,-0.013348136077908768,-0.00774251070198904,0.004527840755231053,-0.0030980794159609546,-0.0010281600664514366,-0.006941369836730201,0.00592866888601063,3.369050617670039e-05,-0.0025676839275089723,0.0039633169171105565,0.00641243664070476,-0.002176459871628535,0.0032196252225806664,-0.002631012111031717,0.0007580060789909146,-0.0008090930028686947,-0.0011998192018107825,-0.0014852781031657832,0.0018836139166173538,0.0011086685909167155,0.004206354688634807,-0.0006290271826590444,0.00021850219406255295,0.002104984550658245,0.0001718504443158609,0.0010061383572071364,0.0009773887060825187,0.0003228496060579349,-0.0001404404140772944,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HP135,95,-0.02949700707811906,-0.029882547170469245,0.004210658609789683,0.022703988522164043,0.011784523459369613,-0.013900477659104953,0.010961048571131657,-0.006677091997794819,-0.0023768841326874857,-0.00796357190245453,-0.009245090188245821,-0.0017336500403493111,-0.002799195916291511,-0.0006059800999364704,-8.316787176282679e-05,-0.009147106599421794,-0.00014113131626438728,0.0029887446450615465,-0.0005734531801816846,-0.005035233530576221,-0.0007026400515783141,-0.0018785912231210151,0.004185873331402244,0.00041212007703620975,0.0024108883714448965,0.0016367128900345073,-0.003106049887275184,0.0016250960007673492,-0.00042604809320446275,-0.0025426054067887527,0.001803299535699536,-0.0008514002861416791,0.0006202133562420093,-0.0002713457539342476,-0.0002797003272851992,-0.00038794831859509664,-5.208423333427569e-05,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HP136,96,0.061499701834494054,-0.00934754026871356,-0.028976514958076256,0.0052376544507951265,0.032415872688604984,0.016331902774402753,0.019371851741255046,0.0036480628601284378,0.0022815980145734485,0.013959004845731553,-0.000932176923095133,-0.011554134315568728,0.011059966543062258,-0.009119794263449884,-0.013042535991773819,0.008496536344082544,0.008237503934549386,0.000635166154523178,0.0018405185769389603,0.0008469854377077509,0.00032636533278781245,0.0028579836456076968,-0.0006536725116958619,-0.0023597597221664155,0.0019108738358273368,0.0008872920497658993,0.00011218089956278373,-0.00046573904744399595,0.0011236722800027452,-0.0003971307961924166,-2.8939014536818535e-05,-0.00010365037516117282,-0.00020786658439417454,0.00013260113606931067,2.4338074360851576e-05,-0.0003066439976733461,1.2443557344034523e-05,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HP139,99,-0.02219128774064739,0.028139751612221934,-0.007294611848538009,-0.012967425918757098,0.004863403743334127,-0.0005417525891906574,0.006962592686091272,-0.0074554338450838,-0.0015245167655682397,0.010024715969748552,-0.004095344366830219,-0.0006494492530514556,-0.005621201284948349,0.0007653272324759553,-0.006586668162648961,-0.00606456144307822,5.1652710982601785e-05,0.0012325859778477561,0.0064056229637582465,0.0012229213126438367,-0.0010442114933647952,0.0017943301925067302,0.0019834333426338177,0.0019175398226699489,-0.0012445624656962611,0.0009343481095118167,0.0027223418276071413,0.0009508785538442192,0.0002164837077659998,0.004398376069889826,0.0010821605540406616,-0.0008214370600930644,0.0012840809456588222,-0.0006483963033356537,0.0005089419154804409,0.0007028688243350344,3.860905756353229e-05,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
