Titration report,,,,, ,
Method,,,,,,
Method ID,,000,,"Release state
",Released,
Name,,URIBioMin,,Modified by,SystemInternal,
Modified on,,5/29/2018 11:13:39 AM,,,,
Titration (EP) [1],,"Scope 1/1, Sample 1/3",,,,
Measured Values,,"Scope 1/1, Sample 1/3",,,,
Time,V,Meas. value,dV,Temp.,dE,EP
[s],[mL],[mV],[mL],[°C],[mV],
0,0.0000,-57.5,,23.6,,
1,0.0010,-58.4,0.0010,23.6,-0.9,
2,0.0025,-58.5,0.0015,23.6,-0.1,
3,0.0050,-58.6,0.0025,23.6,-0.1,
4,0.0085,-58.7,0.0035,23.6,-0.1,
5,0.0150,-58.7,0.0065,23.6,0.0,
6,0.0230,-58.5,0.0080,23.6,0.2,
7,0.0315,-58.1,0.0085,23.6,0.4,
8,0.0400,-57.7,0.0085,23.6,0.4,
9,0.0480,-57.1,0.0080,23.6,0.6,
10,0.0560,-56.2,0.0080,23.6,0.9,
11,0.0645,-55.4,0.0085,23.6,0.8,
12,0.0730,-54.5,0.0085,23.6,0.9,
13,0.0815,-53.6,0.0085,23.6,0.9,
14,0.0900,-52.8,0.0085,23.6,0.8,
15,0.0985,-51.7,0.0085,23.6,1.1,
16,0.1060,-50.6,0.0075,23.6,1.1,
17,0.1145,-49.2,0.0085,23.6,1.4,
18,0.1230,-47.8,0.0085,23.6,1.4,
19,0.1315,-46.3,0.0085,23.6,1.5,
20,0.1400,-44.8,0.0085,23.6,1.5,
21,0.1485,-43.1,0.0085,23.6,1.7,
22,0.1570,-41.4,0.0085,23.6,1.7,
23,0.1645,-39.7,0.0075,23.6,1.7,
24,0.1730,-37.8,0.0085,23.6,1.9,
25,0.1815,-35.9,0.0085,23.6,1.9,
26,0.1900,-33.8,0.0085,23.6,2.1,
27,0.1985,-31.4,0.0085,23.6,2.4,
28,0.2070,-29.2,0.0085,23.6,2.2,
29,0.2155,-27.2,0.0085,23.6,2.0,
30,0.2230,-25.1,0.0075,23.6,2.1,
31,0.2315,-23.1,0.0085,23.6,2.0,
32,0.2400,-21.3,0.0085,23.6,1.8,
33,0.2485,-19.5,0.0085,23.6,1.8,
34,0.2570,-17.7,0.0085,23.6,1.8,
35,0.2655,-16.3,0.0085,23.6,1.4,
36,0.2740,-15.1,0.0085,23.6,1.2,
37,0.2815,-13.9,0.0075,23.6,1.2,
38,0.2900,-12.6,0.0085,23.6,1.3,
39,0.2985,-11.3,0.0085,23.6,1.3,
40,0.3065,-10.2,0.0080,23.6,1.1,
41,0.3150,-9.2,0.0085,23.6,1.0,
42,0.3235,-8.2,0.0085,23.6,1.0,
43,0.3320,-7.3,0.0085,23.6,0.9,
44,0.3400,-6.4,0.0080,23.6,0.9,
45,0.3485,-5.0,0.0085,23.6,1.4,
46,0.3565,-4.0,0.0080,23.6,1.0,
47,0.3650,-2.7,0.0085,23.6,1.3,
48,0.3735,-1.5,0.0085,23.6,1.2,
49,0.3820,-0.5,0.0085,23.6,1.0,
50,0.3900,-0.7,0.0080,23.6,-0.2,
51,0.3980,0.0,0.0080,23.6,0.7,
52,0.4065,0.6,0.0085,23.6,0.6,
53,0.4150,1.7,0.0085,23.6,1.1,
54,0.4235,3.4,0.0085,23.6,1.7,
55,0.4320,4.2,0.0085,23.6,0.8,
56,0.4405,4.8,0.0085,23.6,0.6,
57,0.4480,5.3,0.0075,23.6,0.5,
58,0.4565,5.8,0.0085,23.6,0.5,
59,0.4650,6.4,0.0085,23.6,0.6,
60,0.4735,7.1,0.0085,23.6,0.7,
61,0.4820,8.1,0.0085,23.6,1.0,
62,0.4905,9.2,0.0085,23.6,1.1,
63,0.4990,10.1,0.0085,23.6,0.9,
64,0.5075,10.9,0.0085,23.6,0.8,
65,0.5150,11.7,0.0075,23.6,0.8,
66,0.5235,12.5,0.0085,23.6,0.8,
67,0.5320,13.3,0.0085,23.6,0.8,
68,0.5405,14.2,0.0085,23.6,0.9,
69,0.5490,15.1,0.0085,23.6,0.9,
70,0.5575,15.9,0.0085,23.6,0.8,
71,0.5650,16.7,0.0075,23.6,0.8,
72,0.5735,17.4,0.0085,23.6,0.7,
73,0.5820,18.1,0.0085,23.6,0.7,
74,0.5905,18.9,0.0085,23.6,0.8,
75,0.5990,19.5,0.0085,23.6,0.6,
76,0.6070,20.4,0.0080,23.6,0.9,
77,0.6155,21.2,0.0085,23.6,0.8,
78,0.6235,22.0,0.0080,23.6,0.8,
79,0.6320,22.8,0.0085,23.5,0.8,
80,0.6405,23.5,0.0085,23.5,0.7,
81,0.6485,24.2,0.0080,23.5,0.7,
82,0.6570,24.9,0.0085,23.5,0.7,
83,0.6655,25.6,0.0085,23.5,0.7,
84,0.6740,26.4,0.0085,23.5,0.8,
85,0.6815,27.2,0.0075,23.5,0.8,
86,0.6900,28.0,0.0085,23.5,0.8,
87,0.6985,28.8,0.0085,23.5,0.8,
88,0.7070,29.6,0.0085,23.5,0.8,
89,0.7155,30.4,0.0085,23.5,0.8,
90,0.7240,31.0,0.0085,23.5,0.6,
91,0.7325,31.9,0.0085,23.5,0.9,
92,0.7400,32.5,0.0075,23.5,0.6,
93,0.7485,33.2,0.0085,23.5,0.7,
94,0.7570,34.2,0.0085,23.5,1.0,
95,0.7655,35.1,0.0085,23.5,0.9,
96,0.7740,35.9,0.0085,23.5,0.8,
97,0.7825,36.8,0.0085,23.5,0.9,
98,0.7910,37.3,0.0085,23.5,0.5,
99,0.7985,38.1,0.0075,23.5,0.8,
100,0.8070,38.9,0.0085,23.5,0.8,
101,0.8155,39.7,0.0085,23.5,0.8,
102,0.8240,40.5,0.0085,23.5,0.8,
103,0.8325,41.2,0.0085,23.5,0.7,
104,0.8410,41.9,0.0085,23.5,0.7,
105,0.8495,42.8,0.0085,23.5,0.9,
106,0.8570,43.7,0.0075,23.5,0.9,
107,0.8655,44.7,0.0085,23.5,1.0,
108,0.8740,45.6,0.0085,23.5,0.9,
109,0.8825,46.5,0.0085,23.5,0.9,
110,0.8910,47.3,0.0085,23.5,0.8,
111,0.8995,48.3,0.0085,23.5,1.0,
112,0.9070,49.0,0.0075,23.5,0.7,
113,0.9155,49.8,0.0085,23.5,0.8,
114,0.9240,50.6,0.0085,23.5,0.8,
115,0.9325,51.5,0.0085,23.5,0.9,
116,0.9410,52.5,0.0085,23.5,1.0,
117,0.9495,53.5,0.0085,23.5,1.0,
118,0.9580,54.4,0.0085,23.5,0.9,
119,0.9655,55.4,0.0075,23.5,1.0,
120,0.9740,56.5,0.0085,23.5,1.1,
121,0.9825,57.6,0.0085,23.5,1.1,
122,0.9910,58.7,0.0085,23.5,1.1,
123,0.9990,60.0,0.0080,23.5,1.3,
124,1.0075,61.1,0.0085,23.5,1.1,
125,1.0160,62.2,0.0085,23.5,1.1,
126,1.0240,63.3,0.0080,23.5,1.1,
127,1.0325,64.6,0.0085,23.5,1.3,
128,1.0405,65.9,0.0080,23.5,1.3,
129,1.0490,67.0,0.0085,23.5,1.1,
130,1.0575,68.3,0.0085,23.5,1.3,
131,1.0660,69.5,0.0085,23.5,1.2,
132,1.0740,70.8,0.0080,23.5,1.3,
133,1.0825,72.3,0.0085,23.5,1.5,
134,1.0905,74.1,0.0080,23.5,1.8,
135,1.0990,75.5,0.0085,23.5,1.4,
136,1.1075,77.4,0.0085,23.5,1.9,
137,1.1160,79.1,0.0085,23.5,1.7,
138,1.1245,80.8,0.0085,23.5,1.7,
139,1.1320,82.4,0.0075,23.5,1.6,
140,1.1405,84.1,0.0085,23.5,1.7,
141,1.1490,86.2,0.0085,23.5,2.1,
142,1.1575,88.6,0.0085,23.5,2.4,
143,1.1660,91.0,0.0085,23.5,2.4,
144,1.1745,93.5,0.0085,23.5,2.5,
145,1.1830,95.9,0.0085,23.5,2.4,
146,1.1915,98.4,0.0085,23.5,2.5,
147,1.1990,101.6,0.0075,23.5,3.2,
148,1.2075,104.8,0.0085,23.5,3.2,
149,1.2160,107.9,0.0085,23.5,3.1,
150,1.2245,111.8,0.0085,23.5,3.9,
151,1.2330,115.0,0.0085,23.5,3.2,
152,1.2415,119.0,0.0085,23.5,4.0,
153,1.2490,121.8,0.0075,23.5,2.8,
154,1.2575,125.3,0.0085,23.5,3.5,
155,1.2660,129.4,0.0085,23.5,4.1,
156,1.2745,132.7,0.0085,23.5,3.3,
157,1.2830,136.0,0.0085,23.5,3.3,
158,1.2915,138.9,0.0085,23.5,2.9,
159,1.2995,142.2,0.0080,23.5,3.3,
