"Sample.ID","TA","Mass","Tank","Type"
"20181110_Tank10",2092.96147980656,59.3,"Tank10","Tank"
"20181110_Tank2",2079.6472463769,60.05,"Tank2","Tank"
"20181110_Tank9",2035.06491080661,59.51,"Tank9","Tank"
