"Sample.ID","TA","Mass","Tank","Type"
"20181110_Tank12",2094.29143488105,59.64,"Tank12","Tank"
"20181110_Tank6",2087.97477134059,59.52,"Tank6","Tank"
"20181110_Tank8",2088.00315606699,59.11,"Tank8","Tank"
"20181110_Tank7",2092.57843937256,59.1,"Tank7","Tank"
"20181110_Tank1",2079.88614036831,59.55,"Tank1","Tank"
"20181110_Tank5",2109.35382733597,59.52,"Tank5","Tank"
"20181110_Tank3",2092.07136495205,59.36,"Tank3","Tank"
"20181110_Tank11",2075.15556463299,59.63,"Tank11","Tank"
"20181110_Tank4",2069.31055259142,59.04,"Tank4","Tank"
