"Sample.ID","TA","Mass","Tank","Type"
"20181110_JUNK12",2095.124986945,59.6,"Junk12","Junk"
"20181110_CRM1",2218.39394501342,59.37,"CRM1","CRM"
"20181110_CRM2",2218.35597917986,59.18,"CRM2","CRM"
