"Sample.ID","TA","Mass","Tank","Type"
"20181013_Tank4",2167.39295978203,59.83,"Tank4","Tank"
"20181013_Tank5",2168.22799441651,59.56,"Tank5","Tank"
"20181013_Tank8",2160.19417281004,59.61,"Tank8","Tank"
