"Sample.ID","TA","Mass","Tank","Type"
"20181010_Tank4",2175.15928263949,59.73,"Tank4","Tank"
"20181010_Tank5",2185.30864924314,59.51,"Tank5","Tank"
"20181010_Tank6",2179.15840623549,59.64,"Tank6","Tank"
