"Sample.ID","TA","Mass","Tank","Type"
"20181125_Tank8",2162.15640693839,59.8,"Tank8","Tank"
"20181125_Tank11",2131.69826923882,59.62,"Tank11","Tank"
"20181125_Tank3",2138.81670105764,59.6,"Tank3","Tank"
"20181125_Tank6",2135.27963932519,59.97,"Tank6","Tank"
"20181125_Tank5",2126.8590056954,59.26,"Tank5","Tank"
"20181125_Tank4",2134.16353638054,59.59,"Tank4","Tank"
