"Date","Sample.ID","Treatment","Period1","Type","Salinity","Temperature","pH","CO2","pCO2","HCO3","CO3","DIC","TA","Aragonite.Sat","Tank"
20180916,"20180916_Tank9A","Acclimation","Empty","Test",34.08,26.66,7.92955216359188,14.4219150081906,528.516533593695,1785.92557409401,170.832118039681,1971.17960714188,2206.835702,2.74963549421279,"Tank9A"
20180916,"20180916_Tank9B","Acclimation","Empty","Test",34.08,26.66,7.92955216359188,14.4123577662211,528.166290921975,1784.74206116654,170.718909503413,1969.87332843618,2205.425772,2.74781334148682,"Tank9B"
20180916,"20180916_Tank9C","Acclimation","Empty","Test",34.08,26.66,7.92955216359188,14.3577527764137,526.165190874699,1777.98009871462,170.072096229376,1962.40994772041,2197.370183,2.73740253140713,"Tank9C"
20180916,"20180916_Tank9D","Acclimation","Empty","Test",34.08,26.66,7.92955216359188,14.3905836273737,527.368337646638,1782.04567920898,170.460987982194,1966.89725081855,2202.213547,2.74366195486466,"Tank9D"
20180916,"20180916_Tank9E","Acclimation","Empty","Test",34.08,26.66,7.92955216359188,14.3205786415078,524.802876506075,1773.37667134831,169.631756912533,1957.32900690235,2191.886077,2.73031503153309,"Tank9E"
20180916,"20180916_Tank9F","Acclimation","Empty","Test",34.08,26.66,7.92955216359188,14.3416527487986,525.575175826008,1775.98636549367,169.881386339848,1960.20940458232,2194.99503,2.73433295241133,"Tank9F"
20180916,"20180916_Tank9G","Acclimation","Empty","Test",34.08,26.66,7.92955216359188,14.3699272736347,526.61134766208,1779.48771721926,170.216306977057,1964.07395146995,2199.166223,2.73972368152236,"Tank9G"
20180916,"20180916_Tank9H","Acclimation","Empty","Test",34.08,26.66,7.92955216359188,14.3600676011136,526.250021872756,1778.26675306175,170.09951605581,1962.72633671867,2197.711677,2.73784386836925,"Tank9H"
20180916,"20180916_Tank9I","Acclimation","Empty","Test",34.08,26.66,7.92955216359188,14.3024445013589,524.138317678577,1771.13104553248,169.416952320445,1954.85044235428,2189.210842,2.72685763524543,"Tank9I"
20180919,"20180919_Tank10","Acclimation","Acclimation","Tank",34.27,27.23,7.93210457372141,14.0170744409885,521.360614452305,1767.53370257909,174.405275282891,1955.95605230297,2197.784244,2.81194148776912,"Tank10"
20180919,"20180919_Tank11","Acclimation","Acclimation","Tank",34.25,27.34,7.66625389678546,28.4350880432537,1060.34364004374,1947.71843353567,104.568397129827,2080.72191870875,2204.874052,1.68715042245118,"Tank11"
20180919,"20180919_Tank2","Acclimation","Acclimation","Tank",34.48,30.73,7.71078017992835,23.2987126118728,941.513410881524,1882.37159291357,127.204393372473,2032.87469889792,2195.150719,2.08823080198001,"Tank2"
20180919,"20180919_Tank2","Acclimation","Acclimation","Tank",34.48,30.73,7.71078017992835,23.3979977031651,945.525587647717,1890.39312777525,127.746461941632,2041.53758742005,2204.256391,2.09712958489853,"Tank2"
20180919,"20180919_Tank3","Acclimation","Empty","Tank",34.22,27.14,7.58875253643267,34.7369400630711,1288.89110037326,1982.6265227956,88.3392989354958,2105.70276179417,2199.867377,1.42409833583023,"Tank3"
20180919,"20180919_Tank4","Acclimation","Acclimation","Tank",34.26,27.11,7.92632382090728,14.2896790599663,529.930322077314,1773.97530780763,171.934608718793,1960.19959558639,2198.102694,2.770561225274,"Tank4"
20180919,"20180919_Tank4","Acclimation","Acclimation","Tank",34.26,27.11,7.92632382090728,14.3603984079954,532.552942124566,1782.75467763542,172.785509804898,1969.90058584832,2208.583866,2.78427267972331,"Tank4"
20180919,"20180919_Tank5","Acclimation","Empty","Tank",34.27,27.29,7.93331543140744,13.9792379833665,520.708231156375,1769.65149220565,175.483888288813,1959.11461847783,2202.377494,2.83021731222001,"Tank5"
20180919,"20180919_Tank6","Acclimation","Acclimation","Tank",34.16,27.53,7.92809511600266,14.0855190420303,527.416822897124,1767.98821746105,174.292389581156,1956.36612608424,2197.691957,2.81658895126303,"Tank6"
20180919,"20180919_Tank6","Acclimation","Acclimation","Tank",34.16,27.53,7.92809511600266,14.1176717556846,528.620748305013,1772.02396642639,174.690243098488,1960.83188128056,2202.523413,2.82301831874047,"Tank6"
20180922,"20180922_Tank1","ATAC","Treatment","Tank",34.19,28.34,8.03970094220693,10.0421064986607,383.416191427373,1654.55596211735,217.336832475002,1881.93490109101,2191.384472,3.52680533389697,"Tank1"
20180922,"20180922_Tank10","HTHC","Treatment","Tank",34.46,29.51,7.65179934775761,28.2804406069533,1111.27149662356,1952.25050962614,110.189660907991,2090.72061114108,2222.572046,1.79642536774103,"Tank10"
20180922,"20180922_Tank11","ATHC","Treatment","Tank",34.41,28.12,7.66350097500255,28.4457612971529,1081.63211456209,1966.71127899377,108.333034108847,2103.49007439977,2232.486396,1.7532604372019,"Tank11"
20180922,"20180922_Tank12","ATHC","Treatment","Tank",34.34,28.19,7.60613279316499,32.3462786770001,1231.55909057702,1961.00316877727,94.7379164354845,2088.08736388975,2194.024996,1.53454343723942,"Tank12"
20180922,"20180922_Tank2","HTHC","Treatment","Tank",34.33,28.83,7.77019506586955,20.7452096483421,801.838697876072,1856.19102984713,133.866602382213,2010.80284187769,2185.984461,2.17609440045924,"Tank2"
20180922,"20180922_Tank3","ATHC","Treatment","Tank",34.25,27.73,7.73498735991187,23.3677248968087,879.594605434502,1888.61837026116,120.475353811649,2032.46144896961,2185.46482,1.94780347791213,"Tank3"
20180922,"20180922_Tank4","HTAC","Treatment","Tank",34.36,29.43,8.03546539572847,9.83637357734143,385.60805313493,1638.97266272028,222.63024406814,1871.43928036576,2189.180004,3.63043973530663,"Tank4"
20180922,"20180922_Tank5","HTHC","Treatment","Tank",34.53,29.26,7.74526481984802,21.9898999151053,859.389405245997,1875.26298508317,130.295650456705,2027.54853545498,2196.050393,2.12018294450582,"Tank5"
20180922,"20180922_Tank6","ATAC","Treatment","Tank",34.46,27.63,8.15294700265254,7.35594367837482,276.519224099905,1556.29442163778,260.226551298831,1823.87691661499,2200.592482,4.19911751088563,"Tank6"
20180922,"20180922_Tank7","HTAC","Treatment","Tank",34.27,29,8.03744768609229,9.91394675311234,384.603724889148,1645.54134412802,220.63127263531,1876.08656351644,2190.607603,3.59138388383752,"Tank7"
20180922,"20180922_Tank8","ATAC","Treatment","Tank",34.28,28.57,8.06447908217972,9.27169267341768,356.092257444059,1625.29324455455,228.393239011538,1862.9581762395,2189.910924,3.70863527704747,"Tank8"
20180922,"20180922_Tank9","HTAC","Treatment","Tank",34.34,29.17,8.01100018073872,10.6275586072157,414.072527712432,1665.8010801238,211.788617686964,1888.21725641798,2188.992814,3.44906541570334,"Tank9"
20180923,"20180923_Tank1","ATAC","Treatment","Tank",34.09,27.24,7.96851151586251,12.6781876004396,471.242297252256,1736.1714246082,185.57696342999,1934.42657563863,2194.007476,2.99574826357725,"Tank1"
20180923,"20180923_Tank10","HTHC","Treatment","Tank",34.35,29.66,7.63997340646157,28.8240534449128,1135.9427110388,1939.68746424756,106.842476638412,2075.35399433089,2202.101853,1.74468693517405,"Tank10"
20180923,"20180923_Tank11","ATHC","Treatment","Tank",34.35,27.1,7.65740162519061,29.0380648500472,1077.10765359379,1941.86221672051,101.499552922395,2072.39983449295,2191.87723,1.63451383335269,"Tank11"
20180923,"20180923_Tank12","ATHC","Treatment","Tank",34.35,27.3,7.65604390082896,29.0631409489837,1083.2693105966,1944.67807894763,102.068638357538,2075.80985825415,2195.96208,1.64538512400679,"Tank12"
20180923,"20180923_Tank2","HTHC","Treatment","Tank",34.36,29.34,7.73046136575742,22.8568783572064,894.173366770739,1883.88916086646,126.373766601363,2033.11980582503,2194.799802,2.05973345929579,"Tank2"
20180923,"20180923_Tank3","ATHC","Treatment","Tank",34.24,26.93,7.6770294778598,27.3492899684129,1009.71693132233,1905.66857855909,103.30540904064,2036.32327756814,2160.802761,1.66333810315977,"Tank3"
20180923,"20180923_Tank4","HTAC","Treatment","Tank",34.37,29.55,7.94873855168629,12.6029508146562,495.463992500991,1723.62243673809,192.621009112498,1928.84639666524,2198.588547,3.1429987738742,"Tank4"
20180923,"20180923_Tank5","HTHC","Treatment","Tank",34.47,30.04,7.76204490072041,20.3953071825965,811.307192879147,1831.96547317526,135.874966203215,1988.23574656108,2167.18981,2.22174366505338,"Tank5"
20180923,"20180923_Tank6","ATAC","Treatment","Tank",34.35,27.08,NA,NA,NA,NA,NA,NA,2195.340216,NA,"Tank6"
20180923,"20180923_Tank7","HTAC","Treatment","Tank",34.45,29.7,7.95921026890212,11.9447562902465,471.405844825558,1679.03785270835,193.616806898894,1884.59941589749,2158.421322,3.16017490244725,"Tank7"
20180923,"20180923_Tank8","ATAC","Treatment","Tank",34.11,27.33,7.97619316258226,12.3971825877779,461.848324789548,1731.16427063968,189.049043891429,1932.61049711889,2197.481023,3.05284052143005,"Tank8"
20180923,"20180923_Tank9","HTAC","Treatment","Tank",34.49,29.07,7.94916817233971,12.7420067653524,495.672108917205,1731.26595603136,190.879535653494,1934.88749845021,2202.091263,3.10358356213693,"Tank9"
20180926,"20180926_Tank1","ATAC","Treatment","Tank",34.18,28.71,7.95364629466199,12.591011901878,484.928298375449,1712.8922756586,186.995650090544,1912.47893765102,2174.805005,3.0408298924096,"Tank1"
20180926,"20180926_Tank10","HTHC","Treatment","Tank",34.19,28.84,7.61192514185764,31.3051918850122,1209.43483499617,1943.64381318054,97.081378402598,2072.03038346815,2182.4348,1.57972113873012,"Tank10"
20180926,"20180926_Tank11","ATHC","Treatment","Tank",34.12,28.62,7.51196015808037,39.8965894932478,1532.86147787004,1958.81493246324,76.9818976895002,2075.69341964598,2148.583684,1.25172478181131,"Tank11"
20180926,"20180926_Tank12","ATHC","Treatment","Tank",34.08,28.73,7.53942350248356,37.7367929582533,1453.34639063776,1976.96434117848,83.018698686066,2097.7198328228,2181.020794,1.35106952528454,"Tank12"
20180926,"20180926_Tank2","HTHC","Treatment","Tank",34.16,28.54,7.73146468092428,23.1186619205211,886.741525870067,1879.5123160926,122.206948752544,2024.83792676566,2180.481387,1.98567253753706,"Tank2"
20180926,"20180926_Tank3","ATHC","Treatment","Tank",34.18,28.43,7.6856704170364,26.0147717743592,995.336175552207,1899.84325804768,110.777300972113,2036.63533079415,2172.783083,1.79862981557316,"Tank3"
20180926,"20180926_Tank4","HTAC","Treatment","Tank",34.12,28.62,7.91444723381398,14.0719776954981,540.655648506199,1745.41959671407,173.293442883474,1932.78501729304,2173.236332,2.81774941243406,"Tank4"
20180926,"20180926_Tank5","HTHC","Treatment","Tank",34.19,28.75,7.70618996262474,24.6012735291053,948.430433395899,1894.61134450496,117.190851722013,2036.40346975608,2183.088055,1.90599236148685,"Tank5"
20180926,"20180926_Tank6","ATAC","Treatment","Tank",34.11,28.35,7.91037310956271,14.5163064004607,554.152712736415,1774.87904586662,172.837547761037,1962.23290002811,2200.541993,2.80635583278507,"Tank6"
20180926,"20180926_Tank7","HTAC","Treatment","Tank",34.23,28.77,7.98143497679408,11.6233388198136,448.404002230847,1688.26888784276,197.14194263261,1897.03416929519,2175.496609,3.20580186472675,"Tank7"
20180926,"20180926_Tank8","ATAC","Treatment","Tank",34.15,28.55,7.95020406937119,13.0651701951244,501.221187193641,1757.8367728477,189.157731607719,1960.05967465054,2223.035346,3.07389457525521,"Tank8"
20180926,"20180926_Tank9","HTAC","Treatment","Tank",34.17,28.99,7.91253581317546,14.0519123455072,544.732206708862,1747.59564745375,175.274067809198,1936.92162760845,2180.039499,2.85485943888568,"Tank9"
20180929,"20180929_Tank1","ATAC","Treatment","Tank",33.99,28.48,7.90587439190773,14.2941411207034,547.021358594769,1732.00628000756,167.240161336908,1913.54058246517,2145.693016,2.7195848218939,"Tank1"
20180929,"20180929_Tank10","HTHC","Treatment","Tank",34.09,29.07,7.60246531175991,31.6021944206425,1226.8849357771,1926.09854923848,94.6945740184241,2052.39531767755,2159.352209,1.54391416037811,"Tank10"
20180929,"20180929_Tank11","ATHC","Treatment","Tank",33.9,28.7,7.69033088458179,26.0251149618262,1000.68230469497,1925.87920612849,113.870257921562,2065.77457901188,2205.314236,1.85507645031396,"Tank11"
20180929,"20180929_Tank12","ATHC","Treatment","Tank",33.93,28.73,7.71681379653016,23.7010912511562,912.10305019305,1865.66835861931,117.455926239333,2006.8253761098,2155.264456,1.91342972190963,"Tank12"
20180929,"20180929_Tank2","HTHC","Treatment","Tank",33.99,28.84,7.72097275458808,23.3816405580308,902.41034964697,1862.87094862669,119.046764265689,2005.29935345041,2156.415082,1.93976005396133,"Tank2"
20180929,"20180929_Tank3","ATHC","Treatment","Tank",34,28.52,7.77189153562891,20.6081702080466,789.438550293231,1835.68993141235,130.417870196919,1986.71597181732,2157.473576,2.12112435888023,"Tank3"
20180929,"20180929_Tank4","HTAC","Treatment","Tank",33.94,28.93,7.91881214173613,13.7241700179934,530.667079089574,1726.42653640577,174.350357079525,1914.50106350329,2157.145373,2.84326770807723,"Tank4"
20180929,"20180929_Tank5","HTHC","Treatment","Tank",33.97,28.92,7.65862364442631,27.4721081969608,1062.1663065932,1898.45189526389,105.350092397517,2031.27409585837,2158.012407,1.71758484381444,"Tank5"
20180929,"20180929_Tank6","ATAC","Treatment","Tank",33.94,28.7,7.9324269780689,13.2982814552335,511.429474012902,1719.00680012301,177.649047194358,1909.9541287726,2157.964295,2.89333642427021,"Tank6"
20180929,"20180929_Tank7","HTAC","Treatment","Tank",33.95,28.64,7.91289252442881,14.0084900294377,538.009326763153,1729.44482200761,170.537001406035,1913.99031344308,2151.018361,2.77639221146987,"Tank7"
20180929,"20180929_Tank8","ATAC","Treatment","Tank",34.01,28.68,7.92257690386328,13.6512620534852,524.942339566041,1725.47726993845,174.479291099998,1913.60782309194,2156.719116,2.84006872228495,"Tank8"
20180929,"20180929_Tank9","HTAC","Treatment","Tank",33.99,29.09,7.9224734921213,13.4436341194092,521.900023042857,1711.07931811713,175.477250643296,1900.00020287983,2145.141778,2.86326376554409,"Tank9"
20181003,"20181003_Tank1","ATAC","Treatment","Tank",34.13,28.17,7.95523554580302,12.7513274453274,484.749740202713,1723.39139172831,184.965657470694,1921.10837664433,2180.091281,2.99993458299452,"Tank1"
20181003,"20181003_Tank10","HTHC","Treatment","Tank",34.45,29.65,7.5894665099891,32.6105219724939,1285.51066299682,1954.85148155444,96.04438777208,2083.50639129902,2190.960447,1.5671704850697,"Tank10"
20181003,"20181003_Tank11","ATHC","Treatment","Tank",34.2,28.32,7.60954980782134,31.8641806192061,1216.0902496357,1949.33922056061,95.0551032817374,2076.25850446156,2183.225467,1.54222256112019,"Tank11"
20181003,"20181003_Tank12","ATHC","Treatment","Tank",34.27,28.48,7.87901339370369,15.8529339811539,607.532052710194,1809.97949661463,165.365959962438,1991.19839055822,2216.735294,2.68405962653655,"Tank12"
20181003,"20181003_Tank2","HTHC","Treatment","Tank",34.17,29.48,7.68068037228254,25.6217991897114,1004.64515095369,1884.73791512103,112.807183570431,2023.16689788118,2162.710149,1.84249437767194,"Tank2"
20181003,"20181003_Tank3","ATHC","Treatment","Tank",34.32,28.11,7.62285231298101,31.0083431193463,1178.25597701622,1950.50220518079,97.6004959919944,2079.11104429213,2190.661538,1.58044220132397,"Tank3"
20181003,"20181003_Tank4","HTAC","Treatment","Tank",34.4,29.44,7.96247197766081,12.4017282336319,486.385859839747,1747.62359740497,200.921781878385,1960.94710751699,2241.370447,3.27571115677552,"Tank4"
20181003,"20181003_Tank5","HTHC","Treatment","Tank",34.35,29.44,7.57606552235649,33.9903345885719,1332.74467107807,1966.67648166488,92.7685519059998,2093.43536815946,2194.588844,1.51297122369076,"Tank5"
20181003,"20181003_Tank6","ATAC","Treatment","Tank",34.21,28.29,8.01103309642102,10.8387242365743,413.383441786491,1670.49946059827,205.13879815829,1886.47698299314,2177.659078,3.32750932541808,"Tank6"
20181003,"20181003_Tank7","HTAC","Treatment","Tank",34.21,29.33,7.96177293225063,12.1598965955916,475.233764076121,1704.72489207935,194.041058442599,1910.92584711754,2183.662667,3.1657261958911,"Tank7"
20181003,"20181003_Tank8","ATAC","Treatment","Tank",34.08,28.21,7.97328231816512,12.1345343758888,461.623852285548,1710.13204312209,191.383423426584,1913.65000092456,2182.584055,3.10573192799513,"Tank8"
20181003,"20181003_Tank9","HTAC","Treatment","Tank",34.4,29.05,7.96590048261986,12.0167418464387,467.029695769376,1694.97776623927,193.674110356037,1900.66861844175,2173.872405,3.15063914335413,"Tank9"
20181006,"20181006_Tank1","ATAC","Treatment","Tank",34.43,29.33,7.98597938856227,11.3149719624462,442.69926384379,1680.30007647574,203.262155117742,1894.87720355593,2182.671952,3.31111675706348,"Tank1"
20181006,"20181006_Tank10","HTHC","Treatment","Tank",34.49,29.94,7.66130651049709,26.9983473475421,1071.618183873,1919.97739319503,112.569913961549,2059.54565450412,2196.730747,1.83935184217096,"Tank10"
20181006,"20181006_Tank11","ATHC","Treatment","Tank",34.27,27.84,7.67269274043322,27.4267504927425,1035.21001544176,1924.6736853149,106.844107294162,2058.9445431018,2187.748403,1.72820036706944,"Tank11"
20181006,"20181006_Tank12","ATHC","Treatment","Tank",34.34,27.75,7.71359103157916,24.7091097149492,930.957536466013,1903.16674130108,115.893665015048,2043.76951603108,2188.683719,1.87280166548694,"Tank12"
20181006,"20181006_Tank2","HTHC","Treatment","Tank",34.33,29.39,7.59564483227577,32.2993800743693,1264.84858931459,1952.95694663948,96.1515468567172,2081.40787357056,2189.315694,1.56791872853452,"Tank2"
20181006,"20181006_Tank3","ATHC","Treatment","Tank",34.23,27.97,7.66665945366959,28.4684513688327,1077.6517878261,1974.24009929422,108.492715353592,2111.20126601664,2240.100436,1.75655782311388,"Tank3"
20181006,"20181006_Tank4","HTAC","Treatment","Tank",34.42,29.56,8.00724603163241,10.5469690169922,414.835809442746,1651.44242854774,211.491647380041,1873.48104494478,2174.672614,3.4499005502925,"Tank4"
20181006,"20181006_Tank5","HTHC","Treatment","Tank",34.45,29.7,7.59661996908394,32.0171383946889,1263.57607568652,1952.87932369485,97.7164484391028,2082.61291052864,2193.060611,1.59490838042169,"Tank5"
20181006,"20181006_Tank6","ATAC","Treatment","Tank",34.27,27.84,8.00924689035081,11.263581044426,425.137730079926,1715.58954551681,206.709771648902,1933.56289821013,2224.666735,3.34352462000486,"Tank6"
20181006,"20181006_Tank7","HTAC","Treatment","Tank",34.28,27.95,7.9848344028405,11.82711469897,447.605315502883,1706.53121192854,195.200692099451,1913.55901872696,2188.651695,3.15901239137765,"Tank7"
20181006,"20181006_Tank8","ATAC","Treatment","Tank",34.27,27.91,8.02871170825059,10.433959132446,394.48342095539,1664.20771841202,210.242969838879,1884.88464738334,2184.015397,3.40194661868939,"Tank8"
20181006,"20181006_Tank9","HTAC","Treatment","Tank",34.36,28.94,8.00612384610572,10.8209710140699,419.391616810427,1670.57611786983,208.387165506494,1889.78425439039,2185.559385,3.3888475326604,"Tank9"
20181010,"20181010_Tank1","ATAC","Treatment","Tank",34.2,27.7,7.95171033271516,13.3462817799556,501.883823163081,1774.95856459533,186.074253110279,1974.37909948556,2232.466247,3.00890256804108,"Tank1"
20181010,"20181010_Tank10","HTHC","Treatment","Tank",34.49,29.6,7.32414586512312,62.8210273257718,2474.05864827051,2043.1540990238,54.4453690903925,2160.42049543996,2176.932814,0.887890433040726,"Tank10"
20181010,"20181010_Tank11","ATHC","Treatment","Tank",34.31,27.89,7.64200957177418,29.7311748673102,1123.75966332077,1946.50510530991,100.961847726979,2077.1981279042,2194.911005,1.63305379550822,"Tank11"
20181010,"20181010_Tank12","ATHC","Treatment","Tank",34.27,27.87,7.70076223280097,25.3976060882089,959.308418649819,1902.32055771004,112.776543608417,2040.49470740666,2180.240731,1.82444965259267,"Tank12"
20181010,"20181010_Tank2","HTHC","Treatment","Tank",34.5,29.35,7.69402550960058,24.9198998060611,975.78961155767,1891.18141745359,117.075766138722,2033.17708339838,2179.647962,1.90643149269848,"Tank2"
20181010,"20181010_Tank3","ATHC","Treatment","Tank",34.26,27.76,7.59276872759818,33.5248354290626,1262.8959662843,1954.12178980765,89.9623056985231,2077.60893093524,2175.74316,1.45461443553601,"Tank3"
20181010,"20181010_Tank4","HTAC","Treatment","Tank",34.43,29.97,7.97839021835558,11.330287322041,449.896116927403,1672.22757839951,203.408198020595,1886.96606374214,2175.159283,3.32560454685353,"Tank4"
20181010,"20181010_Tank5","HTHC","Treatment","Tank",34.41,29.65,7.68165262296611,25.6598322841427,1011.3109106848,1901.30176247288,115.396339351902,2042.35793410893,2185.308649,1.88346835268554,"Tank5"
20181010,"20181010_Tank6","ATAC","Treatment","Tank",34.29,27.8,8.04126486423457,10.0693645175532,379.737638054918,1650.10516343623,213.820811497145,1873.99533945093,2179.158406,3.45734587929027,"Tank6"
20181010,"20181010_Tank7","HTAC","Treatment","Tank",34.47,29.2,7.94024785751524,12.8254210620654,500.381213936962,1710.85397872477,185.575694245091,1909.25509403193,2169.820965,3.01995785168757,"Tank7"
20181010,"20181010_Tank8","ATAC","Treatment","Tank",34.45,28.06,7.97198458423795,12.0670307746704,458.278443514322,1696.19927116516,189.863234642427,1898.12953658226,2166.310304,3.0709203533522,"Tank8"
20181010,"20181010_Tank9","HTAC","Treatment","Tank",34.52,29.17,7.96885027056845,11.8571877238321,462.398415350981,1689.17029416897,195.712292892868,1896.73977478567,2173.360991,3.18326909439959,"Tank9"
20181017,"20181017_Tank1","ATAC","Treatment","Tank",33.93,26.91,7.95192770187921,13.5953238769037,500.889784627629,1778.6046290807,180.130504995057,1972.33045795266,2221.632047,2.90582346060492,"Tank1"
20181017,"20181017_Tank10","HTHC","Treatment","Tank",34.1,30.28,7.54954220072661,35.1755426279578,1404.3722885015,1939.07584346543,88.1678013699161,2062.4191874633,2156.049155,1.44744698716371,"Tank10"
20181017,"20181017_Tank11","ATHC","Treatment","Tank",33.87,26.8,7.55801472848125,37.1569517118279,1364.88390606602,1957.48973271744,79.6055603076541,2074.25224473692,2153.819984,1.28393648049064,"Tank11"
20181017,"20181017_Tank12","ATHC","Treatment","Tank",34.04,26.95,7.76517822270957,21.6786612918991,799.931592859429,1848.02034061996,122.241144848945,1991.9401467608,2150.182502,1.97098413603364,"Tank12"
20181017,"20181017_Tank2","HTHC","Treatment","Tank",34.22,30.4,7.6632264286734,26.0911873770684,1045.15439153804,1874.48511247176,111.523585047853,2012.09988489668,2149.471836,1.83063259188011,"Tank2"
20181017,"20181017_Tank3","ATHC","Treatment","Tank",33.72,26.97,7.66762398361121,27.8614831090143,1026.89423876765,1892.72087720787,99.3327930284569,2019.91515334534,2138.048388,1.6050501751206,"Tank3"
20181017,"20181017_Tank4","HTAC","Treatment","Tank",34.08,29.69,7.95157689349265,12.2315523078829,481.723737883643,1683.83842491358,189.081377862026,1885.15135508349,2151.542539,3.09392360671896,"Tank4"
