"Sample.ID","TA","Mass","Tank","Type"
"20181125_JUNK1",2181.32635557061,59.73,"Junk12","Junk"
"20181125_CRM1",2195.89147619911,59.31,"CRM1","CRM"
"20181125_CRM2",2125.44584197997,59.24,"CRM2","CRM"
