"Sample.ID","TA","Mass","Tank","Type"
"20181010_JUNK10",2183.2247043815,59.53,"Junk10","Junk"
"20181010_CRM1",2216.93032118596,59.12,"CRM1","CRM"
"20181010_CRM2",2204.7450039732,59.87,"CRM2","CRM"
