"Sample.ID","TA","Mass","Tank","Type"
"20180909_Tank1",2175.22714020348,59.87,"Tank1","Tank"
"20180909_Tank8",2156.61349233819,59.7,"Tank8","Tank"
"20180909_Tank6",2153.72400266775,59.92,"Tank6","Tank"
"20180909_Tank11",2160.3059149082,59.9,"Tank11","Tank"
"20180909_Tank10",2155.24299671252,59.04,"Tank10","Tank"
"20180909_Tank3",2156.76237160094,59.58,"Tank3","Tank"
"20180909_Tank9",2159.31910542448,60.01,"Tank9","Tank"
"20180909_Tank4",2165.93054935259,59.56,"Tank4","Tank"
"20180909_Tank12",2162.32459795217,59.26,"Tank12","Tank"
