"Sample.ID","TA","Mass","Tank","Type"
"20180922_Tank6",2200.59248178803,59.45,"Tank6","Tank"
"20180922_Tank5",2196.05039275605,59.54,"Tank5","Tank"
"20180922_Tank4",2189.18000407729,59.84,"Tank4","Tank"
"20180922_Tank8",2189.91092446732,59.55,"Tank8","Tank"
"20180922_Tank7",2190.60760306167,59.88,"Tank7","Tank"
"20180922_Tank2",2185.98446089096,59.6,"Tank2","Tank"
"20180922_Tank3",2185.46482014578,59.11,"Tank3","Tank"
"20180922_Tank9",2188.9928142057,59.95,"Tank9","Tank"
"20180922_Tank1",2191.38447218766,59.04,"Tank1","Tank"
