"Sample.ID","TA","Mass","Tank","Type"
"20181117_Tank12",2123.33094338254,59.03,"Tank12","Tank"
"20181117_Tank10",2080.17693528787,58.99,"Tank10","Tank"
"20181117_Tank8",2086.74103503773,59.21,"Tank8","Tank"
"20181117_Tank6",2109.78116951592,59.13,"Tank6","Tank"
"20181117_Tank4",2112.69578996985,59.13,"Tank4","Tank"
"20181117_Tank2",2120.03976575071,59.5,"Tank2","Tank"
