sample_uid	6	7	9	8
57	0	0	0	0.946872322193659
50	0	0	0	0.9202702036388738
58	0	0.012060498919662148	0	0.9085444902769593
51	0	0.01221162900188324	0	0.9026600753295668
47	0.958438559780648	0	0	0
54	0.9546775703236613	0	0	0
56	0.9510313177669071	0	0	0
49	0.9502610807528841	0	0	0
60	0.6068591542596203	0.08143461922656138	0	0.192741283356324
53	0.5370946145291968	0.09969815945350975	0	0.21176497287974042
59	0	0.7315458828808615	0	0
52	0	0.7251286728777119	0	0
48	0	0	0.9670739901943705	0
55	0	0	0.9600243970621871	0
